time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.031,0.948,0.021,0.080914
1000,0.031,0.908,0.061,0.127790
1500,0.031,0.927,0.043,0.116272
2000,0.031,0.924,0.046,0.118075
2500,0.031,0.930,0.040,0.102599
3000,0.028,0.942,0.031,0.086895
3500,0.031,0.948,0.021,0.079104
4000,0.037,0.948,0.015,0.081809
4500,0.028,0.960,0.012,0.061364
5000,0.028,0.939,0.034,0.099204
5500,0.034,0.933,0.034,0.101171
6000,0.028,0.951,0.021,0.073923
6500,0.031,0.954,0.015,0.068667
7000,0.028,0.936,0.037,0.096541
7500,0.031,0.924,0.046,0.109043
8000,0.031,0.920,0.049,0.124004
8500,0.043,0.911,0.046,0.128300
9000,0.040,0.911,0.049,0.139278
9500,0.037,0.917,0.046,0.116430
10000,0.031,0.905,0.064,0.134920
10500,0.043,0.887,0.070,0.162622
11000,0.028,0.911,0.061,0.136141
11500,0.031,0.942,0.028,0.085783
12000,0.028,0.936,0.037,0.100765
12500,0.031,0.951,0.018,0.070860
13000,0.028,0.930,0.043,0.108873
13500,0.040,0.902,0.058,0.148152
14000,0.031,0.927,0.043,0.105105
14500,0.028,0.942,0.031,0.083558
15000,0.028,0.948,0.024,0.084278
15500,0.028,0.942,0.031,0.090212
16000,0.031,0.930,0.040,0.095003
16500,0.028,0.957,0.015,0.069507
17000,0.028,0.936,0.037,0.092502
17500,0.028,0.960,0.012,0.060611
18000,0.028,0.951,0.021,0.072039
18500,0.028,0.939,0.034,0.090422
19000,0.037,0.905,0.058,0.141266
19500,0.043,0.914,0.043,0.128154
20000,0.034,0.933,0.034,0.102957
20500,0.034,0.954,0.012,0.067488
21000,0.028,0.933,0.040,0.113313
21500,0.037,0.954,0.009,0.066689
22000,0.037,0.936,0.028,0.095988
22500,0.034,0.942,0.024,0.101417
23000,0.034,0.920,0.046,0.123537
23500,0.031,0.924,0.046,0.108802
24000,0.028,0.936,0.037,0.087345
24500,0.028,0.930,0.043,0.107870
25000,0.034,0.939,0.028,0.091402
25500,0.034,0.924,0.043,0.117826
26000,0.031,0.908,0.061,0.141630
26500,0.034,0.930,0.037,0.102586
27000,0.031,0.960,0.009,0.063347
27500,0.028,0.936,0.037,0.098331
28000,0.028,0.939,0.034,0.098713
28500,0.031,0.945,0.024,0.091051
29000,0.028,0.951,0.021,0.077729
29500,0.028,0.957,0.015,0.068991
30000,0.028,0.951,0.021,0.076019
30500,0.028,0.927,0.046,0.103418
31000,0.028,0.948,0.024,0.079947
31500,0.040,0.939,0.021,0.097736
32000,0.040,0.920,0.040,0.130558
32500,0.037,0.902,0.061,0.141401
33000,0.031,0.908,0.061,0.136066
33500,0.034,0.948,0.018,0.079031
34000,0.031,0.924,0.046,0.112159
34500,0.031,0.930,0.040,0.103614
35000,0.031,0.924,0.046,0.112968
35500,0.034,0.924,0.043,0.118892
36000,0.028,0.930,0.043,0.096900
36500,0.034,0.914,0.052,0.120769
37000,0.031,0.939,0.031,0.082495
37500,0.043,0.920,0.037,0.128060
38000,0.040,0.936,0.024,0.101305
38500,0.031,0.899,0.070,0.148935
39000,0.028,0.933,0.040,0.098251
39500,0.028,0.939,0.034,0.090506
40000,0.028,0.942,0.031,0.095018
40500,0.028,0.939,0.034,0.091628
41000,0.028,0.917,0.055,0.125241
41500,0.031,0.927,0.043,0.118363
42000,0.028,0.936,0.037,0.095864
42500,0.028,0.920,0.052,0.111654
43000,0.028,0.930,0.043,0.104272
43500,0.034,0.914,0.052,0.111109
44000,0.031,0.948,0.021,0.066937
44500,0.031,0.933,0.037,0.093142
45000,0.031,0.939,0.031,0.092028
45500,0.031,0.917,0.052,0.124866
46000,0.043,0.890,0.067,0.157744
46500,0.037,0.917,0.046,0.125081
47000,0.034,0.902,0.064,0.153939
47500,0.043,0.869,0.089,0.187392
48000,0.055,0.896,0.049,0.145371
48500,0.043,0.905,0.052,0.136867
49000,0.046,0.890,0.064,0.146854
49500,0.046,0.896,0.058,0.139961
50000,0.034,0.887,0.080,0.163087
50500,0.031,0.924,0.046,0.111897
51000,0.040,0.930,0.031,0.100265
51500,0.034,0.948,0.018,0.070737
52000,0.031,0.942,0.028,0.081327
52500,0.031,0.942,0.028,0.091261
53000,0.031,0.933,0.037,0.107603
53500,0.034,0.917,0.049,0.129731
54000,0.031,0.942,0.028,0.085024
54500,0.028,0.920,0.052,0.124758
55000,0.028,0.930,0.043,0.116112
55500,0.031,0.911,0.058,0.133430
56000,0.034,0.908,0.058,0.118684
56500,0.037,0.911,0.052,0.123853
57000,0.031,0.914,0.055,0.140911
57500,0.031,0.942,0.028,0.083803
58000,0.028,0.939,0.034,0.084986
58500,0.028,0.951,0.021,0.079914
59000,0.034,0.951,0.015,0.075894
59500,0.028,0.948,0.024,0.075649
60000,0.031,0.945,0.024,0.083121
60500,0.031,0.917,0.052,0.125917
61000,0.034,0.930,0.037,0.104810
61500,0.031,0.911,0.058,0.148066
62000,0.028,0.914,0.058,0.122625
62500,0.031,0.939,0.031,0.087717
63000,0.028,0.933,0.040,0.099985
63500,0.034,0.927,0.040,0.108729
64000,0.028,0.933,0.040,0.104135
64500,0.031,0.960,0.009,0.064223
65000,0.028,0.930,0.043,0.106823
65500,0.031,0.936,0.034,0.096615
66000,0.031,0.933,0.037,0.097975
66500,0.046,0.896,0.058,0.141562
67000,0.034,0.902,0.064,0.135852
67500,0.037,0.920,0.043,0.125681
68000,0.031,0.908,0.061,0.134385
68500,0.031,0.945,0.024,0.071919
69000,0.031,0.939,0.031,0.094439
69500,0.028,0.924,0.049,0.112947
70000,0.031,0.930,0.040,0.113185
70500,0.028,0.914,0.058,0.137837
71000,0.031,0.930,0.040,0.116206
71500,0.031,0.939,0.031,0.085893
72000,0.031,0.951,0.018,0.076685
72500,0.028,0.942,0.031,0.084963
73000,0.028,0.933,0.040,0.102574
73500,0.034,0.930,0.037,0.102893
74000,0.028,0.933,0.040,0.105407
74500,0.028,0.957,0.015,0.060353
75000,0.028,0.954,0.018,0.066049
75500,0.031,0.933,0.037,0.097754
76000,0.034,0.945,0.021,0.075492
76500,0.031,0.930,0.040,0.104104
77000,0.031,0.945,0.024,0.077054
77500,0.031,0.927,0.043,0.114137
78000,0.028,0.939,0.034,0.087124
78500,0.034,0.902,0.064,0.140513
79000,0.031,0.899,0.070,0.142961
79500,0.040,0.927,0.034,0.101676
80000,0.037,0.948,0.015,0.077270
80500,0.034,0.927,0.040,0.103415
81000,0.031,0.927,0.043,0.119925
81500,0.034,0.927,0.040,0.111259
82000,0.028,0.939,0.034,0.091229
82500,0.031,0.908,0.061,0.141022
83000,0.028,0.924,0.049,0.116927
83500,0.028,0.917,0.055,0.123555
84000,0.037,0.930,0.034,0.110307
84500,0.031,0.939,0.031,0.085057
85000,0.028,0.930,0.043,0.107435
85500,0.028,0.954,0.018,0.068207
86000,0.034,0.933,0.034,0.096575
86500,0.037,0.917,0.046,0.143261
87000,0.034,0.930,0.037,0.101557
87500,0.031,0.920,0.049,0.127207
88000,0.031,0.930,0.040,0.105273
88500,0.031,0.920,0.049,0.123334
89000,0.040,0.914,0.046,0.136793
89500,0.028,0.945,0.028,0.089038
90000,0.028,0.951,0.021,0.076034
90500,0.028,0.933,0.040,0.110575
91000,0.028,0.930,0.043,0.110663
91500,0.028,0.927,0.046,0.126993
92000,0.043,0.930,0.028,0.108146
92500,0.034,0.927,0.040,0.106501
93000,0.034,0.911,0.055,0.123354
93500,0.031,0.920,0.049,0.108547
94000,0.031,0.942,0.028,0.080488
94500,0.028,0.957,0.015,0.066465
95000,0.028,0.945,0.028,0.093516
95500,0.034,0.942,0.024,0.089201
96000,0.028,0.911,0.061,0.139060
96500,0.028,0.924,0.049,0.107347
97000,0.037,0.890,0.073,0.167478
97500,0.028,0.899,0.073,0.146647
98000,0.028,0.939,0.034,0.096079
98500,0.034,0.936,0.031,0.093467
99000,0.034,0.902,0.064,0.123170
99500,0.037,0.865,0.098,0.165287
100000,0.034,0.905,0.061,0.133312
