time,n_A+p,n_B,n_AB
100,0.337,0.391,0.272
200,0.250,0.239,0.511
300,0.250,0.174,0.576
400,0.261,0.217,0.522
500,0.304,0.239,0.457
600,0.239,0.272,0.489
700,0.250,0.228,0.522
800,0.185,0.185,0.630
900,0.326,0.152,0.522
1000,0.348,0.163,0.489
1100,0.337,0.163,0.500
1200,0.370,0.196,0.435
1300,0.435,0.174,0.391
1400,0.348,0.163,0.489
1500,0.391,0.152,0.457
1600,0.359,0.109,0.533
1700,0.435,0.141,0.424
1800,0.424,0.174,0.402
1900,0.402,0.109,0.489
2000,0.413,0.163,0.424
2100,0.446,0.098,0.457
2200,0.511,0.174,0.315
2300,0.467,0.130,0.402
2400,0.435,0.207,0.359
2500,0.457,0.196,0.348
2600,0.348,0.174,0.478
2700,0.239,0.315,0.446
2800,0.250,0.272,0.478
2900,0.239,0.359,0.402
3000,0.250,0.337,0.413
3100,0.217,0.380,0.402
3200,0.250,0.370,0.380
3300,0.185,0.402,0.413
3400,0.152,0.424,0.424
3500,0.174,0.457,0.370
3600,0.185,0.391,0.424
3700,0.109,0.370,0.522
3800,0.130,0.457,0.413
3900,0.109,0.489,0.402
4000,0.065,0.554,0.380
4100,0.087,0.587,0.326
4200,0.087,0.565,0.348
4300,0.054,0.652,0.293
4400,0.043,0.707,0.250
4500,0.011,0.761,0.228
4600,0.000,0.772,0.228
4700,0.000,0.685,0.315
4800,0.000,0.717,0.283
4900,0.033,0.685,0.283
5000,0.011,0.663,0.326
5100,0.022,0.652,0.326
5200,0.087,0.652,0.261
5300,0.087,0.554,0.359
5400,0.120,0.467,0.413
5500,0.185,0.370,0.446
5600,0.130,0.359,0.511
5700,0.163,0.522,0.315
5800,0.130,0.522,0.348
5900,0.065,0.652,0.283
6000,0.065,0.707,0.228
6100,0.043,0.674,0.283
6200,0.043,0.620,0.337
6300,0.076,0.598,0.326
6400,0.054,0.533,0.413
6500,0.054,0.489,0.457
6600,0.130,0.467,0.402
6700,0.228,0.370,0.402
6800,0.228,0.402,0.370
6900,0.174,0.391,0.435
7000,0.261,0.283,0.457
7100,0.304,0.239,0.457
7200,0.293,0.207,0.500
7300,0.239,0.272,0.489
7400,0.250,0.348,0.402
7500,0.326,0.293,0.380
7600,0.380,0.261,0.359
7700,0.293,0.207,0.500
7800,0.337,0.261,0.402
7900,0.315,0.283,0.402
8000,0.380,0.174,0.446
8100,0.348,0.174,0.478
8200,0.304,0.163,0.533
8300,0.348,0.196,0.457
8400,0.337,0.293,0.370
8500,0.207,0.326,0.467
8600,0.239,0.326,0.435
8700,0.239,0.380,0.380
8800,0.185,0.326,0.489
8900,0.370,0.196,0.435
9000,0.391,0.130,0.478
9100,0.359,0.196,0.446
9200,0.446,0.152,0.402
9300,0.435,0.185,0.380
9400,0.348,0.272,0.380
9500,0.370,0.130,0.500
9600,0.380,0.207,0.413
9700,0.413,0.141,0.446
9800,0.467,0.163,0.370
9900,0.543,0.065,0.391
10000,0.630,0.022,0.348
10100,0.630,0.043,0.326
10200,0.587,0.152,0.261
10300,0.543,0.076,0.380
10400,0.565,0.087,0.348
10500,0.554,0.109,0.337
10600,0.663,0.087,0.250
10700,0.652,0.043,0.304
10800,0.717,0.022,0.261
10900,0.674,0.022,0.304
11000,0.750,0.011,0.239
11100,0.750,0.022,0.228
11200,0.772,0.065,0.163
11300,0.772,0.065,0.163
11400,0.772,0.022,0.207
11500,0.815,0.000,0.185
11600,0.837,0.011,0.152
11700,0.750,0.033,0.217
11800,0.783,0.043,0.174
11900,0.848,0.011,0.141
12000,0.837,0.022,0.141
12100,0.848,0.011,0.141
12200,0.772,0.043,0.185
12300,0.772,0.033,0.196
12400,0.826,0.011,0.163
12500,0.880,0.000,0.120
12600,0.848,0.000,0.152
12700,0.902,0.000,0.098
12800,0.902,0.000,0.098
12900,0.913,0.000,0.087
13000,0.913,0.000,0.087
13100,0.848,0.022,0.130
13200,0.826,0.022,0.152
13300,0.837,0.011,0.152
13400,0.826,0.000,0.174
13500,0.793,0.043,0.163
13600,0.804,0.022,0.174
13700,0.739,0.033,0.228
13800,0.717,0.011,0.272
13900,0.685,0.000,0.315
14000,0.696,0.043,0.261
14100,0.707,0.054,0.239
14200,0.793,0.054,0.152
14300,0.739,0.033,0.228
14400,0.696,0.054,0.250
14500,0.717,0.033,0.250
14600,0.630,0.043,0.326
14700,0.576,0.087,0.337
14800,0.435,0.130,0.435
14900,0.489,0.087,0.424
15000,0.413,0.152,0.435
15100,0.522,0.109,0.370
15200,0.522,0.065,0.413
15300,0.598,0.109,0.293
15400,0.641,0.054,0.304
15500,0.750,0.033,0.217
15600,0.696,0.011,0.293
15700,0.793,0.000,0.207
15800,0.826,0.000,0.174
15900,0.848,0.000,0.152
16000,0.891,0.000,0.109
16100,0.902,0.000,0.098
16200,0.848,0.000,0.152
16300,0.848,0.000,0.152
16400,0.891,0.022,0.087
16500,0.870,0.011,0.120
16600,0.891,0.000,0.109
16700,0.891,0.011,0.098
16800,0.935,0.000,0.065
16900,0.967,0.000,0.033
17000,0.967,0.000,0.033
17100,0.978,0.000,0.022
17200,0.978,0.000,0.022
17300,0.978,0.000,0.022
17400,0.978,0.000,0.022
17500,0.978,0.000,0.022
17600,0.978,0.000,0.022
17700,0.978,0.000,0.022
17800,0.967,0.000,0.033
17900,0.935,0.000,0.065
18000,0.957,0.000,0.043
18100,0.978,0.000,0.022
18200,0.978,0.000,0.022
18300,1.000,0.000,0.000
