time,n_A+p,n_B,n_AB
100,0.030,0.968,0.002
200,0.030,0.960,0.010
300,0.030,0.951,0.019
400,0.030,0.946,0.024
500,0.030,0.943,0.027
600,0.030,0.933,0.037
700,0.030,0.931,0.039
800,0.030,0.928,0.042
900,0.030,0.928,0.042
1000,0.031,0.929,0.040
1100,0.031,0.924,0.045
1200,0.032,0.923,0.045
1300,0.032,0.922,0.046
1400,0.033,0.920,0.047
1500,0.033,0.922,0.045
1600,0.033,0.910,0.057
1700,0.032,0.911,0.057
1800,0.032,0.911,0.057
1900,0.032,0.911,0.057
2000,0.032,0.909,0.059
2100,0.035,0.905,0.060
2200,0.035,0.913,0.052
2300,0.035,0.911,0.054
2400,0.033,0.913,0.054
2500,0.032,0.906,0.062
2600,0.033,0.904,0.063
2700,0.033,0.901,0.066
2800,0.033,0.897,0.070
2900,0.033,0.900,0.067
3000,0.032,0.898,0.070
3100,0.033,0.902,0.065
3200,0.032,0.906,0.062
3300,0.033,0.906,0.061
3400,0.033,0.910,0.057
3500,0.033,0.904,0.063
3600,0.033,0.898,0.069
3700,0.033,0.889,0.078
3800,0.033,0.870,0.097
3900,0.032,0.874,0.094
4000,0.032,0.877,0.091
4100,0.031,0.883,0.086
4200,0.031,0.872,0.097
4300,0.033,0.866,0.101
4400,0.035,0.870,0.095
4500,0.035,0.868,0.097
4600,0.034,0.873,0.093
4700,0.034,0.873,0.093
4800,0.033,0.867,0.100
4900,0.035,0.872,0.093
5000,0.035,0.876,0.089
5100,0.037,0.882,0.081
5200,0.037,0.888,0.075
5300,0.037,0.884,0.079
5400,0.038,0.883,0.079
5500,0.037,0.882,0.081
5600,0.036,0.884,0.080
5700,0.038,0.884,0.078
5800,0.036,0.884,0.080
5900,0.036,0.882,0.082
6000,0.037,0.882,0.081
6100,0.036,0.890,0.074
6200,0.035,0.887,0.078
6300,0.035,0.884,0.081
6400,0.034,0.878,0.088
6500,0.032,0.876,0.092
6600,0.032,0.869,0.099
6700,0.034,0.874,0.092
6800,0.034,0.871,0.095
6900,0.033,0.872,0.095
7000,0.033,0.877,0.090
7100,0.033,0.871,0.096
7200,0.032,0.872,0.096
7300,0.032,0.874,0.094
7400,0.033,0.882,0.085
7500,0.033,0.883,0.084
7600,0.033,0.883,0.084
7700,0.032,0.888,0.080
7800,0.033,0.893,0.074
7900,0.032,0.891,0.077
8000,0.034,0.892,0.074
8100,0.033,0.897,0.070
8200,0.033,0.899,0.068
8300,0.033,0.903,0.064
8400,0.032,0.909,0.059
8500,0.032,0.911,0.057
8600,0.031,0.917,0.052
8700,0.031,0.918,0.051
8800,0.031,0.909,0.060
8900,0.031,0.909,0.060
9000,0.031,0.910,0.059
9100,0.031,0.908,0.061
9200,0.033,0.907,0.060
9300,0.033,0.906,0.061
9400,0.033,0.899,0.068
9500,0.033,0.905,0.062
9600,0.032,0.905,0.063
9700,0.032,0.903,0.065
9800,0.032,0.906,0.062
9900,0.035,0.909,0.056
10000,0.033,0.904,0.063
10100,0.033,0.907,0.060
10200,0.033,0.900,0.067
10300,0.033,0.905,0.062
10400,0.033,0.907,0.060
10500,0.035,0.903,0.062
10600,0.032,0.912,0.056
10700,0.032,0.917,0.051
10800,0.032,0.920,0.048
10900,0.032,0.915,0.053
11000,0.033,0.910,0.057
11100,0.033,0.915,0.052
