time,n_A+p,n_B,n_AB
0,0.449,0.551,0.000
500,0.238,0.340,0.422
1000,0.179,0.308,0.514
1500,0.171,0.318,0.511
2000,0.176,0.263,0.561
2500,0.179,0.194,0.628
3000,0.179,0.164,0.658
3500,0.206,0.149,0.645
4000,0.216,0.174,0.610
4500,0.196,0.203,0.600
5000,0.196,0.199,0.605
5500,0.176,0.176,0.648
6000,0.156,0.161,0.682
6500,0.164,0.203,0.633
7000,0.189,0.203,0.608
7500,0.141,0.196,0.663
8000,0.139,0.216,0.645
8500,0.181,0.201,0.618
9000,0.132,0.181,0.687
9500,0.156,0.156,0.687
10000,0.181,0.179,0.640
10500,0.184,0.196,0.620
11000,0.156,0.211,0.633
11500,0.159,0.196,0.645
12000,0.144,0.189,0.667
12500,0.127,0.186,0.687
13000,0.201,0.159,0.640
13500,0.199,0.189,0.613
14000,0.117,0.206,0.677
14500,0.124,0.216,0.660
15000,0.132,0.184,0.685
15500,0.134,0.231,0.635
16000,0.112,0.191,0.697
16500,0.141,0.189,0.670
17000,0.129,0.194,0.677
17500,0.151,0.201,0.648
18000,0.134,0.189,0.677
18500,0.146,0.171,0.682
19000,0.141,0.179,0.680
19500,0.206,0.186,0.608
20000,0.213,0.161,0.625
20500,0.194,0.166,0.640
21000,0.238,0.141,0.620
21500,0.201,0.119,0.680
22000,0.161,0.176,0.663
22500,0.176,0.176,0.648
23000,0.166,0.171,0.663
23500,0.159,0.189,0.653
24000,0.156,0.228,0.615
24500,0.144,0.238,0.618
25000,0.104,0.251,0.645
25500,0.122,0.268,0.610
26000,0.122,0.283,0.596
26500,0.119,0.258,0.623
27000,0.119,0.270,0.610
27500,0.154,0.208,0.638
28000,0.169,0.213,0.618
28500,0.164,0.223,0.613
29000,0.176,0.221,0.603
29500,0.156,0.199,0.645
30000,0.174,0.184,0.643
30500,0.176,0.171,0.653
31000,0.164,0.179,0.658
31500,0.159,0.199,0.643
32000,0.171,0.199,0.630
32500,0.136,0.208,0.655
33000,0.139,0.201,0.660
33500,0.117,0.218,0.665
34000,0.112,0.221,0.667
34500,0.092,0.246,0.663
35000,0.109,0.208,0.682
35500,0.181,0.159,0.660
36000,0.169,0.139,0.692
36500,0.169,0.221,0.610
37000,0.149,0.181,0.670
37500,0.218,0.191,0.591
38000,0.166,0.223,0.610
38500,0.154,0.196,0.650
39000,0.164,0.191,0.645
39500,0.184,0.166,0.650
40000,0.196,0.169,0.635
40500,0.169,0.226,0.605
41000,0.166,0.169,0.665
41500,0.151,0.186,0.663
42000,0.114,0.191,0.695
42500,0.171,0.171,0.658
43000,0.174,0.184,0.643
43500,0.186,0.196,0.618
44000,0.189,0.179,0.633
44500,0.191,0.174,0.635
45000,0.213,0.144,0.643
45500,0.218,0.151,0.630
46000,0.203,0.129,0.667
46500,0.176,0.166,0.658
47000,0.189,0.166,0.645
47500,0.146,0.174,0.680
48000,0.154,0.218,0.628
48500,0.119,0.226,0.655
49000,0.109,0.258,0.633
49500,0.077,0.248,0.675
50000,0.129,0.246,0.625
50500,0.141,0.201,0.658
51000,0.181,0.191,0.628
51500,0.141,0.189,0.670
52000,0.161,0.213,0.625
52500,0.171,0.223,0.605
53000,0.174,0.184,0.643
53500,0.161,0.216,0.623
54000,0.213,0.208,0.578
54500,0.189,0.154,0.658
55000,0.174,0.181,0.645
55500,0.154,0.189,0.658
56000,0.161,0.176,0.663
56500,0.164,0.176,0.660
57000,0.189,0.194,0.618
57500,0.156,0.181,0.663
58000,0.149,0.144,0.707
58500,0.154,0.169,0.677
59000,0.203,0.136,0.660
59500,0.201,0.119,0.680
60000,0.211,0.124,0.665
60500,0.228,0.146,0.625
61000,0.199,0.176,0.625
61500,0.206,0.146,0.648
62000,0.186,0.139,0.675
62500,0.206,0.179,0.615
63000,0.228,0.164,0.608
63500,0.221,0.127,0.653
64000,0.238,0.097,0.665
64500,0.223,0.124,0.653
65000,0.196,0.132,0.672
65500,0.213,0.161,0.625
66000,0.206,0.129,0.665
66500,0.248,0.122,0.630
67000,0.243,0.139,0.618
67500,0.196,0.117,0.687
68000,0.191,0.124,0.685
68500,0.171,0.146,0.682
69000,0.194,0.149,0.658
69500,0.211,0.134,0.655
70000,0.236,0.119,0.645
70500,0.253,0.139,0.608
71000,0.258,0.099,0.643
71500,0.236,0.065,0.700
72000,0.275,0.097,0.628
72500,0.241,0.104,0.655
73000,0.199,0.122,0.680
73500,0.191,0.102,0.707
74000,0.184,0.144,0.672
74500,0.199,0.114,0.687
75000,0.231,0.109,0.660
75500,0.201,0.136,0.663
76000,0.176,0.189,0.635
76500,0.179,0.166,0.655
77000,0.166,0.201,0.633
77500,0.169,0.166,0.665
78000,0.184,0.149,0.667
78500,0.179,0.159,0.663
79000,0.186,0.144,0.670
79500,0.186,0.161,0.653
80000,0.146,0.146,0.707
80500,0.129,0.174,0.697
81000,0.117,0.206,0.677
81500,0.169,0.169,0.663
82000,0.171,0.171,0.658
82500,0.223,0.191,0.586
83000,0.189,0.171,0.640
83500,0.176,0.184,0.640
84000,0.181,0.191,0.628
84500,0.186,0.156,0.658
85000,0.156,0.176,0.667
85500,0.119,0.203,0.677
86000,0.164,0.208,0.628
86500,0.179,0.176,0.645
87000,0.112,0.228,0.660
87500,0.089,0.261,0.650
88000,0.124,0.246,0.630
88500,0.124,0.216,0.660
89000,0.189,0.171,0.640
89500,0.161,0.122,0.717
90000,0.181,0.102,0.717
90500,0.184,0.156,0.660
91000,0.176,0.154,0.670
91500,0.179,0.134,0.687
92000,0.226,0.134,0.640
92500,0.171,0.124,0.705
93000,0.169,0.134,0.697
93500,0.201,0.169,0.630
94000,0.194,0.156,0.650
94500,0.199,0.196,0.605
95000,0.221,0.164,0.615
95500,0.228,0.144,0.628
96000,0.194,0.156,0.650
96500,0.208,0.164,0.628
97000,0.141,0.174,0.685
97500,0.179,0.107,0.715
98000,0.164,0.151,0.685
98500,0.184,0.161,0.655
99000,0.194,0.132,0.675
99500,0.206,0.144,0.650
100000,0.228,0.161,0.610
100500,0.174,0.166,0.660
101000,0.179,0.211,0.610
101500,0.176,0.179,0.645
102000,0.164,0.196,0.640
102500,0.161,0.211,0.628
103000,0.164,0.181,0.655
103500,0.169,0.184,0.648
104000,0.164,0.218,0.618
104500,0.156,0.221,0.623
105000,0.122,0.216,0.663
105500,0.156,0.186,0.658
106000,0.166,0.189,0.645
106500,0.179,0.208,0.613
107000,0.149,0.213,0.638
107500,0.154,0.189,0.658
108000,0.144,0.186,0.670
