time,n_A+p,n_B,n_AB
100,0.375,0.481,0.144
200,0.342,0.444,0.213
300,0.308,0.447,0.246
400,0.310,0.442,0.248
500,0.273,0.432,0.295
600,0.258,0.407,0.335
700,0.261,0.395,0.345
800,0.243,0.407,0.350
900,0.216,0.390,0.395
1000,0.211,0.409,0.380
1100,0.231,0.412,0.357
1200,0.203,0.437,0.360
1300,0.206,0.432,0.362
1400,0.199,0.434,0.367
1500,0.201,0.437,0.362
1600,0.184,0.444,0.372
1700,0.174,0.454,0.372
1800,0.189,0.427,0.385
1900,0.189,0.439,0.372
2000,0.169,0.434,0.397
2100,0.179,0.424,0.397
2200,0.196,0.429,0.375
2300,0.216,0.424,0.360
2400,0.211,0.442,0.347
2500,0.206,0.439,0.355
2600,0.184,0.432,0.385
2700,0.186,0.414,0.400
2800,0.191,0.409,0.400
2900,0.194,0.385,0.422
3000,0.196,0.412,0.392
3100,0.184,0.419,0.397
3200,0.201,0.452,0.347
3300,0.208,0.444,0.347
3400,0.208,0.422,0.370
3500,0.203,0.427,0.370
3600,0.211,0.397,0.392
3700,0.221,0.387,0.392
3800,0.203,0.387,0.409
3900,0.194,0.437,0.370
4000,0.169,0.449,0.382
4100,0.146,0.449,0.404
4200,0.141,0.499,0.360
4300,0.139,0.481,0.380
4400,0.122,0.501,0.377
4500,0.124,0.521,0.355
4600,0.117,0.536,0.347
4700,0.124,0.546,0.330
4800,0.099,0.556,0.345
4900,0.112,0.553,0.335
5000,0.089,0.541,0.370
5100,0.089,0.561,0.350
5200,0.084,0.583,0.333
5300,0.089,0.581,0.330
5400,0.094,0.571,0.335
5500,0.097,0.583,0.320
5600,0.079,0.553,0.367
5700,0.094,0.568,0.337
5800,0.089,0.605,0.305
5900,0.084,0.628,0.288
6000,0.069,0.620,0.310
6100,0.065,0.638,0.298
6200,0.065,0.665,0.270
6300,0.065,0.677,0.258
6400,0.082,0.658,0.261
6500,0.069,0.650,0.280
6600,0.067,0.640,0.293
6700,0.074,0.645,0.280
6800,0.067,0.672,0.261
6900,0.067,0.710,0.223
7000,0.072,0.717,0.211
7100,0.067,0.730,0.203
7200,0.067,0.720,0.213
7300,0.062,0.715,0.223
7400,0.050,0.737,0.213
7500,0.045,0.739,0.216
7600,0.040,0.737,0.223
7700,0.035,0.725,0.241
7800,0.037,0.742,0.221
7900,0.042,0.759,0.199
8000,0.045,0.762,0.194
8100,0.040,0.779,0.181
8200,0.045,0.794,0.161
8300,0.042,0.797,0.161
8400,0.040,0.789,0.171
8500,0.032,0.799,0.169
8600,0.032,0.784,0.184
8700,0.027,0.787,0.186
8800,0.027,0.799,0.174
8900,0.022,0.804,0.174
9000,0.022,0.814,0.164
9100,0.020,0.811,0.169
9200,0.022,0.814,0.164
9300,0.022,0.814,0.164
9400,0.032,0.794,0.174
9500,0.030,0.774,0.196
9600,0.035,0.804,0.161
9700,0.020,0.794,0.186
9800,0.017,0.789,0.194
9900,0.015,0.792,0.194
10000,0.015,0.809,0.176
10100,0.017,0.801,0.181
10200,0.015,0.799,0.186
10300,0.017,0.824,0.159
10400,0.022,0.836,0.141
10500,0.022,0.839,0.139
10600,0.020,0.824,0.156
10700,0.017,0.826,0.156
10800,0.020,0.829,0.151
10900,0.017,0.841,0.141
11000,0.020,0.851,0.129
11100,0.027,0.826,0.146
11200,0.030,0.846,0.124
11300,0.025,0.839,0.136
11400,0.022,0.836,0.141
11500,0.030,0.831,0.139
11600,0.025,0.844,0.132
11700,0.020,0.861,0.119
11800,0.020,0.886,0.094
11900,0.020,0.891,0.089
12000,0.017,0.888,0.094
12100,0.017,0.886,0.097
12200,0.017,0.901,0.082
12300,0.015,0.898,0.087
12400,0.012,0.891,0.097
12500,0.012,0.886,0.102
12600,0.015,0.888,0.097
12700,0.015,0.888,0.097
12800,0.007,0.906,0.087
12900,0.010,0.921,0.069
13000,0.010,0.918,0.072
13100,0.007,0.926,0.067
13200,0.007,0.931,0.062
13300,0.012,0.926,0.062
13400,0.012,0.931,0.057
13500,0.012,0.928,0.060
13600,0.010,0.931,0.060
13700,0.010,0.938,0.052
13800,0.007,0.928,0.065
13900,0.010,0.918,0.072
14000,0.007,0.916,0.077
14100,0.007,0.916,0.077
14200,0.007,0.918,0.074
14300,0.007,0.916,0.077
14400,0.007,0.903,0.089
14500,0.007,0.901,0.092
14600,0.007,0.901,0.092
14700,0.007,0.903,0.089
14800,0.007,0.908,0.084
14900,0.005,0.908,0.087
15000,0.005,0.908,0.087
15100,0.005,0.886,0.109
15200,0.005,0.893,0.102
15300,0.002,0.898,0.099
15400,0.002,0.901,0.097
15500,0.002,0.901,0.097
15600,0.002,0.913,0.084
15700,0.002,0.906,0.092
15800,0.002,0.911,0.087
15900,0.002,0.906,0.092
16000,0.002,0.911,0.087
16100,0.002,0.918,0.079
16200,0.002,0.926,0.072
16300,0.002,0.938,0.060
16400,0.002,0.943,0.055
16500,0.002,0.955,0.042
16600,0.002,0.960,0.037
16700,0.002,0.960,0.037
16800,0.002,0.965,0.032
16900,0.007,0.963,0.030
17000,0.007,0.958,0.035
17100,0.007,0.963,0.030
17200,0.005,0.960,0.035
17300,0.002,0.965,0.032
17400,0.002,0.968,0.030
17500,0.002,0.965,0.032
17600,0.002,0.975,0.022
17700,0.002,0.978,0.020
17800,0.002,0.980,0.017
17900,0.002,0.973,0.025
18000,0.002,0.973,0.025
18100,0.002,0.975,0.022
18200,0.002,0.978,0.020
18300,0.002,0.983,0.015
18400,0.002,0.980,0.017
18500,0.002,0.975,0.022
18600,0.002,0.975,0.022
18700,0.002,0.980,0.017
18800,0.002,0.980,0.017
18900,0.002,0.983,0.015
19000,0.002,0.983,0.015
19100,0.002,0.985,0.012
19200,0.002,0.978,0.020
19300,0.002,0.978,0.020
19400,0.002,0.978,0.020
19500,0.002,0.980,0.017
19600,0.000,0.980,0.020
19700,0.000,0.980,0.020
19800,0.000,0.980,0.020
19900,0.000,0.983,0.017
20000,0.000,0.980,0.020
20100,0.000,0.983,0.017
20200,0.000,0.985,0.015
20300,0.000,0.990,0.010
20400,0.000,0.990,0.010
20500,0.000,0.985,0.015
20600,0.000,0.985,0.015
20700,0.000,0.985,0.015
20800,0.000,0.993,0.007
20900,0.000,0.993,0.007
21000,0.000,0.993,0.007
21100,0.000,0.995,0.005
21200,0.000,0.995,0.005
21300,0.000,0.995,0.005
21400,0.000,0.995,0.005
21500,0.000,0.995,0.005
21600,0.000,0.995,0.005
21700,0.000,0.995,0.005
21800,0.000,0.995,0.005
21900,0.000,0.995,0.005
22000,0.000,0.995,0.005
22100,0.000,0.995,0.005
22200,0.000,0.995,0.005
22300,0.000,0.995,0.005
22400,0.000,0.995,0.005
22500,0.000,0.995,0.005
22600,0.000,0.995,0.005
22700,0.000,0.995,0.005
22800,0.000,0.995,0.005
22900,0.000,0.995,0.005
23000,0.000,0.995,0.005
23100,0.000,0.995,0.005
23200,0.000,0.995,0.005
23300,0.000,0.995,0.005
23400,0.000,0.995,0.005
23500,0.000,0.995,0.005
23600,0.000,0.995,0.005
23700,0.000,0.995,0.005
23800,0.000,0.995,0.005
23900,0.000,0.995,0.005
24000,0.000,0.995,0.005
24100,0.000,0.995,0.005
24200,0.000,0.995,0.005
24300,0.000,0.995,0.005
24400,0.000,0.995,0.005
24500,0.000,0.995,0.005
24600,0.000,0.995,0.005
24700,0.000,0.995,0.005
24800,0.000,0.995,0.005
24900,0.000,0.995,0.005
25000,0.000,0.995,0.005
25100,0.000,0.995,0.005
25200,0.000,0.995,0.005
25300,0.000,0.995,0.005
25400,0.000,0.995,0.005
25500,0.000,0.995,0.005
25600,0.000,0.995,0.005
25700,0.000,0.995,0.005
25800,0.000,0.995,0.005
25900,0.000,0.995,0.005
26000,0.000,0.995,0.005
26100,0.000,0.995,0.005
26200,0.000,0.995,0.005
26300,0.000,0.995,0.005
26400,0.000,0.995,0.005
26500,0.000,0.995,0.005
26600,0.000,0.995,0.005
26700,0.000,0.995,0.005
26800,0.000,0.995,0.005
26900,0.000,0.995,0.005
27000,0.000,0.995,0.005
27100,0.000,0.995,0.005
27200,0.000,0.995,0.005
27300,0.000,0.995,0.005
27400,0.000,0.995,0.005
27500,0.000,0.995,0.005
27600,0.000,0.995,0.005
27700,0.000,0.995,0.005
27800,0.000,0.995,0.005
27900,0.000,0.995,0.005
28000,0.000,0.995,0.005
28100,0.000,0.995,0.005
28200,0.000,0.995,0.005
28300,0.000,0.995,0.005
28400,0.000,0.995,0.005
28500,0.000,0.995,0.005
28600,0.000,0.995,0.005
28700,0.000,0.995,0.005
28800,0.000,0.995,0.005
28900,0.000,0.995,0.005
29000,0.000,0.995,0.005
29100,0.000,0.995,0.005
29200,0.000,0.995,0.005
29300,0.000,0.995,0.005
29400,0.000,0.995,0.005
29500,0.000,0.995,0.005
29600,0.000,0.995,0.005
29700,0.000,0.995,0.005
29800,0.000,0.995,0.005
29900,0.000,0.995,0.005
30000,0.000,0.995,0.005
30100,0.000,0.995,0.005
30200,0.000,0.995,0.005
30300,0.000,0.995,0.005
30400,0.000,0.995,0.005
30500,0.000,0.995,0.005
30600,0.000,0.995,0.005
30700,0.000,0.995,0.005
30800,0.000,0.995,0.005
30900,0.000,0.995,0.005
31000,0.000,0.995,0.005
31100,0.000,0.995,0.005
31200,0.000,0.995,0.005
31300,0.000,0.995,0.005
31400,0.000,0.995,0.005
31500,0.000,0.995,0.005
31600,0.000,0.995,0.005
31700,0.000,0.995,0.005
31800,0.000,0.995,0.005
31900,0.000,0.995,0.005
32000,0.000,0.995,0.005
32100,0.000,0.995,0.005
32200,0.000,0.995,0.005
32300,0.000,0.995,0.005
32400,0.000,0.995,0.005
32500,0.000,0.995,0.005
32600,0.000,0.995,0.005
32700,0.000,0.995,0.005
32800,0.000,0.995,0.005
32900,0.000,0.995,0.005
33000,0.000,0.995,0.005
33100,0.000,0.995,0.005
33200,0.000,0.995,0.005
33300,0.000,0.995,0.005
33400,0.000,0.995,0.005
33500,0.000,0.995,0.005
33600,0.000,0.995,0.005
33700,0.000,0.995,0.005
33800,0.000,0.995,0.005
33900,0.000,0.995,0.005
34000,0.000,0.995,0.005
34100,0.000,0.995,0.005
34200,0.000,0.995,0.005
34300,0.000,0.995,0.005
34400,0.000,0.995,0.005
34500,0.000,0.995,0.005
34600,0.000,0.995,0.005
34700,0.000,0.995,0.005
34800,0.000,0.995,0.005
34900,0.000,0.995,0.005
35000,0.000,0.998,0.002
35100,0.000,0.998,0.002
35200,0.000,0.998,0.002
35300,0.000,0.998,0.002
35400,0.000,0.998,0.002
35500,0.000,0.998,0.002
35600,0.000,0.998,0.002
35700,0.000,0.998,0.002
35800,0.000,0.998,0.002
35900,0.000,0.998,0.002
36000,0.000,0.998,0.002
36100,0.000,0.998,0.002
36200,0.000,0.998,0.002
36300,0.000,0.998,0.002
36400,0.000,0.998,0.002
36500,0.000,0.998,0.002
36600,0.000,0.998,0.002
36700,0.000,0.998,0.002
36800,0.000,0.998,0.002
36900,0.000,0.998,0.002
37000,0.000,0.998,0.002
37100,0.000,0.998,0.002
37200,0.000,0.998,0.002
37300,0.000,0.998,0.002
37400,0.000,0.998,0.002
37500,0.000,0.998,0.002
37600,0.000,0.998,0.002
37700,0.000,0.998,0.002
37800,0.000,0.998,0.002
37900,0.000,0.998,0.002
38000,0.000,0.998,0.002
38100,0.000,0.998,0.002
38200,0.000,0.998,0.002
38300,0.000,0.998,0.002
38400,0.000,0.998,0.002
38500,0.000,0.998,0.002
38600,0.000,0.998,0.002
38700,0.000,0.998,0.002
38800,0.000,0.998,0.002
38900,0.000,0.998,0.002
39000,0.000,0.998,0.002
39100,0.000,0.998,0.002
39200,0.000,0.998,0.002
39300,0.000,0.998,0.002
39400,0.000,0.998,0.002
39500,0.000,0.998,0.002
39600,0.000,0.998,0.002
39700,0.000,0.998,0.002
39800,0.000,0.998,0.002
39900,0.000,0.998,0.002
40000,0.000,0.998,0.002
40100,0.000,0.998,0.002
40200,0.000,0.998,0.002
40300,0.000,0.998,0.002
40400,0.000,0.998,0.002
40500,0.000,0.998,0.002
40600,0.000,0.998,0.002
40700,0.000,0.998,0.002
40800,0.000,0.998,0.002
40900,0.000,0.998,0.002
41000,0.000,0.998,0.002
41100,0.000,0.998,0.002
41200,0.000,0.998,0.002
41300,0.000,0.998,0.002
41400,0.000,0.998,0.002
41500,0.000,0.998,0.002
41600,0.000,0.998,0.002
41700,0.000,0.998,0.002
41800,0.000,0.998,0.002
41900,0.000,0.998,0.002
42000,0.000,0.998,0.002
42100,0.000,0.998,0.002
42200,0.000,0.998,0.002
42300,0.000,0.998,0.002
42400,0.000,0.998,0.002
42500,0.000,0.998,0.002
42600,0.000,0.998,0.002
42700,0.000,0.998,0.002
42800,0.000,0.998,0.002
42900,0.000,0.998,0.002
43000,0.000,0.998,0.002
43100,0.000,0.998,0.002
43200,0.000,0.998,0.002
43300,0.000,0.998,0.002
43400,0.000,0.998,0.002
43500,0.000,1.000,0.000
