time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.797,0.175,0.292090
1000,0.028,0.465,0.507,0.376852
1500,0.028,0.207,0.765,0.218098
2000,0.028,0.088,0.885,0.095976
2500,0.028,0.065,0.908,0.076174
3000,0.028,0.060,0.912,0.073803
3500,0.028,0.037,0.935,0.059292
4000,0.028,0.028,0.945,0.054176
4500,0.028,0.028,0.945,0.054176
5000,0.028,0.018,0.954,0.051399
5500,0.028,0.018,0.954,0.051399
6000,0.028,0.018,0.954,0.051399
6500,0.028,0.014,0.959,0.050292
7000,0.028,0.014,0.959,0.050292
7500,0.028,0.014,0.959,0.050292
8000,0.028,0.009,0.963,0.050105
8500,0.028,0.009,0.963,0.050105
9000,0.028,0.009,0.963,0.050105
9500,0.028,0.009,0.963,0.050105
10000,0.028,0.009,0.963,0.050105
10500,0.028,0.009,0.963,0.050105
11000,0.028,0.009,0.963,0.050105
11500,0.028,0.009,0.963,0.050105
12000,0.028,0.009,0.963,0.050105
12500,0.028,0.009,0.963,0.050105
13000,0.028,0.005,0.968,0.049917
13500,0.028,0.005,0.968,0.049917
14000,0.028,0.005,0.968,0.049917
14500,0.028,0.005,0.968,0.049917
15000,0.028,0.005,0.968,0.049917
15500,0.028,0.005,0.968,0.049917
16000,0.028,0.000,0.972,0.049730
16500,0.028,0.000,0.972,0.049730
17000,0.028,0.000,0.972,0.049730
17500,0.028,0.000,0.972,0.049730
18000,0.028,0.000,0.972,0.049730
18500,0.028,0.000,0.972,0.049730
19000,0.028,0.000,0.972,0.049730
19500,0.028,0.000,0.972,0.049730
20000,0.028,0.000,0.972,0.049730
20500,0.028,0.000,0.972,0.049730
21000,0.028,0.000,0.972,0.049730
21500,0.028,0.000,0.972,0.049730
22000,0.028,0.000,0.972,0.049730
22500,0.028,0.000,0.972,0.049730
23000,0.028,0.000,0.972,0.049730
23500,0.028,0.000,0.972,0.049730
24000,0.028,0.000,0.972,0.049730
24500,0.028,0.000,0.972,0.049730
25000,0.028,0.000,0.972,0.049730
25500,0.028,0.000,0.972,0.049730
26000,0.028,0.000,0.972,0.049730
26500,0.028,0.000,0.972,0.049730
27000,0.028,0.000,0.972,0.049730
27500,0.028,0.000,0.972,0.049730
28000,0.028,0.000,0.972,0.049730
28500,0.028,0.000,0.972,0.049730
29000,0.028,0.000,0.972,0.049730
29500,0.028,0.000,0.972,0.049730
30000,0.028,0.000,0.972,0.049730
30500,0.028,0.000,0.972,0.049730
31000,0.028,0.000,0.972,0.049730
31500,0.028,0.000,0.972,0.049730
32000,0.028,0.000,0.972,0.049730
32500,0.028,0.000,0.972,0.049730
33000,0.028,0.000,0.972,0.049730
33500,0.028,0.000,0.972,0.049730
34000,0.028,0.000,0.972,0.049730
34500,0.028,0.000,0.972,0.049730
35000,0.028,0.000,0.972,0.049730
35500,0.028,0.000,0.972,0.049730
36000,0.028,0.000,0.972,0.049730
36500,0.028,0.000,0.972,0.049730
37000,0.028,0.000,0.972,0.049730
37500,0.028,0.000,0.972,0.049730
38000,0.028,0.000,0.972,0.049730
38500,0.028,0.000,0.972,0.049730
39000,0.028,0.000,0.972,0.049730
39500,0.028,0.000,0.972,0.049730
40000,0.028,0.000,0.972,0.049730
40500,0.028,0.000,0.972,0.049730
41000,0.028,0.000,0.972,0.049730
41500,0.028,0.000,0.972,0.049730
42000,0.028,0.000,0.972,0.049730
42500,0.028,0.000,0.972,0.049730
43000,0.028,0.000,0.972,0.049730
43500,0.028,0.000,0.972,0.049730
44000,0.028,0.000,0.972,0.049730
44500,0.028,0.000,0.972,0.049730
45000,0.028,0.000,0.972,0.049730
45500,0.028,0.000,0.972,0.049730
46000,0.028,0.000,0.972,0.049730
46500,0.028,0.000,0.972,0.049730
47000,0.028,0.000,0.972,0.049730
47500,0.028,0.000,0.972,0.049730
48000,0.028,0.000,0.972,0.049730
48500,0.028,0.000,0.972,0.049730
49000,0.028,0.000,0.972,0.049730
49500,0.028,0.000,0.972,0.049730
50000,0.028,0.000,0.972,0.049730
50500,0.028,0.000,0.972,0.049730
51000,0.028,0.000,0.972,0.049730
51500,0.028,0.000,0.972,0.049730
52000,0.028,0.000,0.972,0.049730
52500,0.028,0.000,0.972,0.049730
53000,0.028,0.000,0.972,0.049730
53500,0.028,0.000,0.972,0.049730
54000,0.028,0.000,0.972,0.049730
54500,0.028,0.000,0.972,0.049730
55000,0.028,0.000,0.972,0.049730
55500,0.028,0.000,0.972,0.049730
56000,0.028,0.000,0.972,0.049730
56500,0.028,0.000,0.972,0.049730
57000,0.028,0.000,0.972,0.049730
57500,0.028,0.000,0.972,0.049730
58000,0.028,0.000,0.972,0.049730
58500,0.028,0.000,0.972,0.049730
59000,0.028,0.000,0.972,0.049730
59500,0.028,0.000,0.972,0.049730
60000,0.028,0.000,0.972,0.049730
60500,0.028,0.000,0.972,0.049730
61000,0.028,0.000,0.972,0.049730
61500,0.028,0.000,0.972,0.049730
62000,0.028,0.000,0.972,0.049730
62500,0.028,0.000,0.972,0.049730
63000,0.028,0.000,0.972,0.049730
63500,0.028,0.000,0.972,0.049730
64000,0.028,0.000,0.972,0.049730
64500,0.028,0.000,0.972,0.049730
65000,0.028,0.000,0.972,0.049730
65500,0.028,0.000,0.972,0.049730
66000,0.028,0.000,0.972,0.049730
66500,0.028,0.000,0.972,0.049730
67000,0.028,0.000,0.972,0.049730
67500,0.028,0.000,0.972,0.049730
68000,0.028,0.000,0.972,0.049730
68500,0.028,0.000,0.972,0.049730
69000,0.028,0.000,0.972,0.049730
69500,0.028,0.000,0.972,0.049730
70000,0.028,0.000,0.972,0.049730
70500,0.028,0.000,0.972,0.049730
71000,0.028,0.000,0.972,0.049730
71500,0.028,0.000,0.972,0.049730
72000,0.028,0.000,0.972,0.049730
72500,0.028,0.000,0.972,0.049730
73000,0.028,0.000,0.972,0.049730
73500,0.028,0.000,0.972,0.049730
74000,0.028,0.000,0.972,0.049730
74500,0.028,0.000,0.972,0.049730
75000,0.028,0.000,0.972,0.049730
75500,0.028,0.000,0.972,0.049730
76000,0.028,0.000,0.972,0.049730
76500,0.028,0.000,0.972,0.049730
77000,0.028,0.000,0.972,0.049730
77500,0.028,0.000,0.972,0.049730
78000,0.028,0.000,0.972,0.049730
78500,0.028,0.000,0.972,0.049730
79000,0.028,0.000,0.972,0.049730
79500,0.028,0.000,0.972,0.049730
80000,0.028,0.000,0.972,0.049730
80500,0.028,0.000,0.972,0.049730
81000,0.028,0.000,0.972,0.049730
81500,0.028,0.000,0.972,0.049730
82000,0.028,0.000,0.972,0.049730
82500,0.028,0.000,0.972,0.049730
83000,0.028,0.000,0.972,0.049730
83500,0.028,0.000,0.972,0.049730
84000,0.028,0.000,0.972,0.049730
84500,0.028,0.000,0.972,0.049730
85000,0.028,0.000,0.972,0.049730
85500,0.028,0.000,0.972,0.049730
86000,0.028,0.000,0.972,0.049730
86500,0.028,0.000,0.972,0.049730
87000,0.028,0.000,0.972,0.049730
87500,0.028,0.000,0.972,0.049730
88000,0.028,0.000,0.972,0.049730
88500,0.028,0.000,0.972,0.049730
89000,0.028,0.000,0.972,0.049730
89500,0.028,0.000,0.972,0.049730
90000,0.028,0.000,0.972,0.049730
90500,0.028,0.000,0.972,0.049730
91000,0.028,0.000,0.972,0.049730
91500,0.028,0.000,0.972,0.049730
92000,0.028,0.000,0.972,0.049730
92500,0.028,0.000,0.972,0.049730
