time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.942,0.029,0.156037
1000,0.031,0.903,0.066,0.228872
1500,0.040,0.852,0.108,0.305507
2000,0.041,0.818,0.141,0.286417
2500,0.041,0.765,0.194,0.334229
3000,0.048,0.718,0.234,0.351443
3500,0.053,0.693,0.254,0.400200
4000,0.053,0.627,0.320,0.325310
4500,0.082,0.609,0.309,0.349347
5000,0.101,0.554,0.345,0.380944
5500,0.097,0.541,0.362,0.316005
6000,0.098,0.543,0.359,0.326891
6500,0.093,0.510,0.397,0.318107
7000,0.098,0.502,0.400,0.322171
7500,0.121,0.459,0.421,0.319931
8000,0.107,0.463,0.430,0.332009
8500,0.110,0.457,0.433,0.347897
9000,0.128,0.439,0.433,0.372883
9500,0.123,0.432,0.445,0.378742
10000,0.127,0.436,0.437,0.374322
10500,0.113,0.418,0.469,0.347159
11000,0.111,0.398,0.490,0.316413
11500,0.113,0.399,0.487,0.334770
12000,0.121,0.389,0.490,0.357609
12500,0.112,0.380,0.508,0.344067
13000,0.124,0.383,0.493,0.363870
13500,0.106,0.388,0.506,0.315467
14000,0.108,0.390,0.502,0.320192
14500,0.124,0.385,0.491,0.314168
15000,0.118,0.375,0.507,0.333115
15500,0.129,0.386,0.485,0.355183
16000,0.130,0.375,0.495,0.337005
16500,0.126,0.361,0.514,0.329777
17000,0.131,0.353,0.516,0.335621
17500,0.121,0.358,0.522,0.310209
18000,0.134,0.365,0.502,0.329148
18500,0.124,0.358,0.519,0.337500
19000,0.129,0.345,0.526,0.325738
19500,0.139,0.350,0.511,0.322070
20000,0.139,0.351,0.510,0.334526
20500,0.133,0.331,0.536,0.332892
21000,0.111,0.323,0.566,0.281721
21500,0.111,0.359,0.530,0.350833
22000,0.100,0.353,0.546,0.333011
22500,0.114,0.324,0.562,0.335762
23000,0.146,0.320,0.534,0.361713
23500,0.136,0.325,0.539,0.328031
24000,0.143,0.314,0.543,0.343228
24500,0.135,0.319,0.546,0.337416
25000,0.125,0.317,0.559,0.325271
25500,0.126,0.307,0.567,0.316414
26000,0.130,0.283,0.587,0.292128
26500,0.160,0.269,0.571,0.332056
27000,0.177,0.257,0.566,0.341925
27500,0.151,0.286,0.563,0.324774
28000,0.131,0.309,0.560,0.322056
28500,0.132,0.288,0.580,0.308831
29000,0.140,0.288,0.572,0.327766
29500,0.131,0.302,0.567,0.326467
30000,0.132,0.316,0.553,0.314663
30500,0.150,0.334,0.516,0.369730
31000,0.126,0.332,0.542,0.376051
31500,0.136,0.323,0.541,0.332080
32000,0.143,0.341,0.516,0.351065
32500,0.133,0.336,0.531,0.353269
33000,0.143,0.319,0.538,0.361007
33500,0.139,0.304,0.557,0.309645
34000,0.159,0.300,0.540,0.318271
34500,0.155,0.287,0.558,0.306615
35000,0.160,0.291,0.549,0.322781
35500,0.163,0.288,0.549,0.344062
36000,0.148,0.293,0.559,0.284832
36500,0.155,0.288,0.557,0.359425
37000,0.153,0.275,0.572,0.301582
37500,0.125,0.288,0.587,0.312231
38000,0.140,0.286,0.574,0.294889
38500,0.161,0.282,0.557,0.336405
39000,0.152,0.283,0.565,0.300701
39500,0.142,0.281,0.577,0.314564
40000,0.175,0.275,0.551,0.306705
40500,0.162,0.274,0.564,0.277894
41000,0.163,0.281,0.556,0.309443
41500,0.163,0.294,0.542,0.350071
42000,0.171,0.276,0.554,0.329153
42500,0.159,0.274,0.567,0.301703
43000,0.137,0.273,0.590,0.324529
43500,0.149,0.273,0.578,0.327129
44000,0.143,0.259,0.598,0.320137
44500,0.140,0.267,0.593,0.301645
45000,0.128,0.303,0.569,0.335400
45500,0.133,0.292,0.575,0.359508
46000,0.132,0.275,0.593,0.296325
46500,0.132,0.275,0.593,0.286889
47000,0.142,0.269,0.589,0.324525
47500,0.159,0.271,0.570,0.322498
48000,0.157,0.267,0.576,0.337732
48500,0.188,0.255,0.557,0.306067
49000,0.174,0.250,0.576,0.340498
49500,0.193,0.254,0.553,0.337477
50000,0.175,0.268,0.558,0.308357
50500,0.161,0.256,0.582,0.279677
51000,0.172,0.257,0.571,0.355521
51500,0.147,0.265,0.588,0.345182
52000,0.140,0.251,0.609,0.281049
52500,0.164,0.246,0.589,0.325411
53000,0.163,0.251,0.585,0.341672
