time,n_A+p,n_B,n_AB
100,0.030,0.961,0.009
200,0.030,0.958,0.012
300,0.030,0.957,0.013
400,0.030,0.951,0.019
500,0.030,0.942,0.028
600,0.030,0.936,0.034
700,0.030,0.932,0.038
800,0.030,0.928,0.042
900,0.030,0.924,0.046
1000,0.030,0.921,0.049
1100,0.030,0.919,0.051
1200,0.030,0.910,0.060
1300,0.030,0.903,0.067
1400,0.030,0.896,0.074
1500,0.030,0.893,0.077
1600,0.030,0.884,0.086
1700,0.030,0.877,0.093
1800,0.030,0.868,0.102
1900,0.030,0.862,0.108
2000,0.030,0.860,0.110
2100,0.030,0.855,0.115
2200,0.030,0.843,0.127
2300,0.030,0.837,0.133
2400,0.030,0.832,0.138
2500,0.030,0.824,0.146
2600,0.030,0.817,0.153
2700,0.030,0.802,0.168
2800,0.030,0.782,0.188
2900,0.030,0.768,0.202
3000,0.030,0.761,0.209
3100,0.030,0.758,0.212
3200,0.030,0.749,0.221
3300,0.031,0.739,0.230
3400,0.031,0.722,0.247
3500,0.031,0.706,0.263
3600,0.031,0.686,0.283
3700,0.034,0.681,0.285
3800,0.035,0.665,0.300
3900,0.034,0.656,0.310
4000,0.033,0.640,0.327
4100,0.033,0.633,0.334
4200,0.033,0.619,0.348
4300,0.036,0.596,0.368
4400,0.035,0.590,0.375
4500,0.035,0.580,0.385
4600,0.034,0.564,0.402
4700,0.034,0.551,0.415
4800,0.036,0.536,0.428
4900,0.035,0.533,0.432
5000,0.035,0.511,0.454
5100,0.037,0.495,0.468
5200,0.037,0.486,0.477
5300,0.038,0.486,0.476
5400,0.037,0.474,0.489
5500,0.038,0.463,0.499
5600,0.044,0.456,0.500
5700,0.043,0.446,0.511
5800,0.042,0.441,0.517
5900,0.041,0.432,0.527
6000,0.038,0.426,0.536
6100,0.046,0.417,0.537
6200,0.047,0.406,0.547
6300,0.049,0.389,0.562
6400,0.047,0.383,0.570
6500,0.049,0.385,0.566
6600,0.048,0.379,0.573
6700,0.048,0.371,0.581
6800,0.051,0.359,0.590
6900,0.048,0.353,0.599
7000,0.044,0.345,0.611
7100,0.050,0.330,0.620
7200,0.054,0.315,0.631
7300,0.058,0.318,0.624
7400,0.060,0.297,0.643
7500,0.064,0.280,0.656
7600,0.065,0.260,0.675
7700,0.065,0.257,0.678
7800,0.070,0.255,0.675
7900,0.071,0.246,0.683
8000,0.077,0.235,0.688
8100,0.075,0.225,0.700
8200,0.072,0.220,0.708
8300,0.076,0.218,0.706
8400,0.078,0.213,0.709
8500,0.078,0.209,0.713
8600,0.081,0.205,0.714
8700,0.091,0.203,0.706
8800,0.096,0.193,0.711
8900,0.097,0.189,0.714
9000,0.095,0.186,0.719
9100,0.103,0.179,0.718
9200,0.106,0.170,0.724
9300,0.102,0.152,0.746
9400,0.106,0.146,0.748
9500,0.097,0.131,0.772
9600,0.097,0.129,0.774
9700,0.098,0.121,0.781
9800,0.105,0.124,0.771
9900,0.113,0.121,0.766
10000,0.117,0.126,0.757
10100,0.121,0.121,0.758
10200,0.119,0.116,0.765
10300,0.127,0.120,0.753
10400,0.122,0.124,0.754
10500,0.123,0.124,0.753
10600,0.128,0.120,0.752
10700,0.130,0.117,0.753
10800,0.128,0.116,0.756
10900,0.128,0.119,0.753
11000,0.123,0.118,0.759
11100,0.129,0.118,0.753
11200,0.136,0.113,0.751
11300,0.134,0.114,0.752
11400,0.131,0.110,0.759
11500,0.141,0.108,0.751
11600,0.132,0.109,0.759
11700,0.136,0.113,0.751
11800,0.134,0.122,0.744
11900,0.138,0.130,0.732
12000,0.134,0.129,0.737
12100,0.139,0.131,0.730
12200,0.138,0.128,0.734
12300,0.135,0.133,0.732
12400,0.130,0.127,0.743
12500,0.126,0.125,0.749
12600,0.128,0.120,0.752
12700,0.127,0.123,0.750
12800,0.129,0.120,0.751
12900,0.126,0.117,0.757
13000,0.128,0.114,0.758
13100,0.124,0.114,0.762
13200,0.134,0.116,0.750
13300,0.135,0.122,0.743
13400,0.135,0.127,0.738
13500,0.144,0.126,0.730
13600,0.135,0.129,0.736
13700,0.135,0.131,0.734
13800,0.135,0.133,0.732
13900,0.146,0.128,0.726
14000,0.141,0.123,0.736
14100,0.149,0.132,0.719
14200,0.143,0.125,0.732
14300,0.148,0.117,0.735
14400,0.146,0.101,0.753
14500,0.145,0.094,0.761
14600,0.147,0.093,0.760
14700,0.147,0.099,0.754
14800,0.144,0.100,0.756
14900,0.140,0.098,0.762
15000,0.144,0.097,0.759
15100,0.145,0.098,0.757
15200,0.151,0.102,0.747
15300,0.155,0.094,0.751
15400,0.154,0.091,0.755
15500,0.149,0.093,0.758
15600,0.141,0.095,0.764
15700,0.144,0.096,0.760
15800,0.153,0.094,0.753
15900,0.153,0.083,0.764
16000,0.153,0.087,0.760
16100,0.156,0.082,0.762
16200,0.158,0.075,0.767
16300,0.164,0.076,0.760
16400,0.165,0.082,0.753
16500,0.162,0.082,0.756
16600,0.163,0.088,0.749
16700,0.167,0.087,0.746
16800,0.163,0.089,0.748
16900,0.167,0.084,0.749
17000,0.156,0.092,0.752
17100,0.158,0.090,0.752
17200,0.159,0.094,0.747
17300,0.161,0.101,0.738
17400,0.147,0.098,0.755
17500,0.164,0.099,0.737
17600,0.165,0.110,0.725
17700,0.161,0.103,0.736
17800,0.164,0.109,0.727
17900,0.163,0.116,0.721
18000,0.165,0.105,0.730
18100,0.159,0.107,0.734
18200,0.171,0.099,0.730
18300,0.163,0.106,0.731
18400,0.159,0.113,0.728
18500,0.168,0.103,0.729
18600,0.165,0.109,0.726
18700,0.168,0.107,0.725
18800,0.171,0.113,0.716
18900,0.173,0.100,0.727
19000,0.175,0.098,0.727
19100,0.171,0.100,0.729
19200,0.171,0.101,0.728
19300,0.165,0.106,0.729
19400,0.152,0.102,0.746
19500,0.151,0.113,0.736
19600,0.152,0.115,0.733
19700,0.148,0.120,0.732
19800,0.145,0.115,0.740
19900,0.146,0.109,0.745
20000,0.152,0.106,0.742
20100,0.146,0.104,0.750
20200,0.141,0.099,0.760
20300,0.143,0.104,0.753
20400,0.140,0.102,0.758
20500,0.144,0.105,0.751
20600,0.139,0.106,0.755
