time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.968,0.005,0.029409
1000,0.028,0.949,0.023,0.055350
1500,0.028,0.959,0.014,0.046462
2000,0.028,0.968,0.005,0.030361
2500,0.028,0.959,0.014,0.044100
3000,0.037,0.940,0.023,0.066689
3500,0.032,0.922,0.046,0.088284
4000,0.032,0.889,0.078,0.125473
4500,0.041,0.903,0.055,0.119863
5000,0.032,0.917,0.051,0.087333
5500,0.032,0.935,0.032,0.068368
6000,0.041,0.931,0.028,0.062296
6500,0.028,0.926,0.046,0.087046
7000,0.028,0.949,0.023,0.051951
7500,0.032,0.903,0.065,0.127745
8000,0.055,0.843,0.101,0.177570
8500,0.074,0.829,0.097,0.215003
9000,0.041,0.839,0.120,0.184186
9500,0.032,0.903,0.065,0.092658
10000,0.037,0.917,0.046,0.091841
10500,0.041,0.912,0.046,0.098515
11000,0.028,0.931,0.041,0.080810
11500,0.037,0.926,0.037,0.079857
12000,0.032,0.931,0.037,0.079975
12500,0.028,0.959,0.014,0.040734
13000,0.028,0.931,0.041,0.091178
13500,0.028,0.959,0.014,0.045446
14000,0.028,0.922,0.051,0.091947
14500,0.037,0.931,0.032,0.081863
15000,0.028,0.940,0.032,0.063025
15500,0.028,0.940,0.032,0.064433
16000,0.028,0.963,0.009,0.038582
16500,0.037,0.931,0.032,0.085915
17000,0.032,0.931,0.037,0.089408
17500,0.032,0.949,0.018,0.055963
18000,0.032,0.954,0.014,0.041189
18500,0.028,0.940,0.032,0.067398
19000,0.028,0.903,0.069,0.117754
19500,0.028,0.949,0.023,0.042743
20000,0.028,0.940,0.032,0.062195
20500,0.032,0.922,0.046,0.083650
21000,0.032,0.926,0.041,0.081793
21500,0.037,0.908,0.055,0.089972
22000,0.032,0.940,0.028,0.066660
22500,0.046,0.931,0.023,0.070252
23000,0.032,0.908,0.060,0.084479
23500,0.032,0.935,0.032,0.063855
24000,0.041,0.940,0.018,0.067564
24500,0.041,0.931,0.028,0.072022
25000,0.032,0.926,0.041,0.066163
25500,0.032,0.908,0.060,0.110726
26000,0.032,0.922,0.046,0.091199
26500,0.032,0.935,0.032,0.067453
27000,0.032,0.908,0.060,0.096353
27500,0.041,0.935,0.023,0.061017
28000,0.037,0.889,0.074,0.125787
28500,0.032,0.917,0.051,0.091740
29000,0.028,0.949,0.023,0.050923
29500,0.028,0.949,0.023,0.054213
30000,0.028,0.935,0.037,0.077206
30500,0.028,0.940,0.032,0.048909
31000,0.037,0.899,0.065,0.119275
31500,0.032,0.922,0.046,0.083935
32000,0.032,0.949,0.018,0.054500
32500,0.028,0.959,0.014,0.040702
33000,0.028,0.949,0.023,0.053058
33500,0.032,0.926,0.041,0.091122
34000,0.028,0.926,0.046,0.094595
34500,0.028,0.931,0.041,0.070357
35000,0.028,0.954,0.018,0.044652
35500,0.032,0.912,0.055,0.090179
36000,0.037,0.940,0.023,0.064918
36500,0.037,0.926,0.037,0.085491
37000,0.051,0.894,0.055,0.121629
37500,0.041,0.889,0.069,0.131052
38000,0.032,0.922,0.046,0.078562
38500,0.028,0.931,0.041,0.073686
39000,0.028,0.959,0.014,0.042982
39500,0.028,0.917,0.055,0.101996
40000,0.032,0.926,0.041,0.095539
40500,0.028,0.931,0.041,0.088418
41000,0.028,0.954,0.018,0.047318
41500,0.032,0.949,0.018,0.055878
42000,0.032,0.917,0.051,0.095525
42500,0.028,0.945,0.028,0.055826
43000,0.028,0.959,0.014,0.044350
43500,0.028,0.940,0.032,0.074028
44000,0.032,0.903,0.065,0.125282
44500,0.028,0.935,0.037,0.070452
45000,0.037,0.922,0.041,0.091052
45500,0.032,0.949,0.018,0.048958
46000,0.028,0.940,0.032,0.063723
46500,0.032,0.954,0.014,0.045339
47000,0.028,0.926,0.046,0.088336
47500,0.028,0.949,0.023,0.046260
48000,0.028,0.926,0.046,0.078825
48500,0.028,0.931,0.041,0.081494
49000,0.032,0.908,0.060,0.124175
49500,0.032,0.940,0.028,0.065320
50000,0.032,0.949,0.018,0.062031
50500,0.037,0.912,0.051,0.082708
51000,0.041,0.908,0.051,0.084179
51500,0.032,0.899,0.069,0.116182
52000,0.028,0.945,0.028,0.055874
52500,0.028,0.940,0.032,0.068143
53000,0.028,0.963,0.009,0.032217
53500,0.028,0.959,0.014,0.052170
54000,0.028,0.931,0.041,0.069568
54500,0.032,0.935,0.032,0.071024
55000,0.028,0.922,0.051,0.096187
55500,0.037,0.912,0.051,0.096588
56000,0.028,0.908,0.065,0.102570
56500,0.032,0.959,0.009,0.044341
57000,0.028,0.959,0.014,0.046131
57500,0.028,0.894,0.078,0.131564
58000,0.046,0.908,0.046,0.101461
58500,0.028,0.917,0.055,0.098377
59000,0.037,0.922,0.041,0.100459
59500,0.037,0.935,0.028,0.070250
60000,0.032,0.912,0.055,0.117372
60500,0.028,0.945,0.028,0.064439
61000,0.028,0.945,0.028,0.062244
61500,0.037,0.931,0.032,0.067273
62000,0.032,0.926,0.041,0.066892
62500,0.032,0.917,0.051,0.094277
63000,0.037,0.935,0.028,0.057313
63500,0.028,0.940,0.032,0.078471
64000,0.028,0.935,0.037,0.091381
64500,0.028,0.963,0.009,0.037850
65000,0.028,0.968,0.005,0.032576
65500,0.028,0.959,0.014,0.048898
66000,0.032,0.945,0.023,0.069769
66500,0.032,0.917,0.051,0.100741
67000,0.037,0.926,0.037,0.085178
67500,0.032,0.935,0.032,0.086558
68000,0.028,0.963,0.009,0.030893
68500,0.028,0.945,0.028,0.053810
69000,0.028,0.954,0.018,0.041891
69500,0.041,0.908,0.051,0.089701
70000,0.037,0.912,0.051,0.089815
70500,0.037,0.940,0.023,0.060388
71000,0.028,0.926,0.046,0.070463
71500,0.051,0.871,0.078,0.159555
72000,0.032,0.899,0.069,0.105630
72500,0.032,0.931,0.037,0.067891
73000,0.028,0.931,0.041,0.063590
73500,0.028,0.945,0.028,0.066419
74000,0.028,0.945,0.028,0.059985
74500,0.028,0.894,0.078,0.121861
75000,0.041,0.903,0.055,0.118596
75500,0.032,0.894,0.074,0.123251
76000,0.037,0.912,0.051,0.100389
76500,0.028,0.894,0.078,0.147135
77000,0.028,0.903,0.069,0.110325
77500,0.028,0.949,0.023,0.050658
78000,0.028,0.940,0.032,0.057300
78500,0.028,0.949,0.023,0.057606
79000,0.032,0.954,0.014,0.046256
79500,0.028,0.949,0.023,0.055994
80000,0.028,0.945,0.028,0.074728
80500,0.028,0.945,0.028,0.056649
81000,0.028,0.940,0.032,0.062608
81500,0.028,0.959,0.014,0.038034
82000,0.028,0.959,0.014,0.038382
82500,0.028,0.912,0.060,0.120664
83000,0.028,0.959,0.014,0.040488
83500,0.028,0.959,0.014,0.036365
84000,0.032,0.949,0.018,0.057316
84500,0.028,0.963,0.009,0.037878
85000,0.028,0.963,0.009,0.042384
85500,0.028,0.935,0.037,0.071038
86000,0.032,0.949,0.018,0.049813
86500,0.032,0.926,0.041,0.088457
87000,0.028,0.894,0.078,0.121556
87500,0.028,0.908,0.065,0.090905
88000,0.028,0.935,0.037,0.089642
88500,0.028,0.922,0.051,0.085658
89000,0.037,0.940,0.023,0.056598
89500,0.032,0.912,0.055,0.089040
