time,n_A+p,n_B,n_AB
100,0.369,0.452,0.180
200,0.281,0.392,0.327
300,0.258,0.373,0.369
400,0.253,0.359,0.387
500,0.221,0.327,0.452
600,0.230,0.323,0.447
700,0.253,0.276,0.470
800,0.253,0.281,0.465
900,0.226,0.244,0.530
1000,0.189,0.258,0.553
1100,0.157,0.267,0.576
1200,0.180,0.276,0.544
1300,0.189,0.267,0.544
1400,0.171,0.258,0.571
1500,0.180,0.286,0.535
1600,0.194,0.295,0.512
1700,0.184,0.249,0.567
1800,0.207,0.221,0.571
1900,0.226,0.230,0.544
2000,0.203,0.221,0.576
2100,0.226,0.184,0.590
2200,0.217,0.235,0.548
2300,0.207,0.240,0.553
2400,0.203,0.203,0.594
2500,0.175,0.244,0.581
2600,0.226,0.244,0.530
2700,0.166,0.290,0.544
2800,0.143,0.304,0.553
2900,0.134,0.276,0.590
3000,0.189,0.226,0.585
3100,0.235,0.198,0.567
3200,0.309,0.189,0.502
3300,0.313,0.166,0.521
3400,0.304,0.180,0.516
3500,0.263,0.171,0.567
3600,0.290,0.189,0.521
3700,0.295,0.157,0.548
3800,0.263,0.143,0.594
3900,0.253,0.138,0.608
4000,0.235,0.166,0.599
4100,0.263,0.143,0.594
4200,0.300,0.175,0.525
4300,0.276,0.166,0.558
4400,0.276,0.152,0.571
4500,0.276,0.143,0.581
4600,0.332,0.106,0.562
4700,0.286,0.143,0.571
4800,0.281,0.120,0.599
4900,0.336,0.129,0.535
5000,0.355,0.115,0.530
5100,0.318,0.120,0.562
5200,0.313,0.134,0.553
5300,0.304,0.134,0.562
5400,0.295,0.157,0.548
5500,0.249,0.194,0.558
5600,0.217,0.171,0.613
5700,0.198,0.161,0.641
5800,0.230,0.189,0.581
5900,0.212,0.198,0.590
6000,0.249,0.207,0.544
6100,0.263,0.184,0.553
6200,0.253,0.161,0.585
6300,0.235,0.180,0.585
6400,0.249,0.138,0.613
6500,0.272,0.175,0.553
6600,0.286,0.171,0.544
6700,0.263,0.147,0.590
6800,0.276,0.166,0.558
6900,0.272,0.120,0.608
7000,0.235,0.129,0.636
7100,0.249,0.157,0.594
7200,0.249,0.166,0.585
7300,0.267,0.147,0.585
7400,0.313,0.134,0.553
7500,0.341,0.129,0.530
7600,0.336,0.138,0.525
7700,0.309,0.129,0.562
7800,0.290,0.157,0.553
7900,0.249,0.194,0.558
8000,0.267,0.166,0.567
8100,0.253,0.180,0.567
8200,0.281,0.207,0.512
8300,0.240,0.180,0.581
8400,0.253,0.166,0.581
8500,0.276,0.184,0.539
8600,0.290,0.171,0.539
8700,0.240,0.175,0.585
8800,0.336,0.171,0.493
8900,0.341,0.147,0.512
9000,0.327,0.175,0.498
9100,0.323,0.138,0.539
9200,0.290,0.171,0.539
9300,0.267,0.189,0.544
9400,0.240,0.157,0.604
9500,0.276,0.166,0.558
9600,0.281,0.134,0.585
9700,0.267,0.097,0.636
9800,0.300,0.129,0.571
9900,0.304,0.134,0.562
10000,0.290,0.184,0.525
10100,0.263,0.194,0.544
10200,0.281,0.207,0.512
10300,0.313,0.194,0.493
10400,0.346,0.152,0.502
10500,0.323,0.134,0.544
10600,0.309,0.078,0.613
10700,0.290,0.124,0.585
10800,0.286,0.111,0.604
10900,0.267,0.147,0.585
11000,0.249,0.171,0.581
11100,0.253,0.194,0.553
11200,0.226,0.198,0.576
11300,0.203,0.180,0.618
11400,0.244,0.161,0.594
11500,0.207,0.171,0.622
11600,0.230,0.217,0.553
11700,0.230,0.253,0.516
11800,0.217,0.304,0.479
11900,0.212,0.281,0.507
12000,0.198,0.276,0.525
12100,0.226,0.281,0.493
12200,0.272,0.244,0.484
12300,0.235,0.198,0.567
12400,0.272,0.203,0.525
12500,0.249,0.230,0.521
12600,0.267,0.226,0.507
12700,0.281,0.230,0.488
12800,0.258,0.230,0.512
12900,0.249,0.258,0.493
13000,0.235,0.212,0.553
13100,0.276,0.198,0.525
13200,0.272,0.189,0.539
13300,0.276,0.217,0.507
13400,0.240,0.226,0.535
13500,0.194,0.207,0.599
13600,0.189,0.217,0.594
13700,0.184,0.194,0.622
13800,0.235,0.203,0.562
13900,0.244,0.184,0.571
14000,0.244,0.244,0.512
14100,0.244,0.212,0.544
14200,0.263,0.184,0.553
14300,0.318,0.152,0.530
14400,0.341,0.166,0.493
14500,0.318,0.147,0.535
14600,0.313,0.138,0.548
14700,0.304,0.115,0.581
14800,0.313,0.115,0.571
14900,0.327,0.143,0.530
15000,0.295,0.180,0.525
15100,0.249,0.198,0.553
15200,0.230,0.194,0.576
15300,0.226,0.198,0.576
15400,0.217,0.217,0.567
15500,0.244,0.198,0.558
15600,0.295,0.157,0.548
15700,0.286,0.212,0.502
15800,0.235,0.217,0.548
15900,0.235,0.194,0.571
16000,0.263,0.175,0.562
16100,0.281,0.143,0.576
16200,0.230,0.171,0.599
16300,0.240,0.189,0.571
16400,0.244,0.175,0.581
16500,0.221,0.175,0.604
16600,0.235,0.184,0.581
16700,0.217,0.198,0.585
16800,0.230,0.184,0.585
16900,0.258,0.175,0.567
17000,0.263,0.171,0.567
17100,0.258,0.189,0.553
17200,0.253,0.194,0.553
17300,0.221,0.235,0.544
17400,0.207,0.217,0.576
17500,0.194,0.212,0.594
17600,0.198,0.253,0.548
17700,0.221,0.263,0.516
17800,0.212,0.240,0.548
17900,0.212,0.244,0.544
18000,0.249,0.212,0.539
18100,0.235,0.194,0.571
18200,0.253,0.189,0.558
18300,0.244,0.189,0.567
18400,0.272,0.217,0.512
18500,0.290,0.166,0.544
18600,0.267,0.180,0.553
18700,0.276,0.194,0.530
18800,0.249,0.194,0.558
18900,0.249,0.175,0.576
19000,0.263,0.175,0.562
19100,0.217,0.157,0.627
19200,0.207,0.147,0.645
19300,0.240,0.166,0.594
19400,0.249,0.175,0.576
19500,0.258,0.180,0.562
19600,0.230,0.235,0.535
19700,0.207,0.184,0.608
19800,0.203,0.180,0.618
19900,0.258,0.171,0.571
20000,0.295,0.161,0.544
20100,0.272,0.171,0.558
20200,0.249,0.166,0.585
20300,0.253,0.212,0.535
20400,0.244,0.217,0.539
20500,0.226,0.180,0.594
20600,0.217,0.198,0.585
20700,0.253,0.203,0.544
20800,0.281,0.203,0.516
20900,0.286,0.171,0.544
21000,0.295,0.157,0.548
21100,0.309,0.138,0.553
21200,0.313,0.101,0.585
21300,0.318,0.152,0.530
21400,0.286,0.147,0.567
21500,0.276,0.157,0.567
21600,0.276,0.175,0.548
21700,0.226,0.175,0.599
21800,0.267,0.198,0.535
21900,0.253,0.184,0.562
22000,0.244,0.157,0.599
22100,0.300,0.129,0.571
22200,0.300,0.120,0.581
22300,0.318,0.115,0.567
22400,0.341,0.166,0.493
22500,0.323,0.147,0.530
22600,0.309,0.134,0.558
22700,0.300,0.138,0.562
22800,0.295,0.138,0.567
22900,0.240,0.134,0.627
23000,0.226,0.138,0.636
23100,0.221,0.143,0.636
23200,0.230,0.189,0.581
23300,0.203,0.230,0.567
23400,0.221,0.235,0.544
23500,0.212,0.258,0.530
23600,0.203,0.240,0.558
23700,0.207,0.235,0.558
23800,0.189,0.272,0.539
23900,0.203,0.263,0.535
24000,0.161,0.253,0.585
24100,0.138,0.253,0.608
24200,0.189,0.295,0.516
24300,0.175,0.318,0.507
24400,0.184,0.309,0.507
24500,0.212,0.300,0.488
24600,0.189,0.286,0.525
24700,0.166,0.253,0.581
24800,0.184,0.258,0.558
24900,0.180,0.286,0.535
25000,0.198,0.309,0.493
25100,0.217,0.318,0.465
25200,0.198,0.272,0.530
25300,0.184,0.272,0.544
25400,0.184,0.281,0.535
25500,0.189,0.272,0.539
25600,0.240,0.300,0.461
25700,0.217,0.290,0.493
25800,0.230,0.258,0.512
25900,0.203,0.276,0.521
26000,0.194,0.286,0.521
26100,0.235,0.276,0.488
26200,0.203,0.258,0.539
26300,0.203,0.267,0.530
26400,0.230,0.244,0.525
26500,0.240,0.217,0.544
26600,0.249,0.207,0.544
26700,0.249,0.212,0.539
26800,0.226,0.184,0.590
26900,0.267,0.157,0.576
27000,0.253,0.180,0.567
27100,0.226,0.175,0.599
27200,0.253,0.226,0.521
27300,0.249,0.203,0.548
27400,0.258,0.184,0.558
27500,0.263,0.184,0.553
27600,0.217,0.203,0.581
27700,0.230,0.184,0.585
27800,0.198,0.198,0.604
27900,0.161,0.180,0.659
28000,0.161,0.212,0.627
28100,0.152,0.263,0.585
28200,0.138,0.304,0.558
28300,0.147,0.281,0.571
28400,0.147,0.235,0.618
28500,0.161,0.189,0.650
28600,0.157,0.198,0.645
28700,0.157,0.189,0.654
28800,0.147,0.230,0.622
28900,0.106,0.226,0.668
29000,0.134,0.217,0.650
29100,0.180,0.226,0.594
29200,0.194,0.212,0.594
29300,0.166,0.230,0.604
29400,0.166,0.235,0.599
29500,0.175,0.244,0.581
29600,0.171,0.230,0.599
29700,0.189,0.263,0.548
29800,0.189,0.226,0.585
29900,0.235,0.212,0.553
30000,0.267,0.226,0.507
30100,0.221,0.212,0.567
30200,0.180,0.240,0.581
30300,0.226,0.217,0.558
30400,0.286,0.184,0.530
30500,0.313,0.161,0.525
30600,0.313,0.129,0.558
30700,0.309,0.138,0.553
30800,0.286,0.134,0.581
30900,0.240,0.147,0.613
31000,0.249,0.157,0.594
31100,0.276,0.184,0.539
31200,0.203,0.207,0.590
31300,0.166,0.194,0.641
31400,0.217,0.212,0.571
31500,0.249,0.161,0.590
31600,0.244,0.166,0.590
31700,0.300,0.166,0.535
31800,0.327,0.166,0.507
31900,0.364,0.124,0.512
32000,0.382,0.138,0.479
32100,0.382,0.161,0.456
32200,0.346,0.152,0.502
32300,0.332,0.180,0.488
32400,0.313,0.207,0.479
32500,0.281,0.189,0.530
32600,0.332,0.180,0.488
32700,0.281,0.189,0.530
32800,0.286,0.207,0.507
32900,0.276,0.207,0.516
33000,0.258,0.207,0.535
33100,0.258,0.189,0.553
33200,0.281,0.194,0.525
33300,0.281,0.226,0.493
33400,0.276,0.212,0.512
33500,0.304,0.189,0.507
33600,0.249,0.226,0.525
33700,0.253,0.207,0.539
33800,0.235,0.184,0.581
33900,0.212,0.198,0.590
34000,0.203,0.212,0.585
34100,0.198,0.203,0.599
34200,0.235,0.240,0.525
34300,0.226,0.207,0.567
34400,0.207,0.212,0.581
34500,0.157,0.240,0.604
34600,0.194,0.258,0.548
34700,0.161,0.249,0.590
34800,0.166,0.203,0.631
34900,0.189,0.226,0.585
35000,0.166,0.249,0.585
35100,0.157,0.263,0.581
35200,0.171,0.240,0.590
35300,0.180,0.263,0.558
