time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.037,0.945,0.018,0.082526
1000,0.032,0.922,0.046,0.107734
1500,0.055,0.922,0.023,0.109651
2000,0.032,0.889,0.078,0.147325
2500,0.051,0.903,0.046,0.144288
3000,0.046,0.889,0.065,0.160137
3500,0.037,0.889,0.074,0.150657
4000,0.046,0.908,0.046,0.139792
4500,0.037,0.917,0.046,0.110039
5000,0.032,0.931,0.037,0.108590
5500,0.028,0.922,0.051,0.116381
6000,0.028,0.935,0.037,0.092389
6500,0.028,0.926,0.046,0.118180
7000,0.028,0.931,0.041,0.107998
7500,0.028,0.959,0.014,0.055647
8000,0.032,0.945,0.023,0.094765
8500,0.028,0.926,0.046,0.113254
9000,0.028,0.931,0.041,0.090650
9500,0.028,0.917,0.055,0.126945
10000,0.046,0.903,0.051,0.128337
10500,0.046,0.908,0.046,0.132240
11000,0.051,0.917,0.032,0.110934
11500,0.032,0.935,0.032,0.099232
12000,0.037,0.945,0.018,0.072681
12500,0.041,0.922,0.037,0.115659
13000,0.041,0.954,0.005,0.071745
13500,0.032,0.945,0.023,0.084575
14000,0.037,0.949,0.014,0.073239
14500,0.028,0.926,0.046,0.108867
15000,0.041,0.862,0.097,0.177663
15500,0.055,0.912,0.032,0.108687
16000,0.028,0.949,0.023,0.075740
16500,0.028,0.926,0.046,0.102281
17000,0.032,0.940,0.028,0.087086
17500,0.028,0.935,0.037,0.089293
18000,0.028,0.945,0.028,0.075360
18500,0.028,0.940,0.032,0.087324
19000,0.032,0.954,0.014,0.071787
19500,0.028,0.940,0.032,0.092599
20000,0.037,0.931,0.032,0.082901
20500,0.041,0.917,0.041,0.114130
21000,0.037,0.931,0.032,0.097591
21500,0.032,0.945,0.023,0.079555
22000,0.028,0.935,0.037,0.114416
22500,0.028,0.922,0.051,0.119044
23000,0.037,0.889,0.074,0.143677
23500,0.088,0.862,0.051,0.169272
24000,0.041,0.903,0.055,0.126739
24500,0.051,0.912,0.037,0.118120
25000,0.028,0.935,0.037,0.095020
25500,0.028,0.954,0.018,0.066601
26000,0.032,0.935,0.032,0.084504
26500,0.037,0.935,0.028,0.089463
27000,0.032,0.940,0.028,0.070610
27500,0.041,0.922,0.037,0.105940
28000,0.055,0.912,0.032,0.123561
28500,0.037,0.894,0.069,0.133566
29000,0.028,0.940,0.032,0.087666
29500,0.028,0.945,0.028,0.075142
30000,0.032,0.903,0.065,0.119983
30500,0.028,0.908,0.065,0.115022
31000,0.028,0.954,0.018,0.074197
31500,0.028,0.963,0.009,0.062014
32000,0.041,0.922,0.037,0.129136
32500,0.032,0.945,0.023,0.094980
33000,0.028,0.931,0.041,0.095594
33500,0.055,0.903,0.041,0.137679
34000,0.032,0.889,0.078,0.138822
34500,0.032,0.945,0.023,0.086805
35000,0.032,0.949,0.018,0.081107
35500,0.032,0.935,0.032,0.097891
36000,0.032,0.935,0.032,0.096884
36500,0.028,0.954,0.018,0.071951
37000,0.028,0.926,0.046,0.095575
37500,0.046,0.931,0.023,0.086105
38000,0.065,0.889,0.046,0.136372
38500,0.041,0.903,0.055,0.142114
39000,0.037,0.935,0.028,0.085674
39500,0.028,0.945,0.028,0.076991
40000,0.041,0.926,0.032,0.101319
40500,0.037,0.940,0.023,0.089154
41000,0.041,0.912,0.046,0.124282
41500,0.060,0.926,0.014,0.106526
42000,0.046,0.912,0.041,0.117144
42500,0.032,0.945,0.023,0.077224
43000,0.041,0.935,0.023,0.095738
43500,0.037,0.926,0.037,0.096625
44000,0.037,0.940,0.023,0.073897
44500,0.037,0.908,0.055,0.135719
45000,0.046,0.903,0.051,0.123564
45500,0.046,0.926,0.028,0.088390
46000,0.032,0.931,0.037,0.095761
46500,0.032,0.922,0.046,0.101660
47000,0.046,0.903,0.051,0.151289
47500,0.028,0.954,0.018,0.074152
48000,0.032,0.935,0.032,0.096131
48500,0.028,0.926,0.046,0.115321
49000,0.069,0.871,0.060,0.174193
49500,0.083,0.834,0.083,0.213153
50000,0.041,0.903,0.055,0.135494
50500,0.051,0.922,0.028,0.113417
51000,0.041,0.922,0.037,0.116642
51500,0.046,0.922,0.032,0.105820
52000,0.037,0.940,0.023,0.085408
52500,0.032,0.926,0.041,0.114324
53000,0.037,0.935,0.028,0.090072
53500,0.028,0.922,0.051,0.119269
54000,0.028,0.954,0.018,0.062883
54500,0.028,0.949,0.023,0.076313
55000,0.046,0.899,0.055,0.128355
55500,0.060,0.866,0.074,0.182348
56000,0.060,0.903,0.037,0.125387
56500,0.037,0.889,0.074,0.154456
57000,0.028,0.959,0.014,0.055303
57500,0.028,0.945,0.028,0.082243
58000,0.028,0.949,0.023,0.074384
58500,0.032,0.908,0.060,0.147062
59000,0.037,0.912,0.051,0.136693
59500,0.037,0.940,0.023,0.096850
60000,0.028,0.945,0.028,0.090797
60500,0.028,0.935,0.037,0.089315
61000,0.037,0.931,0.032,0.092777
61500,0.037,0.922,0.041,0.113752
62000,0.041,0.945,0.014,0.083018
62500,0.046,0.922,0.032,0.114911
63000,0.037,0.940,0.023,0.082122
63500,0.032,0.912,0.055,0.131278
64000,0.046,0.917,0.037,0.122975
64500,0.032,0.945,0.023,0.081287
65000,0.028,0.922,0.051,0.116610
65500,0.032,0.926,0.041,0.103141
66000,0.028,0.954,0.018,0.068573
66500,0.028,0.940,0.032,0.072866
67000,0.028,0.926,0.046,0.103994
67500,0.028,0.949,0.023,0.078739
68000,0.041,0.908,0.051,0.135673
68500,0.037,0.899,0.065,0.141278
69000,0.041,0.931,0.028,0.088004
69500,0.037,0.935,0.028,0.085588
70000,0.037,0.945,0.018,0.066890
70500,0.028,0.912,0.060,0.115104
71000,0.046,0.912,0.041,0.111704
71500,0.028,0.949,0.023,0.074840
72000,0.046,0.949,0.005,0.075750
72500,0.032,0.935,0.032,0.099336
73000,0.046,0.885,0.069,0.165454
73500,0.037,0.935,0.028,0.089512
74000,0.037,0.940,0.023,0.077594
74500,0.046,0.871,0.083,0.169518
75000,0.041,0.945,0.014,0.064647
75500,0.041,0.889,0.069,0.146576
76000,0.028,0.926,0.046,0.109940
76500,0.028,0.908,0.065,0.120985
77000,0.028,0.931,0.041,0.091231
77500,0.028,0.935,0.037,0.094846
78000,0.028,0.954,0.018,0.072503
78500,0.051,0.899,0.051,0.153938
79000,0.046,0.889,0.065,0.151923
79500,0.032,0.885,0.083,0.163930
