time,n_A+p,n_B,n_AB
0,0.008,0.992,0.000
500,0.008,0.831,0.161
1000,0.021,0.554,0.426
1500,0.050,0.293,0.657
2000,0.087,0.174,0.740
2500,0.091,0.124,0.785
3000,0.074,0.145,0.781
3500,0.116,0.103,0.781
4000,0.107,0.074,0.818
4500,0.145,0.058,0.798
5000,0.132,0.029,0.839
5500,0.070,0.107,0.822
6000,0.103,0.145,0.752
6500,0.136,0.099,0.764
7000,0.124,0.128,0.748
7500,0.132,0.070,0.798
8000,0.153,0.054,0.793
8500,0.120,0.107,0.773
9000,0.116,0.099,0.785
9500,0.112,0.112,0.777
10000,0.091,0.083,0.826
10500,0.140,0.054,0.806
11000,0.145,0.070,0.785
11500,0.124,0.095,0.781
12000,0.087,0.066,0.847
12500,0.091,0.112,0.798
13000,0.062,0.083,0.855
13500,0.140,0.070,0.789
14000,0.124,0.087,0.789
14500,0.165,0.054,0.781
15000,0.132,0.041,0.826
15500,0.140,0.062,0.798
16000,0.095,0.099,0.806
16500,0.099,0.132,0.769
17000,0.079,0.099,0.822
17500,0.095,0.058,0.847
18000,0.066,0.058,0.876
18500,0.074,0.054,0.872
19000,0.095,0.087,0.818
19500,0.070,0.083,0.847
20000,0.099,0.132,0.769
20500,0.136,0.091,0.773
21000,0.091,0.112,0.798
21500,0.099,0.124,0.777
22000,0.107,0.087,0.806
22500,0.095,0.107,0.798
23000,0.091,0.145,0.764
23500,0.083,0.074,0.843
24000,0.112,0.083,0.806
24500,0.099,0.128,0.773
25000,0.128,0.079,0.793
25500,0.070,0.070,0.860
26000,0.107,0.083,0.810
26500,0.087,0.099,0.814
27000,0.095,0.095,0.810
27500,0.099,0.091,0.810
28000,0.058,0.091,0.851
28500,0.124,0.128,0.748
29000,0.124,0.124,0.752
29500,0.116,0.165,0.719
30000,0.054,0.157,0.789
30500,0.124,0.099,0.777
31000,0.107,0.112,0.781
31500,0.120,0.054,0.826
32000,0.140,0.066,0.793
32500,0.124,0.079,0.798
33000,0.124,0.050,0.826
33500,0.174,0.099,0.727
34000,0.124,0.050,0.826
34500,0.157,0.054,0.789
35000,0.149,0.054,0.798
35500,0.157,0.041,0.802
36000,0.091,0.136,0.773
36500,0.165,0.095,0.740
37000,0.165,0.045,0.789
37500,0.136,0.058,0.806
38000,0.116,0.079,0.806
38500,0.107,0.099,0.793
39000,0.091,0.107,0.802
39500,0.095,0.083,0.822
40000,0.149,0.083,0.769
40500,0.136,0.112,0.752
41000,0.182,0.041,0.777
41500,0.178,0.070,0.752
42000,0.116,0.066,0.818
42500,0.074,0.120,0.806
43000,0.107,0.045,0.847
43500,0.128,0.033,0.839
44000,0.116,0.074,0.810
44500,0.095,0.095,0.810
45000,0.074,0.041,0.884
45500,0.107,0.041,0.851
46000,0.136,0.124,0.740
46500,0.103,0.132,0.764
47000,0.145,0.095,0.760
47500,0.178,0.087,0.736
48000,0.182,0.074,0.744
48500,0.103,0.079,0.818
49000,0.091,0.095,0.814
49500,0.107,0.074,0.818
50000,0.128,0.103,0.769
50500,0.103,0.087,0.810
51000,0.095,0.079,0.826
51500,0.116,0.074,0.810
52000,0.095,0.112,0.793
52500,0.107,0.107,0.785
53000,0.140,0.062,0.798
53500,0.149,0.050,0.802
54000,0.103,0.058,0.839
54500,0.103,0.066,0.831
55000,0.087,0.116,0.798
55500,0.083,0.091,0.826
56000,0.079,0.124,0.798
56500,0.095,0.074,0.831
57000,0.066,0.124,0.810
57500,0.083,0.103,0.814
58000,0.120,0.136,0.744
58500,0.107,0.169,0.723
59000,0.099,0.079,0.822
59500,0.095,0.066,0.839
60000,0.103,0.107,0.789
60500,0.112,0.157,0.731
61000,0.083,0.124,0.793
61500,0.124,0.112,0.764
62000,0.116,0.107,0.777
62500,0.095,0.107,0.798
63000,0.128,0.095,0.777
63500,0.116,0.120,0.764
64000,0.079,0.116,0.806
64500,0.128,0.041,0.831
65000,0.074,0.062,0.864
65500,0.120,0.066,0.814
66000,0.140,0.062,0.798
66500,0.136,0.103,0.760
67000,0.107,0.128,0.764
67500,0.103,0.066,0.831
68000,0.136,0.074,0.789
68500,0.178,0.112,0.711
69000,0.107,0.112,0.781
69500,0.112,0.079,0.810
70000,0.103,0.070,0.826
70500,0.099,0.120,0.781
71000,0.099,0.091,0.810
71500,0.095,0.083,0.822
72000,0.116,0.070,0.814
72500,0.083,0.091,0.826
73000,0.112,0.070,0.818
73500,0.062,0.128,0.810
74000,0.112,0.124,0.764
74500,0.091,0.174,0.736
75000,0.091,0.112,0.798
75500,0.095,0.165,0.740
76000,0.169,0.140,0.690
76500,0.091,0.112,0.798
77000,0.112,0.083,0.806
77500,0.124,0.079,0.798
78000,0.087,0.070,0.843
78500,0.070,0.099,0.831
79000,0.062,0.066,0.872
79500,0.079,0.025,0.897
80000,0.087,0.033,0.880
80500,0.070,0.091,0.839
81000,0.128,0.099,0.773
81500,0.140,0.033,0.826
82000,0.099,0.062,0.839
82500,0.120,0.066,0.814
83000,0.099,0.099,0.802
83500,0.091,0.120,0.789
84000,0.099,0.099,0.802
84500,0.132,0.062,0.806
85000,0.112,0.083,0.806
85500,0.058,0.149,0.793
86000,0.132,0.087,0.781
86500,0.140,0.045,0.814
87000,0.145,0.107,0.748
87500,0.169,0.107,0.723
88000,0.091,0.174,0.736
88500,0.095,0.107,0.798
89000,0.045,0.140,0.814
89500,0.087,0.070,0.843
90000,0.074,0.070,0.855
90500,0.107,0.116,0.777
91000,0.128,0.079,0.793
91500,0.140,0.087,0.773
92000,0.079,0.091,0.831
92500,0.095,0.079,0.826
93000,0.112,0.091,0.798
93500,0.091,0.120,0.789
94000,0.095,0.095,0.810
94500,0.074,0.070,0.855
95000,0.153,0.066,0.781
95500,0.145,0.087,0.769
96000,0.132,0.074,0.793
96500,0.128,0.070,0.802
97000,0.103,0.112,0.785
97500,0.083,0.112,0.806
98000,0.107,0.045,0.847
98500,0.087,0.099,0.814
99000,0.054,0.103,0.843
99500,0.107,0.083,0.810
100000,0.099,0.087,0.814
100500,0.062,0.091,0.847
101000,0.070,0.124,0.806
101500,0.124,0.062,0.814
102000,0.074,0.107,0.818
102500,0.103,0.099,0.798
103000,0.116,0.136,0.748
103500,0.165,0.066,0.769
104000,0.103,0.074,0.822
104500,0.058,0.120,0.822
105000,0.124,0.087,0.789
105500,0.124,0.107,0.769
106000,0.132,0.099,0.769
106500,0.153,0.120,0.727
107000,0.095,0.091,0.814
107500,0.103,0.103,0.793
108000,0.099,0.079,0.822
108500,0.112,0.062,0.826
109000,0.116,0.087,0.798
109500,0.095,0.079,0.826
110000,0.107,0.095,0.798
110500,0.091,0.103,0.806
111000,0.132,0.116,0.752
111500,0.136,0.099,0.764
112000,0.099,0.219,0.682
112500,0.095,0.091,0.814
113000,0.087,0.099,0.814
113500,0.091,0.095,0.814
114000,0.070,0.120,0.810
114500,0.112,0.091,0.798
115000,0.120,0.058,0.822
115500,0.145,0.095,0.760
116000,0.103,0.132,0.764
116500,0.136,0.103,0.760
117000,0.165,0.083,0.752
117500,0.178,0.112,0.711
118000,0.140,0.128,0.731
118500,0.107,0.099,0.793
119000,0.054,0.116,0.831
119500,0.107,0.091,0.802
120000,0.116,0.095,0.789
120500,0.140,0.095,0.764
121000,0.136,0.099,0.764
121500,0.136,0.087,0.777
122000,0.149,0.087,0.764
122500,0.128,0.058,0.814
123000,0.194,0.070,0.736
123500,0.145,0.066,0.789
124000,0.182,0.029,0.789
124500,0.091,0.091,0.818
125000,0.145,0.087,0.769
125500,0.112,0.066,0.822
126000,0.103,0.058,0.839
126500,0.128,0.058,0.814
127000,0.140,0.050,0.810
127500,0.136,0.079,0.785
128000,0.194,0.062,0.744
128500,0.132,0.083,0.785
129000,0.140,0.062,0.798
129500,0.149,0.062,0.789
130000,0.103,0.087,0.810
130500,0.136,0.062,0.802
131000,0.136,0.091,0.773
131500,0.116,0.132,0.752
132000,0.107,0.099,0.793
132500,0.079,0.120,0.802
133000,0.074,0.116,0.810
133500,0.066,0.079,0.855
134000,0.099,0.112,0.789
134500,0.116,0.099,0.785
135000,0.186,0.079,0.736
135500,0.091,0.070,0.839
136000,0.132,0.054,0.814
