time,n_A+p,n_B,n_AB
100,0.030,0.965,0.005
200,0.030,0.965,0.005
300,0.030,0.962,0.008
400,0.030,0.960,0.010
500,0.030,0.957,0.013
600,0.030,0.956,0.014
700,0.030,0.952,0.018
800,0.031,0.950,0.019
900,0.031,0.949,0.020
1000,0.031,0.951,0.018
1100,0.031,0.950,0.019
1200,0.031,0.944,0.025
1300,0.031,0.936,0.033
1400,0.031,0.938,0.031
1500,0.030,0.938,0.032
1600,0.030,0.939,0.031
1700,0.030,0.938,0.032
1800,0.030,0.935,0.035
1900,0.030,0.935,0.035
2000,0.030,0.933,0.037
2100,0.030,0.935,0.035
2200,0.031,0.935,0.034
2300,0.030,0.936,0.034
2400,0.030,0.934,0.036
2500,0.030,0.936,0.034
2600,0.030,0.933,0.037
2700,0.030,0.930,0.040
2800,0.030,0.931,0.039
2900,0.030,0.934,0.036
3000,0.030,0.936,0.034
3100,0.030,0.934,0.036
3200,0.030,0.932,0.038
3300,0.030,0.934,0.036
3400,0.030,0.929,0.041
3500,0.032,0.926,0.042
3600,0.032,0.930,0.038
3700,0.032,0.935,0.033
3800,0.032,0.935,0.033
3900,0.032,0.938,0.030
4000,0.032,0.938,0.030
4100,0.032,0.939,0.029
4200,0.032,0.937,0.031
4300,0.032,0.934,0.034
4400,0.032,0.928,0.040
4500,0.032,0.927,0.041
4600,0.032,0.927,0.041
4700,0.032,0.928,0.040
4800,0.032,0.928,0.040
4900,0.032,0.924,0.044
5000,0.033,0.929,0.038
5100,0.034,0.927,0.039
5200,0.034,0.926,0.040
5300,0.034,0.925,0.041
5400,0.033,0.928,0.039
5500,0.033,0.927,0.040
5600,0.033,0.920,0.047
5700,0.032,0.923,0.045
5800,0.032,0.928,0.040
5900,0.032,0.930,0.038
6000,0.032,0.934,0.034
6100,0.032,0.930,0.038
6200,0.032,0.930,0.038
6300,0.031,0.932,0.037
6400,0.031,0.928,0.041
6500,0.031,0.920,0.049
6600,0.031,0.914,0.055
6700,0.031,0.911,0.058
6800,0.031,0.911,0.058
6900,0.031,0.916,0.053
7000,0.031,0.914,0.055
7100,0.030,0.913,0.057
7200,0.030,0.911,0.059
7300,0.030,0.912,0.058
7400,0.031,0.913,0.056
7500,0.031,0.915,0.054
7600,0.031,0.917,0.052
7700,0.033,0.910,0.057
7800,0.033,0.912,0.055
7900,0.033,0.908,0.059
8000,0.030,0.914,0.056
8100,0.030,0.909,0.061
8200,0.030,0.909,0.061
8300,0.030,0.917,0.053
8400,0.030,0.910,0.060
8500,0.030,0.912,0.058
8600,0.031,0.906,0.063
8700,0.031,0.911,0.058
8800,0.032,0.912,0.056
8900,0.032,0.912,0.056
9000,0.032,0.909,0.059
9100,0.033,0.910,0.057
9200,0.033,0.911,0.056
9300,0.035,0.916,0.049
9400,0.035,0.920,0.045
9500,0.035,0.917,0.048
9600,0.034,0.918,0.048
9700,0.033,0.919,0.048
9800,0.033,0.923,0.044
9900,0.032,0.922,0.046
10000,0.031,0.928,0.041
10100,0.030,0.928,0.042
10200,0.030,0.928,0.042
10300,0.031,0.926,0.043
10400,0.031,0.922,0.047
10500,0.031,0.917,0.052
10600,0.031,0.921,0.048
10700,0.031,0.924,0.045
10800,0.031,0.923,0.046
10900,0.031,0.927,0.042
11000,0.031,0.928,0.041
11100,0.031,0.928,0.041
11200,0.030,0.927,0.043
11300,0.030,0.923,0.047
11400,0.030,0.922,0.048
11500,0.030,0.926,0.044
11600,0.030,0.920,0.050
11700,0.030,0.919,0.051
11800,0.030,0.923,0.047
11900,0.030,0.924,0.046
12000,0.030,0.922,0.048
