time,n_A+p,n_B,n_AB
100,0.343,0.480,0.177
200,0.297,0.422,0.281
300,0.251,0.401,0.349
400,0.242,0.407,0.352
500,0.266,0.394,0.339
600,0.235,0.440,0.324
700,0.214,0.508,0.278
800,0.211,0.505,0.284
900,0.190,0.517,0.294
1000,0.174,0.538,0.287
1100,0.156,0.550,0.294
1200,0.141,0.547,0.312
1300,0.119,0.563,0.318
1400,0.107,0.578,0.315
1500,0.098,0.602,0.300
1600,0.110,0.621,0.269
1700,0.107,0.630,0.263
1800,0.098,0.636,0.266
1900,0.101,0.685,0.214
2000,0.116,0.645,0.239
2100,0.101,0.661,0.239
2200,0.101,0.682,0.217
2300,0.101,0.694,0.205
2400,0.083,0.716,0.202
2500,0.083,0.761,0.156
2600,0.067,0.771,0.162
2700,0.055,0.761,0.183
2800,0.043,0.795,0.162
2900,0.040,0.798,0.162
3000,0.031,0.777,0.193
3100,0.028,0.804,0.168
3200,0.031,0.804,0.165
3300,0.037,0.813,0.150
3400,0.028,0.844,0.128
3500,0.018,0.835,0.147
3600,0.015,0.856,0.128
3700,0.012,0.865,0.122
3800,0.012,0.887,0.101
3900,0.015,0.890,0.095
4000,0.018,0.902,0.080
4100,0.018,0.914,0.067
4200,0.028,0.927,0.046
4300,0.031,0.927,0.043
4400,0.024,0.924,0.052
4500,0.031,0.924,0.046
4600,0.031,0.927,0.043
4700,0.031,0.930,0.040
4800,0.031,0.920,0.049
4900,0.031,0.920,0.049
5000,0.024,0.933,0.043
5100,0.018,0.939,0.043
5200,0.012,0.954,0.034
5300,0.018,0.948,0.034
5400,0.012,0.963,0.024
5500,0.009,0.954,0.037
5600,0.006,0.960,0.034
5700,0.006,0.960,0.034
5800,0.003,0.957,0.040
5900,0.003,0.960,0.037
6000,0.003,0.966,0.031
6100,0.003,0.969,0.028
6200,0.003,0.972,0.024
6300,0.003,0.979,0.018
6400,0.003,0.985,0.012
6500,0.000,0.979,0.021
6600,0.000,0.979,0.021
6700,0.000,0.979,0.021
6800,0.000,0.982,0.018
6900,0.000,0.985,0.015
7000,0.000,0.985,0.015
7100,0.000,0.985,0.015
7200,0.000,0.991,0.009
7300,0.000,0.994,0.006
7400,0.000,0.994,0.006
7500,0.000,0.994,0.006
7600,0.000,0.997,0.003
7700,0.000,0.994,0.006
7800,0.000,1.000,0.000
