time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.949,0.023,0.069622
1000,0.028,0.940,0.032,0.081617
1500,0.028,0.926,0.046,0.099194
2000,0.028,0.903,0.069,0.136516
2500,0.028,0.922,0.051,0.105254
3000,0.028,0.899,0.074,0.136248
3500,0.028,0.899,0.074,0.142358
4000,0.028,0.912,0.060,0.128944
4500,0.028,0.885,0.088,0.171335
5000,0.028,0.889,0.083,0.157122
5500,0.028,0.880,0.092,0.171414
6000,0.028,0.885,0.088,0.170224
6500,0.037,0.871,0.092,0.186333
7000,0.037,0.820,0.143,0.223689
7500,0.037,0.760,0.203,0.299862
8000,0.037,0.853,0.111,0.187982
8500,0.041,0.820,0.138,0.242105
9000,0.041,0.765,0.194,0.296067
9500,0.055,0.802,0.143,0.263883
10000,0.046,0.788,0.166,0.289143
10500,0.055,0.742,0.203,0.300414
11000,0.055,0.802,0.143,0.232257
11500,0.078,0.737,0.184,0.320547
12000,0.078,0.700,0.221,0.334911
12500,0.051,0.774,0.175,0.261970
13000,0.078,0.714,0.207,0.339296
13500,0.037,0.760,0.203,0.271395
14000,0.041,0.714,0.244,0.332971
14500,0.051,0.687,0.263,0.329931
15000,0.046,0.747,0.207,0.306804
15500,0.032,0.797,0.171,0.253595
16000,0.051,0.714,0.235,0.336807
16500,0.041,0.788,0.171,0.274906
17000,0.055,0.742,0.203,0.299676
17500,0.046,0.793,0.161,0.264472
18000,0.051,0.783,0.166,0.272256
18500,0.032,0.876,0.092,0.143583
19000,0.032,0.839,0.129,0.216928
19500,0.037,0.806,0.157,0.244603
20000,0.032,0.876,0.092,0.164086
20500,0.037,0.806,0.157,0.253287
21000,0.032,0.857,0.111,0.196012
21500,0.032,0.857,0.111,0.201630
22000,0.032,0.871,0.097,0.165480
22500,0.037,0.866,0.097,0.168357
23000,0.041,0.866,0.092,0.183433
23500,0.055,0.839,0.106,0.210634
24000,0.037,0.839,0.124,0.214671
24500,0.032,0.834,0.134,0.218053
25000,0.046,0.797,0.157,0.258494
25500,0.051,0.802,0.147,0.255016
26000,0.055,0.760,0.184,0.301323
26500,0.032,0.825,0.143,0.220627
27000,0.037,0.853,0.111,0.173392
27500,0.032,0.876,0.092,0.172162
28000,0.046,0.770,0.184,0.287715
28500,0.041,0.834,0.124,0.182171
29000,0.028,0.825,0.147,0.213189
29500,0.032,0.839,0.129,0.196898
30000,0.037,0.866,0.097,0.168547
30500,0.037,0.834,0.129,0.213363
31000,0.032,0.806,0.161,0.242754
31500,0.032,0.816,0.152,0.224502
32000,0.046,0.774,0.180,0.275914
32500,0.051,0.779,0.171,0.267901
33000,0.032,0.802,0.166,0.246072
33500,0.055,0.783,0.161,0.270881
34000,0.041,0.737,0.221,0.313044
34500,0.037,0.806,0.157,0.228915
35000,0.046,0.765,0.189,0.296679
35500,0.041,0.816,0.143,0.235388
36000,0.046,0.829,0.124,0.222686
36500,0.028,0.871,0.101,0.175960
37000,0.028,0.839,0.134,0.208161
37500,0.032,0.885,0.083,0.144431
38000,0.032,0.880,0.088,0.168362
38500,0.028,0.853,0.120,0.210830
39000,0.028,0.899,0.074,0.152599
39500,0.028,0.903,0.069,0.123822
40000,0.032,0.857,0.111,0.202130
40500,0.051,0.820,0.129,0.235403
41000,0.051,0.811,0.138,0.235549
41500,0.046,0.802,0.152,0.251473
42000,0.037,0.811,0.152,0.234629
42500,0.065,0.774,0.161,0.273248
43000,0.046,0.788,0.166,0.265431
43500,0.041,0.760,0.198,0.278684
44000,0.041,0.802,0.157,0.232681
44500,0.055,0.719,0.226,0.325971
45000,0.051,0.802,0.147,0.248105
45500,0.060,0.756,0.184,0.305518
46000,0.051,0.728,0.221,0.304994
46500,0.078,0.747,0.175,0.307291
47000,0.055,0.806,0.138,0.246270
47500,0.041,0.825,0.134,0.211653
48000,0.065,0.825,0.111,0.250351
48500,0.046,0.770,0.184,0.261815
49000,0.041,0.843,0.115,0.195927
49500,0.037,0.848,0.115,0.194458
50000,0.032,0.820,0.147,0.225616
50500,0.032,0.853,0.115,0.209209
51000,0.037,0.834,0.129,0.198786
51500,0.041,0.806,0.152,0.253426
52000,0.051,0.793,0.157,0.275840
52500,0.065,0.733,0.203,0.330096
53000,0.051,0.783,0.166,0.275882
53500,0.083,0.710,0.207,0.335880
54000,0.069,0.700,0.230,0.336764
54500,0.120,0.724,0.157,0.306575
55000,0.083,0.728,0.189,0.289181
55500,0.055,0.737,0.207,0.286599
56000,0.055,0.751,0.194,0.306006
56500,0.032,0.760,0.207,0.287648
57000,0.065,0.641,0.295,0.379128
57500,0.074,0.668,0.258,0.360258
58000,0.065,0.724,0.212,0.324409
58500,0.083,0.724,0.194,0.327603
59000,0.041,0.774,0.184,0.283424
59500,0.046,0.806,0.147,0.229630
60000,0.051,0.825,0.124,0.211983
60500,0.037,0.839,0.124,0.219836
61000,0.060,0.793,0.147,0.276359
61500,0.041,0.843,0.115,0.192945
62000,0.060,0.756,0.184,0.296846
62500,0.041,0.756,0.203,0.276827
63000,0.037,0.816,0.147,0.219733
63500,0.032,0.857,0.111,0.174477
64000,0.032,0.894,0.074,0.150926
64500,0.028,0.885,0.088,0.149859
65000,0.037,0.839,0.124,0.209249
65500,0.037,0.862,0.101,0.195392
66000,0.037,0.829,0.134,0.203301
66500,0.028,0.774,0.198,0.274326
67000,0.060,0.783,0.157,0.277922
67500,0.060,0.659,0.281,0.360872
68000,0.065,0.668,0.267,0.353413
68500,0.074,0.645,0.281,0.369338
69000,0.106,0.618,0.276,0.385739
69500,0.069,0.664,0.267,0.348636
70000,0.101,0.622,0.276,0.372680
70500,0.106,0.641,0.253,0.378721
71000,0.065,0.696,0.240,0.347184
71500,0.055,0.760,0.184,0.292944
72000,0.046,0.783,0.171,0.258582
72500,0.037,0.848,0.115,0.176481
73000,0.051,0.765,0.184,0.271074
73500,0.055,0.770,0.175,0.259161
74000,0.051,0.811,0.138,0.232404
74500,0.051,0.756,0.194,0.300694
75000,0.078,0.710,0.212,0.351238
75500,0.111,0.599,0.290,0.424897
76000,0.088,0.664,0.249,0.363157
76500,0.069,0.724,0.207,0.304861
77000,0.065,0.705,0.230,0.317556
77500,0.041,0.783,0.175,0.248089
78000,0.060,0.774,0.166,0.265171
78500,0.060,0.793,0.147,0.267141
79000,0.055,0.733,0.212,0.313552
79500,0.083,0.705,0.212,0.355451
80000,0.051,0.696,0.253,0.324016
80500,0.028,0.770,0.203,0.271163
81000,0.060,0.802,0.138,0.228186
81500,0.069,0.783,0.147,0.269080
82000,0.037,0.816,0.147,0.210980
82500,0.046,0.793,0.161,0.246106
83000,0.051,0.751,0.198,0.302266
83500,0.041,0.797,0.161,0.243796
84000,0.037,0.820,0.143,0.222793
84500,0.037,0.793,0.171,0.244112
85000,0.069,0.751,0.180,0.308717
85500,0.069,0.793,0.138,0.246141
86000,0.078,0.756,0.166,0.281774
86500,0.092,0.687,0.221,0.358695
87000,0.065,0.747,0.189,0.296200
87500,0.041,0.770,0.189,0.268248
88000,0.060,0.765,0.175,0.266500
88500,0.041,0.788,0.171,0.241210
89000,0.046,0.765,0.189,0.269228
89500,0.028,0.793,0.180,0.247244
90000,0.065,0.802,0.134,0.243112
90500,0.046,0.848,0.106,0.197215
91000,0.046,0.816,0.138,0.220292
91500,0.055,0.793,0.152,0.255463
92000,0.037,0.770,0.194,0.283778
92500,0.037,0.806,0.157,0.253287
93000,0.032,0.899,0.069,0.129690
93500,0.037,0.853,0.111,0.191418
94000,0.037,0.783,0.180,0.265226
94500,0.032,0.848,0.120,0.202852
95000,0.032,0.806,0.161,0.255596
95500,0.041,0.770,0.189,0.282193
96000,0.055,0.760,0.184,0.303428
96500,0.046,0.779,0.175,0.238776
97000,0.037,0.797,0.166,0.226054
97500,0.037,0.820,0.143,0.219653
98000,0.046,0.770,0.184,0.261463
98500,0.046,0.710,0.244,0.305516
99000,0.051,0.682,0.267,0.321102
99500,0.055,0.645,0.300,0.355424
100000,0.060,0.700,0.240,0.334556
