time,n_A+p,n_B,n_AB
100,0.030,0.966,0.004
200,0.030,0.962,0.008
300,0.030,0.961,0.009
400,0.030,0.957,0.013
500,0.030,0.957,0.013
600,0.030,0.954,0.016
700,0.030,0.952,0.018
800,0.030,0.946,0.024
900,0.030,0.942,0.028
1000,0.030,0.945,0.025
1100,0.030,0.941,0.029
1200,0.030,0.938,0.032
1300,0.030,0.936,0.034
1400,0.033,0.937,0.030
1500,0.033,0.932,0.035
1600,0.032,0.931,0.037
1700,0.032,0.927,0.041
1800,0.036,0.923,0.041
1900,0.035,0.923,0.042
2000,0.034,0.923,0.043
2100,0.033,0.903,0.064
2200,0.033,0.904,0.063
2300,0.035,0.909,0.056
2400,0.034,0.914,0.052
2500,0.034,0.909,0.057
2600,0.033,0.916,0.051
2700,0.035,0.913,0.052
2800,0.034,0.909,0.057
2900,0.034,0.909,0.057
3000,0.033,0.910,0.057
3100,0.031,0.917,0.052
3200,0.030,0.894,0.076
3300,0.030,0.896,0.074
3400,0.032,0.900,0.068
3500,0.032,0.909,0.059
3600,0.033,0.913,0.054
3700,0.033,0.891,0.076
3800,0.035,0.894,0.071
3900,0.035,0.882,0.083
4000,0.038,0.872,0.090
4100,0.058,0.861,0.081
4200,0.052,0.859,0.089
4300,0.068,0.846,0.086
4400,0.065,0.849,0.086
4500,0.064,0.855,0.081
4600,0.062,0.848,0.090
4700,0.056,0.848,0.096
4800,0.053,0.853,0.094
4900,0.052,0.851,0.097
5000,0.050,0.853,0.097
5100,0.052,0.851,0.097
5200,0.051,0.850,0.099
5300,0.052,0.840,0.108
5400,0.056,0.843,0.101
5500,0.061,0.820,0.119
5600,0.063,0.817,0.120
5700,0.062,0.814,0.124
5800,0.062,0.810,0.128
5900,0.078,0.793,0.129
6000,0.076,0.804,0.120
6100,0.075,0.809,0.116
6200,0.072,0.818,0.110
6300,0.070,0.824,0.106
6400,0.068,0.821,0.111
6500,0.068,0.828,0.104
6600,0.077,0.825,0.098
6700,0.071,0.823,0.106
6800,0.073,0.818,0.109
6900,0.073,0.825,0.102
7000,0.075,0.827,0.098
7100,0.075,0.821,0.104
7200,0.068,0.821,0.111
7300,0.069,0.820,0.111
7400,0.065,0.834,0.101
7500,0.063,0.842,0.095
7600,0.065,0.829,0.106
7700,0.059,0.847,0.094
7800,0.059,0.862,0.079
7900,0.057,0.860,0.083
8000,0.059,0.854,0.087
8100,0.061,0.853,0.086
8200,0.056,0.834,0.110
8300,0.056,0.835,0.109
8400,0.054,0.836,0.110
8500,0.053,0.839,0.108
8600,0.065,0.812,0.123
8700,0.059,0.827,0.114
8800,0.056,0.815,0.129
8900,0.054,0.820,0.126
9000,0.053,0.829,0.118
9100,0.053,0.837,0.110
9200,0.050,0.849,0.101
9300,0.046,0.856,0.098
9400,0.044,0.839,0.117
9500,0.047,0.835,0.118
9600,0.048,0.843,0.109
9700,0.053,0.834,0.113
9800,0.050,0.834,0.116
9900,0.052,0.834,0.114
10000,0.055,0.838,0.107
10100,0.054,0.835,0.111
10200,0.055,0.841,0.104
10300,0.055,0.852,0.093
10400,0.049,0.859,0.092
10500,0.048,0.860,0.092
10600,0.052,0.860,0.088
10700,0.048,0.860,0.092
10800,0.047,0.849,0.104
10900,0.050,0.859,0.091
11000,0.049,0.859,0.092
11100,0.046,0.856,0.098
11200,0.045,0.860,0.095
11300,0.045,0.863,0.092
11400,0.046,0.863,0.091
11500,0.042,0.873,0.085
11600,0.042,0.878,0.080
11700,0.044,0.855,0.101
11800,0.043,0.849,0.108
11900,0.042,0.866,0.092
12000,0.040,0.869,0.091
12100,0.038,0.875,0.087
12200,0.042,0.878,0.080
12300,0.042,0.870,0.088
12400,0.041,0.878,0.081
12500,0.040,0.879,0.081
12600,0.039,0.878,0.083
12700,0.037,0.888,0.075
12800,0.046,0.863,0.091
12900,0.044,0.868,0.088
13000,0.052,0.862,0.086
13100,0.050,0.859,0.091
13200,0.050,0.859,0.091
13300,0.048,0.858,0.094
13400,0.046,0.862,0.092
13500,0.044,0.863,0.093
13600,0.041,0.865,0.094
13700,0.047,0.855,0.098
13800,0.047,0.859,0.094
13900,0.044,0.870,0.086
14000,0.057,0.849,0.094
14100,0.056,0.851,0.093
14200,0.068,0.839,0.093
14300,0.069,0.835,0.096
14400,0.067,0.838,0.095
14500,0.064,0.839,0.097
14600,0.071,0.839,0.090
14700,0.065,0.841,0.094
14800,0.081,0.821,0.098
14900,0.079,0.815,0.106
15000,0.076,0.813,0.111
15100,0.076,0.811,0.113
15200,0.080,0.775,0.145
15300,0.084,0.778,0.138
15400,0.089,0.771,0.140
15500,0.079,0.778,0.143
15600,0.078,0.791,0.131
15700,0.073,0.801,0.126
15800,0.071,0.807,0.122
15900,0.068,0.813,0.119
16000,0.065,0.820,0.115
16100,0.057,0.827,0.116
16200,0.070,0.827,0.103
16300,0.070,0.833,0.097
16400,0.067,0.837,0.096
16500,0.068,0.839,0.093
16600,0.064,0.842,0.094
16700,0.063,0.838,0.099
