time,n_A+p,n_B,n_AB
100,0.030,0.968,0.002
200,0.030,0.965,0.005
300,0.030,0.964,0.006
400,0.030,0.954,0.016
500,0.030,0.930,0.040
600,0.030,0.920,0.050
700,0.030,0.916,0.054
800,0.032,0.911,0.057
900,0.032,0.911,0.057
1000,0.032,0.912,0.056
1100,0.032,0.906,0.062
1200,0.032,0.895,0.073
1300,0.032,0.895,0.073
1400,0.031,0.894,0.075
1500,0.031,0.894,0.075
1600,0.031,0.894,0.075
1700,0.033,0.876,0.091
1800,0.031,0.882,0.087
1900,0.031,0.878,0.091
2000,0.030,0.878,0.092
2100,0.031,0.878,0.091
2200,0.031,0.869,0.100
2300,0.031,0.871,0.098
2400,0.034,0.869,0.097
2500,0.031,0.856,0.113
2600,0.031,0.845,0.124
2700,0.031,0.841,0.128
2800,0.031,0.831,0.138
2900,0.033,0.830,0.137
3000,0.034,0.822,0.144
3100,0.042,0.826,0.132
3200,0.050,0.813,0.137
3300,0.054,0.804,0.142
3400,0.053,0.792,0.155
3500,0.048,0.782,0.170
3600,0.044,0.780,0.176
3700,0.050,0.776,0.174
3800,0.056,0.772,0.172
3900,0.064,0.757,0.179
4000,0.073,0.749,0.178
4100,0.072,0.745,0.183
4200,0.066,0.733,0.201
4300,0.063,0.722,0.215
4400,0.057,0.704,0.239
4500,0.059,0.702,0.239
4600,0.058,0.692,0.250
4700,0.057,0.696,0.247
4800,0.065,0.693,0.242
4900,0.063,0.687,0.250
5000,0.058,0.678,0.264
5100,0.057,0.683,0.260
5200,0.064,0.683,0.253
5300,0.069,0.658,0.273
5400,0.074,0.645,0.281
5500,0.067,0.638,0.295
5600,0.067,0.642,0.291
5700,0.074,0.632,0.294
5800,0.074,0.629,0.297
5900,0.071,0.624,0.305
6000,0.075,0.627,0.298
6100,0.082,0.622,0.296
6200,0.082,0.616,0.302
6300,0.080,0.622,0.298
6400,0.076,0.608,0.316
6500,0.075,0.613,0.312
6600,0.078,0.616,0.306
6700,0.078,0.611,0.311
6800,0.078,0.610,0.312
6900,0.083,0.605,0.312
7000,0.085,0.603,0.312
7100,0.084,0.613,0.303
7200,0.088,0.614,0.298
7300,0.091,0.592,0.317
7400,0.105,0.578,0.317
7500,0.124,0.546,0.330
7600,0.128,0.538,0.334
7700,0.129,0.530,0.341
7800,0.123,0.539,0.338
7900,0.133,0.531,0.336
8000,0.127,0.529,0.344
8100,0.125,0.530,0.345
8200,0.117,0.523,0.360
8300,0.131,0.525,0.344
8400,0.143,0.511,0.346
8500,0.146,0.503,0.351
8600,0.138,0.493,0.369
8700,0.121,0.487,0.392
8800,0.127,0.484,0.389
8900,0.135,0.488,0.377
9000,0.136,0.485,0.379
9100,0.135,0.496,0.369
9200,0.134,0.487,0.379
