time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.029,0.851,0.120,0.219591
1000,0.045,0.822,0.132,0.255671
1500,0.033,0.835,0.132,0.236667
2000,0.087,0.711,0.202,0.388596
2500,0.087,0.707,0.207,0.380279
3000,0.124,0.669,0.207,0.419964
3500,0.091,0.636,0.273,0.439431
4000,0.099,0.628,0.273,0.434450
4500,0.128,0.558,0.314,0.474704
5000,0.174,0.512,0.314,0.519540
5500,0.314,0.331,0.355,0.541781
6000,0.331,0.298,0.372,0.554279
6500,0.372,0.293,0.335,0.548470
7000,0.467,0.194,0.339,0.527663
7500,0.570,0.165,0.264,0.446749
8000,0.570,0.112,0.318,0.430737
8500,0.512,0.145,0.343,0.466468
9000,0.479,0.145,0.376,0.486038
9500,0.574,0.112,0.314,0.420508
10000,0.554,0.095,0.351,0.439475
10500,0.541,0.136,0.322,0.463405
11000,0.525,0.116,0.360,0.481780
11500,0.500,0.174,0.326,0.514734
12000,0.533,0.116,0.351,0.489942
12500,0.570,0.165,0.264,0.474376
13000,0.574,0.107,0.318,0.441877
13500,0.583,0.140,0.277,0.442296
14000,0.595,0.124,0.281,0.414760
14500,0.640,0.095,0.264,0.400809
15000,0.707,0.070,0.223,0.355488
15500,0.769,0.037,0.194,0.275156
16000,0.752,0.062,0.186,0.299413
16500,0.789,0.021,0.190,0.285462
17000,0.785,0.012,0.202,0.271583
17500,0.773,0.029,0.198,0.284242
18000,0.777,0.029,0.194,0.298312
18500,0.793,0.079,0.128,0.270088
19000,0.839,0.029,0.132,0.209752
19500,0.822,0.037,0.140,0.191449
20000,0.855,0.021,0.124,0.173552
20500,0.855,0.012,0.132,0.196765
21000,0.835,0.017,0.149,0.231402
21500,0.950,0.004,0.045,0.071560
22000,0.963,0.000,0.037,0.052992
22500,0.971,0.000,0.029,0.049983
23000,0.988,0.000,0.012,0.025456
23500,1.000,0.000,0.000,0.000000
