time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.958,0.012,0.049927
1000,0.030,0.935,0.035,0.098688
1500,0.030,0.926,0.045,0.102425
2000,0.040,0.851,0.109,0.217419
2500,0.030,0.809,0.161,0.253100
3000,0.047,0.784,0.169,0.279366
3500,0.052,0.759,0.189,0.297264
4000,0.047,0.687,0.266,0.363600
4500,0.062,0.700,0.238,0.347295
5000,0.055,0.675,0.270,0.362678
5500,0.065,0.675,0.261,0.360637
6000,0.089,0.638,0.273,0.401113
6500,0.069,0.645,0.285,0.375117
7000,0.062,0.630,0.308,0.383023
7500,0.072,0.625,0.303,0.370047
8000,0.097,0.608,0.295,0.403334
8500,0.102,0.519,0.380,0.454462
9000,0.102,0.548,0.350,0.431069
9500,0.112,0.581,0.308,0.411083
10000,0.104,0.536,0.360,0.432892
10500,0.122,0.533,0.345,0.430325
11000,0.112,0.541,0.347,0.430672
11500,0.114,0.558,0.328,0.438919
12000,0.104,0.598,0.298,0.402884
12500,0.089,0.598,0.313,0.387053
13000,0.087,0.566,0.347,0.404846
13500,0.084,0.623,0.293,0.378831
14000,0.069,0.648,0.283,0.357699
14500,0.094,0.633,0.273,0.372072
15000,0.074,0.660,0.266,0.347776
15500,0.089,0.635,0.275,0.357785
16000,0.082,0.630,0.288,0.349547
16500,0.060,0.635,0.305,0.355723
17000,0.074,0.628,0.298,0.379944
17500,0.069,0.605,0.325,0.380086
18000,0.069,0.697,0.233,0.327866
18500,0.065,0.677,0.258,0.361963
19000,0.052,0.710,0.238,0.302881
19500,0.072,0.697,0.231,0.328090
20000,0.062,0.707,0.231,0.313512
20500,0.050,0.690,0.261,0.329398
21000,0.050,0.710,0.241,0.307317
21500,0.065,0.685,0.251,0.340304
22000,0.089,0.660,0.251,0.375202
22500,0.062,0.655,0.283,0.363029
23000,0.114,0.581,0.305,0.427023
23500,0.092,0.603,0.305,0.389213
24000,0.077,0.643,0.280,0.370402
24500,0.087,0.628,0.285,0.402992
25000,0.084,0.563,0.352,0.415626
25500,0.067,0.605,0.328,0.368167
26000,0.060,0.692,0.248,0.306671
26500,0.062,0.663,0.275,0.357104
27000,0.067,0.640,0.293,0.385419
27500,0.067,0.630,0.303,0.374945
28000,0.055,0.687,0.258,0.343351
28500,0.060,0.680,0.261,0.328654
29000,0.060,0.692,0.248,0.323775
29500,0.052,0.643,0.305,0.350834
30000,0.072,0.643,0.285,0.370179
30500,0.067,0.665,0.268,0.359263
31000,0.067,0.665,0.268,0.360285
31500,0.069,0.658,0.273,0.351589
32000,0.065,0.630,0.305,0.380088
32500,0.089,0.598,0.313,0.421507
33000,0.072,0.628,0.300,0.392857
33500,0.089,0.620,0.290,0.385980
34000,0.074,0.593,0.333,0.391625
34500,0.052,0.593,0.355,0.390546
35000,0.057,0.645,0.298,0.356227
35500,0.067,0.623,0.310,0.374223
36000,0.067,0.658,0.275,0.339624
36500,0.104,0.633,0.263,0.381836
37000,0.089,0.598,0.313,0.393375
37500,0.089,0.596,0.315,0.395554
38000,0.065,0.628,0.308,0.367979
38500,0.072,0.655,0.273,0.342586
39000,0.077,0.623,0.300,0.377024
39500,0.079,0.596,0.325,0.393452
40000,0.079,0.598,0.323,0.396459
40500,0.089,0.608,0.303,0.382555
41000,0.074,0.581,0.345,0.401294
41500,0.072,0.576,0.352,0.400672
42000,0.092,0.593,0.315,0.393203
42500,0.077,0.573,0.350,0.388841
43000,0.104,0.553,0.342,0.432111
43500,0.119,0.533,0.347,0.442464
44000,0.124,0.563,0.313,0.435765
44500,0.132,0.563,0.305,0.447340
45000,0.102,0.613,0.285,0.400690
45500,0.092,0.605,0.303,0.405188
46000,0.074,0.643,0.283,0.379433
46500,0.060,0.690,0.251,0.335921
47000,0.065,0.685,0.251,0.328782
47500,0.067,0.677,0.256,0.339421
48000,0.069,0.663,0.268,0.360610
48500,0.087,0.618,0.295,0.386234
49000,0.067,0.608,0.325,0.372872
49500,0.092,0.576,0.333,0.396492
50000,0.119,0.529,0.352,0.429114
50500,0.094,0.573,0.333,0.391546
51000,0.092,0.536,0.372,0.416465
51500,0.119,0.531,0.350,0.431471
52000,0.136,0.531,0.333,0.440328
52500,0.112,0.511,0.377,0.429031
53000,0.127,0.548,0.325,0.430404
53500,0.129,0.524,0.347,0.442786
54000,0.127,0.474,0.400,0.444917
54500,0.151,0.452,0.397,0.467451
55000,0.161,0.449,0.390,0.459808
55500,0.159,0.439,0.402,0.468515
56000,0.176,0.432,0.392,0.464977
56500,0.191,0.434,0.375,0.488926
57000,0.186,0.419,0.395,0.483166
57500,0.174,0.422,0.404,0.468076
58000,0.174,0.372,0.454,0.467434
58500,0.179,0.387,0.434,0.471126
59000,0.211,0.395,0.395,0.481842
59500,0.213,0.365,0.422,0.480246
60000,0.256,0.313,0.432,0.497994
60500,0.318,0.310,0.372,0.506135
61000,0.295,0.275,0.429,0.491866
61500,0.300,0.275,0.424,0.490147
62000,0.335,0.226,0.439,0.483010
62500,0.345,0.253,0.402,0.504707
63000,0.310,0.248,0.442,0.500510
63500,0.290,0.278,0.432,0.491381
64000,0.328,0.243,0.429,0.486721
64500,0.360,0.199,0.442,0.488095
65000,0.385,0.171,0.444,0.457578
65500,0.424,0.208,0.367,0.479881
66000,0.439,0.171,0.390,0.465801
66500,0.454,0.154,0.392,0.449792
67000,0.481,0.104,0.414,0.427574
67500,0.524,0.104,0.372,0.421444
68000,0.533,0.082,0.385,0.416128
68500,0.558,0.077,0.365,0.405537
69000,0.613,0.089,0.298,0.366872
69500,0.645,0.079,0.275,0.353621
70000,0.633,0.074,0.293,0.364434
