time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.938,0.032,0.102011
1000,0.035,0.901,0.065,0.139036
1500,0.040,0.876,0.084,0.176357
2000,0.047,0.873,0.079,0.183051
2500,0.037,0.854,0.109,0.206821
3000,0.037,0.854,0.109,0.187638
3500,0.042,0.883,0.074,0.150071
4000,0.045,0.846,0.109,0.221176
4500,0.047,0.854,0.099,0.206199
5000,0.040,0.864,0.097,0.209679
5500,0.037,0.866,0.097,0.180465
6000,0.047,0.878,0.074,0.171892
6500,0.042,0.868,0.089,0.167716
7000,0.035,0.878,0.087,0.172191
7500,0.035,0.876,0.089,0.178451
8000,0.037,0.866,0.097,0.186251
8500,0.032,0.873,0.094,0.195630
9000,0.042,0.881,0.077,0.178582
9500,0.037,0.866,0.097,0.183240
10000,0.040,0.881,0.079,0.160770
10500,0.035,0.886,0.079,0.174005
11000,0.035,0.913,0.052,0.119050
11500,0.045,0.916,0.040,0.122790
12000,0.037,0.906,0.057,0.127604
12500,0.047,0.876,0.077,0.189884
13000,0.037,0.873,0.089,0.191271
13500,0.035,0.866,0.099,0.190026
14000,0.035,0.903,0.062,0.156626
14500,0.042,0.886,0.072,0.167666
15000,0.040,0.846,0.114,0.231942
15500,0.045,0.851,0.104,0.235231
16000,0.035,0.886,0.079,0.152710
16500,0.045,0.886,0.069,0.155388
17000,0.040,0.871,0.089,0.190312
17500,0.047,0.868,0.084,0.177687
18000,0.037,0.873,0.089,0.191686
18500,0.032,0.913,0.055,0.136808
19000,0.032,0.921,0.047,0.127248
19500,0.032,0.903,0.065,0.147481
20000,0.032,0.906,0.062,0.122626
20500,0.042,0.868,0.089,0.179812
21000,0.042,0.854,0.104,0.201756
21500,0.037,0.861,0.102,0.189995
22000,0.032,0.883,0.084,0.149124
22500,0.032,0.886,0.082,0.151467
23000,0.032,0.908,0.060,0.119836
23500,0.030,0.896,0.074,0.152528
24000,0.030,0.931,0.040,0.094303
24500,0.035,0.921,0.045,0.132359
25000,0.032,0.878,0.089,0.185171
25500,0.032,0.888,0.079,0.147850
26000,0.037,0.916,0.047,0.124421
26500,0.037,0.916,0.047,0.129738
27000,0.030,0.921,0.050,0.144445
27500,0.035,0.913,0.052,0.132763
28000,0.040,0.901,0.060,0.160007
28500,0.042,0.893,0.065,0.168966
29000,0.037,0.913,0.050,0.125842
29500,0.035,0.886,0.079,0.166379
30000,0.037,0.886,0.077,0.170551
30500,0.037,0.896,0.067,0.148964
31000,0.042,0.886,0.072,0.172944
31500,0.040,0.881,0.079,0.195558
32000,0.032,0.898,0.069,0.149542
32500,0.037,0.876,0.087,0.187002
33000,0.037,0.871,0.092,0.187764
33500,0.040,0.844,0.117,0.231755
34000,0.040,0.883,0.077,0.175427
34500,0.040,0.876,0.084,0.176842
35000,0.035,0.854,0.112,0.208204
35500,0.040,0.861,0.099,0.182246
36000,0.037,0.888,0.074,0.149662
36500,0.042,0.831,0.127,0.218868
37000,0.047,0.831,0.122,0.220714
37500,0.040,0.868,0.092,0.174445
38000,0.037,0.901,0.062,0.137068
38500,0.035,0.908,0.057,0.122137
39000,0.040,0.901,0.060,0.131810
39500,0.037,0.868,0.094,0.168496
40000,0.037,0.886,0.077,0.146589
40500,0.037,0.898,0.065,0.143464
41000,0.035,0.883,0.082,0.158795
41500,0.037,0.876,0.087,0.190033
42000,0.037,0.888,0.074,0.165115
42500,0.035,0.896,0.069,0.132930
43000,0.035,0.896,0.069,0.129442
43500,0.047,0.873,0.079,0.177336
44000,0.047,0.876,0.077,0.169426
44500,0.047,0.876,0.077,0.180022
45000,0.050,0.866,0.084,0.179527
45500,0.040,0.859,0.102,0.189493
46000,0.035,0.876,0.089,0.148403
46500,0.050,0.866,0.084,0.176842
47000,0.047,0.846,0.107,0.231907
47500,0.047,0.851,0.102,0.199358
48000,0.047,0.868,0.084,0.157504
48500,0.045,0.886,0.069,0.145055
49000,0.042,0.864,0.094,0.169240
49500,0.035,0.878,0.087,0.166695
50000,0.032,0.846,0.122,0.214482
50500,0.040,0.864,0.097,0.172288
51000,0.035,0.866,0.099,0.164365
51500,0.037,0.898,0.065,0.149355
52000,0.045,0.844,0.112,0.227356
52500,0.042,0.868,0.089,0.174490
