time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.959,0.011,0.071000
1000,0.050,0.936,0.014,0.092563
1500,0.050,0.935,0.015,0.088048
2000,0.050,0.926,0.023,0.109611
2500,0.040,0.923,0.037,0.118900
3000,0.037,0.922,0.041,0.118579
3500,0.060,0.903,0.037,0.148666
4000,0.066,0.904,0.030,0.129022
4500,0.076,0.883,0.042,0.170398
5000,0.066,0.892,0.042,0.152417
5500,0.050,0.904,0.046,0.133241
6000,0.049,0.921,0.030,0.095324
6500,0.041,0.928,0.031,0.098411
7000,0.039,0.933,0.029,0.072499
7500,0.036,0.935,0.030,0.093414
8000,0.037,0.928,0.035,0.093953
8500,0.045,0.916,0.039,0.130559
9000,0.047,0.915,0.038,0.109804
9500,0.062,0.900,0.038,0.131970
10000,0.088,0.882,0.031,0.170584
10500,0.095,0.856,0.049,0.202673
11000,0.095,0.867,0.038,0.140422
11500,0.095,0.836,0.069,0.216174
12000,0.096,0.852,0.052,0.174729
12500,0.091,0.864,0.045,0.162166
13000,0.077,0.865,0.058,0.161940
13500,0.079,0.872,0.049,0.138080
14000,0.082,0.869,0.049,0.161658
14500,0.094,0.858,0.048,0.184012
15000,0.099,0.834,0.067,0.190807
15500,0.105,0.835,0.060,0.189328
16000,0.121,0.800,0.080,0.219583
16500,0.136,0.783,0.081,0.249582
17000,0.126,0.805,0.069,0.212400
17500,0.118,0.810,0.072,0.187600
18000,0.113,0.807,0.080,0.201209
18500,0.101,0.829,0.069,0.160179
19000,0.109,0.820,0.070,0.191652
19500,0.114,0.814,0.072,0.202354
20000,0.105,0.827,0.067,0.227482
20500,0.110,0.808,0.082,0.220413
21000,0.122,0.793,0.086,0.270108
21500,0.111,0.801,0.088,0.222531
22000,0.116,0.784,0.099,0.279409
22500,0.121,0.778,0.101,0.275330
23000,0.128,0.779,0.093,0.256268
23500,0.142,0.771,0.087,0.265469
24000,0.128,0.772,0.100,0.238805
24500,0.135,0.792,0.074,0.183593
25000,0.131,0.797,0.073,0.178894
25500,0.141,0.772,0.087,0.212935
26000,0.174,0.743,0.084,0.227406
26500,0.190,0.741,0.069,0.228437
27000,0.172,0.740,0.089,0.234486
27500,0.187,0.725,0.088,0.280047
28000,0.154,0.736,0.109,0.325912
28500,0.178,0.733,0.089,0.281696
29000,0.176,0.737,0.087,0.285875
29500,0.177,0.732,0.091,0.289306
30000,0.175,0.736,0.089,0.251132
30500,0.168,0.733,0.099,0.277352
31000,0.171,0.732,0.097,0.246522
31500,0.162,0.739,0.099,0.252203
32000,0.175,0.706,0.120,0.307056
32500,0.181,0.699,0.121,0.290365
33000,0.182,0.703,0.115,0.271172
33500,0.179,0.722,0.099,0.258683
34000,0.169,0.729,0.102,0.268558
34500,0.159,0.739,0.102,0.257776
35000,0.177,0.728,0.095,0.239661
35500,0.175,0.718,0.107,0.286629
36000,0.195,0.721,0.084,0.275911
36500,0.173,0.747,0.081,0.240737
37000,0.139,0.755,0.106,0.252778
37500,0.120,0.779,0.101,0.196716
38000,0.150,0.760,0.090,0.247341
38500,0.192,0.717,0.091,0.240795
39000,0.195,0.715,0.090,0.277713
39500,0.192,0.707,0.101,0.244506
40000,0.196,0.710,0.094,0.241520
40500,0.202,0.710,0.088,0.226890
41000,0.188,0.733,0.079,0.205110
41500,0.182,0.743,0.076,0.209762
42000,0.147,0.760,0.093,0.200811
42500,0.148,0.764,0.088,0.184315
43000,0.143,0.763,0.094,0.210755
43500,0.160,0.742,0.098,0.244832
44000,0.155,0.740,0.105,0.249569
44500,0.151,0.746,0.103,0.293244
45000,0.145,0.745,0.110,0.306412
45500,0.146,0.753,0.101,0.254087
46000,0.145,0.746,0.109,0.263659
46500,0.124,0.790,0.087,0.208954
47000,0.118,0.801,0.081,0.171615
47500,0.110,0.814,0.076,0.153306
48000,0.103,0.816,0.081,0.200984
48500,0.099,0.810,0.091,0.199524
49000,0.106,0.815,0.079,0.195206
49500,0.110,0.811,0.079,0.192993
50000,0.094,0.829,0.077,0.155528
50500,0.087,0.839,0.075,0.143657
51000,0.082,0.837,0.082,0.147915
51500,0.077,0.858,0.065,0.110855
52000,0.095,0.811,0.094,0.233143
52500,0.114,0.803,0.083,0.269248
53000,0.102,0.815,0.083,0.178797
53500,0.088,0.837,0.076,0.163016
54000,0.087,0.834,0.080,0.177502
54500,0.103,0.814,0.083,0.206906
55000,0.107,0.805,0.088,0.212461
55500,0.136,0.779,0.085,0.215827
56000,0.121,0.781,0.098,0.244199
56500,0.128,0.783,0.089,0.217626
57000,0.109,0.809,0.082,0.199490
57500,0.113,0.794,0.093,0.216166
58000,0.126,0.781,0.093,0.224013
58500,0.168,0.734,0.098,0.264745
59000,0.142,0.756,0.102,0.234742
59500,0.135,0.772,0.093,0.197283
60000,0.143,0.766,0.091,0.207995
60500,0.146,0.749,0.105,0.227302
61000,0.140,0.748,0.112,0.220198
61500,0.143,0.744,0.113,0.264050
62000,0.152,0.728,0.120,0.285944
62500,0.160,0.715,0.125,0.250767
63000,0.148,0.727,0.125,0.247763
63500,0.147,0.726,0.127,0.259365
64000,0.133,0.767,0.100,0.193547
64500,0.155,0.746,0.099,0.203665
65000,0.159,0.737,0.103,0.232587
65500,0.179,0.715,0.106,0.254571
66000,0.182,0.724,0.094,0.218626
66500,0.180,0.712,0.108,0.241503
67000,0.184,0.717,0.099,0.239686
67500,0.237,0.675,0.088,0.245752
68000,0.242,0.666,0.092,0.251484
68500,0.237,0.658,0.105,0.221154
69000,0.232,0.647,0.122,0.232068
69500,0.209,0.658,0.133,0.253982
70000,0.248,0.642,0.109,0.247602
70500,0.249,0.642,0.108,0.246713
71000,0.261,0.619,0.120,0.255910
71500,0.286,0.596,0.118,0.283984
72000,0.296,0.596,0.108,0.266004
72500,0.307,0.582,0.110,0.314136
73000,0.300,0.577,0.123,0.311991
73500,0.280,0.598,0.123,0.317948
74000,0.296,0.578,0.126,0.340089
74500,0.321,0.559,0.121,0.315136
75000,0.294,0.570,0.136,0.332190
75500,0.327,0.549,0.125,0.261887
76000,0.333,0.535,0.132,0.277257
76500,0.330,0.549,0.122,0.289633
77000,0.335,0.537,0.128,0.268702
77500,0.340,0.533,0.127,0.293870
78000,0.359,0.512,0.130,0.316600
78500,0.315,0.560,0.126,0.342576
79000,0.301,0.589,0.109,0.273750
79500,0.280,0.594,0.126,0.303218
80000,0.276,0.600,0.125,0.278286
80500,0.291,0.596,0.113,0.265432
81000,0.272,0.607,0.122,0.263161
81500,0.294,0.604,0.102,0.277100
82000,0.299,0.575,0.126,0.293732
82500,0.302,0.580,0.117,0.283050
83000,0.328,0.544,0.128,0.338114
83500,0.351,0.506,0.143,0.352223
84000,0.334,0.506,0.160,0.365578
84500,0.338,0.488,0.174,0.372227
85000,0.336,0.489,0.175,0.373810
85500,0.336,0.483,0.181,0.337048
86000,0.366,0.488,0.146,0.380123
86500,0.391,0.459,0.150,0.354030
87000,0.425,0.431,0.144,0.301881
87500,0.429,0.433,0.138,0.294383
88000,0.441,0.409,0.150,0.319498
88500,0.475,0.383,0.142,0.251480
89000,0.505,0.365,0.131,0.220306
89500,0.485,0.364,0.151,0.308225
90000,0.483,0.359,0.158,0.284812
90500,0.465,0.387,0.148,0.278951
91000,0.480,0.362,0.158,0.253331
91500,0.484,0.345,0.171,0.276706
92000,0.521,0.329,0.150,0.222337
92500,0.575,0.287,0.138,0.161789
93000,0.590,0.278,0.132,0.169360
93500,0.633,0.251,0.115,0.098051
94000,0.639,0.244,0.116,0.110280
94500,0.663,0.232,0.105,0.084054
95000,0.685,0.219,0.096,0.061839
95500,0.697,0.216,0.088,0.048963
96000,0.699,0.208,0.093,0.078748
96500,0.698,0.198,0.104,0.072950
97000,0.722,0.189,0.089,0.040024
97500,0.726,0.192,0.082,0.048551
98000,0.728,0.192,0.080,0.054108
98500,0.745,0.181,0.075,0.038328
99000,0.746,0.175,0.080,0.045649
99500,0.758,0.172,0.070,0.019164
100000,0.760,0.169,0.072,0.023199
