time,n_A+p,n_B,n_AB
100,0.327,0.456,0.217
200,0.272,0.369,0.359
300,0.267,0.364,0.369
400,0.230,0.355,0.415
500,0.198,0.341,0.461
600,0.138,0.359,0.502
700,0.147,0.346,0.507
800,0.152,0.332,0.516
900,0.147,0.309,0.544
1000,0.124,0.304,0.571
1100,0.129,0.267,0.604
1200,0.166,0.249,0.585
1300,0.189,0.230,0.581
1400,0.161,0.240,0.599
1500,0.143,0.207,0.650
1600,0.143,0.175,0.682
1700,0.129,0.184,0.687
1800,0.147,0.180,0.673
1900,0.157,0.203,0.641
2000,0.171,0.184,0.645
2100,0.134,0.189,0.677
2200,0.129,0.221,0.650
2300,0.161,0.217,0.622
2400,0.129,0.253,0.618
2500,0.138,0.244,0.618
2600,0.124,0.281,0.594
2700,0.111,0.309,0.581
2800,0.129,0.290,0.581
2900,0.124,0.290,0.585
3000,0.120,0.276,0.604
3100,0.138,0.249,0.613
3200,0.120,0.217,0.664
3300,0.175,0.221,0.604
3400,0.161,0.212,0.627
3500,0.194,0.198,0.608
3600,0.230,0.175,0.594
3700,0.207,0.189,0.604
3800,0.217,0.198,0.585
3900,0.152,0.212,0.636
4000,0.161,0.240,0.599
4100,0.157,0.235,0.608
4200,0.180,0.249,0.571
4300,0.184,0.221,0.594
4400,0.184,0.217,0.599
4500,0.157,0.207,0.636
4600,0.147,0.230,0.622
4700,0.138,0.240,0.622
4800,0.124,0.203,0.673
4900,0.134,0.212,0.654
5000,0.134,0.189,0.677
5100,0.129,0.171,0.700
5200,0.120,0.166,0.714
5300,0.152,0.180,0.668
5400,0.129,0.207,0.664
5500,0.194,0.207,0.599
5600,0.189,0.235,0.576
5700,0.244,0.212,0.544
5800,0.240,0.249,0.512
5900,0.249,0.249,0.502
6000,0.226,0.221,0.553
6100,0.221,0.171,0.608
6200,0.235,0.166,0.599
6300,0.194,0.152,0.654
6400,0.235,0.134,0.631
6500,0.226,0.166,0.608
6600,0.253,0.147,0.599
6700,0.221,0.138,0.641
6800,0.226,0.134,0.641
6900,0.212,0.134,0.654
7000,0.212,0.171,0.618
7100,0.203,0.157,0.641
7200,0.240,0.106,0.654
7300,0.226,0.147,0.627
7400,0.203,0.157,0.641
7500,0.194,0.152,0.654
7600,0.152,0.203,0.645
7700,0.143,0.175,0.682
7800,0.120,0.152,0.728
7900,0.147,0.198,0.654
8000,0.138,0.212,0.650
8100,0.124,0.240,0.636
8200,0.129,0.249,0.622
8300,0.129,0.217,0.654
8400,0.166,0.244,0.590
8500,0.184,0.221,0.594
8600,0.180,0.203,0.618
8700,0.171,0.226,0.604
8800,0.147,0.203,0.650
8900,0.134,0.212,0.654
9000,0.166,0.217,0.618
9100,0.166,0.189,0.645
9200,0.157,0.203,0.641
9300,0.166,0.175,0.659
9400,0.161,0.147,0.691
9500,0.152,0.198,0.650
9600,0.189,0.230,0.581
9700,0.240,0.203,0.558
9800,0.207,0.184,0.608
9900,0.171,0.198,0.631
10000,0.161,0.221,0.618
10100,0.184,0.221,0.594
10200,0.189,0.194,0.618
10300,0.184,0.194,0.622
10400,0.203,0.194,0.604
10500,0.207,0.221,0.571
10600,0.189,0.203,0.608
10700,0.194,0.189,0.618
10800,0.207,0.184,0.608
10900,0.207,0.184,0.608
11000,0.198,0.198,0.604
11100,0.240,0.207,0.553
11200,0.235,0.235,0.530
11300,0.198,0.263,0.539
11400,0.203,0.226,0.571
11500,0.212,0.212,0.576
11600,0.189,0.203,0.608
11700,0.157,0.235,0.608
11800,0.147,0.253,0.599
11900,0.138,0.263,0.599
12000,0.189,0.258,0.553
12100,0.157,0.230,0.613
12200,0.175,0.230,0.594
12300,0.175,0.258,0.567
12400,0.207,0.203,0.590
12500,0.230,0.221,0.548
12600,0.221,0.189,0.590
12700,0.267,0.184,0.548
12800,0.240,0.157,0.604
12900,0.226,0.147,0.627
13000,0.244,0.189,0.567
13100,0.263,0.207,0.530
13200,0.235,0.226,0.539
13300,0.235,0.249,0.516
13400,0.276,0.198,0.525
13500,0.263,0.171,0.567
13600,0.258,0.184,0.558
13700,0.240,0.175,0.585
13800,0.240,0.171,0.590
13900,0.244,0.175,0.581
14000,0.221,0.184,0.594
14100,0.235,0.240,0.525
14200,0.166,0.221,0.613
14300,0.166,0.217,0.618
14400,0.198,0.203,0.599
14500,0.161,0.212,0.627
14600,0.226,0.207,0.567
14700,0.221,0.189,0.590
14800,0.207,0.184,0.608
14900,0.230,0.203,0.567
15000,0.230,0.189,0.581
15100,0.221,0.152,0.627
15200,0.235,0.207,0.558
15300,0.240,0.203,0.558
15400,0.258,0.221,0.521
15500,0.244,0.203,0.553
15600,0.272,0.212,0.516
15700,0.258,0.235,0.507
15800,0.212,0.258,0.530
15900,0.203,0.244,0.553
16000,0.166,0.244,0.590
16100,0.175,0.281,0.544
16200,0.198,0.240,0.562
16300,0.180,0.249,0.571
16400,0.184,0.217,0.599
16500,0.171,0.226,0.604
16600,0.152,0.189,0.659
16700,0.143,0.217,0.641
16800,0.097,0.212,0.691
16900,0.111,0.240,0.650
17000,0.120,0.207,0.673
17100,0.111,0.221,0.668
17200,0.092,0.226,0.682
17300,0.124,0.240,0.636
17400,0.115,0.203,0.682
17500,0.101,0.267,0.631
17600,0.143,0.217,0.641
17700,0.134,0.189,0.677
17800,0.143,0.198,0.659
17900,0.161,0.212,0.627
18000,0.175,0.166,0.659
18100,0.143,0.166,0.691
18200,0.194,0.175,0.631
18300,0.240,0.166,0.594
18400,0.212,0.134,0.654
18500,0.180,0.147,0.673
18600,0.184,0.171,0.645
18700,0.166,0.166,0.668
18800,0.203,0.147,0.650
18900,0.230,0.147,0.622
19000,0.244,0.134,0.622
19100,0.263,0.134,0.604
19200,0.276,0.106,0.618
19300,0.281,0.124,0.594
19400,0.263,0.166,0.571
19500,0.253,0.129,0.618
19600,0.221,0.143,0.636
19700,0.258,0.134,0.608
19800,0.249,0.115,0.636
19900,0.226,0.115,0.659
20000,0.221,0.161,0.618
20100,0.235,0.175,0.590
20200,0.217,0.180,0.604
20300,0.221,0.194,0.585
20400,0.207,0.212,0.581
20500,0.203,0.184,0.613
20600,0.166,0.226,0.608
20700,0.198,0.244,0.558
20800,0.184,0.258,0.558
20900,0.189,0.221,0.590
21000,0.221,0.189,0.590
21100,0.263,0.189,0.548
21200,0.240,0.171,0.590
21300,0.230,0.171,0.599
21400,0.189,0.157,0.654
21500,0.161,0.175,0.664
21600,0.152,0.194,0.654
21700,0.152,0.207,0.641
21800,0.152,0.226,0.622
21900,0.129,0.263,0.608
22000,0.138,0.235,0.627
22100,0.143,0.212,0.645
22200,0.143,0.235,0.622
22300,0.115,0.253,0.631
22400,0.124,0.300,0.576
22500,0.101,0.300,0.599
22600,0.074,0.281,0.645
22700,0.097,0.290,0.613
22800,0.092,0.244,0.664
22900,0.143,0.295,0.562
23000,0.101,0.300,0.599
23100,0.078,0.309,0.613
23200,0.078,0.332,0.590
23300,0.106,0.309,0.585
23400,0.101,0.281,0.618
23500,0.115,0.272,0.613
23600,0.152,0.207,0.641
23700,0.124,0.235,0.641
23800,0.120,0.221,0.659
23900,0.124,0.207,0.668
24000,0.115,0.230,0.654
24100,0.111,0.267,0.622
24200,0.111,0.244,0.645
24300,0.143,0.244,0.613
24400,0.143,0.267,0.590
24500,0.138,0.300,0.562
24600,0.124,0.290,0.585
24700,0.101,0.286,0.613
24800,0.106,0.295,0.599
24900,0.097,0.276,0.627
25000,0.106,0.258,0.636
25100,0.124,0.212,0.664
25200,0.161,0.217,0.622
25300,0.161,0.180,0.659
25400,0.152,0.198,0.650
25500,0.184,0.226,0.590
25600,0.217,0.166,0.618
25700,0.263,0.161,0.576
25800,0.249,0.157,0.594
25900,0.263,0.157,0.581
26000,0.226,0.152,0.622
26100,0.203,0.171,0.627
26200,0.230,0.175,0.594
26300,0.286,0.180,0.535
26400,0.253,0.161,0.585
26500,0.272,0.111,0.618
26600,0.258,0.106,0.636
26700,0.281,0.124,0.594
26800,0.253,0.129,0.618
26900,0.235,0.134,0.631
27000,0.235,0.134,0.631
27100,0.207,0.175,0.618
27200,0.194,0.180,0.627
27300,0.171,0.207,0.622
27400,0.180,0.180,0.641
27500,0.171,0.147,0.682
27600,0.147,0.171,0.682
27700,0.171,0.166,0.664
27800,0.143,0.166,0.691
27900,0.129,0.207,0.664
28000,0.152,0.198,0.650
28100,0.212,0.194,0.594
28200,0.166,0.212,0.622
28300,0.180,0.221,0.599
28400,0.230,0.189,0.581
28500,0.304,0.184,0.512
28600,0.290,0.175,0.535
28700,0.290,0.111,0.599
28800,0.253,0.092,0.654
28900,0.230,0.152,0.618
29000,0.221,0.161,0.618
29100,0.217,0.180,0.604
29200,0.217,0.207,0.576
29300,0.198,0.230,0.571
29400,0.226,0.263,0.512
29500,0.221,0.267,0.512
29600,0.235,0.272,0.493
29700,0.258,0.249,0.493
29800,0.207,0.203,0.590
29900,0.184,0.221,0.594
30000,0.180,0.267,0.553
30100,0.184,0.235,0.581
30200,0.189,0.253,0.558
30300,0.171,0.263,0.567
30400,0.180,0.272,0.548
30500,0.240,0.267,0.493
