time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.032,0.945,0.022,0.093185
1000,0.045,0.908,0.047,0.139773
1500,0.052,0.883,0.065,0.186402
2000,0.057,0.876,0.067,0.171066
2500,0.050,0.891,0.060,0.166169
3000,0.042,0.931,0.027,0.099207
3500,0.040,0.911,0.050,0.137116
4000,0.047,0.896,0.057,0.165422
4500,0.037,0.913,0.050,0.138639
5000,0.040,0.923,0.037,0.134173
5500,0.035,0.923,0.042,0.113768
6000,0.035,0.950,0.015,0.082927
6500,0.032,0.943,0.025,0.094678
7000,0.045,0.931,0.025,0.109876
7500,0.042,0.906,0.052,0.142210
8000,0.040,0.918,0.042,0.114012
8500,0.032,0.935,0.032,0.093794
9000,0.035,0.923,0.042,0.117666
9500,0.045,0.908,0.047,0.136464
10000,0.037,0.911,0.052,0.123457
10500,0.062,0.888,0.050,0.196474
11000,0.050,0.903,0.047,0.160437
11500,0.045,0.906,0.050,0.144484
12000,0.035,0.935,0.030,0.099661
12500,0.030,0.923,0.047,0.129497
13000,0.042,0.931,0.027,0.105502
13500,0.040,0.931,0.030,0.110100
14000,0.032,0.903,0.065,0.165870
14500,0.032,0.938,0.030,0.093787
15000,0.037,0.935,0.027,0.092568
15500,0.032,0.908,0.060,0.160688
16000,0.042,0.908,0.050,0.153356
16500,0.037,0.923,0.040,0.123569
17000,0.037,0.938,0.025,0.120198
17500,0.042,0.893,0.065,0.176537
18000,0.030,0.916,0.055,0.123350
18500,0.037,0.908,0.055,0.134095
19000,0.037,0.918,0.045,0.114204
19500,0.040,0.898,0.062,0.142704
20000,0.035,0.938,0.027,0.087195
20500,0.037,0.921,0.042,0.121149
21000,0.035,0.923,0.042,0.125405
21500,0.030,0.935,0.035,0.098934
22000,0.037,0.928,0.035,0.106309
22500,0.032,0.918,0.050,0.125644
23000,0.042,0.918,0.040,0.139657
23500,0.045,0.911,0.045,0.143245
24000,0.035,0.903,0.062,0.147848
24500,0.040,0.913,0.047,0.130365
25000,0.042,0.916,0.042,0.121019
25500,0.035,0.913,0.052,0.125988
26000,0.040,0.906,0.055,0.155027
26500,0.045,0.901,0.055,0.155334
27000,0.037,0.916,0.047,0.134376
27500,0.035,0.918,0.047,0.124962
28000,0.032,0.933,0.035,0.111299
28500,0.035,0.918,0.047,0.132407
29000,0.040,0.913,0.047,0.138679
29500,0.042,0.916,0.042,0.133097
30000,0.030,0.918,0.052,0.147607
30500,0.040,0.908,0.052,0.139459
31000,0.040,0.908,0.052,0.142263
31500,0.045,0.918,0.037,0.120257
32000,0.040,0.938,0.022,0.091353
32500,0.037,0.943,0.020,0.091947
33000,0.042,0.921,0.037,0.125128
33500,0.047,0.928,0.025,0.111942
34000,0.040,0.933,0.027,0.103646
34500,0.037,0.948,0.015,0.077111
35000,0.035,0.938,0.027,0.089644
