time,n_A+p,n_B,n_AB
100,0.030,0.967,0.003
200,0.030,0.967,0.003
300,0.030,0.966,0.004
400,0.030,0.960,0.010
500,0.030,0.958,0.012
600,0.030,0.957,0.013
700,0.030,0.953,0.017
800,0.030,0.951,0.019
900,0.030,0.945,0.025
1000,0.030,0.934,0.036
1100,0.030,0.933,0.037
1200,0.030,0.931,0.039
1300,0.030,0.907,0.063
1400,0.030,0.898,0.072
1500,0.030,0.892,0.078
1600,0.030,0.884,0.086
1700,0.030,0.877,0.093
1800,0.030,0.870,0.100
1900,0.030,0.860,0.110
2000,0.030,0.844,0.126
2100,0.030,0.836,0.134
2200,0.030,0.816,0.154
2300,0.030,0.806,0.164
2400,0.030,0.784,0.186
2500,0.030,0.765,0.205
2600,0.030,0.758,0.212
2700,0.030,0.745,0.225
2800,0.030,0.732,0.238
2900,0.030,0.717,0.253
3000,0.030,0.707,0.263
3100,0.030,0.689,0.281
3200,0.030,0.677,0.293
3300,0.030,0.653,0.317
3400,0.030,0.613,0.357
3500,0.030,0.592,0.378
3600,0.030,0.557,0.413
3700,0.030,0.524,0.446
3800,0.030,0.506,0.464
3900,0.030,0.488,0.482
4000,0.030,0.471,0.499
4100,0.032,0.433,0.535
4200,0.034,0.417,0.549
4300,0.033,0.407,0.560
4400,0.032,0.391,0.577
4500,0.033,0.382,0.585
4600,0.037,0.365,0.598
4700,0.037,0.344,0.619
4800,0.038,0.324,0.638
4900,0.039,0.319,0.642
5000,0.041,0.309,0.650
5100,0.044,0.285,0.671
5200,0.044,0.270,0.686
5300,0.044,0.254,0.702
5400,0.045,0.226,0.729
5500,0.048,0.216,0.736
5600,0.044,0.205,0.751
5700,0.042,0.201,0.757
5800,0.041,0.203,0.756
5900,0.041,0.199,0.760
6000,0.042,0.190,0.768
6100,0.041,0.183,0.776
6200,0.039,0.176,0.785
6300,0.043,0.167,0.790
6400,0.049,0.163,0.788
6500,0.054,0.165,0.781
6600,0.057,0.153,0.790
6700,0.057,0.146,0.797
6800,0.056,0.139,0.805
6900,0.053,0.133,0.814
7000,0.052,0.125,0.823
7100,0.050,0.131,0.819
7200,0.052,0.126,0.822
7300,0.056,0.114,0.830
7400,0.054,0.115,0.831
7500,0.053,0.109,0.838
7600,0.052,0.102,0.846
7700,0.052,0.090,0.858
7800,0.052,0.081,0.867
7900,0.055,0.073,0.872
8000,0.053,0.074,0.873
8100,0.052,0.073,0.875
8200,0.055,0.068,0.877
8300,0.056,0.077,0.867
8400,0.055,0.075,0.870
8500,0.053,0.070,0.877
8600,0.050,0.073,0.877
8700,0.054,0.069,0.877
8800,0.054,0.062,0.884
8900,0.055,0.062,0.883
9000,0.056,0.059,0.885
9100,0.061,0.056,0.883
9200,0.057,0.052,0.891
9300,0.061,0.055,0.884
9400,0.063,0.054,0.883
9500,0.069,0.058,0.873
9600,0.063,0.054,0.883
9700,0.061,0.048,0.891
9800,0.063,0.053,0.884
9900,0.063,0.054,0.883
10000,0.061,0.054,0.885
10100,0.059,0.054,0.887
10200,0.061,0.055,0.884
10300,0.060,0.056,0.884
10400,0.061,0.052,0.887
10500,0.060,0.048,0.892
10600,0.065,0.046,0.889
10700,0.067,0.053,0.880
10800,0.067,0.054,0.879
10900,0.070,0.055,0.875
11000,0.074,0.058,0.868
11100,0.071,0.064,0.865
11200,0.076,0.061,0.863
11300,0.075,0.065,0.860
11400,0.073,0.063,0.864
11500,0.082,0.065,0.853
11600,0.086,0.065,0.849
11700,0.081,0.063,0.856
11800,0.082,0.067,0.851
11900,0.084,0.067,0.849
12000,0.086,0.064,0.850
12100,0.085,0.062,0.853
12200,0.108,0.062,0.830
12300,0.110,0.065,0.825
12400,0.104,0.062,0.834
12500,0.097,0.058,0.845
12600,0.094,0.054,0.852
12700,0.090,0.056,0.854
12800,0.082,0.053,0.865
12900,0.079,0.050,0.871
13000,0.077,0.050,0.873
13100,0.075,0.047,0.878
13200,0.068,0.048,0.884
13300,0.071,0.042,0.887
13400,0.070,0.045,0.885
13500,0.067,0.046,0.887
13600,0.067,0.049,0.884
13700,0.068,0.047,0.885
13800,0.063,0.049,0.888
13900,0.066,0.048,0.886
14000,0.064,0.046,0.890
14100,0.067,0.049,0.884
14200,0.064,0.046,0.890
14300,0.067,0.044,0.889
14400,0.064,0.042,0.894
14500,0.063,0.045,0.892
14600,0.064,0.049,0.887
14700,0.063,0.045,0.892
14800,0.064,0.045,0.891
14900,0.065,0.044,0.891
15000,0.068,0.036,0.896
15100,0.075,0.039,0.886
15200,0.074,0.043,0.883
15300,0.073,0.044,0.883
15400,0.073,0.040,0.887
15500,0.074,0.041,0.885
15600,0.079,0.036,0.885
15700,0.077,0.048,0.875
15800,0.081,0.046,0.873
15900,0.080,0.049,0.871
16000,0.080,0.050,0.870
16100,0.082,0.050,0.868
16200,0.077,0.047,0.876
16300,0.080,0.043,0.877
16400,0.082,0.042,0.876
16500,0.078,0.044,0.878
16600,0.078,0.039,0.883
16700,0.078,0.043,0.879
16800,0.081,0.041,0.878
16900,0.082,0.037,0.881
17000,0.081,0.040,0.879
17100,0.081,0.037,0.882
17200,0.085,0.034,0.881
17300,0.085,0.033,0.882
17400,0.086,0.032,0.882
17500,0.089,0.031,0.880
17600,0.085,0.036,0.879
17700,0.084,0.035,0.881
17800,0.083,0.035,0.882
17900,0.081,0.030,0.889
18000,0.084,0.033,0.883
18100,0.093,0.031,0.876
18200,0.091,0.028,0.881
18300,0.085,0.030,0.885
18400,0.084,0.032,0.884
