time,n_A+p,n_B,n_AB
0,0.450,0.550,0.000
500,0.299,0.429,0.272
1000,0.303,0.405,0.292
1500,0.254,0.349,0.396
2000,0.321,0.321,0.359
2500,0.300,0.311,0.389
3000,0.268,0.290,0.441
3500,0.282,0.272,0.445
4000,0.279,0.294,0.427
4500,0.286,0.292,0.422
5000,0.303,0.272,0.425
5500,0.299,0.295,0.406
6000,0.210,0.331,0.459
6500,0.201,0.321,0.478
7000,0.183,0.325,0.491
7500,0.178,0.346,0.477
8000,0.204,0.360,0.436
8500,0.230,0.329,0.441
9000,0.265,0.275,0.460
9500,0.260,0.299,0.441
10000,0.304,0.208,0.488
10500,0.320,0.233,0.447
11000,0.307,0.215,0.478
11500,0.285,0.204,0.512
12000,0.310,0.186,0.505
12500,0.297,0.177,0.526
13000,0.305,0.239,0.456
13500,0.265,0.226,0.509
14000,0.251,0.256,0.492
14500,0.312,0.212,0.476
15000,0.309,0.221,0.470
15500,0.247,0.258,0.495
16000,0.251,0.269,0.480
16500,0.280,0.239,0.481
17000,0.288,0.290,0.423
17500,0.271,0.292,0.437
18000,0.304,0.222,0.473
18500,0.261,0.277,0.462
19000,0.254,0.305,0.441
19500,0.253,0.263,0.484
20000,0.265,0.240,0.494
20500,0.279,0.233,0.488
21000,0.298,0.239,0.463
21500,0.281,0.257,0.462
22000,0.205,0.342,0.453
22500,0.242,0.291,0.467
23000,0.242,0.228,0.530
23500,0.254,0.242,0.504
24000,0.271,0.231,0.499
24500,0.288,0.215,0.497
25000,0.321,0.237,0.441
25500,0.257,0.270,0.473
26000,0.237,0.325,0.438
26500,0.226,0.352,0.422
27000,0.197,0.346,0.456
27500,0.218,0.281,0.501
28000,0.268,0.239,0.494
28500,0.243,0.280,0.477
29000,0.238,0.295,0.467
29500,0.235,0.271,0.494
30000,0.226,0.259,0.515
30500,0.219,0.284,0.497
31000,0.214,0.354,0.432
31500,0.226,0.307,0.467
32000,0.257,0.264,0.479
32500,0.313,0.254,0.433
33000,0.309,0.269,0.422
33500,0.269,0.263,0.468
34000,0.331,0.240,0.428
34500,0.323,0.212,0.465
35000,0.288,0.236,0.476
35500,0.304,0.232,0.463
36000,0.305,0.247,0.448
36500,0.299,0.240,0.460
37000,0.324,0.224,0.452
37500,0.321,0.234,0.445
38000,0.279,0.308,0.413
38500,0.290,0.270,0.439
39000,0.239,0.277,0.484
39500,0.228,0.300,0.472
40000,0.224,0.308,0.467
40500,0.215,0.303,0.482
41000,0.222,0.333,0.445
41500,0.268,0.269,0.463
42000,0.266,0.265,0.469
42500,0.236,0.295,0.469
43000,0.219,0.291,0.490
43500,0.234,0.310,0.456
44000,0.171,0.387,0.442
44500,0.187,0.317,0.497
45000,0.243,0.229,0.528
45500,0.261,0.232,0.506
46000,0.253,0.234,0.513
46500,0.253,0.221,0.526
47000,0.325,0.196,0.479
47500,0.314,0.265,0.421
48000,0.307,0.233,0.460
48500,0.298,0.217,0.485
49000,0.313,0.233,0.454
49500,0.332,0.232,0.437
50000,0.310,0.226,0.463
50500,0.276,0.263,0.460
51000,0.248,0.289,0.463
51500,0.268,0.290,0.441
52000,0.207,0.295,0.499
52500,0.296,0.233,0.471
53000,0.280,0.241,0.479
53500,0.295,0.263,0.442
54000,0.342,0.190,0.467
54500,0.302,0.219,0.479
55000,0.331,0.200,0.470
55500,0.311,0.235,0.453
56000,0.313,0.227,0.460
56500,0.297,0.247,0.456
57000,0.346,0.196,0.458
57500,0.320,0.223,0.457
58000,0.250,0.233,0.517
58500,0.295,0.229,0.476
59000,0.250,0.289,0.461
59500,0.217,0.237,0.546
60000,0.272,0.207,0.521
60500,0.257,0.256,0.487
61000,0.251,0.246,0.503
61500,0.320,0.214,0.466
62000,0.351,0.186,0.463
62500,0.334,0.224,0.442
63000,0.308,0.202,0.490
63500,0.359,0.186,0.455
64000,0.385,0.176,0.438
64500,0.434,0.152,0.414
65000,0.395,0.166,0.439
65500,0.463,0.134,0.403
66000,0.370,0.200,0.430
66500,0.267,0.240,0.492
67000,0.273,0.236,0.491
67500,0.316,0.205,0.478
68000,0.316,0.225,0.459
68500,0.300,0.218,0.481
69000,0.289,0.269,0.442
69500,0.189,0.326,0.485
70000,0.212,0.302,0.487
70500,0.254,0.277,0.469
71000,0.215,0.295,0.490
71500,0.180,0.374,0.445
72000,0.204,0.355,0.441
72500,0.203,0.331,0.466
73000,0.194,0.316,0.490
73500,0.200,0.313,0.487
74000,0.219,0.336,0.444
74500,0.204,0.350,0.446
75000,0.190,0.380,0.430
75500,0.169,0.367,0.463
76000,0.162,0.334,0.504
76500,0.281,0.254,0.465
77000,0.243,0.305,0.452
77500,0.268,0.288,0.445
78000,0.284,0.285,0.431
78500,0.270,0.269,0.460
79000,0.304,0.233,0.463
79500,0.235,0.283,0.482
80000,0.247,0.290,0.463
80500,0.264,0.290,0.446
81000,0.207,0.338,0.455
81500,0.226,0.282,0.492
82000,0.231,0.301,0.468
82500,0.262,0.263,0.475
83000,0.225,0.300,0.475
83500,0.228,0.299,0.473
84000,0.210,0.323,0.467
84500,0.229,0.308,0.463
85000,0.239,0.332,0.429
85500,0.269,0.284,0.446
86000,0.233,0.296,0.471
86500,0.197,0.329,0.474
87000,0.214,0.369,0.417
87500,0.285,0.271,0.444
88000,0.230,0.304,0.466
88500,0.220,0.344,0.436
89000,0.239,0.329,0.432
89500,0.226,0.359,0.416
90000,0.189,0.328,0.484
90500,0.205,0.336,0.459
91000,0.186,0.354,0.460
91500,0.217,0.346,0.437
92000,0.203,0.308,0.489
92500,0.243,0.261,0.495
93000,0.235,0.282,0.483
93500,0.231,0.281,0.489
94000,0.264,0.278,0.458
94500,0.267,0.261,0.473
95000,0.359,0.207,0.435
95500,0.335,0.237,0.428
96000,0.296,0.262,0.442
96500,0.215,0.302,0.483
97000,0.239,0.279,0.483
97500,0.257,0.321,0.421
98000,0.230,0.318,0.452
98500,0.232,0.320,0.448
99000,0.296,0.275,0.429
99500,0.281,0.303,0.416
100000,0.283,0.290,0.427
100500,0.238,0.296,0.466
101000,0.286,0.256,0.458
101500,0.281,0.251,0.468
102000,0.279,0.242,0.480
102500,0.249,0.272,0.480
103000,0.292,0.233,0.476
103500,0.225,0.271,0.503
104000,0.260,0.281,0.460
104500,0.258,0.275,0.466
105000,0.250,0.263,0.487
105500,0.315,0.243,0.442
106000,0.304,0.271,0.425
106500,0.298,0.266,0.436
