time,n_A+p,n_B,n_AB
100,0.339,0.421,0.240
200,0.298,0.360,0.343
300,0.293,0.368,0.339
400,0.285,0.351,0.364
500,0.264,0.326,0.409
600,0.223,0.314,0.463
700,0.227,0.322,0.450
800,0.227,0.343,0.430
900,0.211,0.281,0.508
1000,0.231,0.293,0.475
1100,0.231,0.293,0.475
1200,0.227,0.306,0.467
1300,0.244,0.293,0.463
1400,0.227,0.269,0.504
1500,0.322,0.244,0.434
1600,0.310,0.252,0.438
1700,0.281,0.236,0.483
1800,0.277,0.227,0.496
1900,0.302,0.219,0.479
2000,0.277,0.244,0.479
2100,0.260,0.252,0.488
2200,0.260,0.240,0.500
2300,0.260,0.215,0.525
2400,0.231,0.260,0.508
2500,0.248,0.219,0.533
2600,0.281,0.236,0.483
2700,0.273,0.231,0.496
2800,0.273,0.227,0.500
2900,0.252,0.252,0.496
3000,0.285,0.281,0.434
3100,0.260,0.256,0.483
3200,0.269,0.269,0.463
3300,0.289,0.227,0.483
3400,0.277,0.227,0.496
3500,0.293,0.215,0.492
3600,0.289,0.194,0.517
3700,0.281,0.202,0.517
3800,0.322,0.178,0.500
3900,0.347,0.153,0.500
4000,0.351,0.157,0.492
4100,0.368,0.140,0.492
4200,0.380,0.128,0.492
4300,0.401,0.120,0.479
4400,0.475,0.116,0.409
4500,0.492,0.087,0.421
4600,0.467,0.136,0.397
4700,0.488,0.153,0.360
4800,0.488,0.157,0.355
4900,0.438,0.157,0.405
5000,0.438,0.120,0.442
5100,0.488,0.103,0.409
5200,0.537,0.112,0.351
5300,0.545,0.079,0.376
5400,0.541,0.054,0.405
5500,0.541,0.058,0.401
5600,0.570,0.050,0.380
5700,0.599,0.041,0.360
5800,0.640,0.033,0.326
5900,0.686,0.037,0.277
6000,0.628,0.050,0.322
6100,0.632,0.054,0.314
6200,0.616,0.054,0.331
6300,0.678,0.058,0.264
6400,0.669,0.045,0.285
6500,0.649,0.041,0.310
6600,0.645,0.029,0.326
6700,0.649,0.029,0.322
6800,0.636,0.021,0.343
6900,0.682,0.017,0.302
7000,0.711,0.025,0.264
7100,0.736,0.021,0.244
7200,0.764,0.017,0.219
7300,0.764,0.008,0.227
7400,0.727,0.012,0.260
7500,0.702,0.004,0.293
7600,0.707,0.012,0.281
7700,0.719,0.008,0.273
7800,0.723,0.012,0.264
7900,0.760,0.029,0.211
8000,0.781,0.041,0.178
8100,0.769,0.033,0.198
8200,0.752,0.029,0.219
8300,0.764,0.017,0.219
8400,0.793,0.025,0.182
8500,0.822,0.008,0.169
8600,0.814,0.004,0.182
8700,0.872,0.000,0.128
8800,0.880,0.000,0.120
8900,0.884,0.000,0.116
9000,0.901,0.008,0.091
9100,0.897,0.004,0.099
9200,0.888,0.004,0.107
9300,0.917,0.004,0.079
9400,0.893,0.004,0.103
9500,0.905,0.004,0.091
9600,0.930,0.004,0.066
9700,0.950,0.008,0.041
9800,0.926,0.008,0.066
9900,0.901,0.008,0.091
10000,0.913,0.004,0.083
10100,0.926,0.008,0.066
10200,0.938,0.004,0.058
10300,0.942,0.004,0.054
10400,0.959,0.000,0.041
10500,0.950,0.000,0.050
10600,0.955,0.000,0.045
10700,0.955,0.000,0.045
10800,0.975,0.000,0.025
10900,0.955,0.000,0.045
11000,0.959,0.000,0.041
11100,0.971,0.000,0.029
11200,0.979,0.000,0.021
11300,0.988,0.000,0.012
11400,0.988,0.000,0.012
11500,0.988,0.000,0.012
11600,0.983,0.000,0.017
11700,0.983,0.000,0.017
11800,0.992,0.000,0.008
11900,0.992,0.000,0.008
12000,0.996,0.000,0.004
12100,0.996,0.000,0.004
12200,0.996,0.000,0.004
12300,1.000,0.000,0.000
