time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.035,0.911,0.055,0.161040
1000,0.037,0.856,0.107,0.232523
1500,0.040,0.767,0.194,0.323813
2000,0.035,0.670,0.295,0.375924
2500,0.055,0.506,0.439,0.415347
3000,0.062,0.447,0.491,0.406425
3500,0.074,0.387,0.538,0.390915
4000,0.087,0.318,0.596,0.379711
4500,0.072,0.270,0.658,0.335069
5000,0.124,0.233,0.643,0.369560
5500,0.122,0.221,0.658,0.342995
6000,0.127,0.191,0.682,0.340375
6500,0.136,0.206,0.658,0.358508
7000,0.139,0.179,0.682,0.326487
7500,0.136,0.194,0.670,0.329786
8000,0.161,0.169,0.670,0.358396
8500,0.169,0.149,0.682,0.341016
9000,0.199,0.129,0.672,0.335086
9500,0.151,0.154,0.695,0.334236
10000,0.154,0.141,0.705,0.328409
10500,0.171,0.136,0.692,0.358831
11000,0.156,0.144,0.700,0.324642
11500,0.129,0.114,0.757,0.278364
12000,0.171,0.112,0.717,0.320391
12500,0.194,0.141,0.665,0.380263
13000,0.159,0.149,0.692,0.352399
13500,0.211,0.122,0.667,0.369889
14000,0.179,0.122,0.700,0.330211
14500,0.171,0.114,0.715,0.320874
15000,0.171,0.094,0.734,0.285417
15500,0.218,0.092,0.690,0.325749
16000,0.176,0.094,0.730,0.293835
16500,0.233,0.112,0.655,0.372109
17000,0.206,0.104,0.690,0.350006
17500,0.216,0.097,0.687,0.342176
18000,0.203,0.114,0.682,0.365097
18500,0.176,0.132,0.692,0.349931
19000,0.164,0.117,0.720,0.303247
19500,0.161,0.087,0.752,0.291078
20000,0.176,0.114,0.710,0.325050
20500,0.189,0.099,0.712,0.333805
21000,0.151,0.119,0.730,0.313351
21500,0.166,0.112,0.722,0.308549
22000,0.189,0.112,0.700,0.337882
22500,0.179,0.107,0.715,0.319239
23000,0.159,0.097,0.744,0.290615
23500,0.156,0.122,0.722,0.315357
24000,0.159,0.112,0.730,0.304730
24500,0.149,0.119,0.732,0.296809
25000,0.176,0.117,0.707,0.325284
25500,0.161,0.114,0.725,0.312740
26000,0.166,0.134,0.700,0.343579
26500,0.206,0.109,0.685,0.346034
27000,0.176,0.117,0.707,0.343917
27500,0.194,0.114,0.692,0.337799
28000,0.169,0.136,0.695,0.339021
28500,0.171,0.122,0.707,0.326601
29000,0.203,0.117,0.680,0.352654
29500,0.203,0.104,0.692,0.351045
30000,0.218,0.109,0.672,0.368486
30500,0.174,0.094,0.732,0.307966
31000,0.186,0.094,0.720,0.302580
31500,0.179,0.107,0.715,0.318895
32000,0.171,0.102,0.727,0.313026
32500,0.161,0.119,0.720,0.331063
33000,0.151,0.141,0.707,0.347713
33500,0.159,0.127,0.715,0.337824
