time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.935,0.035,0.094642
1000,0.030,0.943,0.027,0.083285
1500,0.032,0.940,0.027,0.080867
2000,0.035,0.916,0.050,0.124379
2500,0.032,0.940,0.027,0.082787
3000,0.032,0.931,0.037,0.102952
3500,0.035,0.911,0.055,0.130312
4000,0.032,0.921,0.047,0.115493
4500,0.032,0.933,0.035,0.102420
5000,0.037,0.928,0.035,0.113088
5500,0.032,0.918,0.050,0.113175
6000,0.030,0.940,0.030,0.083254
6500,0.030,0.938,0.032,0.092789
7000,0.030,0.933,0.037,0.097082
7500,0.032,0.921,0.047,0.111900
8000,0.042,0.911,0.047,0.116941
8500,0.035,0.903,0.062,0.136130
9000,0.032,0.903,0.065,0.132918
9500,0.035,0.935,0.030,0.089031
10000,0.030,0.948,0.022,0.072864
10500,0.030,0.950,0.020,0.072992
11000,0.030,0.931,0.040,0.104214
11500,0.030,0.935,0.035,0.102902
12000,0.040,0.926,0.035,0.113946
12500,0.035,0.938,0.027,0.108614
13000,0.030,0.935,0.035,0.090014
13500,0.035,0.903,0.062,0.152142
14000,0.037,0.911,0.052,0.141553
14500,0.032,0.918,0.050,0.135496
15000,0.035,0.938,0.027,0.097423
15500,0.032,0.948,0.020,0.078725
16000,0.032,0.928,0.040,0.117117
16500,0.030,0.945,0.025,0.083608
17000,0.032,0.918,0.050,0.125757
17500,0.035,0.928,0.037,0.112960
18000,0.037,0.921,0.042,0.110631
18500,0.042,0.891,0.067,0.161628
19000,0.035,0.898,0.067,0.126938
19500,0.032,0.940,0.027,0.081386
20000,0.030,0.933,0.037,0.108038
20500,0.030,0.911,0.060,0.130047
21000,0.030,0.950,0.020,0.067819
21500,0.035,0.926,0.040,0.112228
22000,0.037,0.928,0.035,0.102302
22500,0.032,0.916,0.052,0.113017
23000,0.032,0.906,0.062,0.132038
23500,0.030,0.913,0.057,0.125495
24000,0.032,0.913,0.055,0.128817
24500,0.030,0.943,0.027,0.072664
25000,0.030,0.940,0.030,0.072218
25500,0.032,0.926,0.042,0.112421
26000,0.035,0.923,0.042,0.112735
26500,0.032,0.933,0.035,0.106217
27000,0.030,0.933,0.037,0.101605
27500,0.032,0.928,0.040,0.108710
28000,0.032,0.918,0.050,0.106868
28500,0.032,0.928,0.040,0.095762
29000,0.035,0.903,0.062,0.142453
29500,0.042,0.881,0.077,0.158150
30000,0.035,0.883,0.082,0.150939
30500,0.032,0.913,0.055,0.107055
31000,0.037,0.908,0.055,0.126118
31500,0.035,0.913,0.052,0.119494
32000,0.040,0.935,0.025,0.078987
32500,0.032,0.933,0.035,0.098224
33000,0.032,0.923,0.045,0.115972
33500,0.032,0.933,0.035,0.098351
34000,0.032,0.945,0.022,0.076381
34500,0.032,0.923,0.045,0.106373
35000,0.035,0.926,0.040,0.099328
35500,0.035,0.908,0.057,0.125498
36000,0.030,0.893,0.077,0.146386
36500,0.035,0.893,0.072,0.167298
37000,0.042,0.908,0.050,0.128614
37500,0.035,0.916,0.050,0.119419
38000,0.032,0.931,0.037,0.101435
38500,0.035,0.921,0.045,0.134546
39000,0.032,0.913,0.055,0.121220
39500,0.030,0.926,0.045,0.104326
40000,0.030,0.888,0.082,0.159175
40500,0.035,0.898,0.067,0.128178
41000,0.035,0.883,0.082,0.159119
41500,0.042,0.901,0.057,0.141446
42000,0.040,0.911,0.050,0.114138
42500,0.035,0.908,0.057,0.118809
43000,0.030,0.891,0.079,0.151829
43500,0.030,0.918,0.052,0.106693
44000,0.030,0.918,0.052,0.110277
44500,0.032,0.931,0.037,0.096219
45000,0.035,0.916,0.050,0.109031
45500,0.035,0.916,0.050,0.112317
46000,0.032,0.926,0.042,0.117911
46500,0.035,0.923,0.042,0.105562
47000,0.035,0.926,0.040,0.101711
47500,0.037,0.950,0.012,0.074056
48000,0.035,0.928,0.037,0.103243
48500,0.032,0.938,0.030,0.088918
49000,0.030,0.913,0.057,0.122596
49500,0.030,0.931,0.040,0.093494
50000,0.030,0.950,0.020,0.066267
50500,0.030,0.940,0.030,0.080668
51000,0.032,0.945,0.022,0.075203
51500,0.040,0.928,0.032,0.091283
52000,0.037,0.931,0.032,0.096467
52500,0.030,0.938,0.032,0.071139
53000,0.032,0.943,0.025,0.074590
53500,0.035,0.923,0.042,0.113507
54000,0.040,0.916,0.045,0.117474
54500,0.040,0.906,0.055,0.140880
55000,0.030,0.923,0.047,0.127471
55500,0.030,0.933,0.037,0.094756
56000,0.030,0.948,0.022,0.064254
56500,0.032,0.926,0.042,0.104581
57000,0.032,0.945,0.022,0.072067
57500,0.035,0.931,0.035,0.098987
58000,0.030,0.921,0.050,0.122959
58500,0.030,0.938,0.032,0.089869
59000,0.032,0.906,0.062,0.132221
59500,0.032,0.918,0.050,0.125189
60000,0.035,0.918,0.047,0.109094
60500,0.035,0.913,0.052,0.117715
61000,0.037,0.903,0.060,0.152287
61500,0.035,0.913,0.052,0.110282
62000,0.040,0.911,0.050,0.122614
62500,0.042,0.896,0.062,0.150877
63000,0.040,0.903,0.057,0.127903
63500,0.040,0.888,0.072,0.139709
64000,0.030,0.921,0.050,0.110493
64500,0.032,0.916,0.052,0.119757
65000,0.040,0.913,0.047,0.134438
65500,0.035,0.921,0.045,0.108962
66000,0.042,0.931,0.027,0.105005
66500,0.030,0.931,0.040,0.096633
67000,0.030,0.893,0.077,0.157590
67500,0.030,0.931,0.040,0.105233
68000,0.030,0.903,0.067,0.124865
68500,0.030,0.898,0.072,0.141364
69000,0.030,0.943,0.027,0.075291
69500,0.030,0.923,0.047,0.110871
