time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.868,0.102,0.237061
1000,0.035,0.648,0.318,0.404585
1500,0.040,0.489,0.471,0.394535
2000,0.042,0.325,0.633,0.313006
2500,0.050,0.208,0.742,0.232630
3000,0.062,0.144,0.794,0.188287
3500,0.065,0.136,0.799,0.222549
4000,0.062,0.117,0.821,0.203189
4500,0.084,0.097,0.819,0.222107
5000,0.079,0.107,0.814,0.218869
5500,0.084,0.102,0.814,0.214742
6000,0.102,0.082,0.816,0.210626
6500,0.109,0.065,0.826,0.195052
7000,0.119,0.065,0.816,0.241728
7500,0.112,0.079,0.809,0.238724
8000,0.092,0.097,0.811,0.231477
8500,0.084,0.094,0.821,0.233979
9000,0.092,0.082,0.826,0.246631
9500,0.077,0.052,0.871,0.164627
10000,0.072,0.042,0.886,0.165867
10500,0.077,0.030,0.893,0.156192
11000,0.069,0.052,0.878,0.161644
11500,0.097,0.057,0.846,0.200303
12000,0.079,0.069,0.851,0.200031
12500,0.069,0.057,0.873,0.174513
13000,0.079,0.050,0.871,0.174306
13500,0.072,0.055,0.873,0.176273
14000,0.079,0.040,0.881,0.161575
14500,0.077,0.062,0.861,0.191842
15000,0.079,0.040,0.881,0.153112
15500,0.069,0.035,0.896,0.130716
16000,0.084,0.035,0.881,0.162248
16500,0.092,0.032,0.876,0.190402
17000,0.104,0.035,0.861,0.195992
17500,0.082,0.037,0.881,0.169868
18000,0.069,0.040,0.891,0.157754
18500,0.074,0.025,0.901,0.144567
19000,0.087,0.047,0.866,0.206515
19500,0.089,0.037,0.873,0.174768
20000,0.099,0.042,0.859,0.215082
20500,0.084,0.050,0.866,0.196716
21000,0.084,0.050,0.866,0.183610
21500,0.087,0.045,0.868,0.187506
22000,0.087,0.055,0.859,0.205779
22500,0.092,0.030,0.878,0.174189
23000,0.107,0.025,0.868,0.186053
23500,0.079,0.055,0.866,0.215624
24000,0.084,0.035,0.881,0.185600
24500,0.082,0.040,0.878,0.196088
25000,0.077,0.032,0.891,0.160040
25500,0.067,0.030,0.903,0.135626
26000,0.065,0.045,0.891,0.142840
26500,0.082,0.037,0.881,0.174704
27000,0.084,0.047,0.868,0.173399
27500,0.074,0.050,0.876,0.172365
28000,0.089,0.052,0.859,0.190779
28500,0.109,0.037,0.854,0.205046
29000,0.092,0.065,0.844,0.227428
29500,0.065,0.065,0.871,0.179080
30000,0.087,0.065,0.849,0.207918
30500,0.079,0.089,0.831,0.213058
31000,0.094,0.067,0.839,0.205692
31500,0.074,0.052,0.873,0.164463
32000,0.069,0.050,0.881,0.154600
32500,0.084,0.074,0.841,0.212537
33000,0.087,0.042,0.871,0.176593
33500,0.112,0.047,0.841,0.198269
34000,0.102,0.042,0.856,0.195175
34500,0.084,0.037,0.878,0.154491
35000,0.067,0.027,0.906,0.122929
35500,0.084,0.032,0.883,0.164245
36000,0.087,0.057,0.856,0.208093
36500,0.092,0.047,0.861,0.191001
37000,0.089,0.052,0.859,0.197413
37500,0.099,0.035,0.866,0.176600
38000,0.079,0.042,0.878,0.170135
38500,0.104,0.050,0.846,0.211996
39000,0.089,0.065,0.846,0.209064
39500,0.097,0.047,0.856,0.207670
40000,0.097,0.045,0.859,0.220060
40500,0.092,0.050,0.859,0.198707
41000,0.094,0.040,0.866,0.188175
41500,0.082,0.057,0.861,0.190551
42000,0.084,0.055,0.861,0.192668
42500,0.084,0.032,0.883,0.155112
43000,0.127,0.045,0.829,0.224550
43500,0.102,0.069,0.829,0.253473
44000,0.089,0.082,0.829,0.230193
44500,0.092,0.057,0.851,0.207916
45000,0.082,0.065,0.854,0.194473
45500,0.104,0.062,0.834,0.226389
46000,0.087,0.042,0.871,0.155132
46500,0.079,0.042,0.878,0.155422
