time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.933,0.037,0.113898
1000,0.030,0.926,0.045,0.119897
1500,0.030,0.918,0.052,0.126491
2000,0.030,0.931,0.040,0.110199
2500,0.032,0.903,0.065,0.143915
3000,0.035,0.893,0.072,0.162122
3500,0.035,0.881,0.084,0.160846
4000,0.032,0.893,0.074,0.148486
4500,0.032,0.886,0.082,0.155627
5000,0.035,0.866,0.099,0.193447
5500,0.035,0.898,0.067,0.157785
6000,0.030,0.898,0.072,0.141531
6500,0.030,0.903,0.067,0.145007
7000,0.030,0.911,0.060,0.127384
7500,0.030,0.878,0.092,0.177643
8000,0.030,0.908,0.062,0.134998
8500,0.040,0.878,0.082,0.191653
9000,0.037,0.898,0.065,0.141664
9500,0.035,0.888,0.077,0.148393
10000,0.040,0.891,0.069,0.153022
10500,0.037,0.839,0.124,0.224085
11000,0.040,0.868,0.092,0.180276
11500,0.035,0.881,0.084,0.170402
12000,0.050,0.861,0.089,0.192342
12500,0.042,0.856,0.102,0.194014
13000,0.042,0.878,0.079,0.165177
13500,0.042,0.864,0.094,0.174292
14000,0.040,0.844,0.117,0.202423
14500,0.037,0.888,0.074,0.129757
15000,0.045,0.861,0.094,0.185410
15500,0.037,0.883,0.079,0.140383
16000,0.040,0.861,0.099,0.171765
16500,0.042,0.871,0.087,0.165092
17000,0.037,0.866,0.097,0.167343
17500,0.037,0.866,0.097,0.164418
18000,0.040,0.846,0.114,0.177948
18500,0.040,0.856,0.104,0.181467
19000,0.040,0.854,0.107,0.178352
19500,0.045,0.859,0.097,0.181072
20000,0.037,0.866,0.097,0.180968
20500,0.037,0.906,0.057,0.112762
21000,0.047,0.886,0.067,0.145823
21500,0.040,0.864,0.097,0.193305
22000,0.040,0.849,0.112,0.199606
22500,0.050,0.861,0.089,0.192105
23000,0.045,0.854,0.102,0.188596
23500,0.042,0.849,0.109,0.180933
24000,0.045,0.888,0.067,0.133327
24500,0.040,0.871,0.089,0.169393
25000,0.047,0.896,0.057,0.114880
25500,0.050,0.856,0.094,0.172789
26000,0.045,0.861,0.094,0.181486
26500,0.037,0.866,0.097,0.183203
27000,0.042,0.893,0.065,0.147705
27500,0.035,0.901,0.065,0.135936
28000,0.035,0.916,0.050,0.108544
28500,0.035,0.933,0.032,0.078326
29000,0.032,0.908,0.060,0.116919
29500,0.035,0.893,0.072,0.135598
30000,0.032,0.896,0.072,0.142058
30500,0.032,0.918,0.050,0.103164
31000,0.032,0.888,0.079,0.150924
31500,0.035,0.888,0.077,0.151934
32000,0.035,0.881,0.084,0.148441
32500,0.037,0.866,0.097,0.170992
33000,0.042,0.886,0.072,0.126848
33500,0.035,0.878,0.087,0.150701
34000,0.032,0.908,0.060,0.114613
34500,0.032,0.871,0.097,0.170958
35000,0.035,0.881,0.084,0.153495
35500,0.040,0.908,0.052,0.128468
36000,0.035,0.888,0.077,0.153101
36500,0.032,0.923,0.045,0.096622
37000,0.035,0.896,0.069,0.155487
37500,0.032,0.898,0.069,0.149526
38000,0.040,0.888,0.072,0.139190
38500,0.035,0.896,0.069,0.146902
39000,0.032,0.906,0.062,0.132427
39500,0.030,0.896,0.074,0.149079
40000,0.037,0.896,0.067,0.143831
40500,0.042,0.871,0.087,0.174279
41000,0.037,0.868,0.094,0.198002
41500,0.045,0.888,0.067,0.136457
42000,0.037,0.898,0.065,0.126964
42500,0.035,0.878,0.087,0.150632
43000,0.032,0.871,0.097,0.169453
43500,0.037,0.893,0.069,0.118911
44000,0.032,0.901,0.067,0.112076
44500,0.037,0.851,0.112,0.192975
45000,0.035,0.881,0.084,0.152564
45500,0.030,0.923,0.047,0.089909
46000,0.032,0.903,0.065,0.136805
46500,0.037,0.891,0.072,0.145551
47000,0.037,0.891,0.072,0.158945
47500,0.040,0.871,0.089,0.144026
48000,0.040,0.864,0.097,0.185189
48500,0.040,0.864,0.097,0.169310
49000,0.042,0.878,0.079,0.145638
49500,0.035,0.886,0.079,0.148482
50000,0.032,0.883,0.084,0.158598
50500,0.035,0.906,0.060,0.124345
51000,0.032,0.906,0.062,0.132476
51500,0.040,0.893,0.067,0.141048
52000,0.035,0.916,0.050,0.104809
52500,0.040,0.898,0.062,0.135350
53000,0.040,0.896,0.065,0.140372
53500,0.032,0.891,0.077,0.149570
54000,0.035,0.851,0.114,0.183380
54500,0.050,0.834,0.117,0.206480
55000,0.040,0.849,0.112,0.184401
55500,0.042,0.873,0.084,0.167811
56000,0.050,0.849,0.102,0.200314
56500,0.047,0.834,0.119,0.210573
57000,0.052,0.868,0.079,0.159841
57500,0.042,0.846,0.112,0.181566
58000,0.032,0.886,0.082,0.138866
58500,0.040,0.871,0.089,0.170205
59000,0.045,0.868,0.087,0.158582
59500,0.050,0.883,0.067,0.166152
60000,0.040,0.871,0.089,0.154830
60500,0.040,0.868,0.092,0.183845
61000,0.042,0.886,0.072,0.147511
61500,0.042,0.893,0.065,0.143178
62000,0.047,0.908,0.045,0.124678
62500,0.042,0.896,0.062,0.144714
63000,0.037,0.911,0.052,0.114097
63500,0.037,0.876,0.087,0.160199
64000,0.035,0.876,0.089,0.158579
64500,0.037,0.873,0.089,0.160141
65000,0.032,0.881,0.087,0.142494
65500,0.045,0.898,0.057,0.114318
66000,0.047,0.898,0.055,0.125341
66500,0.047,0.871,0.082,0.156582
67000,0.052,0.834,0.114,0.193037
67500,0.050,0.836,0.114,0.184872
68000,0.057,0.861,0.082,0.173065
68500,0.042,0.876,0.082,0.149753
69000,0.045,0.851,0.104,0.190853
69500,0.040,0.856,0.104,0.177659
70000,0.037,0.871,0.092,0.148047
70500,0.040,0.859,0.102,0.167836
71000,0.042,0.844,0.114,0.198908
71500,0.050,0.854,0.097,0.181212
72000,0.052,0.821,0.127,0.207487
72500,0.055,0.836,0.109,0.190076
73000,0.045,0.873,0.082,0.151709
73500,0.042,0.911,0.047,0.100724
74000,0.037,0.913,0.050,0.113560
74500,0.037,0.928,0.035,0.093131
75000,0.037,0.891,0.072,0.166400
75500,0.035,0.903,0.062,0.128333
76000,0.035,0.906,0.060,0.114726
76500,0.035,0.896,0.069,0.121287
77000,0.032,0.901,0.067,0.122953
77500,0.037,0.888,0.074,0.144473
78000,0.037,0.876,0.087,0.160478
78500,0.037,0.896,0.067,0.124949
79000,0.037,0.876,0.087,0.155358
79500,0.032,0.861,0.107,0.191120
80000,0.040,0.846,0.114,0.190234
80500,0.037,0.881,0.082,0.129845
81000,0.037,0.876,0.087,0.152494
81500,0.052,0.844,0.104,0.187451
82000,0.060,0.836,0.104,0.194749
82500,0.065,0.829,0.107,0.208976
83000,0.045,0.794,0.161,0.236204
83500,0.052,0.801,0.146,0.219289
84000,0.042,0.801,0.156,0.238656
84500,0.065,0.799,0.136,0.225842
85000,0.062,0.819,0.119,0.227938
85500,0.050,0.834,0.117,0.197221
86000,0.060,0.804,0.136,0.239134
86500,0.055,0.868,0.077,0.145915
87000,0.050,0.854,0.097,0.159310
87500,0.042,0.876,0.082,0.146318
88000,0.045,0.859,0.097,0.171838
88500,0.045,0.893,0.062,0.112170
89000,0.042,0.881,0.077,0.155045
89500,0.052,0.841,0.107,0.207160
90000,0.055,0.846,0.099,0.185875
90500,0.055,0.821,0.124,0.221834
91000,0.042,0.873,0.084,0.156337
91500,0.045,0.878,0.077,0.168733
92000,0.045,0.861,0.094,0.183154
92500,0.042,0.839,0.119,0.209910
93000,0.042,0.866,0.092,0.171200
93500,0.042,0.861,0.097,0.183974
94000,0.047,0.849,0.104,0.193327
94500,0.042,0.888,0.069,0.152483
95000,0.042,0.891,0.067,0.138498
95500,0.040,0.903,0.057,0.123031
96000,0.035,0.881,0.084,0.170852
96500,0.035,0.878,0.087,0.149825
97000,0.035,0.868,0.097,0.149233
97500,0.037,0.873,0.089,0.156844
98000,0.040,0.866,0.094,0.186379
98500,0.045,0.906,0.050,0.109753
99000,0.045,0.868,0.087,0.179148
99500,0.037,0.881,0.082,0.158303
100000,0.037,0.898,0.065,0.136843
