time,n_A+p,n_B,n_AB
100,0.361,0.477,0.162
200,0.346,0.443,0.211
300,0.364,0.398,0.239
400,0.336,0.422,0.242
500,0.330,0.416,0.254
600,0.300,0.419,0.281
700,0.324,0.416,0.260
800,0.324,0.419,0.257
900,0.333,0.401,0.266
1000,0.361,0.361,0.278
1100,0.346,0.352,0.303
1200,0.364,0.361,0.275
1300,0.321,0.361,0.318
1400,0.352,0.349,0.300
1500,0.336,0.349,0.315
1600,0.358,0.336,0.306
1700,0.364,0.358,0.278
1800,0.373,0.364,0.263
1900,0.370,0.373,0.257
2000,0.391,0.324,0.284
2100,0.434,0.327,0.239
2200,0.446,0.281,0.272
2300,0.471,0.291,0.239
2400,0.477,0.294,0.229
2500,0.489,0.281,0.229
2600,0.498,0.257,0.245
2700,0.502,0.235,0.263
2800,0.520,0.248,0.232
2900,0.535,0.223,0.242
3000,0.544,0.251,0.205
3100,0.554,0.251,0.196
3200,0.544,0.242,0.214
3300,0.572,0.245,0.183
3400,0.569,0.254,0.177
3500,0.547,0.257,0.196
3600,0.547,0.275,0.177
3700,0.554,0.263,0.183
3800,0.581,0.229,0.190
3900,0.599,0.229,0.171
4000,0.612,0.214,0.174
4100,0.602,0.223,0.174
4200,0.621,0.229,0.150
4300,0.636,0.257,0.107
4400,0.636,0.235,0.128
4500,0.602,0.229,0.168
4600,0.599,0.239,0.162
4700,0.612,0.242,0.147
4800,0.642,0.242,0.116
4900,0.645,0.223,0.131
5000,0.636,0.217,0.147
5100,0.633,0.208,0.159
5200,0.664,0.180,0.156
5300,0.670,0.183,0.147
5400,0.685,0.171,0.144
5500,0.706,0.180,0.113
5600,0.697,0.162,0.141
5700,0.697,0.144,0.159
5800,0.725,0.138,0.138
5900,0.716,0.119,0.165
6000,0.694,0.128,0.177
6100,0.719,0.141,0.141
6200,0.743,0.116,0.141
6300,0.768,0.107,0.125
6400,0.768,0.098,0.135
6500,0.768,0.086,0.147
6600,0.786,0.086,0.128
6700,0.795,0.101,0.104
6800,0.801,0.095,0.104
6900,0.792,0.101,0.107
7000,0.795,0.095,0.110
7100,0.798,0.095,0.107
7200,0.801,0.092,0.107
7300,0.807,0.083,0.110
7400,0.813,0.080,0.107
7500,0.823,0.067,0.110
7600,0.838,0.064,0.098
7700,0.856,0.058,0.086
7800,0.869,0.046,0.086
7900,0.890,0.037,0.073
8000,0.917,0.037,0.046
8100,0.914,0.021,0.064
8200,0.927,0.015,0.058
8300,0.939,0.015,0.046
8400,0.933,0.006,0.061
8500,0.917,0.012,0.070
8600,0.930,0.009,0.061
8700,0.954,0.009,0.037
8800,0.960,0.006,0.034
8900,0.966,0.006,0.028
9000,0.976,0.006,0.018
9100,0.982,0.006,0.012
9200,0.976,0.006,0.018
9300,0.979,0.006,0.015
9400,0.976,0.006,0.018
9500,0.982,0.006,0.012
9600,0.982,0.006,0.012
9700,0.982,0.006,0.012
9800,0.982,0.006,0.012
9900,0.982,0.006,0.012
10000,0.982,0.006,0.012
10100,0.988,0.006,0.006
10200,0.985,0.006,0.009
10300,0.982,0.009,0.009
10400,0.979,0.003,0.018
10500,0.985,0.003,0.012
10600,0.972,0.006,0.021
10700,0.979,0.006,0.015
10800,0.985,0.006,0.009
10900,0.982,0.006,0.012
11000,0.979,0.006,0.015
11100,0.979,0.006,0.015
11200,0.979,0.006,0.015
11300,0.972,0.003,0.024
11400,0.966,0.003,0.031
11500,0.982,0.003,0.015
11600,0.982,0.003,0.015
11700,0.972,0.003,0.024
11800,0.979,0.000,0.021
11900,0.982,0.000,0.018
12000,0.985,0.000,0.015
12100,0.991,0.000,0.009
12200,0.991,0.000,0.009
12300,0.994,0.000,0.006
12400,0.997,0.000,0.003
12500,0.997,0.000,0.003
12600,0.997,0.000,0.003
12700,0.997,0.000,0.003
12800,0.994,0.000,0.006
12900,0.997,0.000,0.003
13000,0.997,0.000,0.003
13100,0.997,0.000,0.003
13200,0.997,0.000,0.003
13300,0.997,0.000,0.003
13400,1.000,0.000,0.000
