time,n_A+p,n_B,n_AB
100,0.030,0.965,0.005
200,0.030,0.962,0.008
300,0.030,0.958,0.012
400,0.030,0.954,0.016
500,0.030,0.955,0.015
600,0.030,0.948,0.022
700,0.030,0.946,0.024
800,0.030,0.947,0.023
900,0.030,0.947,0.023
1000,0.030,0.943,0.027
1100,0.030,0.943,0.027
1200,0.030,0.926,0.044
1300,0.030,0.916,0.054
1400,0.030,0.918,0.052
1500,0.032,0.916,0.052
1600,0.031,0.919,0.050
1700,0.031,0.893,0.076
1800,0.031,0.890,0.079
1900,0.033,0.889,0.078
2000,0.035,0.883,0.082
2100,0.035,0.860,0.105
2200,0.034,0.852,0.114
2300,0.034,0.842,0.124
2400,0.035,0.847,0.118
2500,0.034,0.845,0.121
2600,0.035,0.846,0.119
2700,0.037,0.844,0.119
2800,0.036,0.852,0.112
2900,0.036,0.840,0.124
3000,0.036,0.833,0.131
3100,0.036,0.840,0.124
3200,0.035,0.841,0.124
3300,0.035,0.843,0.122
3400,0.035,0.837,0.128
3500,0.035,0.842,0.123
3600,0.037,0.844,0.119
3700,0.037,0.833,0.130
3800,0.034,0.825,0.141
3900,0.037,0.831,0.132
4000,0.036,0.806,0.158
4100,0.038,0.815,0.147
4200,0.039,0.808,0.153
4300,0.039,0.813,0.148
4400,0.040,0.810,0.150
4500,0.038,0.814,0.148
4600,0.036,0.819,0.145
4700,0.035,0.813,0.152
4800,0.036,0.819,0.145
4900,0.037,0.815,0.148
5000,0.037,0.800,0.163
5100,0.039,0.799,0.162
5200,0.038,0.806,0.156
5300,0.040,0.802,0.158
5400,0.039,0.792,0.169
5500,0.042,0.785,0.173
5600,0.039,0.788,0.173
5700,0.045,0.779,0.176
5800,0.043,0.780,0.177
5900,0.041,0.783,0.176
6000,0.043,0.774,0.183
6100,0.040,0.776,0.184
6200,0.039,0.771,0.190
6300,0.038,0.761,0.201
6400,0.041,0.753,0.206
6500,0.042,0.765,0.193
6600,0.040,0.764,0.196
6700,0.044,0.764,0.192
6800,0.043,0.761,0.196
6900,0.045,0.772,0.183
7000,0.043,0.763,0.194
7100,0.045,0.762,0.193
7200,0.043,0.758,0.199
7300,0.045,0.768,0.187
7400,0.043,0.765,0.192
7500,0.043,0.756,0.201
7600,0.043,0.760,0.197
7700,0.046,0.750,0.204
7800,0.044,0.748,0.208
7900,0.045,0.717,0.238
8000,0.044,0.715,0.241
8100,0.048,0.724,0.228
8200,0.049,0.715,0.236
8300,0.049,0.700,0.251
8400,0.048,0.702,0.250
8500,0.044,0.683,0.273
8600,0.044,0.682,0.274
8700,0.049,0.685,0.266
8800,0.046,0.685,0.269
8900,0.042,0.686,0.272
9000,0.043,0.674,0.283
9100,0.046,0.676,0.278
9200,0.046,0.686,0.268
9300,0.047,0.688,0.265
9400,0.047,0.690,0.263
9500,0.047,0.681,0.272
9600,0.051,0.683,0.266
9700,0.046,0.678,0.276
9800,0.046,0.676,0.278
9900,0.049,0.676,0.275
10000,0.048,0.669,0.283
10100,0.047,0.675,0.278
10200,0.048,0.680,0.272
10300,0.049,0.667,0.284
10400,0.046,0.674,0.280
10500,0.046,0.684,0.270
10600,0.050,0.681,0.269
10700,0.048,0.687,0.265
10800,0.053,0.680,0.267
10900,0.051,0.680,0.269
11000,0.053,0.692,0.255
11100,0.053,0.691,0.256
11200,0.053,0.676,0.271
11300,0.054,0.668,0.278
11400,0.054,0.642,0.304
11500,0.054,0.625,0.321
11600,0.060,0.613,0.327
11700,0.069,0.620,0.311
11800,0.076,0.618,0.306
11900,0.072,0.619,0.309
12000,0.070,0.617,0.313
12100,0.069,0.616,0.315
12200,0.069,0.609,0.322
12300,0.074,0.605,0.321
12400,0.074,0.614,0.312
12500,0.067,0.612,0.321
12600,0.071,0.631,0.298
12700,0.073,0.637,0.290
12800,0.072,0.642,0.286
12900,0.078,0.649,0.273
13000,0.075,0.641,0.284
13100,0.076,0.628,0.296
13200,0.077,0.622,0.301
13300,0.077,0.625,0.298
13400,0.080,0.626,0.294
13500,0.080,0.634,0.286
13600,0.077,0.642,0.281
13700,0.079,0.633,0.288
13800,0.078,0.630,0.292
13900,0.074,0.626,0.300
14000,0.071,0.629,0.300
14100,0.074,0.617,0.309
14200,0.072,0.611,0.317
14300,0.073,0.636,0.291
14400,0.071,0.624,0.305
14500,0.073,0.621,0.306
14600,0.071,0.612,0.317
14700,0.069,0.613,0.318
14800,0.076,0.608,0.316
14900,0.078,0.598,0.324
15000,0.086,0.603,0.311
15100,0.086,0.597,0.317
15200,0.079,0.607,0.314
15300,0.092,0.616,0.292
15400,0.087,0.626,0.287
15500,0.085,0.623,0.292
15600,0.081,0.617,0.302
15700,0.078,0.627,0.295
15800,0.076,0.623,0.301
15900,0.076,0.629,0.295
16000,0.079,0.633,0.288
