time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.032,0.923,0.045,0.109671
1000,0.037,0.908,0.055,0.141454
1500,0.035,0.918,0.047,0.116476
2000,0.030,0.921,0.050,0.116546
2500,0.032,0.911,0.057,0.129582
3000,0.040,0.893,0.067,0.170404
3500,0.035,0.901,0.065,0.147728
4000,0.040,0.891,0.069,0.155198
4500,0.045,0.846,0.109,0.226023
5000,0.042,0.861,0.097,0.201224
5500,0.032,0.903,0.065,0.133835
6000,0.032,0.906,0.062,0.137143
6500,0.030,0.906,0.065,0.147078
7000,0.042,0.916,0.042,0.126101
7500,0.042,0.864,0.094,0.191711
8000,0.052,0.861,0.087,0.183401
8500,0.040,0.861,0.099,0.202267
9000,0.047,0.849,0.104,0.200868
9500,0.045,0.839,0.117,0.213549
10000,0.052,0.851,0.097,0.196593
10500,0.040,0.868,0.092,0.172615
11000,0.042,0.871,0.087,0.178918
11500,0.037,0.911,0.052,0.111208
12000,0.035,0.903,0.062,0.137831
12500,0.047,0.864,0.089,0.187200
13000,0.042,0.871,0.087,0.152559
13500,0.050,0.854,0.097,0.187641
14000,0.060,0.883,0.057,0.142303
14500,0.055,0.881,0.065,0.128629
15000,0.037,0.876,0.087,0.167101
15500,0.052,0.876,0.072,0.159393
16000,0.069,0.859,0.072,0.198073
16500,0.050,0.841,0.109,0.191733
17000,0.065,0.859,0.077,0.206426
17500,0.037,0.878,0.084,0.139803
18000,0.035,0.898,0.067,0.131612
18500,0.035,0.903,0.062,0.143702
19000,0.057,0.878,0.065,0.163679
19500,0.055,0.814,0.132,0.251985
20000,0.065,0.754,0.181,0.303005
20500,0.062,0.829,0.109,0.212491
21000,0.057,0.794,0.149,0.253944
21500,0.057,0.797,0.146,0.255966
22000,0.067,0.836,0.097,0.217276
22500,0.060,0.861,0.079,0.158696
23000,0.050,0.866,0.084,0.172459
23500,0.052,0.873,0.074,0.156550
24000,0.055,0.891,0.055,0.143580
24500,0.062,0.878,0.060,0.152122
25000,0.047,0.816,0.136,0.271432
25500,0.045,0.866,0.089,0.180881
26000,0.042,0.846,0.112,0.211421
26500,0.055,0.846,0.099,0.218416
27000,0.052,0.836,0.112,0.241902
27500,0.067,0.841,0.092,0.224233
28000,0.060,0.831,0.109,0.231407
28500,0.057,0.846,0.097,0.214138
29000,0.035,0.866,0.099,0.194642
29500,0.052,0.844,0.104,0.211375
30000,0.040,0.871,0.089,0.166156
30500,0.047,0.861,0.092,0.186156
31000,0.072,0.839,0.089,0.212138
31500,0.045,0.861,0.094,0.184972
32000,0.055,0.851,0.094,0.187122
32500,0.055,0.844,0.102,0.204833
33000,0.042,0.866,0.092,0.175713
33500,0.045,0.888,0.067,0.146049
34000,0.047,0.878,0.074,0.171505
34500,0.040,0.916,0.045,0.114201
35000,0.040,0.911,0.050,0.138901
35500,0.032,0.921,0.047,0.113560
36000,0.040,0.911,0.050,0.119764
36500,0.042,0.871,0.087,0.177440
37000,0.032,0.873,0.094,0.186329
37500,0.035,0.893,0.072,0.141413
38000,0.035,0.873,0.092,0.175979
38500,0.032,0.866,0.102,0.180210
39000,0.037,0.868,0.094,0.170890
39500,0.042,0.851,0.107,0.197208
40000,0.037,0.883,0.079,0.150355
40500,0.037,0.893,0.069,0.140791
41000,0.042,0.901,0.057,0.147963
41500,0.032,0.921,0.047,0.110590
42000,0.047,0.893,0.060,0.146272
42500,0.042,0.878,0.079,0.167415
43000,0.040,0.883,0.077,0.159418
43500,0.040,0.903,0.057,0.137180
44000,0.047,0.849,0.104,0.203570
44500,0.042,0.851,0.107,0.212468
45000,0.052,0.856,0.092,0.183838
45500,0.052,0.841,0.107,0.221637
46000,0.050,0.831,0.119,0.217199
46500,0.045,0.849,0.107,0.211073
47000,0.037,0.868,0.094,0.163986
47500,0.032,0.851,0.117,0.180182
48000,0.030,0.893,0.077,0.109906
48500,0.040,0.861,0.099,0.179052
49000,0.037,0.878,0.084,0.154551
49500,0.057,0.844,0.099,0.206745
50000,0.065,0.811,0.124,0.251778
50500,0.069,0.806,0.124,0.250762
51000,0.062,0.839,0.099,0.195497
51500,0.047,0.836,0.117,0.204207
52000,0.067,0.826,0.107,0.236695
52500,0.052,0.826,0.122,0.219852
53000,0.045,0.873,0.082,0.161612
53500,0.037,0.856,0.107,0.173498
54000,0.035,0.854,0.112,0.193080
54500,0.050,0.856,0.094,0.178706
55000,0.042,0.846,0.112,0.195369
55500,0.042,0.831,0.127,0.216307
56000,0.055,0.814,0.132,0.262525
56500,0.050,0.844,0.107,0.203504
57000,0.067,0.814,0.119,0.247800
