time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.042,0.919,0.040,0.267795
1000,0.097,0.854,0.049,0.419998
1500,0.090,0.834,0.076,0.438361
2000,0.093,0.794,0.114,0.494382
2500,0.099,0.772,0.129,0.570976
3000,0.108,0.729,0.163,0.442392
3500,0.130,0.690,0.180,0.443867
4000,0.098,0.717,0.185,0.467272
4500,0.172,0.611,0.218,0.618955
5000,0.219,0.554,0.227,0.709162
5500,0.208,0.541,0.251,0.707619
6000,0.261,0.491,0.248,0.718001
6500,0.374,0.402,0.224,0.561914
7000,0.344,0.392,0.264,0.693998
7500,0.377,0.364,0.259,0.644540
8000,0.363,0.391,0.246,0.725121
8500,0.374,0.363,0.263,0.709175
9000,0.448,0.290,0.261,0.610605
9500,0.465,0.272,0.263,0.561563
10000,0.530,0.221,0.249,0.557547
10500,0.583,0.186,0.231,0.411598
11000,0.587,0.179,0.234,0.520276
11500,0.583,0.186,0.231,0.511075
12000,0.570,0.210,0.220,0.539594
12500,0.564,0.198,0.237,0.582961
13000,0.551,0.228,0.222,0.594049
13500,0.539,0.221,0.240,0.650244
14000,0.509,0.218,0.273,0.660640
14500,0.587,0.173,0.240,0.513477
15000,0.636,0.148,0.217,0.424858
15500,0.630,0.139,0.231,0.373361
16000,0.672,0.130,0.198,0.328754
16500,0.579,0.179,0.242,0.596444
17000,0.565,0.191,0.244,0.569714
17500,0.632,0.151,0.217,0.424650
18000,0.568,0.206,0.226,0.534799
18500,0.650,0.160,0.190,0.405014
19000,0.653,0.143,0.205,0.467279
19500,0.648,0.128,0.224,0.377089
20000,0.703,0.107,0.191,0.335991
20500,0.707,0.117,0.176,0.335146
21000,0.714,0.097,0.190,0.389871
21500,0.700,0.132,0.169,0.521459
22000,0.700,0.120,0.179,0.580787
22500,0.718,0.107,0.175,0.503139
23000,0.712,0.139,0.149,0.369711
23500,0.667,0.112,0.221,0.567628
24000,0.671,0.121,0.208,0.592748
24500,0.667,0.126,0.207,0.599360
25000,0.581,0.159,0.260,0.694804
25500,0.516,0.218,0.266,0.721713
26000,0.523,0.246,0.231,0.641160
26500,0.496,0.254,0.250,0.670157
27000,0.513,0.224,0.263,0.662730
27500,0.505,0.239,0.256,0.715826
28000,0.474,0.272,0.253,0.648451
28500,0.490,0.274,0.236,0.678741
29000,0.490,0.249,0.261,0.715736
29500,0.410,0.300,0.289,0.718176
30000,0.444,0.264,0.293,0.730541
30500,0.420,0.282,0.299,0.726920
31000,0.520,0.216,0.264,0.644038
31500,0.476,0.239,0.285,0.719335
32000,0.503,0.221,0.276,0.686646
32500,0.534,0.217,0.250,0.568505
33000,0.487,0.229,0.284,0.725572
33500,0.447,0.246,0.307,0.730049
34000,0.508,0.211,0.281,0.623604
34500,0.548,0.195,0.257,0.625890
35000,0.620,0.144,0.236,0.583179
35500,0.627,0.157,0.216,0.558298
36000,0.548,0.222,0.229,0.647603
36500,0.523,0.221,0.256,0.710142
37000,0.565,0.187,0.248,0.656781
37500,0.615,0.155,0.229,0.591880
38000,0.556,0.212,0.232,0.644573
38500,0.501,0.210,0.289,0.721995
39000,0.553,0.200,0.247,0.680918
39500,0.569,0.205,0.226,0.677543
40000,0.491,0.221,0.288,0.718499
40500,0.420,0.274,0.307,0.729933
41000,0.479,0.246,0.275,0.727711
41500,0.487,0.233,0.279,0.723928
42000,0.483,0.231,0.286,0.622250
42500,0.529,0.215,0.256,0.582576
43000,0.476,0.242,0.282,0.648522
43500,0.469,0.261,0.271,0.695124
44000,0.407,0.296,0.297,0.750680
44500,0.350,0.365,0.285,0.701744
45000,0.398,0.321,0.282,0.718993
45500,0.399,0.310,0.291,0.738755
46000,0.385,0.332,0.283,0.741142
46500,0.424,0.293,0.282,0.720364
47000,0.421,0.290,0.288,0.744074
47500,0.431,0.303,0.266,0.728254
48000,0.396,0.334,0.271,0.731057
48500,0.406,0.322,0.272,0.716280
49000,0.484,0.259,0.257,0.626102
49500,0.474,0.235,0.290,0.689933
