time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.848,0.124,0.208383
1000,0.032,0.590,0.378,0.376289
1500,0.065,0.369,0.567,0.356508
2000,0.065,0.180,0.756,0.249946
2500,0.051,0.092,0.857,0.150175
3000,0.078,0.078,0.843,0.178088
3500,0.078,0.124,0.797,0.239813
4000,0.111,0.097,0.793,0.245058
4500,0.078,0.078,0.843,0.192581
5000,0.060,0.069,0.871,0.143293
5500,0.069,0.078,0.853,0.173064
6000,0.069,0.069,0.862,0.177962
6500,0.074,0.088,0.839,0.187277
7000,0.065,0.069,0.866,0.143909
7500,0.124,0.065,0.811,0.232565
8000,0.078,0.074,0.848,0.189375
8500,0.120,0.069,0.811,0.226384
9000,0.078,0.069,0.853,0.176903
9500,0.078,0.032,0.889,0.121674
10000,0.092,0.051,0.857,0.167539
10500,0.088,0.046,0.866,0.161633
11000,0.124,0.069,0.806,0.261274
11500,0.097,0.051,0.853,0.186990
12000,0.074,0.041,0.885,0.140260
12500,0.097,0.032,0.871,0.158191
13000,0.092,0.065,0.843,0.199500
13500,0.083,0.060,0.857,0.193625
14000,0.078,0.046,0.876,0.158998
14500,0.097,0.065,0.839,0.192989
15000,0.083,0.046,0.871,0.167339
15500,0.092,0.069,0.839,0.203246
16000,0.111,0.083,0.806,0.227661
16500,0.074,0.083,0.843,0.194843
17000,0.069,0.037,0.894,0.127374
17500,0.060,0.060,0.880,0.152490
18000,0.069,0.055,0.876,0.144805
18500,0.083,0.060,0.857,0.163597
19000,0.092,0.092,0.816,0.225431
19500,0.092,0.060,0.848,0.168978
20000,0.115,0.051,0.834,0.194797
20500,0.120,0.037,0.843,0.207541
21000,0.065,0.060,0.876,0.148132
21500,0.060,0.074,0.866,0.153017
22000,0.088,0.041,0.871,0.182160
22500,0.092,0.023,0.885,0.145939
23000,0.097,0.060,0.843,0.202551
23500,0.106,0.051,0.843,0.203575
24000,0.106,0.055,0.839,0.189523
24500,0.092,0.069,0.839,0.187580
25000,0.083,0.074,0.843,0.198207
25500,0.051,0.051,0.899,0.130147
26000,0.055,0.055,0.889,0.135208
26500,0.074,0.060,0.866,0.178577
27000,0.060,0.078,0.862,0.183084
27500,0.106,0.074,0.820,0.232358
28000,0.083,0.046,0.871,0.176715
28500,0.078,0.046,0.876,0.162961
29000,0.106,0.037,0.857,0.175166
29500,0.111,0.046,0.843,0.196239
30000,0.078,0.032,0.889,0.160256
30500,0.092,0.032,0.876,0.159340
31000,0.060,0.037,0.903,0.125346
31500,0.088,0.041,0.871,0.174990
32000,0.129,0.028,0.843,0.190540
32500,0.106,0.032,0.862,0.184698
33000,0.074,0.065,0.862,0.187490
33500,0.120,0.046,0.834,0.213625
34000,0.111,0.060,0.829,0.210965
