time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.032,0.922,0.046,0.118015
1000,0.028,0.940,0.032,0.099026
1500,0.028,0.917,0.055,0.141571
2000,0.028,0.945,0.028,0.093344
2500,0.037,0.922,0.041,0.118393
3000,0.028,0.935,0.037,0.095458
3500,0.032,0.931,0.037,0.104344
4000,0.028,0.931,0.041,0.097525
4500,0.037,0.931,0.032,0.115736
5000,0.028,0.945,0.028,0.092820
5500,0.028,0.954,0.018,0.069108
6000,0.028,0.959,0.014,0.065127
6500,0.032,0.935,0.032,0.085331
7000,0.028,0.959,0.014,0.065411
7500,0.028,0.945,0.028,0.083703
8000,0.028,0.926,0.046,0.106461
8500,0.032,0.926,0.041,0.099410
9000,0.032,0.926,0.041,0.124559
9500,0.046,0.885,0.069,0.174235
10000,0.037,0.931,0.032,0.101864
10500,0.028,0.945,0.028,0.082547
11000,0.028,0.940,0.032,0.084893
11500,0.028,0.940,0.032,0.091426
12000,0.032,0.935,0.032,0.099635
12500,0.028,0.940,0.032,0.094697
13000,0.028,0.972,0.000,0.044427
13500,0.032,0.922,0.046,0.107150
14000,0.028,0.935,0.037,0.097561
14500,0.028,0.935,0.037,0.105721
15000,0.028,0.926,0.046,0.114554
15500,0.028,0.931,0.041,0.098592
16000,0.037,0.889,0.074,0.157341
16500,0.037,0.959,0.005,0.059138
17000,0.028,0.954,0.018,0.065909
17500,0.041,0.922,0.037,0.116724
18000,0.032,0.945,0.023,0.089088
18500,0.028,0.954,0.018,0.076573
19000,0.037,0.940,0.023,0.094270
19500,0.028,0.935,0.037,0.093929
20000,0.041,0.922,0.037,0.108657
20500,0.032,0.935,0.032,0.081074
21000,0.037,0.908,0.055,0.126429
21500,0.032,0.959,0.009,0.055533
22000,0.041,0.926,0.032,0.120566
22500,0.028,0.935,0.037,0.108041
23000,0.028,0.940,0.032,0.086418
23500,0.032,0.940,0.028,0.090313
24000,0.032,0.949,0.018,0.086281
24500,0.028,0.963,0.009,0.062730
25000,0.037,0.922,0.041,0.124345
25500,0.065,0.853,0.083,0.216755
26000,0.032,0.917,0.051,0.116947
26500,0.028,0.945,0.028,0.082799
27000,0.028,0.903,0.069,0.142274
27500,0.028,0.931,0.041,0.110028
28000,0.032,0.922,0.046,0.121053
28500,0.032,0.949,0.018,0.070353
29000,0.032,0.945,0.023,0.084269
29500,0.037,0.945,0.018,0.084583
30000,0.041,0.903,0.055,0.159299
30500,0.028,0.922,0.051,0.108266
31000,0.041,0.899,0.060,0.149306
31500,0.032,0.945,0.023,0.094926
32000,0.028,0.949,0.023,0.079358
32500,0.037,0.922,0.041,0.116148
33000,0.028,0.931,0.041,0.107839
33500,0.032,0.935,0.032,0.090122
34000,0.028,0.917,0.055,0.136046
34500,0.028,0.931,0.041,0.106572
35000,0.037,0.903,0.060,0.122160
35500,0.028,0.940,0.032,0.077495
36000,0.028,0.959,0.014,0.063236
36500,0.032,0.935,0.032,0.095369
37000,0.032,0.931,0.037,0.099830
37500,0.028,0.903,0.069,0.141017
38000,0.037,0.945,0.018,0.081435
38500,0.032,0.908,0.060,0.130689
39000,0.041,0.889,0.069,0.163632
39500,0.028,0.940,0.032,0.100885
40000,0.032,0.885,0.083,0.163980
40500,0.055,0.903,0.041,0.147275
41000,0.065,0.876,0.060,0.178246
41500,0.032,0.917,0.051,0.115660
42000,0.032,0.926,0.041,0.103541
42500,0.037,0.908,0.055,0.140327
43000,0.065,0.857,0.078,0.205408
43500,0.037,0.917,0.046,0.121997
44000,0.037,0.935,0.028,0.090303
44500,0.060,0.912,0.028,0.119312
45000,0.032,0.912,0.055,0.122610
45500,0.028,0.940,0.032,0.088270
46000,0.028,0.959,0.014,0.058248
46500,0.028,0.931,0.041,0.111756
47000,0.060,0.857,0.083,0.205186
47500,0.037,0.903,0.060,0.142798
48000,0.028,0.945,0.028,0.075309
48500,0.032,0.940,0.028,0.093596
49000,0.037,0.912,0.051,0.134414
49500,0.028,0.959,0.014,0.067593
50000,0.032,0.922,0.046,0.107925
50500,0.032,0.922,0.046,0.112517
51000,0.032,0.931,0.037,0.109732
51500,0.032,0.931,0.037,0.102377
52000,0.041,0.903,0.055,0.150089
52500,0.037,0.949,0.014,0.070509
53000,0.037,0.940,0.023,0.097704
53500,0.037,0.935,0.028,0.091703
54000,0.032,0.931,0.037,0.106863
54500,0.028,0.945,0.028,0.091263
55000,0.028,0.908,0.065,0.132703
55500,0.032,0.945,0.023,0.089903
56000,0.037,0.922,0.041,0.114103
56500,0.051,0.889,0.060,0.149746
57000,0.046,0.894,0.060,0.136694
57500,0.032,0.908,0.060,0.126263
58000,0.037,0.922,0.041,0.119671
58500,0.028,0.954,0.018,0.071089
59000,0.037,0.926,0.037,0.119570
59500,0.037,0.862,0.101,0.195475
60000,0.032,0.940,0.028,0.091277
60500,0.041,0.926,0.032,0.119898
61000,0.037,0.917,0.046,0.128420
61500,0.041,0.899,0.060,0.125771
62000,0.046,0.931,0.023,0.104971
62500,0.046,0.912,0.041,0.119757
63000,0.041,0.899,0.060,0.147078
63500,0.028,0.922,0.051,0.103246
64000,0.032,0.922,0.046,0.110659
64500,0.037,0.931,0.032,0.110556
65000,0.028,0.926,0.046,0.113875
65500,0.032,0.940,0.028,0.092154
66000,0.028,0.945,0.028,0.078390
66500,0.028,0.931,0.041,0.100052
67000,0.032,0.945,0.023,0.086240
67500,0.032,0.949,0.018,0.073450
68000,0.028,0.968,0.005,0.048467
