time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.040,0.903,0.057,0.173660
1000,0.057,0.809,0.134,0.274146
1500,0.069,0.777,0.154,0.302512
2000,0.062,0.777,0.161,0.311109
2500,0.072,0.757,0.171,0.316938
3000,0.065,0.742,0.194,0.341777
3500,0.065,0.717,0.218,0.361657
4000,0.077,0.655,0.268,0.398551
4500,0.114,0.620,0.266,0.417411
5000,0.124,0.598,0.278,0.429338
5500,0.144,0.563,0.293,0.444241
6000,0.154,0.486,0.360,0.469144
6500,0.179,0.464,0.357,0.480732
7000,0.189,0.506,0.305,0.460749
7500,0.223,0.506,0.270,0.455800
8000,0.201,0.509,0.290,0.458555
8500,0.184,0.491,0.325,0.463977
9000,0.208,0.474,0.318,0.477045
9500,0.221,0.464,0.315,0.487784
10000,0.201,0.432,0.367,0.483892
10500,0.243,0.407,0.350,0.497344
11000,0.300,0.345,0.355,0.501853
11500,0.261,0.340,0.400,0.487796
12000,0.256,0.380,0.365,0.497813
12500,0.350,0.352,0.298,0.492723
13000,0.305,0.295,0.400,0.494385
13500,0.350,0.293,0.357,0.494543
14000,0.342,0.328,0.330,0.504109
14500,0.422,0.266,0.313,0.480472
15000,0.449,0.199,0.352,0.454873
15500,0.499,0.149,0.352,0.424087
16000,0.536,0.136,0.328,0.409813
16500,0.536,0.132,0.333,0.412420
17000,0.600,0.082,0.318,0.354503
17500,0.628,0.072,0.300,0.352713
18000,0.667,0.065,0.268,0.320538
18500,0.700,0.057,0.243,0.318882
19000,0.727,0.062,0.211,0.309629
19500,0.720,0.074,0.206,0.293373
20000,0.809,0.040,0.151,0.195812
20500,0.816,0.037,0.146,0.204972
21000,0.811,0.020,0.169,0.216231
21500,0.821,0.022,0.156,0.202683
22000,0.844,0.022,0.134,0.201574
22500,0.893,0.010,0.097,0.115118
23000,0.893,0.012,0.094,0.129289
23500,0.898,0.005,0.097,0.110365
24000,0.928,0.005,0.067,0.068715
24500,0.940,0.005,0.055,0.060795
25000,0.955,0.007,0.037,0.032623
25500,0.950,0.005,0.045,0.059420
26000,0.948,0.002,0.050,0.057938
26500,0.965,0.002,0.032,0.022148
27000,0.973,0.002,0.025,0.012532
27500,0.983,0.000,0.017,0.011813
28000,0.985,0.000,0.015,0.005450
28500,0.985,0.000,0.015,0.005450
29000,0.988,0.000,0.012,0.007390
29500,0.985,0.000,0.015,0.018388
30000,0.990,0.000,0.010,0.008893
30500,0.995,0.000,0.005,0.000985
31000,0.998,0.000,0.002,0.000358
31500,0.998,0.000,0.002,0.000358
32000,0.998,0.000,0.002,0.000358
32500,1.000,0.000,0.000,0.000000
