time,n_A+p,n_B,n_AB
0,0.030,0.970,0.000
500,0.030,0.940,0.030
1000,0.030,0.923,0.047
1500,0.030,0.931,0.040
2000,0.030,0.948,0.022
2500,0.030,0.923,0.047
3000,0.030,0.911,0.060
3500,0.035,0.861,0.104
4000,0.032,0.836,0.132
4500,0.055,0.844,0.102
5000,0.050,0.799,0.151
5500,0.045,0.772,0.184
6000,0.042,0.801,0.156
6500,0.032,0.819,0.149
7000,0.037,0.866,0.097
7500,0.035,0.844,0.122
8000,0.035,0.851,0.114
8500,0.045,0.841,0.114
9000,0.042,0.854,0.104
9500,0.040,0.856,0.104
10000,0.045,0.831,0.124
10500,0.047,0.789,0.164
11000,0.045,0.762,0.194
11500,0.042,0.764,0.194
12000,0.050,0.752,0.199
12500,0.067,0.725,0.208
13000,0.045,0.685,0.270
13500,0.052,0.722,0.226
14000,0.055,0.685,0.261
14500,0.084,0.677,0.238
15000,0.094,0.680,0.226
15500,0.065,0.685,0.251
16000,0.072,0.707,0.221
16500,0.067,0.707,0.226
17000,0.057,0.705,0.238
17500,0.047,0.744,0.208
18000,0.052,0.665,0.283
18500,0.055,0.663,0.283
19000,0.072,0.692,0.236
19500,0.069,0.625,0.305
20000,0.089,0.650,0.261
20500,0.087,0.576,0.337
21000,0.077,0.588,0.335
21500,0.089,0.650,0.261
22000,0.079,0.650,0.270
22500,0.079,0.630,0.290
23000,0.084,0.600,0.315
23500,0.079,0.648,0.273
24000,0.067,0.680,0.253
24500,0.060,0.682,0.258
25000,0.087,0.665,0.248
25500,0.072,0.648,0.280
26000,0.084,0.655,0.261
26500,0.065,0.697,0.238
27000,0.060,0.653,0.288
27500,0.069,0.658,0.273
28000,0.062,0.685,0.253
28500,0.079,0.663,0.258
29000,0.074,0.663,0.263
29500,0.094,0.628,0.278
30000,0.127,0.618,0.256
30500,0.117,0.578,0.305
31000,0.134,0.553,0.313
31500,0.107,0.519,0.375
32000,0.119,0.548,0.333
32500,0.134,0.546,0.320
33000,0.122,0.551,0.328
33500,0.146,0.538,0.315
34000,0.114,0.576,0.310
34500,0.129,0.561,0.310
35000,0.089,0.635,0.275
35500,0.114,0.571,0.315
36000,0.094,0.623,0.283
36500,0.074,0.682,0.243
37000,0.084,0.663,0.253
37500,0.074,0.628,0.298
38000,0.067,0.650,0.283
38500,0.060,0.635,0.305
39000,0.077,0.667,0.256
39500,0.074,0.643,0.283
40000,0.062,0.663,0.275
40500,0.060,0.655,0.285
41000,0.079,0.665,0.256
41500,0.069,0.680,0.251
42000,0.055,0.650,0.295
42500,0.069,0.625,0.305
43000,0.072,0.633,0.295
43500,0.097,0.613,0.290
44000,0.094,0.538,0.367
44500,0.087,0.645,0.268
45000,0.099,0.645,0.256
45500,0.067,0.620,0.313
46000,0.060,0.700,0.241
46500,0.072,0.670,0.258
47000,0.060,0.648,0.293
47500,0.092,0.596,0.313
48000,0.107,0.635,0.258
48500,0.099,0.573,0.328
49000,0.099,0.613,0.288
49500,0.089,0.608,0.303
50000,0.092,0.665,0.243
50500,0.077,0.586,0.337
51000,0.089,0.596,0.315
51500,0.104,0.648,0.248
52000,0.087,0.593,0.320
52500,0.122,0.536,0.342
53000,0.156,0.481,0.362
53500,0.151,0.491,0.357
54000,0.141,0.479,0.380
54500,0.146,0.538,0.315
55000,0.117,0.531,0.352
55500,0.109,0.588,0.303
56000,0.112,0.576,0.313
56500,0.144,0.583,0.273
57000,0.127,0.541,0.333
57500,0.104,0.571,0.325
58000,0.102,0.576,0.323
58500,0.094,0.586,0.320
59000,0.087,0.578,0.335
59500,0.089,0.625,0.285
60000,0.107,0.526,0.367
60500,0.092,0.543,0.365
61000,0.094,0.568,0.337
61500,0.082,0.600,0.318
62000,0.067,0.633,0.300
62500,0.082,0.633,0.285
63000,0.092,0.620,0.288
63500,0.102,0.630,0.268
64000,0.079,0.645,0.275
64500,0.069,0.645,0.285
65000,0.099,0.620,0.280
65500,0.074,0.660,0.266
66000,0.097,0.591,0.313
66500,0.099,0.558,0.342
67000,0.097,0.576,0.328
67500,0.102,0.583,0.315
68000,0.134,0.529,0.337
68500,0.146,0.491,0.362
69000,0.114,0.452,0.434
69500,0.136,0.447,0.417
70000,0.166,0.434,0.400
70500,0.134,0.442,0.424
71000,0.169,0.395,0.437
71500,0.154,0.449,0.397
72000,0.136,0.467,0.397
72500,0.144,0.444,0.412
73000,0.134,0.442,0.424
73500,0.161,0.457,0.382
74000,0.139,0.479,0.382
74500,0.201,0.454,0.345
75000,0.171,0.486,0.342
75500,0.161,0.479,0.360
76000,0.141,0.464,0.395
76500,0.161,0.434,0.404
77000,0.149,0.442,0.409
77500,0.216,0.400,0.385
78000,0.273,0.280,0.447
78500,0.345,0.231,0.424
79000,0.362,0.184,0.454
79500,0.400,0.191,0.409
80000,0.380,0.179,0.442
80500,0.471,0.146,0.382
81000,0.511,0.124,0.365
81500,0.536,0.122,0.342
82000,0.501,0.092,0.407
82500,0.588,0.089,0.323
83000,0.610,0.065,0.325
83500,0.630,0.057,0.313
84000,0.655,0.057,0.288
84500,0.697,0.055,0.248
85000,0.725,0.032,0.243
85500,0.772,0.035,0.194
86000,0.789,0.030,0.181
86500,0.846,0.007,0.146
87000,0.866,0.000,0.134
87500,0.878,0.010,0.112
88000,0.876,0.002,0.122
88500,0.908,0.000,0.092
89000,0.928,0.000,0.072
89500,0.916,0.005,0.079
90000,0.908,0.002,0.089
90500,0.940,0.002,0.057
91000,0.943,0.007,0.050
91500,0.965,0.000,0.035
92000,0.975,0.000,0.025
92500,0.975,0.000,0.025
93000,0.978,0.000,0.022
93500,0.983,0.000,0.017
94000,0.993,0.000,0.007
94500,0.993,0.000,0.007
95000,0.993,0.000,0.007
95500,0.995,0.000,0.005
96000,0.995,0.000,0.005
96500,0.995,0.000,0.005
97000,0.995,0.000,0.005
97500,0.995,0.000,0.005
98000,0.995,0.000,0.005
98500,0.995,0.000,0.005
99000,0.995,0.000,0.005
99500,0.995,0.000,0.005
100000,0.995,0.000,0.005
100500,0.995,0.000,0.005
101000,0.995,0.000,0.005
101500,0.995,0.000,0.005
102000,0.995,0.000,0.005
102500,0.993,0.000,0.007
103000,0.993,0.000,0.007
103500,0.993,0.000,0.007
104000,0.993,0.000,0.007
104500,0.993,0.000,0.007
105000,0.993,0.000,0.007
105500,0.998,0.000,0.002
106000,1.000,0.000,0.000
