time,n_A+p,n_B,n_AB
100,0.382,0.484,0.134
200,0.304,0.470,0.226
300,0.332,0.452,0.217
400,0.323,0.461,0.217
500,0.276,0.571,0.152
600,0.194,0.553,0.253
700,0.212,0.604,0.184
800,0.157,0.682,0.161
900,0.152,0.687,0.161
1000,0.124,0.737,0.138
1100,0.111,0.770,0.120
1200,0.124,0.756,0.120
1300,0.115,0.779,0.106
1400,0.092,0.834,0.074
1500,0.083,0.853,0.065
1600,0.041,0.922,0.037
1700,0.028,0.945,0.028
1800,0.028,0.935,0.037
1900,0.018,0.949,0.032
2000,0.023,0.945,0.032
2100,0.014,0.959,0.028
2200,0.009,0.968,0.023
2300,0.005,0.954,0.041
2400,0.000,0.986,0.014
2500,0.000,0.991,0.009
2600,0.000,0.991,0.009
2700,0.000,0.995,0.005
2800,0.000,1.000,0.000
