time,n_A+p,n_B,n_AB
100,0.030,0.967,0.003
200,0.030,0.966,0.004
300,0.031,0.961,0.008
400,0.030,0.954,0.016
500,0.030,0.948,0.022
600,0.030,0.945,0.025
700,0.030,0.936,0.034
800,0.030,0.933,0.037
900,0.030,0.929,0.041
1000,0.030,0.920,0.050
1100,0.030,0.911,0.059
1200,0.030,0.910,0.060
1300,0.030,0.899,0.071
1400,0.030,0.890,0.080
1500,0.030,0.880,0.090
1600,0.030,0.877,0.093
1700,0.032,0.867,0.101
1800,0.030,0.854,0.116
1900,0.030,0.837,0.133
2000,0.030,0.825,0.145
2100,0.033,0.811,0.156
2200,0.033,0.809,0.158
2300,0.033,0.805,0.162
2400,0.035,0.796,0.169
2500,0.036,0.779,0.185
2600,0.034,0.759,0.207
2700,0.035,0.737,0.228
2800,0.034,0.726,0.240
2900,0.034,0.708,0.258
3000,0.034,0.691,0.275
3100,0.036,0.671,0.293
3200,0.035,0.650,0.315
3300,0.034,0.642,0.324
3400,0.036,0.628,0.336
3500,0.039,0.607,0.354
3600,0.039,0.600,0.361
3700,0.038,0.585,0.377
3800,0.038,0.584,0.378
3900,0.041,0.565,0.394
4000,0.043,0.558,0.399
4100,0.046,0.541,0.413
4200,0.040,0.533,0.427
4300,0.045,0.518,0.437
4400,0.047,0.498,0.455
4500,0.048,0.480,0.472
4600,0.051,0.458,0.491
4700,0.049,0.453,0.498
4800,0.052,0.432,0.516
4900,0.054,0.421,0.525
5000,0.063,0.417,0.520
5100,0.061,0.410,0.529
5200,0.059,0.400,0.541
5300,0.067,0.391,0.542
5400,0.068,0.366,0.566
5500,0.076,0.361,0.563
5600,0.082,0.359,0.559
5700,0.095,0.344,0.561
5800,0.091,0.331,0.578
5900,0.088,0.327,0.585
6000,0.092,0.312,0.596
6100,0.092,0.310,0.598
6200,0.087,0.304,0.609
6300,0.087,0.284,0.629
6400,0.087,0.284,0.629
6500,0.081,0.278,0.641
6600,0.081,0.262,0.657
6700,0.086,0.259,0.655
6800,0.086,0.251,0.663
6900,0.089,0.243,0.668
7000,0.090,0.239,0.671
7100,0.099,0.236,0.665
7200,0.101,0.225,0.674
7300,0.096,0.221,0.683
7400,0.099,0.219,0.682
7500,0.096,0.213,0.691
7600,0.103,0.197,0.700
7700,0.106,0.195,0.699
7800,0.106,0.200,0.694
