time,n_A+p,n_B,n_AB
100,0.387,0.521,0.092
200,0.333,0.489,0.179
300,0.300,0.471,0.228
400,0.300,0.419,0.280
500,0.295,0.387,0.318
600,0.293,0.350,0.357
700,0.298,0.342,0.360
800,0.298,0.318,0.385
900,0.273,0.342,0.385
1000,0.253,0.328,0.419
1100,0.266,0.323,0.412
1200,0.256,0.328,0.417
1300,0.263,0.352,0.385
1400,0.261,0.345,0.395
1500,0.243,0.345,0.412
1600,0.238,0.313,0.449
1700,0.231,0.303,0.467
1800,0.270,0.295,0.434
1900,0.305,0.268,0.427
2000,0.298,0.273,0.429
2100,0.310,0.258,0.432
2200,0.280,0.243,0.476
2300,0.280,0.256,0.464
2400,0.300,0.261,0.439
2500,0.273,0.266,0.462
2600,0.270,0.266,0.464
2700,0.283,0.278,0.439
2800,0.251,0.313,0.437
2900,0.248,0.330,0.422
3000,0.268,0.325,0.407
3100,0.256,0.342,0.402
3200,0.288,0.337,0.375
3300,0.256,0.305,0.439
3400,0.248,0.303,0.449
3500,0.258,0.303,0.439
3600,0.241,0.318,0.442
3700,0.268,0.323,0.409
3800,0.280,0.323,0.397
3900,0.280,0.330,0.390
4000,0.278,0.308,0.414
4100,0.270,0.293,0.437
4200,0.290,0.266,0.444
4300,0.308,0.256,0.437
4400,0.275,0.270,0.454
4500,0.310,0.253,0.437
4600,0.310,0.258,0.432
4700,0.288,0.233,0.479
4800,0.295,0.221,0.484
4900,0.303,0.228,0.469
5000,0.320,0.238,0.442
5100,0.303,0.236,0.462
5200,0.283,0.238,0.479
5300,0.275,0.241,0.484
5400,0.283,0.223,0.494
5500,0.288,0.248,0.464
5600,0.258,0.273,0.469
5700,0.238,0.295,0.467
5800,0.233,0.258,0.509
5900,0.236,0.246,0.519
6000,0.238,0.268,0.494
6100,0.238,0.308,0.454
6200,0.218,0.293,0.489
6300,0.251,0.275,0.474
6400,0.226,0.285,0.489
6500,0.238,0.305,0.457
6600,0.248,0.290,0.462
6700,0.241,0.270,0.489
6800,0.263,0.243,0.494
6900,0.290,0.253,0.457
7000,0.278,0.256,0.467
7100,0.273,0.266,0.462
7200,0.285,0.258,0.457
7300,0.293,0.266,0.442
7400,0.293,0.238,0.469
7500,0.310,0.241,0.449
7600,0.328,0.211,0.462
7700,0.347,0.231,0.422
7800,0.337,0.236,0.427
7900,0.330,0.236,0.434
8000,0.330,0.248,0.422
8100,0.347,0.238,0.414
8200,0.320,0.221,0.459
8300,0.323,0.238,0.439
8400,0.305,0.258,0.437
8500,0.300,0.266,0.434
8600,0.315,0.263,0.422
8700,0.288,0.261,0.452
8800,0.263,0.290,0.447
8900,0.248,0.300,0.452
9000,0.251,0.308,0.442
9100,0.248,0.273,0.479
9200,0.256,0.270,0.474
9300,0.270,0.256,0.474
9400,0.295,0.280,0.424
9500,0.295,0.273,0.432
9600,0.288,0.280,0.432
9700,0.293,0.278,0.429
9800,0.315,0.246,0.439
9900,0.293,0.246,0.462
10000,0.280,0.241,0.479
10100,0.303,0.231,0.467
10200,0.295,0.241,0.464
10300,0.275,0.261,0.464
10400,0.253,0.261,0.486
10500,0.241,0.263,0.496
10600,0.231,0.273,0.496
10700,0.238,0.280,0.481
10800,0.233,0.280,0.486
10900,0.233,0.273,0.494
11000,0.263,0.300,0.437
11100,0.261,0.283,0.457
11200,0.261,0.278,0.462
11300,0.251,0.275,0.474
11400,0.258,0.290,0.452
11500,0.256,0.308,0.437
11600,0.233,0.303,0.464
11700,0.241,0.318,0.442
11800,0.213,0.328,0.459
11900,0.211,0.335,0.454
12000,0.213,0.342,0.444
12100,0.201,0.337,0.462
12200,0.203,0.342,0.454
12300,0.223,0.345,0.432
12400,0.231,0.340,0.429
12500,0.251,0.310,0.439
12600,0.266,0.303,0.432
12700,0.241,0.300,0.459
12800,0.231,0.298,0.471
12900,0.231,0.320,0.449
13000,0.216,0.318,0.467
13100,0.231,0.337,0.432
13200,0.231,0.330,0.439
13300,0.223,0.345,0.432
13400,0.199,0.355,0.447
13500,0.181,0.380,0.439
13600,0.191,0.350,0.459
13700,0.179,0.325,0.496
13800,0.196,0.335,0.469
13900,0.189,0.345,0.467
14000,0.194,0.328,0.479
14100,0.176,0.335,0.489
14200,0.171,0.355,0.474
14300,0.189,0.385,0.427
14400,0.184,0.382,0.434
14500,0.174,0.375,0.452
14600,0.161,0.362,0.476
14700,0.186,0.362,0.452
14800,0.176,0.372,0.452
14900,0.161,0.365,0.474
15000,0.184,0.400,0.417
15100,0.169,0.390,0.442
15200,0.166,0.409,0.424
15300,0.174,0.412,0.414
15400,0.208,0.432,0.360
15500,0.203,0.417,0.380
15600,0.206,0.395,0.400
15700,0.211,0.365,0.424
15800,0.208,0.347,0.444
15900,0.196,0.395,0.409
16000,0.191,0.395,0.414
16100,0.164,0.357,0.479
16200,0.174,0.352,0.474
16300,0.179,0.328,0.494
16400,0.194,0.318,0.489
16500,0.211,0.315,0.474
16600,0.203,0.310,0.486
16700,0.206,0.318,0.476
16800,0.186,0.318,0.496
16900,0.184,0.328,0.489
17000,0.196,0.318,0.486
17100,0.201,0.323,0.476
17200,0.223,0.295,0.481
17300,0.223,0.320,0.457
17400,0.218,0.318,0.464
17500,0.206,0.340,0.454
17600,0.208,0.313,0.479
17700,0.194,0.337,0.469
17800,0.201,0.352,0.447
17900,0.223,0.330,0.447
18000,0.221,0.328,0.452
18100,0.233,0.325,0.442
18200,0.233,0.333,0.434
18300,0.233,0.335,0.432
18400,0.238,0.315,0.447
18500,0.241,0.295,0.464
18600,0.258,0.266,0.476
18700,0.328,0.243,0.429
18800,0.305,0.226,0.469
18900,0.335,0.226,0.439
19000,0.313,0.251,0.437
19100,0.313,0.243,0.444
19200,0.328,0.208,0.464
19300,0.323,0.221,0.457
19400,0.318,0.206,0.476
19500,0.337,0.221,0.442
19600,0.335,0.211,0.454
19700,0.355,0.208,0.437
19800,0.355,0.213,0.432
19900,0.365,0.251,0.385
20000,0.345,0.236,0.419
20100,0.320,0.256,0.424
20200,0.337,0.248,0.414
20300,0.335,0.261,0.404
20400,0.318,0.243,0.439
20500,0.313,0.256,0.432
20600,0.303,0.278,0.419
20700,0.320,0.280,0.400
20800,0.293,0.280,0.427
20900,0.308,0.266,0.427
21000,0.303,0.263,0.434
21100,0.310,0.236,0.454
