time,n_A+p,n_B,n_AB
0,0.009,0.991,0.000
500,0.009,0.966,0.024
1000,0.009,0.927,0.064
1500,0.009,0.850,0.141
2000,0.012,0.716,0.272
2500,0.021,0.593,0.385
3000,0.064,0.483,0.453
3500,0.070,0.440,0.489
4000,0.064,0.349,0.587
4500,0.095,0.266,0.639
5000,0.153,0.272,0.575
5500,0.131,0.235,0.633
6000,0.174,0.205,0.621
6500,0.156,0.217,0.627
7000,0.131,0.251,0.618
7500,0.128,0.257,0.615
8000,0.150,0.220,0.630
8500,0.159,0.220,0.621
9000,0.171,0.229,0.599
9500,0.217,0.217,0.566
10000,0.196,0.223,0.581
10500,0.202,0.205,0.593
11000,0.171,0.208,0.621
11500,0.162,0.190,0.648
12000,0.156,0.187,0.657
12500,0.165,0.122,0.713
13000,0.156,0.232,0.612
13500,0.135,0.257,0.609
14000,0.125,0.202,0.673
14500,0.156,0.239,0.606
15000,0.122,0.223,0.654
15500,0.153,0.187,0.661
16000,0.174,0.196,0.630
16500,0.107,0.260,0.633
17000,0.080,0.278,0.642
17500,0.080,0.245,0.676
18000,0.171,0.205,0.624
18500,0.165,0.153,0.682
19000,0.110,0.202,0.688
19500,0.135,0.199,0.667
20000,0.153,0.171,0.676
20500,0.153,0.171,0.676
21000,0.211,0.135,0.654
21500,0.180,0.135,0.685
22000,0.211,0.159,0.630
22500,0.162,0.239,0.599
23000,0.122,0.254,0.624
23500,0.190,0.208,0.602
24000,0.138,0.183,0.679
24500,0.183,0.223,0.593
25000,0.144,0.214,0.642
25500,0.150,0.190,0.661
26000,0.180,0.162,0.657
26500,0.177,0.193,0.630
27000,0.208,0.232,0.560
27500,0.214,0.239,0.547
28000,0.196,0.177,0.627
28500,0.168,0.187,0.645
29000,0.196,0.174,0.630
29500,0.217,0.150,0.633
30000,0.171,0.135,0.694
30500,0.183,0.138,0.679
31000,0.214,0.150,0.636
31500,0.168,0.156,0.676
32000,0.168,0.168,0.664
32500,0.174,0.183,0.642
33000,0.162,0.211,0.627
33500,0.177,0.208,0.615
34000,0.119,0.248,0.633
34500,0.159,0.214,0.627
35000,0.199,0.205,0.596
35500,0.190,0.190,0.621
36000,0.183,0.211,0.606
36500,0.141,0.196,0.664
37000,0.171,0.183,0.645
37500,0.199,0.168,0.633
38000,0.165,0.168,0.667
38500,0.168,0.205,0.627
39000,0.211,0.199,0.590
39500,0.254,0.092,0.654
40000,0.242,0.110,0.648
40500,0.174,0.174,0.651
41000,0.156,0.168,0.676
41500,0.220,0.110,0.670
42000,0.220,0.135,0.645
42500,0.235,0.159,0.606
43000,0.196,0.156,0.648
43500,0.208,0.190,0.602
44000,0.251,0.150,0.599
44500,0.214,0.138,0.648
45000,0.235,0.153,0.612
45500,0.251,0.141,0.609
46000,0.239,0.128,0.633
46500,0.239,0.138,0.624
47000,0.226,0.095,0.679
47500,0.242,0.138,0.621
48000,0.248,0.101,0.651
48500,0.330,0.122,0.547
49000,0.297,0.116,0.587
49500,0.291,0.067,0.642
50000,0.257,0.104,0.639
50500,0.291,0.104,0.606
51000,0.208,0.144,0.648
51500,0.242,0.165,0.593
52000,0.220,0.122,0.657
52500,0.223,0.125,0.651
53000,0.220,0.141,0.639
53500,0.239,0.147,0.615
54000,0.202,0.150,0.648
54500,0.208,0.122,0.670
55000,0.202,0.156,0.642
55500,0.168,0.138,0.694
56000,0.150,0.187,0.664
56500,0.211,0.135,0.654
57000,0.205,0.144,0.651
57500,0.193,0.187,0.621
58000,0.254,0.168,0.578
58500,0.202,0.193,0.606
59000,0.239,0.135,0.627
59500,0.211,0.135,0.654
60000,0.254,0.165,0.581
60500,0.220,0.144,0.636
61000,0.257,0.122,0.621
61500,0.226,0.113,0.661
62000,0.211,0.119,0.670
62500,0.190,0.113,0.697
63000,0.144,0.162,0.694
63500,0.187,0.128,0.685
64000,0.208,0.116,0.676
64500,0.162,0.150,0.688
65000,0.147,0.199,0.654
65500,0.162,0.223,0.615
66000,0.141,0.196,0.664
66500,0.162,0.153,0.685
67000,0.177,0.162,0.661
67500,0.232,0.162,0.606
68000,0.153,0.165,0.682
68500,0.128,0.220,0.651
69000,0.144,0.138,0.719
69500,0.141,0.229,0.630
70000,0.168,0.226,0.606
70500,0.177,0.180,0.642
71000,0.205,0.180,0.615
71500,0.202,0.190,0.609
72000,0.174,0.193,0.633
72500,0.183,0.162,0.654
73000,0.226,0.147,0.627
73500,0.214,0.153,0.633
74000,0.226,0.187,0.587
74500,0.235,0.196,0.569
75000,0.242,0.138,0.621
75500,0.226,0.141,0.633
76000,0.202,0.147,0.651
76500,0.193,0.159,0.648
77000,0.211,0.159,0.630
77500,0.220,0.122,0.657
78000,0.248,0.101,0.651
78500,0.217,0.110,0.673
79000,0.257,0.110,0.633
79500,0.260,0.104,0.636
80000,0.235,0.122,0.642
80500,0.254,0.135,0.612
81000,0.202,0.119,0.679
81500,0.174,0.174,0.651
82000,0.205,0.168,0.627
82500,0.281,0.122,0.596
83000,0.263,0.116,0.621
83500,0.263,0.162,0.575
84000,0.263,0.138,0.599
84500,0.190,0.141,0.670
85000,0.199,0.150,0.651
85500,0.168,0.202,0.630
86000,0.131,0.208,0.661
86500,0.131,0.226,0.642
87000,0.122,0.217,0.661
87500,0.144,0.199,0.657
88000,0.131,0.187,0.682
88500,0.101,0.205,0.694
89000,0.113,0.251,0.636
89500,0.110,0.254,0.636
90000,0.122,0.242,0.636
90500,0.135,0.193,0.673
91000,0.150,0.196,0.654
91500,0.199,0.165,0.636
92000,0.162,0.183,0.654
92500,0.156,0.199,0.645
93000,0.165,0.235,0.599
93500,0.138,0.183,0.679
94000,0.113,0.193,0.694
94500,0.174,0.196,0.630
95000,0.147,0.125,0.728
95500,0.202,0.135,0.664
96000,0.183,0.131,0.685
96500,0.199,0.199,0.602
97000,0.193,0.214,0.593
97500,0.202,0.187,0.612
98000,0.223,0.159,0.618
98500,0.220,0.211,0.569
99000,0.190,0.162,0.648
99500,0.251,0.131,0.618
100000,0.208,0.141,0.651
100500,0.193,0.162,0.645
101000,0.235,0.174,0.590
101500,0.183,0.128,0.688
102000,0.196,0.147,0.657
102500,0.214,0.165,0.621
103000,0.208,0.153,0.639
103500,0.263,0.089,0.648
104000,0.211,0.159,0.630
104500,0.190,0.190,0.621
105000,0.196,0.196,0.609
105500,0.168,0.171,0.661
106000,0.177,0.183,0.639
106500,0.220,0.150,0.630
107000,0.211,0.150,0.639
107500,0.272,0.153,0.575
108000,0.229,0.165,0.606
108500,0.223,0.159,0.618
109000,0.183,0.180,0.636
109500,0.193,0.171,0.636
110000,0.180,0.183,0.636
110500,0.183,0.211,0.606
111000,0.168,0.205,0.627
111500,0.156,0.196,0.648
112000,0.193,0.162,0.645
112500,0.183,0.205,0.612
113000,0.199,0.199,0.602
113500,0.156,0.217,0.627
114000,0.153,0.220,0.627
114500,0.131,0.187,0.682
115000,0.150,0.196,0.654
115500,0.171,0.202,0.627
116000,0.138,0.199,0.664
116500,0.214,0.199,0.587
117000,0.232,0.190,0.578
117500,0.217,0.171,0.612
118000,0.214,0.177,0.609
118500,0.208,0.150,0.642
119000,0.196,0.183,0.621
119500,0.235,0.128,0.636
120000,0.217,0.156,0.627
120500,0.232,0.147,0.621
121000,0.159,0.187,0.654
121500,0.190,0.135,0.676
122000,0.260,0.144,0.596
122500,0.245,0.211,0.544
123000,0.208,0.141,0.651
123500,0.190,0.190,0.621
124000,0.226,0.199,0.575
124500,0.217,0.202,0.581
125000,0.187,0.183,0.630
125500,0.217,0.183,0.599
126000,0.251,0.138,0.612
126500,0.193,0.162,0.645
127000,0.217,0.165,0.618
127500,0.208,0.208,0.584
128000,0.199,0.187,0.615
128500,0.205,0.183,0.612
129000,0.180,0.183,0.636
129500,0.229,0.180,0.590
130000,0.162,0.183,0.654
130500,0.131,0.199,0.670
131000,0.128,0.156,0.716
131500,0.180,0.180,0.639
132000,0.165,0.168,0.667
132500,0.150,0.193,0.657
133000,0.144,0.235,0.621
133500,0.199,0.211,0.590
134000,0.211,0.144,0.645
134500,0.168,0.125,0.706
135000,0.232,0.159,0.609
135500,0.162,0.193,0.645
136000,0.168,0.174,0.657
136500,0.168,0.177,0.654
137000,0.193,0.135,0.673
137500,0.214,0.153,0.633
138000,0.220,0.138,0.642
138500,0.199,0.119,0.682
139000,0.235,0.092,0.673
139500,0.239,0.147,0.615
140000,0.232,0.150,0.618
140500,0.174,0.168,0.657
141000,0.177,0.147,0.676
141500,0.156,0.183,0.661
142000,0.153,0.226,0.621
142500,0.156,0.159,0.685
143000,0.214,0.147,0.639
143500,0.223,0.144,0.633
144000,0.187,0.153,0.661
144500,0.232,0.156,0.612
145000,0.220,0.107,0.673
145500,0.312,0.119,0.569
146000,0.312,0.104,0.584
146500,0.266,0.107,0.627
147000,0.281,0.110,0.609
147500,0.229,0.113,0.657
148000,0.205,0.141,0.654
148500,0.220,0.128,0.651
149000,0.232,0.144,0.624
149500,0.211,0.171,0.618
150000,0.180,0.107,0.713
150500,0.232,0.119,0.648
151000,0.257,0.147,0.596
151500,0.245,0.119,0.636
152000,0.242,0.153,0.606
152500,0.205,0.162,0.633
153000,0.162,0.180,0.657
153500,0.199,0.199,0.602
154000,0.214,0.199,0.587
154500,0.168,0.193,0.639
155000,0.174,0.196,0.630
155500,0.183,0.141,0.676
156000,0.196,0.162,0.642
156500,0.220,0.150,0.630
157000,0.180,0.171,0.648
157500,0.257,0.147,0.596
158000,0.220,0.193,0.587
158500,0.239,0.187,0.575
159000,0.272,0.162,0.566
159500,0.266,0.150,0.584
160000,0.266,0.150,0.584
160500,0.202,0.199,0.599
161000,0.187,0.165,0.648
161500,0.110,0.183,0.706
162000,0.159,0.168,0.673
162500,0.141,0.196,0.664
163000,0.190,0.162,0.648
163500,0.278,0.125,0.596
164000,0.248,0.131,0.621
164500,0.199,0.116,0.685
165000,0.187,0.083,0.731
165500,0.208,0.128,0.664
166000,0.229,0.144,0.627
166500,0.193,0.196,0.612
167000,0.232,0.168,0.599
167500,0.220,0.104,0.676
168000,0.263,0.125,0.612
168500,0.205,0.174,0.621
169000,0.171,0.156,0.673
169500,0.168,0.174,0.657
170000,0.205,0.183,0.612
170500,0.205,0.141,0.654
171000,0.217,0.116,0.667
171500,0.171,0.135,0.694
172000,0.199,0.183,0.618
172500,0.196,0.156,0.648
173000,0.196,0.168,0.636
173500,0.226,0.150,0.624
174000,0.177,0.150,0.673
174500,0.183,0.162,0.654
175000,0.174,0.162,0.664
175500,0.269,0.128,0.602
176000,0.263,0.122,0.615
176500,0.217,0.110,0.673
177000,0.226,0.107,0.667
177500,0.229,0.107,0.664
178000,0.229,0.135,0.636
178500,0.220,0.168,0.612
179000,0.183,0.208,0.609
179500,0.214,0.187,0.599
180000,0.199,0.131,0.670
180500,0.162,0.150,0.688
181000,0.177,0.131,0.691
181500,0.171,0.211,0.618
182000,0.119,0.266,0.615
182500,0.067,0.300,0.633
183000,0.138,0.180,0.682
183500,0.144,0.196,0.661
184000,0.135,0.159,0.706
184500,0.153,0.205,0.642
185000,0.162,0.196,0.642
185500,0.122,0.239,0.639
186000,0.122,0.248,0.630
186500,0.110,0.257,0.633
187000,0.128,0.235,0.636
187500,0.125,0.177,0.697
188000,0.162,0.174,0.664
188500,0.116,0.177,0.706
189000,0.116,0.141,0.743
189500,0.153,0.202,0.645
190000,0.245,0.156,0.599
190500,0.183,0.162,0.654
191000,0.183,0.156,0.661
191500,0.162,0.156,0.682
192000,0.229,0.119,0.651
192500,0.266,0.104,0.630
193000,0.245,0.128,0.627
193500,0.190,0.187,0.624
194000,0.168,0.208,0.624
194500,0.153,0.162,0.685
195000,0.190,0.128,0.682
195500,0.180,0.131,0.688
196000,0.171,0.199,0.630
196500,0.183,0.122,0.694
197000,0.217,0.116,0.667
197500,0.220,0.147,0.633
198000,0.205,0.144,0.651
198500,0.187,0.128,0.685
199000,0.174,0.174,0.651
199500,0.260,0.156,0.584
200000,0.275,0.089,0.636
200500,0.260,0.150,0.590
201000,0.245,0.116,0.639
201500,0.217,0.089,0.694
202000,0.232,0.125,0.642
202500,0.217,0.141,0.642
203000,0.208,0.119,0.673
203500,0.171,0.208,0.621
204000,0.168,0.147,0.685
204500,0.239,0.171,0.590
205000,0.217,0.144,0.639
205500,0.260,0.147,0.593
206000,0.229,0.162,0.609
206500,0.220,0.144,0.636
207000,0.208,0.122,0.670
207500,0.208,0.153,0.639
208000,0.168,0.110,0.722
208500,0.177,0.168,0.654
209000,0.183,0.147,0.670
209500,0.211,0.208,0.581
210000,0.196,0.190,0.615
210500,0.232,0.131,0.636
211000,0.275,0.162,0.563
211500,0.284,0.128,0.587
212000,0.287,0.125,0.587
212500,0.263,0.135,0.602
213000,0.187,0.159,0.654
213500,0.217,0.168,0.615
214000,0.229,0.162,0.609
214500,0.144,0.168,0.688
215000,0.162,0.180,0.657
215500,0.205,0.159,0.636
216000,0.177,0.199,0.624
216500,0.113,0.199,0.688
217000,0.122,0.223,0.654
217500,0.180,0.211,0.609
218000,0.177,0.174,0.648
218500,0.187,0.171,0.642
219000,0.217,0.131,0.651
219500,0.196,0.177,0.627
220000,0.174,0.183,0.642
220500,0.196,0.159,0.645
221000,0.220,0.187,0.593
221500,0.168,0.119,0.713
222000,0.214,0.153,0.633
222500,0.205,0.156,0.639
223000,0.211,0.159,0.630
223500,0.214,0.150,0.636
224000,0.187,0.147,0.667
224500,0.199,0.110,0.691
225000,0.183,0.131,0.685
225500,0.187,0.159,0.654
226000,0.196,0.168,0.636
226500,0.211,0.138,0.651
227000,0.196,0.180,0.624
227500,0.174,0.171,0.654
228000,0.199,0.190,0.612
228500,0.171,0.162,0.667
229000,0.187,0.156,0.657
229500,0.150,0.156,0.694
230000,0.168,0.156,0.676
230500,0.205,0.104,0.691
231000,0.202,0.135,0.664
231500,0.208,0.183,0.609
232000,0.217,0.141,0.642
232500,0.232,0.138,0.630
233000,0.235,0.116,0.648
233500,0.235,0.131,0.633
234000,0.245,0.098,0.657
234500,0.294,0.080,0.627
235000,0.269,0.101,0.630
235500,0.263,0.095,0.642
236000,0.208,0.141,0.651
236500,0.159,0.116,0.725
237000,0.180,0.153,0.667
237500,0.211,0.168,0.621
238000,0.232,0.187,0.581
238500,0.223,0.144,0.633
239000,0.226,0.138,0.636
239500,0.190,0.113,0.697
240000,0.171,0.156,0.673
240500,0.196,0.180,0.624
241000,0.211,0.147,0.642
241500,0.229,0.116,0.654
242000,0.187,0.128,0.685
242500,0.220,0.092,0.688
243000,0.214,0.098,0.688
243500,0.171,0.177,0.651
244000,0.162,0.147,0.691
244500,0.162,0.180,0.657
245000,0.180,0.187,0.633
245500,0.180,0.193,0.627
246000,0.183,0.187,0.630
246500,0.193,0.165,0.642
247000,0.202,0.144,0.654
247500,0.196,0.165,0.639
248000,0.220,0.150,0.630
248500,0.187,0.217,0.596
249000,0.174,0.174,0.651
249500,0.205,0.199,0.596
250000,0.217,0.190,0.593
250500,0.214,0.125,0.661
251000,0.199,0.153,0.648
251500,0.174,0.180,0.645
252000,0.159,0.159,0.682
252500,0.183,0.199,0.618
253000,0.150,0.199,0.651
253500,0.177,0.177,0.645
254000,0.199,0.223,0.578
254500,0.232,0.168,0.599
255000,0.232,0.168,0.599
255500,0.177,0.174,0.648
256000,0.211,0.196,0.593
256500,0.159,0.159,0.682
257000,0.171,0.153,0.676
257500,0.223,0.193,0.584
258000,0.214,0.187,0.599
258500,0.220,0.131,0.648
259000,0.220,0.171,0.609
259500,0.193,0.165,0.642
260000,0.174,0.174,0.651
260500,0.190,0.199,0.612
261000,0.156,0.187,0.657
261500,0.180,0.220,0.599
262000,0.202,0.165,0.633
262500,0.202,0.168,0.630
263000,0.211,0.177,0.612
263500,0.168,0.187,0.645
264000,0.223,0.190,0.587
264500,0.245,0.119,0.636
265000,0.266,0.122,0.612
265500,0.242,0.092,0.667
266000,0.211,0.104,0.685
266500,0.260,0.122,0.618
267000,0.220,0.128,0.651
267500,0.300,0.122,0.578
268000,0.275,0.125,0.599
268500,0.245,0.156,0.599
269000,0.229,0.162,0.609
269500,0.183,0.168,0.648
270000,0.135,0.183,0.682
270500,0.156,0.156,0.688
271000,0.162,0.168,0.670
271500,0.211,0.196,0.593
272000,0.199,0.214,0.587
272500,0.162,0.183,0.654
273000,0.171,0.177,0.651
273500,0.162,0.177,0.661
274000,0.180,0.159,0.661
274500,0.183,0.165,0.651
275000,0.251,0.156,0.593
275500,0.208,0.138,0.654
276000,0.239,0.171,0.590
276500,0.193,0.193,0.615
277000,0.245,0.168,0.587
277500,0.205,0.128,0.667
278000,0.214,0.177,0.609
278500,0.187,0.174,0.639
279000,0.171,0.239,0.590
279500,0.131,0.254,0.615
280000,0.156,0.254,0.590
280500,0.162,0.220,0.618
281000,0.159,0.196,0.645
281500,0.162,0.232,0.606
282000,0.135,0.193,0.673
282500,0.156,0.187,0.657
283000,0.196,0.162,0.642
283500,0.226,0.165,0.609
284000,0.202,0.199,0.599
284500,0.263,0.135,0.602
285000,0.214,0.171,0.615
285500,0.220,0.183,0.596
286000,0.220,0.141,0.639
286500,0.205,0.156,0.639
287000,0.165,0.177,0.657
287500,0.196,0.131,0.673
288000,0.199,0.156,0.645
288500,0.174,0.144,0.682
289000,0.199,0.153,0.648
289500,0.190,0.190,0.621
290000,0.193,0.147,0.661
290500,0.208,0.193,0.599
291000,0.196,0.202,0.602
291500,0.183,0.190,0.627
292000,0.226,0.174,0.599
292500,0.232,0.171,0.596
293000,0.217,0.141,0.642
293500,0.223,0.171,0.606
294000,0.199,0.183,0.618
294500,0.202,0.144,0.654
295000,0.217,0.168,0.615
295500,0.190,0.177,0.633
296000,0.193,0.199,0.609
296500,0.217,0.187,0.596
297000,0.147,0.193,0.661
297500,0.180,0.232,0.587
298000,0.208,0.165,0.627
298500,0.217,0.156,0.627
299000,0.248,0.141,0.612
299500,0.339,0.128,0.532
300000,0.242,0.147,0.612
300500,0.196,0.128,0.676
301000,0.180,0.107,0.713
301500,0.281,0.116,0.602
302000,0.260,0.122,0.618
302500,0.248,0.162,0.590
303000,0.232,0.104,0.664
303500,0.260,0.089,0.651
304000,0.248,0.104,0.648
304500,0.248,0.122,0.630
305000,0.245,0.147,0.609
305500,0.263,0.168,0.569
306000,0.263,0.095,0.642
306500,0.260,0.107,0.633
307000,0.272,0.107,0.621
307500,0.251,0.122,0.627
308000,0.254,0.095,0.651
308500,0.211,0.073,0.716
309000,0.287,0.113,0.599
309500,0.287,0.101,0.612
310000,0.281,0.107,0.612
310500,0.211,0.156,0.633
311000,0.242,0.144,0.615
311500,0.199,0.128,0.673
312000,0.208,0.177,0.615
312500,0.196,0.196,0.609
313000,0.165,0.193,0.642
313500,0.174,0.153,0.673
314000,0.180,0.165,0.654
314500,0.135,0.196,0.670
315000,0.199,0.190,0.612
315500,0.199,0.147,0.654
316000,0.281,0.107,0.612
316500,0.242,0.104,0.654
317000,0.251,0.116,0.633
317500,0.235,0.162,0.602
318000,0.232,0.144,0.624
318500,0.190,0.150,0.661
319000,0.217,0.187,0.596
319500,0.159,0.202,0.639
320000,0.223,0.183,0.593
320500,0.183,0.193,0.624
321000,0.211,0.168,0.621
321500,0.156,0.193,0.651
322000,0.153,0.232,0.615
322500,0.199,0.156,0.645
323000,0.211,0.156,0.633
323500,0.239,0.138,0.624
324000,0.245,0.144,0.612
324500,0.254,0.159,0.587
325000,0.223,0.110,0.667
325500,0.202,0.141,0.657
326000,0.220,0.128,0.651
326500,0.226,0.141,0.633
327000,0.229,0.156,0.615
327500,0.168,0.141,0.691
328000,0.156,0.193,0.651
328500,0.135,0.217,0.648
329000,0.150,0.196,0.654
329500,0.159,0.202,0.639
330000,0.162,0.226,0.612
330500,0.131,0.177,0.691
331000,0.162,0.187,0.651
331500,0.168,0.202,0.630
332000,0.122,0.187,0.691
332500,0.144,0.220,0.636
333000,0.159,0.180,0.661
333500,0.180,0.193,0.627
334000,0.162,0.180,0.657
334500,0.239,0.131,0.630
335000,0.245,0.141,0.615
335500,0.235,0.125,0.639
336000,0.214,0.138,0.648
336500,0.248,0.095,0.657
337000,0.242,0.150,0.609
337500,0.235,0.128,0.636
338000,0.217,0.183,0.599
338500,0.248,0.113,0.639
339000,0.226,0.113,0.661
339500,0.309,0.107,0.584
340000,0.257,0.153,0.590
340500,0.205,0.092,0.703
341000,0.235,0.073,0.691
341500,0.202,0.125,0.673
342000,0.266,0.128,0.606
342500,0.187,0.110,0.703
343000,0.147,0.156,0.697
343500,0.187,0.174,0.639
344000,0.183,0.196,0.621
344500,0.232,0.214,0.554
345000,0.199,0.171,0.630
345500,0.254,0.119,0.627
346000,0.278,0.089,0.633
346500,0.190,0.135,0.676
347000,0.208,0.171,0.621
347500,0.214,0.159,0.627
348000,0.177,0.150,0.673
348500,0.162,0.156,0.682
349000,0.211,0.113,0.676
349500,0.193,0.162,0.645
350000,0.211,0.113,0.676
350500,0.171,0.110,0.719
351000,0.177,0.159,0.664
351500,0.177,0.131,0.691
352000,0.193,0.150,0.657
352500,0.208,0.141,0.651
353000,0.199,0.174,0.627
353500,0.180,0.138,0.682
354000,0.211,0.144,0.645
354500,0.150,0.156,0.694
355000,0.168,0.177,0.654
355500,0.183,0.205,0.612
356000,0.180,0.183,0.636
356500,0.165,0.141,0.694
357000,0.147,0.168,0.685
357500,0.131,0.180,0.688
358000,0.174,0.141,0.685
358500,0.177,0.113,0.709
359000,0.180,0.202,0.618
359500,0.177,0.168,0.654
360000,0.196,0.162,0.642
360500,0.199,0.165,0.636
361000,0.242,0.122,0.636
361500,0.217,0.165,0.618
362000,0.239,0.150,0.612
362500,0.205,0.128,0.667
363000,0.220,0.119,0.661
363500,0.232,0.141,0.627
364000,0.235,0.113,0.651
364500,0.321,0.135,0.544
365000,0.272,0.131,0.596
365500,0.269,0.141,0.590
366000,0.291,0.092,0.618
366500,0.281,0.083,0.636
367000,0.324,0.113,0.563
367500,0.355,0.061,0.584
368000,0.297,0.104,0.599
368500,0.272,0.104,0.624
369000,0.211,0.153,0.636
369500,0.275,0.076,0.648
370000,0.254,0.095,0.651
370500,0.287,0.131,0.581
371000,0.278,0.131,0.590
371500,0.254,0.104,0.642
372000,0.229,0.110,0.661
372500,0.205,0.116,0.679
373000,0.235,0.141,0.624
373500,0.245,0.125,0.630
374000,0.254,0.159,0.587
374500,0.199,0.150,0.651
375000,0.202,0.190,0.609
375500,0.190,0.141,0.670
376000,0.211,0.122,0.667
376500,0.205,0.122,0.673
377000,0.199,0.165,0.636
377500,0.208,0.162,0.630
378000,0.202,0.113,0.685
378500,0.208,0.159,0.633
379000,0.177,0.150,0.673
379500,0.220,0.135,0.645
380000,0.220,0.101,0.679
380500,0.211,0.165,0.624
381000,0.168,0.174,0.657
381500,0.190,0.193,0.618
382000,0.220,0.196,0.584
382500,0.171,0.205,0.624
383000,0.153,0.208,0.639
383500,0.199,0.162,0.639
384000,0.165,0.211,0.624
384500,0.196,0.180,0.624
385000,0.217,0.168,0.615
385500,0.306,0.104,0.590
386000,0.257,0.086,0.657
386500,0.257,0.122,0.621
387000,0.242,0.116,0.642
387500,0.257,0.101,0.642
388000,0.232,0.150,0.618
388500,0.229,0.125,0.645
389000,0.174,0.180,0.645
389500,0.159,0.214,0.627
390000,0.174,0.135,0.691
390500,0.208,0.187,0.606
391000,0.159,0.211,0.630
391500,0.147,0.183,0.670
392000,0.153,0.223,0.624
392500,0.242,0.199,0.560
393000,0.205,0.168,0.627
393500,0.165,0.190,0.645
394000,0.131,0.220,0.648
394500,0.135,0.217,0.648
395000,0.177,0.272,0.550
395500,0.180,0.220,0.599
396000,0.144,0.254,0.602
396500,0.153,0.180,0.667
397000,0.156,0.180,0.664
397500,0.187,0.156,0.657
398000,0.217,0.196,0.587
398500,0.202,0.171,0.627
399000,0.242,0.171,0.587
399500,0.223,0.119,0.657
400000,0.278,0.098,0.624
400500,0.254,0.150,0.596
401000,0.278,0.101,0.621
401500,0.373,0.089,0.538
402000,0.349,0.086,0.566
402500,0.333,0.076,0.590
403000,0.272,0.110,0.618
403500,0.303,0.092,0.606
404000,0.269,0.113,0.618
404500,0.223,0.119,0.657
405000,0.232,0.165,0.602
405500,0.193,0.171,0.636
406000,0.150,0.153,0.697
406500,0.220,0.147,0.633
407000,0.257,0.128,0.615
407500,0.226,0.165,0.609
408000,0.214,0.141,0.645
408500,0.183,0.229,0.587
409000,0.162,0.196,0.642
409500,0.125,0.183,0.691
410000,0.177,0.183,0.639
410500,0.183,0.141,0.676
411000,0.183,0.183,0.633
411500,0.165,0.122,0.713
412000,0.183,0.135,0.682
412500,0.202,0.180,0.618
413000,0.144,0.196,0.661
413500,0.223,0.171,0.606
414000,0.229,0.162,0.609
414500,0.202,0.153,0.645
415000,0.168,0.156,0.676
415500,0.144,0.190,0.667
