time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.963,0.007,0.037483
1000,0.030,0.968,0.002,0.029662
1500,0.030,0.965,0.005,0.033899
2000,0.030,0.955,0.015,0.061375
2500,0.030,0.928,0.042,0.104769
3000,0.030,0.953,0.017,0.049188
3500,0.030,0.955,0.015,0.057456
4000,0.030,0.958,0.012,0.041441
4500,0.030,0.950,0.020,0.066710
5000,0.030,0.965,0.005,0.030649
5500,0.030,0.955,0.015,0.046829
6000,0.030,0.965,0.005,0.036997
6500,0.035,0.960,0.005,0.042356
7000,0.032,0.960,0.007,0.050257
7500,0.032,0.953,0.015,0.043991
8000,0.032,0.945,0.022,0.048693
8500,0.032,0.950,0.017,0.050278
9000,0.032,0.940,0.027,0.063694
9500,0.030,0.953,0.017,0.051818
10000,0.030,0.935,0.035,0.089600
10500,0.032,0.921,0.047,0.094786
11000,0.032,0.935,0.032,0.087213
11500,0.030,0.963,0.007,0.033274
12000,0.032,0.950,0.017,0.058632
12500,0.030,0.948,0.022,0.061572
13000,0.030,0.943,0.027,0.069951
13500,0.037,0.921,0.042,0.112864
14000,0.032,0.950,0.017,0.051858
14500,0.030,0.965,0.005,0.033419
15000,0.030,0.950,0.020,0.051814
15500,0.030,0.953,0.017,0.044633
16000,0.032,0.945,0.022,0.061667
16500,0.032,0.950,0.017,0.044227
17000,0.032,0.955,0.012,0.041314
17500,0.032,0.943,0.025,0.065916
18000,0.030,0.943,0.027,0.073733
18500,0.030,0.960,0.010,0.038429
19000,0.030,0.943,0.027,0.071809
19500,0.035,0.931,0.035,0.090994
20000,0.040,0.901,0.060,0.136171
20500,0.032,0.940,0.027,0.067937
21000,0.030,0.945,0.025,0.067329
21500,0.030,0.943,0.027,0.060830
22000,0.030,0.948,0.022,0.055963
22500,0.035,0.945,0.020,0.050787
23000,0.032,0.935,0.032,0.073882
23500,0.030,0.950,0.020,0.051192
24000,0.030,0.968,0.002,0.039609
24500,0.030,0.953,0.017,0.064074
25000,0.030,0.958,0.012,0.047762
25500,0.032,0.953,0.015,0.054820
26000,0.032,0.958,0.010,0.047238
26500,0.032,0.958,0.010,0.051355
27000,0.032,0.955,0.012,0.043296
27500,0.030,0.950,0.020,0.054371
28000,0.030,0.945,0.025,0.076070
28500,0.030,0.968,0.002,0.030790
29000,0.030,0.955,0.015,0.053127
29500,0.030,0.963,0.007,0.034844
30000,0.030,0.943,0.027,0.071793
30500,0.032,0.960,0.007,0.041924
31000,0.030,0.960,0.010,0.035870
31500,0.030,0.955,0.015,0.044789
32000,0.030,0.945,0.025,0.061436
32500,0.030,0.935,0.035,0.081880
33000,0.030,0.916,0.055,0.115509
33500,0.032,0.953,0.015,0.039061
34000,0.030,0.950,0.020,0.057347
