time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.899,0.073,0.133614
1000,0.034,0.786,0.180,0.245163
1500,0.034,0.621,0.346,0.355945
2000,0.049,0.401,0.550,0.384613
2500,0.067,0.248,0.685,0.316826
3000,0.070,0.220,0.709,0.305853
3500,0.067,0.183,0.749,0.304744
4000,0.086,0.119,0.795,0.257089
4500,0.119,0.110,0.771,0.286221
5000,0.095,0.086,0.820,0.228537
5500,0.104,0.110,0.786,0.279643
6000,0.135,0.125,0.740,0.322244
6500,0.095,0.131,0.774,0.283514
7000,0.101,0.113,0.786,0.271930
7500,0.110,0.128,0.761,0.309193
8000,0.122,0.095,0.783,0.254764
8500,0.119,0.089,0.792,0.278279
9000,0.086,0.092,0.823,0.229596
9500,0.110,0.104,0.786,0.276866
10000,0.119,0.113,0.768,0.292376
10500,0.141,0.080,0.780,0.273750
11000,0.116,0.080,0.804,0.253469
11500,0.104,0.070,0.826,0.222096
12000,0.147,0.067,0.786,0.265752
12500,0.122,0.055,0.823,0.225526
13000,0.159,0.076,0.765,0.301533
13500,0.187,0.058,0.755,0.317879
14000,0.116,0.058,0.826,0.230699
14500,0.092,0.067,0.841,0.210021
15000,0.086,0.089,0.826,0.223958
15500,0.119,0.073,0.807,0.264792
16000,0.110,0.122,0.768,0.281410
16500,0.125,0.089,0.786,0.298810
17000,0.131,0.086,0.783,0.280072
17500,0.104,0.076,0.820,0.226569
18000,0.131,0.076,0.792,0.266128
18500,0.147,0.064,0.789,0.258145
19000,0.128,0.092,0.780,0.265724
19500,0.147,0.110,0.743,0.287610
20000,0.107,0.104,0.789,0.253665
20500,0.104,0.119,0.777,0.274894
21000,0.113,0.080,0.807,0.257274
21500,0.119,0.070,0.810,0.236951
22000,0.119,0.073,0.807,0.258960
22500,0.080,0.070,0.850,0.204250
23000,0.086,0.086,0.829,0.241086
23500,0.153,0.076,0.771,0.273692
24000,0.153,0.067,0.780,0.273587
24500,0.174,0.064,0.761,0.286708
25000,0.119,0.086,0.795,0.254808
25500,0.135,0.101,0.765,0.288314
26000,0.119,0.095,0.786,0.276819
26500,0.107,0.073,0.820,0.240882
27000,0.159,0.122,0.719,0.341011
27500,0.125,0.122,0.752,0.309356
28000,0.095,0.122,0.783,0.279698
28500,0.147,0.128,0.725,0.349959
29000,0.128,0.110,0.761,0.298083
29500,0.110,0.080,0.810,0.251560
30000,0.150,0.086,0.765,0.285150
30500,0.141,0.101,0.758,0.316332
31000,0.092,0.110,0.798,0.272959
31500,0.107,0.089,0.804,0.256035
32000,0.147,0.058,0.795,0.274700
32500,0.107,0.046,0.847,0.184279
33000,0.168,0.049,0.783,0.270663
33500,0.128,0.061,0.810,0.236381
34000,0.156,0.098,0.746,0.320777
34500,0.147,0.095,0.758,0.307124
35000,0.104,0.067,0.829,0.233145
35500,0.110,0.092,0.798,0.275255
36000,0.110,0.122,0.768,0.294059
36500,0.113,0.070,0.817,0.235166
37000,0.141,0.061,0.798,0.249836
37500,0.162,0.070,0.768,0.304202
38000,0.153,0.086,0.761,0.301726
38500,0.150,0.089,0.761,0.291168
39000,0.159,0.070,0.771,0.295851
39500,0.168,0.052,0.780,0.267562
40000,0.171,0.073,0.755,0.299290
40500,0.159,0.080,0.761,0.284505
41000,0.156,0.076,0.768,0.286206
41500,0.131,0.076,0.792,0.259731
42000,0.138,0.076,0.786,0.264131
42500,0.135,0.092,0.774,0.278758
43000,0.110,0.107,0.783,0.275112
43500,0.104,0.098,0.798,0.266291
44000,0.113,0.095,0.792,0.281374
44500,0.144,0.083,0.774,0.298987
45000,0.141,0.073,0.786,0.283487
45500,0.162,0.064,0.774,0.303097
46000,0.119,0.070,0.810,0.261317
46500,0.098,0.058,0.844,0.218906
47000,0.138,0.064,0.798,0.262595
47500,0.138,0.092,0.771,0.314824
48000,0.098,0.086,0.817,0.238501
