time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.902,0.070,0.152405
1000,0.028,0.706,0.266,0.318402
1500,0.028,0.468,0.505,0.334352
2000,0.028,0.297,0.676,0.273397
2500,0.028,0.174,0.798,0.186753
3000,0.028,0.122,0.850,0.139908
3500,0.028,0.089,0.884,0.113938
4000,0.028,0.052,0.920,0.074154
4500,0.028,0.049,0.924,0.069831
5000,0.028,0.037,0.936,0.061392
5500,0.028,0.024,0.948,0.051656
6000,0.028,0.021,0.951,0.051371
6500,0.028,0.012,0.960,0.045276
7000,0.028,0.012,0.960,0.045276
7500,0.028,0.009,0.963,0.044563
8000,0.028,0.009,0.963,0.044563
8500,0.028,0.006,0.966,0.043423
9000,0.028,0.006,0.966,0.043423
9500,0.028,0.003,0.969,0.041438
10000,0.028,0.003,0.969,0.041438
10500,0.028,0.003,0.969,0.041438
11000,0.028,0.003,0.969,0.041438
11500,0.028,0.003,0.969,0.041438
12000,0.028,0.003,0.969,0.041438
12500,0.028,0.003,0.969,0.041438
13000,0.028,0.003,0.969,0.041438
13500,0.028,0.003,0.969,0.041438
14000,0.028,0.003,0.969,0.041438
14500,0.028,0.003,0.969,0.041438
15000,0.028,0.003,0.969,0.041438
15500,0.028,0.000,0.972,0.040868
16000,0.028,0.000,0.972,0.040868
16500,0.028,0.000,0.972,0.040868
17000,0.028,0.000,0.972,0.040868
17500,0.028,0.000,0.972,0.040868
18000,0.028,0.000,0.972,0.040868
18500,0.028,0.000,0.972,0.040868
19000,0.028,0.000,0.972,0.040868
19500,0.028,0.000,0.972,0.040868
20000,0.028,0.000,0.972,0.040868
20500,0.028,0.000,0.972,0.040868
21000,0.028,0.000,0.972,0.040868
21500,0.028,0.000,0.972,0.040868
22000,0.028,0.000,0.972,0.040868
22500,0.028,0.000,0.972,0.040868
23000,0.028,0.000,0.972,0.040868
23500,0.028,0.000,0.972,0.040868
24000,0.028,0.000,0.972,0.040868
24500,0.028,0.000,0.972,0.040868
25000,0.028,0.000,0.972,0.040868
25500,0.028,0.000,0.972,0.040868
26000,0.028,0.000,0.972,0.040868
26500,0.028,0.000,0.972,0.040868
27000,0.028,0.000,0.972,0.040868
27500,0.028,0.000,0.972,0.040868
28000,0.028,0.000,0.972,0.040868
28500,0.028,0.000,0.972,0.040868
29000,0.028,0.000,0.972,0.040868
29500,0.028,0.000,0.972,0.040868
30000,0.028,0.000,0.972,0.040868
30500,0.028,0.000,0.972,0.040868
31000,0.028,0.000,0.972,0.040868
31500,0.028,0.000,0.972,0.040868
32000,0.028,0.000,0.972,0.040868
32500,0.028,0.000,0.972,0.040868
33000,0.028,0.000,0.972,0.040868
33500,0.028,0.000,0.972,0.040868
34000,0.028,0.000,0.972,0.040868
34500,0.028,0.000,0.972,0.040868
35000,0.028,0.000,0.972,0.040868
35500,0.028,0.000,0.972,0.040868
36000,0.028,0.000,0.972,0.040868
36500,0.028,0.000,0.972,0.040868
37000,0.028,0.000,0.972,0.040868
37500,0.028,0.000,0.972,0.040868
38000,0.028,0.000,0.972,0.040868
38500,0.028,0.000,0.972,0.040868
39000,0.028,0.000,0.972,0.040868
39500,0.028,0.000,0.972,0.040868
40000,0.028,0.000,0.972,0.040868
40500,0.028,0.000,0.972,0.040868
41000,0.028,0.000,0.972,0.040868
41500,0.028,0.000,0.972,0.040868
42000,0.028,0.000,0.972,0.040868
42500,0.028,0.000,0.972,0.040868
43000,0.028,0.000,0.972,0.040868
43500,0.028,0.000,0.972,0.040868
44000,0.028,0.000,0.972,0.040868
44500,0.028,0.000,0.972,0.040868
45000,0.028,0.000,0.972,0.040868
45500,0.028,0.000,0.972,0.040868
46000,0.028,0.000,0.972,0.040868
46500,0.028,0.000,0.972,0.040868
47000,0.028,0.000,0.972,0.040868
47500,0.028,0.000,0.972,0.040868
48000,0.028,0.000,0.972,0.040868
48500,0.028,0.000,0.972,0.040868
49000,0.028,0.000,0.972,0.040868
49500,0.028,0.000,0.972,0.040868
50000,0.028,0.000,0.972,0.040868
50500,0.028,0.000,0.972,0.040868
51000,0.028,0.000,0.972,0.040868
51500,0.028,0.000,0.972,0.040868
52000,0.028,0.000,0.972,0.040868
52500,0.028,0.000,0.972,0.040868
53000,0.028,0.000,0.972,0.040868
53500,0.028,0.000,0.972,0.040868
54000,0.028,0.000,0.972,0.040868
54500,0.028,0.000,0.972,0.040868
55000,0.028,0.000,0.972,0.040868
55500,0.028,0.000,0.972,0.040868
56000,0.028,0.000,0.972,0.040868
56500,0.028,0.000,0.972,0.040868
57000,0.028,0.000,0.972,0.040868
57500,0.028,0.000,0.972,0.040868
58000,0.028,0.000,0.972,0.040868
58500,0.028,0.000,0.972,0.040868
59000,0.028,0.000,0.972,0.040868
59500,0.028,0.000,0.972,0.040868
60000,0.028,0.000,0.972,0.040868
60500,0.028,0.000,0.972,0.040868
61000,0.028,0.000,0.972,0.040868
61500,0.028,0.000,0.972,0.040868
62000,0.028,0.000,0.972,0.040868
62500,0.028,0.000,0.972,0.040868
63000,0.028,0.000,0.972,0.040868
63500,0.028,0.000,0.972,0.040868
64000,0.028,0.000,0.972,0.040868
64500,0.028,0.000,0.972,0.040868
65000,0.028,0.000,0.972,0.040868
65500,0.028,0.000,0.972,0.040868
66000,0.028,0.000,0.972,0.040868
66500,0.028,0.000,0.972,0.040868
67000,0.028,0.000,0.972,0.040868
67500,0.028,0.000,0.972,0.040868
68000,0.028,0.000,0.972,0.040868
68500,0.028,0.000,0.972,0.040868
69000,0.028,0.000,0.972,0.040868
69500,0.028,0.000,0.972,0.040868
70000,0.028,0.000,0.972,0.040868
70500,0.028,0.000,0.972,0.040868
71000,0.028,0.000,0.972,0.040868
71500,0.028,0.000,0.972,0.040868
72000,0.028,0.000,0.972,0.040868
72500,0.028,0.000,0.972,0.040868
