time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.029,0.921,0.050,0.125744
1000,0.029,0.897,0.074,0.170416
1500,0.041,0.917,0.041,0.130866
2000,0.033,0.921,0.045,0.129629
2500,0.041,0.897,0.062,0.145902
3000,0.045,0.839,0.116,0.230873
3500,0.041,0.855,0.103,0.210509
4000,0.041,0.888,0.070,0.167472
4500,0.029,0.913,0.058,0.121871
5000,0.037,0.897,0.066,0.147595
5500,0.033,0.897,0.070,0.140390
6000,0.041,0.926,0.033,0.126137
6500,0.033,0.921,0.045,0.129542
7000,0.033,0.921,0.045,0.122605
7500,0.029,0.950,0.021,0.076151
8000,0.033,0.913,0.054,0.154371
8500,0.029,0.926,0.045,0.122339
9000,0.029,0.909,0.062,0.167667
9500,0.029,0.905,0.066,0.142178
10000,0.037,0.897,0.066,0.147105
10500,0.033,0.938,0.029,0.089569
11000,0.029,0.938,0.033,0.095805
11500,0.029,0.897,0.074,0.167154
12000,0.029,0.905,0.066,0.146349
12500,0.033,0.872,0.095,0.181703
13000,0.033,0.876,0.091,0.181628
13500,0.033,0.893,0.074,0.164424
14000,0.029,0.913,0.058,0.145775
14500,0.029,0.926,0.045,0.121865
15000,0.033,0.917,0.050,0.125011
15500,0.029,0.930,0.041,0.108075
16000,0.029,0.909,0.062,0.156209
16500,0.029,0.934,0.037,0.105798
17000,0.029,0.913,0.058,0.140070
17500,0.037,0.905,0.058,0.137068
18000,0.045,0.884,0.070,0.187772
18500,0.037,0.921,0.041,0.132980
19000,0.033,0.880,0.087,0.166813
19500,0.029,0.888,0.083,0.151251
20000,0.029,0.888,0.083,0.170227
20500,0.033,0.901,0.066,0.170656
21000,0.029,0.942,0.029,0.094668
21500,0.041,0.897,0.062,0.162093
22000,0.029,0.917,0.054,0.119049
22500,0.029,0.917,0.054,0.133086
23000,0.041,0.926,0.033,0.144863
23500,0.029,0.926,0.045,0.116050
24000,0.033,0.872,0.095,0.199675
24500,0.033,0.897,0.070,0.163305
25000,0.037,0.901,0.062,0.161090
25500,0.029,0.917,0.054,0.136166
26000,0.029,0.946,0.025,0.088419
26500,0.029,0.930,0.041,0.095478
27000,0.029,0.959,0.012,0.071072
27500,0.029,0.934,0.037,0.096627
28000,0.029,0.926,0.045,0.128120
28500,0.029,0.917,0.054,0.131338
29000,0.029,0.921,0.050,0.127342
29500,0.029,0.934,0.037,0.090854
30000,0.029,0.864,0.107,0.207481
30500,0.029,0.909,0.062,0.141672
31000,0.029,0.888,0.083,0.185580
31500,0.033,0.913,0.054,0.130708
32000,0.041,0.893,0.066,0.156501
32500,0.029,0.901,0.070,0.157769
33000,0.029,0.934,0.037,0.113154
33500,0.029,0.921,0.050,0.116701
34000,0.033,0.901,0.066,0.146592
34500,0.033,0.926,0.041,0.107914
35000,0.029,0.930,0.041,0.115040
35500,0.029,0.917,0.054,0.137875
36000,0.029,0.909,0.062,0.154817
36500,0.029,0.897,0.074,0.164887
37000,0.029,0.921,0.050,0.126082
37500,0.029,0.950,0.021,0.080712
38000,0.029,0.950,0.021,0.089191
38500,0.033,0.901,0.066,0.138144
39000,0.041,0.880,0.079,0.177298
39500,0.037,0.897,0.066,0.133076
40000,0.041,0.884,0.074,0.157221
40500,0.033,0.921,0.045,0.109878
41000,0.029,0.946,0.025,0.080599
41500,0.029,0.909,0.062,0.138522
42000,0.029,0.901,0.070,0.144899
42500,0.029,0.905,0.066,0.143809
43000,0.029,0.905,0.066,0.149232
43500,0.033,0.909,0.058,0.147076
44000,0.029,0.909,0.062,0.133157
44500,0.033,0.897,0.070,0.163024
45000,0.029,0.888,0.083,0.176761
45500,0.029,0.917,0.054,0.122523
46000,0.029,0.888,0.083,0.168707
46500,0.033,0.913,0.054,0.136935
47000,0.029,0.905,0.066,0.141336
47500,0.041,0.888,0.070,0.158483
48000,0.037,0.888,0.074,0.177405
48500,0.029,0.921,0.050,0.122454
49000,0.033,0.901,0.066,0.164229
49500,0.033,0.921,0.045,0.125650
50000,0.029,0.934,0.037,0.104764
50500,0.037,0.955,0.008,0.076858
51000,0.045,0.860,0.095,0.219518
51500,0.041,0.921,0.037,0.128450
52000,0.045,0.876,0.079,0.192365
52500,0.029,0.926,0.045,0.133044
53000,0.033,0.938,0.029,0.099714
53500,0.041,0.876,0.083,0.173944
54000,0.037,0.855,0.107,0.191376
54500,0.037,0.860,0.103,0.182148
55000,0.033,0.917,0.050,0.114329
55500,0.029,0.905,0.066,0.144982
56000,0.037,0.847,0.116,0.228376
56500,0.033,0.884,0.083,0.169587
57000,0.029,0.884,0.087,0.180790
57500,0.029,0.901,0.070,0.148494
58000,0.029,0.938,0.033,0.103934
58500,0.029,0.950,0.021,0.083954
59000,0.029,0.938,0.033,0.094711
59500,0.029,0.930,0.041,0.105827
60000,0.029,0.909,0.062,0.145820
60500,0.033,0.917,0.050,0.124655
61000,0.029,0.905,0.066,0.133445
61500,0.033,0.913,0.054,0.121592
62000,0.037,0.884,0.079,0.183577
62500,0.045,0.921,0.033,0.113375
63000,0.029,0.888,0.083,0.148225
63500,0.033,0.897,0.070,0.171584
64000,0.033,0.938,0.029,0.082323
64500,0.029,0.921,0.050,0.123684
65000,0.029,0.917,0.054,0.132956
65500,0.029,0.909,0.062,0.141201
66000,0.037,0.835,0.128,0.232983
66500,0.041,0.860,0.099,0.195487
67000,0.029,0.884,0.087,0.174313
67500,0.029,0.905,0.066,0.139964
68000,0.033,0.926,0.041,0.104288
68500,0.029,0.926,0.045,0.105332
69000,0.037,0.880,0.083,0.172523
69500,0.033,0.893,0.074,0.143742
70000,0.029,0.926,0.045,0.112171
70500,0.029,0.893,0.079,0.147988
71000,0.029,0.888,0.083,0.171710
71500,0.029,0.893,0.079,0.135703
72000,0.029,0.909,0.062,0.147734
72500,0.029,0.926,0.045,0.112964
73000,0.029,0.880,0.091,0.180608
73500,0.037,0.946,0.017,0.078742
74000,0.029,0.955,0.017,0.072455
74500,0.029,0.950,0.021,0.093856
75000,0.029,0.934,0.037,0.107198
75500,0.029,0.901,0.070,0.152514
76000,0.033,0.884,0.083,0.177674
76500,0.033,0.855,0.112,0.197160
77000,0.029,0.921,0.050,0.111780
77500,0.029,0.905,0.066,0.152854
78000,0.029,0.905,0.066,0.132631
78500,0.037,0.909,0.054,0.135300
79000,0.033,0.913,0.054,0.137696
79500,0.029,0.930,0.041,0.128374
80000,0.029,0.930,0.041,0.112290
80500,0.029,0.934,0.037,0.102824
81000,0.037,0.897,0.066,0.173500
81500,0.029,0.930,0.041,0.094767
82000,0.029,0.901,0.070,0.159229
82500,0.041,0.901,0.058,0.152478
83000,0.033,0.938,0.029,0.115846
83500,0.029,0.921,0.050,0.123773
84000,0.037,0.888,0.074,0.180956
84500,0.029,0.917,0.054,0.136886
85000,0.033,0.893,0.074,0.158933
85500,0.029,0.942,0.029,0.096222
86000,0.037,0.872,0.091,0.213294
86500,0.033,0.913,0.054,0.130689
87000,0.029,0.884,0.087,0.162043
87500,0.033,0.913,0.054,0.126758
88000,0.029,0.905,0.066,0.152152
88500,0.029,0.942,0.029,0.093757
89000,0.029,0.921,0.050,0.123235
89500,0.045,0.897,0.058,0.163860
90000,0.029,0.917,0.054,0.131720
90500,0.033,0.926,0.041,0.094188
91000,0.037,0.864,0.099,0.195663
91500,0.041,0.843,0.116,0.225689
92000,0.033,0.921,0.045,0.105693
92500,0.033,0.930,0.037,0.109263
93000,0.033,0.905,0.062,0.159137
93500,0.033,0.884,0.083,0.191925
94000,0.029,0.930,0.041,0.108465
94500,0.029,0.938,0.033,0.099400
95000,0.029,0.946,0.025,0.088008
95500,0.029,0.926,0.045,0.124668
96000,0.029,0.955,0.017,0.084991
96500,0.029,0.934,0.037,0.117270
97000,0.033,0.926,0.041,0.118101
97500,0.029,0.864,0.107,0.219643
98000,0.033,0.926,0.041,0.127920
98500,0.041,0.921,0.037,0.126532
99000,0.033,0.913,0.054,0.136362
99500,0.029,0.893,0.079,0.169382
100000,0.029,0.888,0.083,0.180114
