time,n_A+p,n_B,n_AB
100,0.349,0.498,0.153
200,0.300,0.486,0.214
300,0.242,0.544,0.214
400,0.199,0.547,0.254
500,0.208,0.538,0.254
600,0.187,0.575,0.239
700,0.199,0.554,0.248
800,0.239,0.569,0.193
900,0.202,0.575,0.223
1000,0.180,0.609,0.211
1100,0.171,0.651,0.177
1200,0.156,0.657,0.187
1300,0.147,0.657,0.196
1400,0.141,0.679,0.180
1500,0.144,0.709,0.147
1600,0.135,0.725,0.141
1700,0.101,0.737,0.162
1800,0.113,0.774,0.113
1900,0.092,0.795,0.113
2000,0.086,0.786,0.128
2100,0.076,0.777,0.147
2200,0.070,0.792,0.138
2300,0.061,0.792,0.147
2400,0.070,0.807,0.122
2500,0.043,0.829,0.128
2600,0.028,0.856,0.116
2700,0.021,0.878,0.101
2800,0.031,0.896,0.073
2900,0.015,0.905,0.080
3000,0.024,0.917,0.058
3100,0.021,0.930,0.049
3200,0.015,0.927,0.058
3300,0.012,0.936,0.052
3400,0.009,0.963,0.028
3500,0.003,0.960,0.037
3600,0.003,0.972,0.024
3700,0.000,0.976,0.024
3800,0.000,0.988,0.012
3900,0.000,0.988,0.012
4000,0.000,0.982,0.018
4100,0.000,0.988,0.012
4200,0.000,0.985,0.015
4300,0.000,0.994,0.006
4400,0.000,0.994,0.006
4500,0.000,0.994,0.006
4600,0.000,0.997,0.003
4700,0.000,0.997,0.003
4800,0.000,1.000,0.000
