time,n_A+p,n_B,n_AB
100,0.355,0.465,0.180
200,0.332,0.433,0.235
300,0.318,0.410,0.272
400,0.276,0.392,0.332
500,0.290,0.447,0.263
600,0.249,0.461,0.290
700,0.263,0.415,0.323
800,0.309,0.378,0.313
900,0.295,0.382,0.323
1000,0.290,0.410,0.300
1100,0.300,0.401,0.300
1200,0.300,0.387,0.313
1300,0.276,0.429,0.295
1400,0.235,0.401,0.364
1500,0.230,0.424,0.346
1600,0.203,0.465,0.332
1700,0.217,0.475,0.309
1800,0.258,0.465,0.276
1900,0.235,0.488,0.276
2000,0.263,0.415,0.323
2100,0.203,0.493,0.304
2200,0.175,0.452,0.373
2300,0.184,0.447,0.369
2400,0.198,0.410,0.392
2500,0.226,0.406,0.369
2600,0.304,0.378,0.318
2700,0.276,0.355,0.369
2800,0.286,0.336,0.378
2900,0.323,0.323,0.355
3000,0.309,0.300,0.392
3100,0.332,0.323,0.346
3200,0.300,0.323,0.378
3300,0.276,0.369,0.355
3400,0.281,0.359,0.359
3500,0.295,0.364,0.341
3600,0.332,0.401,0.267
3700,0.286,0.392,0.323
3800,0.295,0.369,0.336
3900,0.290,0.346,0.364
4000,0.300,0.318,0.382
4100,0.295,0.364,0.341
4200,0.295,0.406,0.300
4300,0.300,0.396,0.304
4400,0.286,0.392,0.323
4500,0.304,0.433,0.263
4600,0.309,0.396,0.295
4700,0.290,0.346,0.364
4800,0.290,0.364,0.346
4900,0.290,0.442,0.267
5000,0.304,0.392,0.304
5100,0.272,0.387,0.341
5200,0.272,0.378,0.350
5300,0.272,0.438,0.290
5400,0.244,0.447,0.309
5500,0.230,0.433,0.336
5600,0.276,0.452,0.272
5700,0.207,0.438,0.355
5800,0.230,0.442,0.327
5900,0.281,0.442,0.276
6000,0.212,0.447,0.341
6100,0.203,0.438,0.359
6200,0.217,0.479,0.304
6300,0.221,0.484,0.295
6400,0.217,0.465,0.318
6500,0.189,0.525,0.286
6600,0.189,0.516,0.295
6700,0.152,0.562,0.286
6800,0.166,0.562,0.272
6900,0.129,0.558,0.313
7000,0.147,0.544,0.309
7100,0.189,0.507,0.304
7200,0.161,0.558,0.281
7300,0.171,0.516,0.313
7400,0.180,0.530,0.290
7500,0.189,0.521,0.290
7600,0.175,0.484,0.341
7700,0.152,0.484,0.364
7800,0.194,0.484,0.323
7900,0.166,0.553,0.281
8000,0.171,0.493,0.336
8100,0.203,0.479,0.318
8200,0.207,0.470,0.323
8300,0.161,0.415,0.424
8400,0.166,0.493,0.341
8500,0.166,0.544,0.290
8600,0.143,0.548,0.309
8700,0.138,0.585,0.276
8800,0.120,0.590,0.290
8900,0.152,0.567,0.281
9000,0.106,0.599,0.295
9100,0.106,0.585,0.309
9200,0.106,0.636,0.258
9300,0.115,0.581,0.304
9400,0.124,0.599,0.276
9500,0.157,0.590,0.253
9600,0.138,0.604,0.258
9700,0.101,0.618,0.281
9800,0.078,0.645,0.276
9900,0.083,0.682,0.235
10000,0.097,0.650,0.253
10100,0.092,0.682,0.226
10200,0.074,0.705,0.221
10300,0.055,0.719,0.226
10400,0.060,0.733,0.207
10500,0.060,0.756,0.184
10600,0.041,0.797,0.161
10700,0.046,0.806,0.147
10800,0.041,0.829,0.129
10900,0.032,0.866,0.101
11000,0.032,0.880,0.088
11100,0.028,0.889,0.083
