time,n_A+p,n_B,n_AB
100,0.030,0.967,0.003
200,0.030,0.966,0.004
300,0.030,0.958,0.012
400,0.030,0.956,0.014
500,0.030,0.948,0.022
600,0.030,0.945,0.025
700,0.030,0.942,0.028
800,0.030,0.939,0.031
900,0.030,0.935,0.035
1000,0.030,0.923,0.047
1100,0.031,0.920,0.049
1200,0.031,0.912,0.057
1300,0.030,0.906,0.064
1400,0.030,0.897,0.073
1500,0.030,0.901,0.069
1600,0.030,0.891,0.079
1700,0.030,0.889,0.081
1800,0.032,0.874,0.094
1900,0.032,0.867,0.101
2000,0.031,0.853,0.116
2100,0.031,0.845,0.124
2200,0.034,0.836,0.130
2300,0.034,0.820,0.146
2400,0.033,0.822,0.145
2500,0.033,0.811,0.156
2600,0.033,0.805,0.162
2700,0.037,0.790,0.173
2800,0.041,0.782,0.177
2900,0.040,0.781,0.179
3000,0.039,0.780,0.181
3100,0.041,0.774,0.185
3200,0.043,0.760,0.197
3300,0.042,0.745,0.213
3400,0.041,0.742,0.217
3500,0.041,0.732,0.227
3600,0.042,0.717,0.241
3700,0.048,0.706,0.246
3800,0.048,0.696,0.256
3900,0.047,0.687,0.266
4000,0.054,0.678,0.268
4100,0.057,0.663,0.280
4200,0.058,0.656,0.286
4300,0.061,0.639,0.300
4400,0.066,0.618,0.316
4500,0.072,0.600,0.328
4600,0.073,0.586,0.341
4700,0.069,0.578,0.353
4800,0.072,0.573,0.355
4900,0.073,0.555,0.372
5000,0.071,0.538,0.391
5100,0.076,0.526,0.398
5200,0.082,0.515,0.403
5300,0.091,0.506,0.403
5400,0.086,0.502,0.412
5500,0.085,0.496,0.419
5600,0.082,0.492,0.426
5700,0.091,0.482,0.427
5800,0.094,0.471,0.435
5900,0.091,0.455,0.454
6000,0.093,0.450,0.457
6100,0.097,0.446,0.457
6200,0.094,0.438,0.468
6300,0.098,0.420,0.482
6400,0.094,0.405,0.501
6500,0.094,0.391,0.515
6600,0.102,0.377,0.521
6700,0.102,0.366,0.532
6800,0.088,0.364,0.548
6900,0.098,0.362,0.540
7000,0.099,0.351,0.550
7100,0.095,0.344,0.561
7200,0.093,0.350,0.557
7300,0.103,0.340,0.557
7400,0.112,0.322,0.566
7500,0.121,0.310,0.569
7600,0.120,0.301,0.579
7700,0.119,0.289,0.592
7800,0.120,0.284,0.596
