time,n_A+p,n_B,n_AB
100,0.346,0.465,0.190
200,0.275,0.398,0.327
300,0.229,0.315,0.456
400,0.214,0.229,0.557
500,0.183,0.199,0.618
600,0.174,0.199,0.627
700,0.180,0.183,0.636
800,0.144,0.147,0.709
900,0.150,0.138,0.713
1000,0.144,0.131,0.725
1100,0.138,0.135,0.728
1200,0.135,0.156,0.709
1300,0.110,0.159,0.731
1400,0.110,0.138,0.752
1500,0.122,0.150,0.728
1600,0.119,0.150,0.731
1700,0.125,0.128,0.746
1800,0.110,0.113,0.777
1900,0.095,0.107,0.798
2000,0.092,0.113,0.795
2100,0.107,0.119,0.774
2200,0.107,0.150,0.743
2300,0.098,0.147,0.755
2400,0.101,0.122,0.777
2500,0.110,0.122,0.768
2600,0.107,0.119,0.774
2700,0.092,0.125,0.783
2800,0.092,0.125,0.783
2900,0.083,0.135,0.783
3000,0.122,0.119,0.758
3100,0.128,0.110,0.761
3200,0.119,0.098,0.783
3300,0.116,0.107,0.777
3400,0.098,0.131,0.771
3500,0.101,0.131,0.768
3600,0.092,0.135,0.774
3700,0.104,0.125,0.771
3800,0.101,0.107,0.792
3900,0.092,0.104,0.804
4000,0.101,0.116,0.783
4100,0.086,0.119,0.795
4200,0.098,0.104,0.798
4300,0.110,0.110,0.780
4400,0.095,0.095,0.810
4500,0.095,0.092,0.813
4600,0.092,0.076,0.832
4700,0.104,0.083,0.813
4800,0.098,0.092,0.810
4900,0.110,0.092,0.798
5000,0.101,0.092,0.807
5100,0.104,0.086,0.810
5200,0.107,0.104,0.789
5300,0.125,0.107,0.768
5400,0.128,0.098,0.774
5500,0.138,0.104,0.758
5600,0.119,0.095,0.786
5700,0.107,0.098,0.795
5800,0.113,0.107,0.780
5900,0.104,0.107,0.789
6000,0.101,0.089,0.810
6100,0.092,0.095,0.813
6200,0.104,0.098,0.798
6300,0.107,0.086,0.807
6400,0.131,0.070,0.798
6500,0.122,0.076,0.801
6600,0.107,0.095,0.798
6700,0.076,0.092,0.832
6800,0.104,0.083,0.813
6900,0.110,0.073,0.817
7000,0.095,0.089,0.817
7100,0.104,0.073,0.823
7200,0.089,0.067,0.844
7300,0.098,0.073,0.829
7400,0.086,0.070,0.844
7500,0.080,0.089,0.832
7600,0.083,0.107,0.810
7700,0.092,0.098,0.810
7800,0.086,0.089,0.826
7900,0.080,0.070,0.850
8000,0.092,0.073,0.835
8100,0.110,0.092,0.798
8200,0.131,0.095,0.774
8300,0.104,0.107,0.789
8400,0.116,0.098,0.786
8500,0.086,0.092,0.823
8600,0.076,0.116,0.807
8700,0.092,0.104,0.804
8800,0.073,0.110,0.817
8900,0.092,0.092,0.817
9000,0.101,0.107,0.792
9100,0.104,0.089,0.807
9200,0.092,0.086,0.823
9300,0.095,0.086,0.820
9400,0.110,0.092,0.798
9500,0.110,0.095,0.795
9600,0.119,0.119,0.761
9700,0.107,0.116,0.777
9800,0.110,0.101,0.789
9900,0.095,0.110,0.795
10000,0.086,0.113,0.801
10100,0.113,0.110,0.777
10200,0.113,0.086,0.801
10300,0.110,0.089,0.801
10400,0.128,0.086,0.786
10500,0.153,0.067,0.780
10600,0.159,0.089,0.752
10700,0.153,0.110,0.737
10800,0.202,0.110,0.688
10900,0.180,0.095,0.725
11000,0.177,0.089,0.734
11100,0.128,0.095,0.777
11200,0.135,0.086,0.780
11300,0.141,0.086,0.774
