time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.921,0.050,0.123107
1000,0.030,0.769,0.201,0.331753
1500,0.040,0.630,0.330,0.404732
2000,0.069,0.494,0.437,0.428618
2500,0.099,0.357,0.543,0.386396
3000,0.151,0.251,0.598,0.379975
3500,0.154,0.208,0.638,0.354067
4000,0.156,0.196,0.648,0.352818
4500,0.144,0.196,0.660,0.334515
5000,0.166,0.189,0.645,0.347584
5500,0.151,0.156,0.692,0.312488
6000,0.146,0.171,0.682,0.344498
6500,0.141,0.184,0.675,0.354331
7000,0.176,0.161,0.663,0.374989
7500,0.161,0.109,0.730,0.319474
8000,0.181,0.139,0.680,0.380695
8500,0.154,0.134,0.712,0.320469
9000,0.127,0.156,0.717,0.323053
9500,0.179,0.156,0.665,0.374001
10000,0.132,0.146,0.722,0.329304
10500,0.151,0.156,0.692,0.378335
11000,0.129,0.119,0.752,0.302070
11500,0.127,0.161,0.712,0.337633
12000,0.154,0.144,0.702,0.345014
12500,0.211,0.127,0.663,0.371313
13000,0.179,0.134,0.687,0.367830
13500,0.189,0.114,0.697,0.308584
14000,0.203,0.102,0.695,0.323220
14500,0.186,0.094,0.720,0.329725
15000,0.226,0.109,0.665,0.377929
15500,0.238,0.099,0.663,0.379278
16000,0.208,0.072,0.720,0.298795
16500,0.174,0.112,0.715,0.333569
17000,0.164,0.077,0.759,0.295274
17500,0.164,0.079,0.757,0.300135
18000,0.199,0.107,0.695,0.354223
18500,0.228,0.119,0.653,0.372842
19000,0.156,0.141,0.702,0.333268
19500,0.159,0.159,0.682,0.352281
20000,0.184,0.141,0.675,0.374308
20500,0.141,0.132,0.727,0.294641
21000,0.169,0.119,0.712,0.333797
21500,0.176,0.124,0.700,0.328253
22000,0.191,0.127,0.682,0.351305
22500,0.196,0.124,0.680,0.343119
23000,0.199,0.127,0.675,0.347875
23500,0.211,0.151,0.638,0.394997
24000,0.211,0.114,0.675,0.373212
24500,0.169,0.124,0.707,0.323519
25000,0.166,0.156,0.677,0.350827
25500,0.169,0.181,0.650,0.386945
26000,0.201,0.149,0.650,0.376250
26500,0.184,0.122,0.695,0.343754
27000,0.164,0.151,0.685,0.365424
27500,0.184,0.154,0.663,0.369843
28000,0.164,0.159,0.677,0.361119
28500,0.174,0.141,0.685,0.350480
29000,0.169,0.141,0.690,0.372683
29500,0.149,0.114,0.737,0.317328
30000,0.132,0.114,0.754,0.320089
30500,0.151,0.136,0.712,0.364290
31000,0.169,0.117,0.715,0.335090
31500,0.166,0.122,0.712,0.325186
32000,0.149,0.132,0.720,0.338899
32500,0.213,0.114,0.672,0.376281
33000,0.191,0.114,0.695,0.357531
33500,0.194,0.127,0.680,0.387961
34000,0.218,0.082,0.700,0.350839
34500,0.208,0.074,0.717,0.334356
35000,0.221,0.082,0.697,0.352436
35500,0.189,0.074,0.737,0.306760
36000,0.186,0.097,0.717,0.343188
36500,0.174,0.136,0.690,0.354871
37000,0.149,0.117,0.734,0.313260
37500,0.166,0.119,0.715,0.336284
38000,0.161,0.122,0.717,0.314671
38500,0.199,0.099,0.702,0.342545
39000,0.221,0.109,0.670,0.355393
39500,0.208,0.107,0.685,0.350000
40000,0.161,0.109,0.730,0.304230
40500,0.161,0.077,0.762,0.268789
41000,0.199,0.089,0.712,0.322582
41500,0.196,0.129,0.675,0.373859
42000,0.194,0.141,0.665,0.382430
42500,0.181,0.104,0.715,0.350333
43000,0.171,0.114,0.715,0.340103
43500,0.181,0.102,0.717,0.316551
44000,0.211,0.107,0.682,0.352788
44500,0.179,0.132,0.690,0.364079
45000,0.166,0.151,0.682,0.365844
45500,0.156,0.146,0.697,0.344744
46000,0.169,0.186,0.645,0.410485
46500,0.146,0.146,0.707,0.356431
47000,0.139,0.132,0.730,0.317979
47500,0.154,0.151,0.695,0.351941
48000,0.141,0.124,0.734,0.330683
48500,0.141,0.151,0.707,0.332008
49000,0.124,0.151,0.725,0.347627
49500,0.119,0.144,0.737,0.357822
50000,0.164,0.151,0.685,0.382002
50500,0.154,0.094,0.752,0.292413
51000,0.127,0.107,0.767,0.280445
51500,0.134,0.117,0.749,0.303968
52000,0.136,0.149,0.715,0.348022
52500,0.132,0.149,0.720,0.339702
53000,0.154,0.144,0.702,0.347256
53500,0.184,0.156,0.660,0.404046
54000,0.176,0.117,0.707,0.342148
54500,0.184,0.114,0.702,0.356383
55000,0.228,0.087,0.685,0.369387
55500,0.211,0.102,0.687,0.350935
56000,0.176,0.097,0.727,0.300068
56500,0.206,0.099,0.695,0.331388
57000,0.194,0.117,0.690,0.354913
57500,0.146,0.102,0.752,0.305359
58000,0.181,0.112,0.707,0.360471
58500,0.169,0.102,0.730,0.324620
59000,0.151,0.087,0.762,0.304321
59500,0.179,0.097,0.725,0.362741
60000,0.164,0.114,0.722,0.335142
60500,0.171,0.141,0.687,0.370719
61000,0.161,0.166,0.672,0.390335
61500,0.166,0.127,0.707,0.329067
62000,0.184,0.122,0.695,0.348143
62500,0.156,0.129,0.715,0.321300
63000,0.169,0.132,0.700,0.343372
63500,0.189,0.114,0.697,0.361827
64000,0.174,0.122,0.705,0.361646
64500,0.161,0.159,0.680,0.363763
65000,0.141,0.134,0.725,0.316687
65500,0.184,0.139,0.677,0.376653
66000,0.189,0.159,0.653,0.391864
66500,0.186,0.099,0.715,0.342532
