time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.950,0.020,0.069803
1000,0.035,0.943,0.022,0.078101
1500,0.035,0.891,0.074,0.153714
2000,0.032,0.901,0.067,0.133388
2500,0.042,0.911,0.047,0.117088
3000,0.037,0.901,0.062,0.123177
3500,0.047,0.896,0.057,0.117242
4000,0.052,0.881,0.067,0.140007
4500,0.042,0.871,0.087,0.146083
5000,0.032,0.898,0.069,0.140786
5500,0.040,0.888,0.072,0.155527
6000,0.045,0.873,0.082,0.174772
6500,0.042,0.886,0.072,0.158088
7000,0.042,0.871,0.087,0.171544
7500,0.040,0.881,0.079,0.148025
8000,0.032,0.891,0.077,0.144006
8500,0.037,0.893,0.069,0.137483
9000,0.045,0.883,0.072,0.158229
9500,0.040,0.864,0.097,0.183025
10000,0.065,0.873,0.062,0.141763
10500,0.084,0.839,0.077,0.190024
11000,0.050,0.868,0.082,0.141174
11500,0.042,0.908,0.050,0.109177
12000,0.035,0.916,0.050,0.105493
12500,0.032,0.931,0.037,0.098624
13000,0.035,0.921,0.045,0.104062
13500,0.037,0.928,0.035,0.096251
14000,0.032,0.928,0.040,0.085175
14500,0.030,0.916,0.055,0.101086
15000,0.030,0.931,0.040,0.080186
15500,0.032,0.918,0.050,0.111341
16000,0.037,0.901,0.062,0.121116
16500,0.040,0.896,0.065,0.117905
17000,0.035,0.891,0.074,0.149313
17500,0.050,0.861,0.089,0.190987
18000,0.037,0.864,0.099,0.183768
18500,0.035,0.886,0.079,0.133606
19000,0.030,0.911,0.060,0.116355
19500,0.030,0.908,0.062,0.131883
20000,0.032,0.903,0.065,0.131904
20500,0.037,0.916,0.047,0.122246
21000,0.035,0.913,0.052,0.124847
21500,0.052,0.893,0.055,0.146772
22000,0.042,0.911,0.047,0.120582
22500,0.035,0.903,0.062,0.142976
23000,0.035,0.896,0.069,0.131371
23500,0.037,0.908,0.055,0.127281
24000,0.042,0.911,0.047,0.122254
24500,0.045,0.896,0.060,0.128396
25000,0.040,0.886,0.074,0.136785
25500,0.042,0.901,0.057,0.115311
26000,0.037,0.891,0.072,0.140227
26500,0.035,0.913,0.052,0.112320
27000,0.055,0.856,0.089,0.197493
27500,0.040,0.893,0.067,0.124458
28000,0.042,0.878,0.079,0.184015
28500,0.035,0.876,0.089,0.154906
29000,0.045,0.834,0.122,0.212623
29500,0.045,0.851,0.104,0.204497
30000,0.045,0.856,0.099,0.190959
30500,0.040,0.896,0.065,0.117452
31000,0.037,0.906,0.057,0.120641
31500,0.035,0.923,0.042,0.119990
32000,0.035,0.928,0.037,0.102215
32500,0.037,0.938,0.025,0.074910
33000,0.030,0.921,0.050,0.111029
33500,0.030,0.911,0.060,0.119861
34000,0.032,0.918,0.050,0.111808
34500,0.045,0.886,0.069,0.148917
35000,0.055,0.873,0.072,0.133873
35500,0.040,0.864,0.097,0.155615
36000,0.040,0.883,0.077,0.140236
36500,0.042,0.883,0.074,0.138118
37000,0.037,0.901,0.062,0.112384
37500,0.037,0.878,0.084,0.154224
38000,0.050,0.876,0.074,0.172949
38500,0.065,0.846,0.089,0.205725
39000,0.052,0.864,0.084,0.164731
39500,0.057,0.851,0.092,0.171715
40000,0.047,0.861,0.092,0.177861
40500,0.040,0.906,0.055,0.122619
41000,0.035,0.903,0.062,0.127807
41500,0.030,0.893,0.077,0.147253
42000,0.035,0.893,0.072,0.125980
42500,0.032,0.916,0.052,0.090569
43000,0.035,0.933,0.032,0.080490
43500,0.037,0.921,0.042,0.102115
44000,0.035,0.901,0.065,0.121421
44500,0.032,0.913,0.055,0.123487
45000,0.035,0.903,0.062,0.124580
45500,0.035,0.935,0.030,0.078161
46000,0.042,0.935,0.022,0.079672
46500,0.037,0.901,0.062,0.129722
47000,0.045,0.898,0.057,0.125470
47500,0.035,0.871,0.094,0.183781
48000,0.042,0.876,0.082,0.146716
48500,0.040,0.893,0.067,0.123478
49000,0.037,0.923,0.040,0.088684
49500,0.035,0.911,0.055,0.111393
50000,0.035,0.933,0.032,0.075733
50500,0.045,0.911,0.045,0.102152
51000,0.040,0.906,0.055,0.112339
51500,0.030,0.906,0.065,0.123733
52000,0.037,0.921,0.042,0.102508
52500,0.030,0.935,0.035,0.078193
53000,0.030,0.931,0.040,0.084606
53500,0.030,0.933,0.037,0.084433
54000,0.030,0.923,0.047,0.115319
54500,0.030,0.916,0.055,0.122899
55000,0.030,0.935,0.035,0.084842
55500,0.030,0.935,0.035,0.088824
56000,0.032,0.940,0.027,0.086977
