time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.034,0.902,0.064,0.158166
1000,0.028,0.761,0.211,0.301398
1500,0.028,0.654,0.318,0.357949
2000,0.043,0.532,0.425,0.390783
2500,0.083,0.352,0.566,0.416203
3000,0.101,0.275,0.624,0.386145
3500,0.092,0.217,0.691,0.350773
4000,0.098,0.217,0.685,0.343887
4500,0.092,0.266,0.642,0.397644
5000,0.092,0.245,0.664,0.386121
5500,0.113,0.177,0.709,0.340998
6000,0.128,0.226,0.645,0.384121
6500,0.107,0.190,0.703,0.351224
7000,0.135,0.138,0.728,0.320165
7500,0.165,0.159,0.676,0.388251
8000,0.135,0.138,0.728,0.334885
8500,0.144,0.128,0.728,0.334737
9000,0.135,0.107,0.758,0.301420
9500,0.165,0.092,0.743,0.335181
10000,0.168,0.101,0.731,0.335497
10500,0.196,0.092,0.713,0.347983
11000,0.165,0.101,0.734,0.318810
11500,0.177,0.092,0.731,0.327394
12000,0.217,0.073,0.709,0.369280
12500,0.217,0.073,0.709,0.366597
13000,0.190,0.107,0.703,0.352343
13500,0.116,0.080,0.804,0.242923
14000,0.162,0.138,0.700,0.359230
14500,0.147,0.135,0.719,0.341720
15000,0.122,0.119,0.758,0.286263
15500,0.162,0.153,0.685,0.357308
16000,0.144,0.138,0.719,0.337544
16500,0.150,0.110,0.740,0.320675
17000,0.165,0.092,0.743,0.310627
17500,0.180,0.107,0.713,0.325528
18000,0.147,0.113,0.740,0.315714
18500,0.150,0.098,0.752,0.312325
19000,0.141,0.119,0.740,0.321393
19500,0.208,0.119,0.673,0.388838
20000,0.156,0.101,0.743,0.323700
20500,0.171,0.125,0.703,0.378046
21000,0.156,0.076,0.768,0.300171
21500,0.177,0.073,0.749,0.324539
22000,0.156,0.095,0.749,0.315101
22500,0.174,0.135,0.691,0.362107
23000,0.199,0.135,0.667,0.379343
23500,0.180,0.150,0.670,0.401204
24000,0.162,0.131,0.706,0.354888
24500,0.193,0.110,0.697,0.370934
25000,0.180,0.095,0.725,0.355266
25500,0.177,0.073,0.749,0.332049
26000,0.135,0.101,0.765,0.272497
26500,0.150,0.089,0.761,0.273998
27000,0.165,0.092,0.743,0.315725
27500,0.180,0.089,0.731,0.308139
28000,0.168,0.107,0.725,0.321169
28500,0.171,0.095,0.734,0.306448
29000,0.174,0.122,0.703,0.355483
29500,0.144,0.150,0.706,0.341930
30000,0.190,0.119,0.691,0.354689
30500,0.153,0.138,0.709,0.345981
31000,0.208,0.113,0.679,0.355994
31500,0.165,0.135,0.700,0.347799
32000,0.156,0.098,0.746,0.311551
32500,0.177,0.098,0.725,0.331012
33000,0.183,0.073,0.743,0.301750
33500,0.183,0.128,0.688,0.369284
34000,0.131,0.107,0.761,0.295371
34500,0.141,0.110,0.749,0.322556
35000,0.135,0.147,0.719,0.361754
35500,0.153,0.080,0.768,0.285763
36000,0.150,0.076,0.774,0.280605
36500,0.141,0.110,0.749,0.304819
37000,0.153,0.101,0.746,0.315312
37500,0.174,0.119,0.706,0.337138
38000,0.150,0.131,0.719,0.340423
38500,0.131,0.110,0.758,0.302459
39000,0.144,0.119,0.737,0.327160
39500,0.183,0.095,0.722,0.340529
40000,0.135,0.113,0.752,0.301448
40500,0.122,0.141,0.737,0.320767
41000,0.141,0.110,0.749,0.323190
41500,0.150,0.113,0.737,0.331689
42000,0.174,0.092,0.734,0.316910
42500,0.156,0.128,0.716,0.336948
43000,0.144,0.095,0.761,0.294819
43500,0.147,0.110,0.743,0.327965
44000,0.138,0.113,0.749,0.312668
44500,0.131,0.135,0.734,0.337991
45000,0.092,0.125,0.783,0.266766
45500,0.211,0.101,0.688,0.355610
46000,0.168,0.104,0.728,0.332106
46500,0.147,0.113,0.740,0.331685
47000,0.150,0.080,0.771,0.287893
47500,0.156,0.104,0.740,0.321018
48000,0.141,0.131,0.728,0.321851
48500,0.153,0.089,0.758,0.278837
49000,0.153,0.110,0.737,0.313559
49500,0.223,0.107,0.670,0.371617
50000,0.199,0.144,0.657,0.391890
50500,0.208,0.122,0.670,0.375299
51000,0.229,0.116,0.654,0.397839
51500,0.174,0.086,0.740,0.313988
52000,0.156,0.141,0.703,0.363035
52500,0.180,0.110,0.709,0.342752
53000,0.141,0.113,0.746,0.313036
53500,0.159,0.122,0.719,0.361307
54000,0.159,0.135,0.706,0.342952
54500,0.138,0.156,0.706,0.330313
55000,0.122,0.168,0.709,0.356108
55500,0.147,0.107,0.746,0.323214
56000,0.187,0.089,0.725,0.335961
56500,0.128,0.104,0.768,0.297116
57000,0.144,0.131,0.725,0.357589
