time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.942,0.031,0.093793
1000,0.028,0.942,0.031,0.087378
1500,0.028,0.927,0.046,0.110200
2000,0.028,0.951,0.021,0.080539
2500,0.028,0.924,0.049,0.111354
3000,0.031,0.939,0.031,0.077490
3500,0.031,0.917,0.052,0.105306
4000,0.031,0.936,0.034,0.098140
4500,0.031,0.905,0.064,0.136085
5000,0.028,0.951,0.021,0.078375
5500,0.031,0.933,0.037,0.100765
6000,0.028,0.939,0.034,0.098118
6500,0.028,0.933,0.040,0.108536
7000,0.034,0.920,0.046,0.109611
7500,0.034,0.924,0.043,0.117636
8000,0.031,0.936,0.034,0.107496
8500,0.031,0.924,0.046,0.113095
9000,0.034,0.905,0.061,0.117683
9500,0.028,0.920,0.052,0.118675
10000,0.028,0.939,0.034,0.089069
10500,0.028,0.948,0.024,0.090865
11000,0.034,0.933,0.034,0.097255
11500,0.031,0.905,0.064,0.137364
12000,0.031,0.920,0.049,0.107679
12500,0.028,0.927,0.046,0.109597
13000,0.043,0.942,0.015,0.082451
13500,0.034,0.927,0.040,0.111366
14000,0.031,0.899,0.070,0.151064
14500,0.043,0.911,0.046,0.134140
15000,0.037,0.930,0.034,0.100909
15500,0.028,0.954,0.018,0.069946
16000,0.028,0.936,0.037,0.094587
16500,0.028,0.936,0.037,0.088065
17000,0.031,0.920,0.049,0.112707
17500,0.037,0.927,0.037,0.108666
18000,0.031,0.957,0.012,0.070516
18500,0.028,0.933,0.040,0.099216
19000,0.031,0.939,0.031,0.084942
19500,0.031,0.948,0.021,0.080418
20000,0.031,0.945,0.024,0.080433
20500,0.028,0.920,0.052,0.112098
21000,0.028,0.954,0.018,0.067393
21500,0.031,0.902,0.067,0.144321
22000,0.040,0.911,0.049,0.129402
22500,0.034,0.933,0.034,0.099030
23000,0.028,0.933,0.040,0.096886
23500,0.028,0.945,0.028,0.081069
24000,0.028,0.951,0.021,0.075506
24500,0.028,0.945,0.028,0.087083
25000,0.028,0.945,0.028,0.086592
25500,0.028,0.933,0.040,0.095714
26000,0.031,0.930,0.040,0.100748
26500,0.028,0.954,0.018,0.066982
27000,0.031,0.930,0.040,0.093853
27500,0.028,0.939,0.034,0.084349
28000,0.046,0.917,0.037,0.119796
28500,0.031,0.942,0.028,0.076927
29000,0.031,0.927,0.043,0.101969
29500,0.040,0.899,0.061,0.135579
30000,0.043,0.930,0.028,0.098021
30500,0.031,0.917,0.052,0.112529
31000,0.034,0.924,0.043,0.105743
31500,0.034,0.917,0.049,0.130354
32000,0.034,0.927,0.040,0.113309
32500,0.031,0.942,0.028,0.083108
33000,0.031,0.948,0.021,0.083876
33500,0.031,0.945,0.024,0.081648
