time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.954,0.018,0.070191
1000,0.031,0.927,0.043,0.099712
1500,0.028,0.933,0.040,0.087052
2000,0.037,0.942,0.021,0.077517
2500,0.028,0.954,0.018,0.063010
3000,0.028,0.960,0.012,0.056108
3500,0.028,0.948,0.024,0.066845
4000,0.037,0.948,0.015,0.081738
4500,0.037,0.884,0.080,0.166431
5000,0.028,0.930,0.043,0.099560
5500,0.040,0.908,0.052,0.126110
6000,0.037,0.908,0.055,0.139573
6500,0.037,0.927,0.037,0.110856
7000,0.031,0.930,0.040,0.100149
7500,0.034,0.939,0.028,0.085333
8000,0.031,0.939,0.031,0.087527
8500,0.034,0.933,0.034,0.091180
9000,0.034,0.908,0.058,0.132456
9500,0.031,0.905,0.064,0.132047
10000,0.028,0.930,0.043,0.090579
10500,0.028,0.957,0.015,0.058248
11000,0.031,0.960,0.009,0.060652
11500,0.028,0.951,0.021,0.070466
12000,0.028,0.951,0.021,0.069579
12500,0.028,0.948,0.024,0.071244
13000,0.028,0.957,0.015,0.062093
13500,0.034,0.939,0.028,0.085409
14000,0.031,0.936,0.034,0.092442
14500,0.031,0.930,0.040,0.108571
15000,0.031,0.927,0.043,0.104412
15500,0.031,0.942,0.028,0.092390
16000,0.031,0.942,0.028,0.081196
16500,0.031,0.957,0.012,0.066466
17000,0.028,0.951,0.021,0.068616
17500,0.031,0.948,0.021,0.079347
18000,0.031,0.917,0.052,0.121057
18500,0.028,0.945,0.028,0.081599
19000,0.028,0.948,0.024,0.081034
19500,0.034,0.930,0.037,0.088191
20000,0.028,0.936,0.037,0.091149
20500,0.028,0.945,0.028,0.078055
21000,0.028,0.951,0.021,0.068589
21500,0.028,0.936,0.037,0.095214
22000,0.040,0.908,0.052,0.139466
22500,0.043,0.902,0.055,0.130509
23000,0.031,0.954,0.015,0.066689
23500,0.031,0.951,0.018,0.075739
24000,0.031,0.939,0.031,0.091868
24500,0.031,0.942,0.028,0.073485
25000,0.031,0.924,0.046,0.105756
25500,0.028,0.939,0.034,0.086978
26000,0.028,0.927,0.046,0.115892
26500,0.028,0.945,0.028,0.075787
27000,0.034,0.945,0.021,0.077372
27500,0.037,0.945,0.018,0.081843
28000,0.034,0.917,0.049,0.118829
28500,0.034,0.911,0.055,0.123713
29000,0.034,0.930,0.037,0.096877
29500,0.034,0.936,0.031,0.083067
30000,0.031,0.933,0.037,0.091305
30500,0.031,0.942,0.028,0.078132
31000,0.031,0.951,0.018,0.063028
31500,0.028,0.948,0.024,0.069143
32000,0.034,0.942,0.024,0.080466
32500,0.034,0.933,0.034,0.085621
33000,0.034,0.930,0.037,0.103982
33500,0.028,0.957,0.015,0.062855
34000,0.031,0.945,0.024,0.077729
34500,0.034,0.942,0.024,0.086736
35000,0.037,0.914,0.049,0.125286
35500,0.034,0.945,0.021,0.078567
36000,0.031,0.945,0.024,0.074012
36500,0.031,0.936,0.034,0.085841
37000,0.031,0.920,0.049,0.097128
37500,0.028,0.945,0.028,0.067820
38000,0.028,0.954,0.018,0.059197
38500,0.034,0.948,0.018,0.083939
39000,0.037,0.920,0.043,0.113271
39500,0.028,0.945,0.028,0.072246
40000,0.028,0.951,0.021,0.075297
40500,0.028,0.963,0.009,0.058605
41000,0.028,0.927,0.046,0.106878
41500,0.028,0.951,0.021,0.071084
42000,0.028,0.945,0.028,0.075288
42500,0.028,0.954,0.018,0.065024
43000,0.028,0.945,0.028,0.091182
43500,0.028,0.920,0.052,0.121552
44000,0.040,0.893,0.067,0.167993
44500,0.028,0.933,0.040,0.094661
45000,0.028,0.927,0.046,0.095006
45500,0.034,0.942,0.024,0.075625
46000,0.031,0.948,0.021,0.081120
46500,0.028,0.920,0.052,0.115539
47000,0.037,0.933,0.031,0.097462
47500,0.031,0.930,0.040,0.099503
48000,0.028,0.939,0.034,0.095265
48500,0.028,0.957,0.015,0.066370
49000,0.028,0.945,0.028,0.086191
49500,0.031,0.930,0.040,0.110462
50000,0.028,0.945,0.028,0.088331
50500,0.031,0.960,0.009,0.053673
51000,0.034,0.939,0.028,0.085258
51500,0.028,0.936,0.037,0.091145
52000,0.028,0.948,0.024,0.077977
52500,0.028,0.957,0.015,0.075003
53000,0.028,0.945,0.028,0.084210
53500,0.031,0.954,0.015,0.072683
54000,0.028,0.945,0.028,0.080644
54500,0.028,0.963,0.009,0.053292
55000,0.028,0.942,0.031,0.088428
55500,0.031,0.957,0.012,0.060429
56000,0.031,0.936,0.034,0.086411
56500,0.043,0.896,0.061,0.146656
57000,0.037,0.924,0.040,0.106412
57500,0.043,0.920,0.037,0.109804
58000,0.034,0.951,0.015,0.062256
58500,0.031,0.933,0.037,0.088994
59000,0.031,0.939,0.031,0.086046
59500,0.031,0.960,0.009,0.055907
60000,0.034,0.914,0.052,0.119458
60500,0.034,0.942,0.024,0.098102
61000,0.034,0.930,0.037,0.093961
61500,0.031,0.927,0.043,0.109302
62000,0.031,0.954,0.015,0.063446
62500,0.031,0.905,0.064,0.136921
63000,0.028,0.930,0.043,0.095105
63500,0.034,0.930,0.037,0.101530
64000,0.031,0.957,0.012,0.058690
64500,0.031,0.942,0.028,0.078563
65000,0.031,0.933,0.037,0.099807
65500,0.037,0.942,0.021,0.091276
66000,0.034,0.942,0.024,0.082967
66500,0.031,0.905,0.064,0.127870
67000,0.034,0.908,0.058,0.109816
67500,0.031,0.942,0.028,0.071397
68000,0.037,0.939,0.024,0.089399
68500,0.028,0.927,0.046,0.095429
69000,0.031,0.951,0.018,0.074119
69500,0.031,0.933,0.037,0.092624
70000,0.031,0.957,0.012,0.062482
70500,0.028,0.945,0.028,0.081411
71000,0.028,0.942,0.031,0.092439
71500,0.028,0.942,0.031,0.086852
72000,0.028,0.960,0.012,0.053556
72500,0.028,0.963,0.009,0.048233
73000,0.028,0.930,0.043,0.100705
73500,0.037,0.899,0.064,0.138092
74000,0.031,0.933,0.037,0.091180
74500,0.031,0.954,0.015,0.057536
75000,0.037,0.939,0.024,0.078716
75500,0.034,0.939,0.028,0.087736
76000,0.049,0.908,0.043,0.132895
76500,0.037,0.933,0.031,0.090020
77000,0.034,0.920,0.046,0.113376
77500,0.031,0.939,0.031,0.085372
78000,0.043,0.939,0.018,0.088335
78500,0.031,0.939,0.031,0.085225
79000,0.031,0.917,0.052,0.117363
79500,0.031,0.920,0.049,0.125977
80000,0.028,0.936,0.037,0.102370
80500,0.028,0.930,0.043,0.101101
81000,0.040,0.939,0.021,0.079618
81500,0.031,0.936,0.034,0.095092
82000,0.037,0.930,0.034,0.097891
82500,0.034,0.908,0.058,0.150832
83000,0.034,0.914,0.052,0.128081
83500,0.031,0.942,0.028,0.084873
84000,0.037,0.933,0.031,0.091994
84500,0.034,0.924,0.043,0.111522
85000,0.031,0.930,0.040,0.111964
85500,0.028,0.914,0.058,0.125487
86000,0.046,0.902,0.052,0.133650
86500,0.052,0.896,0.052,0.151567
87000,0.037,0.911,0.052,0.115836
87500,0.034,0.951,0.015,0.062025
88000,0.031,0.954,0.015,0.069293
88500,0.028,0.942,0.031,0.078154
89000,0.031,0.930,0.040,0.092203
89500,0.031,0.911,0.058,0.128180
90000,0.034,0.917,0.049,0.114919
90500,0.040,0.896,0.064,0.136482
91000,0.052,0.887,0.061,0.155402
91500,0.040,0.933,0.028,0.097505
92000,0.031,0.954,0.015,0.064010
92500,0.028,0.945,0.028,0.077188
93000,0.031,0.930,0.040,0.103610
93500,0.031,0.917,0.052,0.124265
94000,0.034,0.954,0.012,0.062399
94500,0.037,0.939,0.024,0.084994
