time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.031,0.908,0.061,0.131416
1000,0.037,0.810,0.153,0.234346
1500,0.049,0.700,0.251,0.318186
2000,0.073,0.670,0.257,0.351730
2500,0.098,0.609,0.294,0.405368
3000,0.067,0.587,0.346,0.386377
3500,0.073,0.599,0.327,0.396517
4000,0.104,0.520,0.376,0.464584
4500,0.147,0.434,0.419,0.467551
5000,0.190,0.453,0.358,0.462290
5500,0.150,0.428,0.422,0.460708
6000,0.190,0.443,0.367,0.489778
6500,0.211,0.394,0.394,0.496356
7000,0.199,0.333,0.468,0.499676
7500,0.278,0.248,0.474,0.489309
8000,0.266,0.263,0.471,0.477866
8500,0.235,0.352,0.413,0.507667
9000,0.284,0.327,0.388,0.511192
9500,0.269,0.327,0.404,0.475946
10000,0.272,0.294,0.434,0.473893
10500,0.382,0.205,0.413,0.490820
11000,0.315,0.235,0.450,0.476795
11500,0.300,0.272,0.428,0.472161
12000,0.312,0.315,0.373,0.471546
12500,0.333,0.278,0.388,0.496147
13000,0.355,0.211,0.434,0.484794
13500,0.333,0.235,0.431,0.476305
14000,0.333,0.196,0.471,0.490562
14500,0.352,0.196,0.453,0.485271
15000,0.349,0.196,0.456,0.508468
15500,0.440,0.156,0.404,0.467796
16000,0.327,0.199,0.474,0.498832
16500,0.330,0.196,0.474,0.477839
17000,0.291,0.217,0.492,0.467501
17500,0.364,0.180,0.456,0.490625
18000,0.330,0.177,0.492,0.483967
18500,0.315,0.239,0.446,0.500880
19000,0.306,0.239,0.456,0.513845
19500,0.291,0.239,0.471,0.499872
20000,0.330,0.199,0.471,0.485116
20500,0.281,0.208,0.511,0.496519
21000,0.275,0.226,0.498,0.492391
21500,0.309,0.248,0.443,0.495353
22000,0.367,0.214,0.419,0.480819
22500,0.352,0.156,0.492,0.452978
23000,0.367,0.162,0.471,0.481208
23500,0.401,0.128,0.471,0.461821
24000,0.398,0.156,0.446,0.457438
24500,0.453,0.116,0.431,0.442142
25000,0.425,0.141,0.434,0.477876
25500,0.465,0.131,0.404,0.455989
26000,0.431,0.187,0.382,0.469867
26500,0.437,0.183,0.379,0.451926
27000,0.401,0.183,0.416,0.458903
27500,0.358,0.226,0.416,0.492803
