time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.029,0.955,0.017,0.074709
1000,0.045,0.893,0.062,0.165350
1500,0.050,0.876,0.074,0.205961
2000,0.050,0.905,0.045,0.155744
2500,0.037,0.934,0.029,0.109234
3000,0.033,0.934,0.033,0.097596
3500,0.029,0.950,0.021,0.068950
4000,0.058,0.905,0.037,0.160605
4500,0.041,0.934,0.025,0.089559
5000,0.029,0.905,0.066,0.146956
5500,0.041,0.921,0.037,0.135697
6000,0.029,0.963,0.008,0.060354
6500,0.033,0.942,0.025,0.097908
7000,0.041,0.917,0.041,0.136507
7500,0.050,0.876,0.074,0.199543
8000,0.033,0.942,0.025,0.094457
8500,0.041,0.934,0.025,0.090696
9000,0.037,0.901,0.062,0.156448
9500,0.054,0.901,0.045,0.143646
10000,0.033,0.934,0.033,0.096880
10500,0.033,0.942,0.025,0.093185
11000,0.037,0.913,0.050,0.130105
11500,0.054,0.880,0.066,0.195838
12000,0.079,0.802,0.120,0.314687
12500,0.041,0.905,0.054,0.142168
13000,0.029,0.909,0.062,0.140570
13500,0.029,0.955,0.017,0.070666
14000,0.029,0.942,0.029,0.078669
14500,0.050,0.930,0.021,0.111049
15000,0.029,0.942,0.029,0.103942
15500,0.045,0.860,0.095,0.219732
16000,0.050,0.897,0.054,0.178974
16500,0.029,0.930,0.041,0.130309
17000,0.033,0.930,0.037,0.118665
17500,0.033,0.917,0.050,0.132368
18000,0.037,0.921,0.041,0.116335
18500,0.033,0.942,0.025,0.085408
19000,0.037,0.926,0.037,0.117056
19500,0.037,0.917,0.045,0.127576
20000,0.029,0.938,0.033,0.107930
20500,0.045,0.938,0.017,0.102583
21000,0.050,0.905,0.045,0.137462
21500,0.029,0.917,0.054,0.125518
22000,0.041,0.917,0.041,0.130410
22500,0.045,0.884,0.070,0.174371
23000,0.050,0.884,0.066,0.180269
23500,0.037,0.926,0.037,0.106517
24000,0.041,0.917,0.041,0.131314
24500,0.033,0.909,0.058,0.138650
25000,0.033,0.930,0.037,0.090228
25500,0.050,0.872,0.079,0.191145
26000,0.050,0.860,0.091,0.202078
26500,0.058,0.880,0.062,0.177327
27000,0.037,0.934,0.029,0.093093
27500,0.045,0.897,0.058,0.165631
28000,0.041,0.909,0.050,0.132469
28500,0.029,0.921,0.050,0.133163
29000,0.041,0.938,0.021,0.089611
29500,0.033,0.934,0.033,0.097476
30000,0.033,0.901,0.066,0.169350
30500,0.037,0.905,0.058,0.169398
31000,0.033,0.934,0.033,0.106370
31500,0.029,0.934,0.037,0.096308
32000,0.029,0.926,0.045,0.121670
32500,0.058,0.930,0.012,0.106226
33000,0.050,0.884,0.066,0.172027
33500,0.037,0.934,0.029,0.106726
34000,0.029,0.913,0.058,0.132451
34500,0.029,0.955,0.017,0.067959
35000,0.029,0.955,0.017,0.077259
35500,0.029,0.942,0.029,0.099599
36000,0.070,0.860,0.070,0.185100
36500,0.045,0.860,0.095,0.200683
37000,0.058,0.855,0.087,0.202930
37500,0.058,0.897,0.045,0.157295
38000,0.062,0.917,0.021,0.130186
38500,0.029,0.942,0.029,0.094166
39000,0.045,0.909,0.045,0.135622
39500,0.037,0.917,0.045,0.122956
40000,0.037,0.897,0.066,0.167657
40500,0.041,0.872,0.087,0.198471
41000,0.037,0.934,0.029,0.112869
41500,0.037,0.946,0.017,0.083075
42000,0.037,0.942,0.021,0.090808
42500,0.033,0.872,0.095,0.215080
43000,0.029,0.934,0.037,0.099140
43500,0.029,0.926,0.045,0.124606
44000,0.037,0.917,0.045,0.129445
44500,0.041,0.926,0.033,0.106629
45000,0.029,0.946,0.025,0.097978
45500,0.029,0.930,0.041,0.123132
46000,0.029,0.950,0.021,0.085378
46500,0.066,0.893,0.041,0.178358
47000,0.041,0.913,0.045,0.141344
47500,0.037,0.909,0.054,0.147535
48000,0.029,0.955,0.017,0.069461
48500,0.029,0.946,0.025,0.082082
49000,0.037,0.930,0.033,0.114972
49500,0.041,0.884,0.074,0.180299
50000,0.070,0.884,0.045,0.168099
50500,0.070,0.872,0.058,0.193471
51000,0.050,0.884,0.066,0.168601
51500,0.054,0.893,0.054,0.152790
52000,0.070,0.888,0.041,0.170997
52500,0.066,0.909,0.025,0.126307
53000,0.041,0.913,0.045,0.133285
53500,0.033,0.926,0.041,0.107944
54000,0.041,0.926,0.033,0.111724
54500,0.041,0.905,0.054,0.154968
55000,0.029,0.938,0.033,0.104011
55500,0.029,0.946,0.025,0.086549
56000,0.029,0.950,0.021,0.068478
56500,0.029,0.938,0.033,0.110644
57000,0.054,0.872,0.074,0.192251
57500,0.054,0.893,0.054,0.160324
58000,0.045,0.917,0.037,0.119607
58500,0.037,0.901,0.062,0.145031
59000,0.054,0.897,0.050,0.141026
59500,0.050,0.876,0.074,0.215729
60000,0.033,0.901,0.066,0.154509
60500,0.045,0.901,0.054,0.144321
61000,0.033,0.938,0.029,0.096701
61500,0.033,0.905,0.062,0.145912
62000,0.054,0.893,0.054,0.156577
62500,0.050,0.913,0.037,0.145790
63000,0.029,0.959,0.012,0.073596
63500,0.029,0.917,0.054,0.130254
64000,0.029,0.959,0.012,0.071070
64500,0.041,0.930,0.029,0.111553
65000,0.037,0.884,0.079,0.173628
65500,0.033,0.934,0.033,0.102731
66000,0.033,0.950,0.017,0.083568
66500,0.033,0.921,0.045,0.124385
67000,0.033,0.934,0.033,0.104471
67500,0.041,0.934,0.025,0.095798
68000,0.037,0.930,0.033,0.102386
68500,0.029,0.946,0.025,0.080594
69000,0.045,0.921,0.033,0.129248
69500,0.037,0.930,0.033,0.115966
70000,0.029,0.930,0.041,0.113889
70500,0.045,0.942,0.012,0.106772
71000,0.029,0.938,0.033,0.111225
71500,0.054,0.930,0.017,0.100482
72000,0.037,0.876,0.087,0.200030
72500,0.033,0.955,0.012,0.069760
73000,0.029,0.934,0.037,0.111531
73500,0.045,0.888,0.066,0.171747
74000,0.091,0.876,0.033,0.202550
74500,0.029,0.917,0.054,0.120731
75000,0.029,0.938,0.033,0.100800
75500,0.033,0.926,0.041,0.113354
76000,0.029,0.942,0.029,0.096248
76500,0.029,0.955,0.017,0.076202
77000,0.029,0.950,0.021,0.083562
77500,0.037,0.950,0.012,0.086515
78000,0.050,0.897,0.054,0.152328
78500,0.062,0.901,0.037,0.141155
79000,0.033,0.921,0.045,0.117558
79500,0.029,0.942,0.029,0.083402
80000,0.045,0.921,0.033,0.127983
80500,0.037,0.913,0.050,0.129341
81000,0.029,0.930,0.041,0.123412
81500,0.037,0.888,0.074,0.172221
82000,0.037,0.901,0.062,0.154634
82500,0.029,0.946,0.025,0.087440
83000,0.029,0.955,0.017,0.073202
83500,0.033,0.934,0.033,0.101817
84000,0.041,0.897,0.062,0.161932
84500,0.033,0.926,0.041,0.116263
85000,0.037,0.934,0.029,0.107538
85500,0.041,0.897,0.062,0.147344
86000,0.045,0.897,0.058,0.153193
86500,0.041,0.913,0.045,0.109826
87000,0.054,0.884,0.062,0.154545
87500,0.058,0.868,0.074,0.185690
88000,0.045,0.905,0.050,0.151346
88500,0.037,0.942,0.021,0.109971
89000,0.045,0.909,0.045,0.158184
89500,0.045,0.888,0.066,0.188670
90000,0.050,0.913,0.037,0.127432
90500,0.045,0.901,0.054,0.157003
91000,0.054,0.897,0.050,0.160468
91500,0.041,0.893,0.066,0.171791
92000,0.029,0.950,0.021,0.065759
92500,0.033,0.917,0.050,0.136115
93000,0.041,0.942,0.017,0.091198
93500,0.029,0.938,0.033,0.093635
94000,0.033,0.934,0.033,0.099017
94500,0.029,0.959,0.012,0.068007
95000,0.062,0.901,0.037,0.141045
95500,0.045,0.901,0.054,0.156246
96000,0.033,0.946,0.021,0.091039
96500,0.037,0.864,0.099,0.209671
97000,0.033,0.946,0.021,0.096032
97500,0.033,0.938,0.029,0.094938
98000,0.029,0.946,0.025,0.084138
98500,0.033,0.934,0.033,0.103532
99000,0.074,0.872,0.054,0.200256
99500,0.037,0.905,0.058,0.168039
100000,0.037,0.905,0.058,0.161747
