time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.035,0.935,0.030,0.107003
1000,0.030,0.918,0.052,0.127825
1500,0.037,0.866,0.097,0.197101
2000,0.035,0.861,0.104,0.210415
2500,0.042,0.849,0.109,0.226422
3000,0.037,0.861,0.102,0.184556
3500,0.047,0.844,0.109,0.208694
4000,0.062,0.779,0.159,0.309057
4500,0.057,0.794,0.149,0.259359
5000,0.067,0.777,0.156,0.288701
5500,0.067,0.784,0.149,0.289029
6000,0.084,0.737,0.179,0.337838
6500,0.089,0.687,0.223,0.366145
7000,0.087,0.710,0.203,0.348096
7500,0.087,0.725,0.189,0.341426
8000,0.087,0.742,0.171,0.329666
8500,0.109,0.720,0.171,0.352181
9000,0.092,0.734,0.174,0.306927
9500,0.099,0.717,0.184,0.351914
10000,0.107,0.725,0.169,0.350945
10500,0.084,0.749,0.166,0.302054
11000,0.074,0.732,0.194,0.337670
11500,0.079,0.712,0.208,0.338262
12000,0.089,0.725,0.186,0.331198
12500,0.077,0.715,0.208,0.329789
13000,0.079,0.739,0.181,0.305726
13500,0.069,0.744,0.186,0.291565
14000,0.067,0.744,0.189,0.303639
14500,0.060,0.764,0.176,0.265539
15000,0.077,0.754,0.169,0.304223
15500,0.097,0.725,0.179,0.333718
16000,0.092,0.730,0.179,0.321938
16500,0.104,0.690,0.206,0.375988
17000,0.109,0.680,0.211,0.381684
17500,0.094,0.680,0.226,0.369139
18000,0.107,0.710,0.184,0.330902
18500,0.082,0.742,0.176,0.321767
19000,0.057,0.739,0.203,0.294399
19500,0.087,0.710,0.203,0.349581
20000,0.072,0.734,0.194,0.305977
20500,0.062,0.764,0.174,0.280173
21000,0.057,0.797,0.146,0.254935
21500,0.084,0.762,0.154,0.301743
22000,0.052,0.829,0.119,0.215599
22500,0.055,0.854,0.092,0.199158
23000,0.055,0.849,0.097,0.172751
23500,0.060,0.826,0.114,0.203506
24000,0.057,0.792,0.151,0.250345
24500,0.069,0.754,0.176,0.285831
25000,0.077,0.769,0.154,0.271953
25500,0.067,0.787,0.146,0.264333
26000,0.052,0.784,0.164,0.248347
26500,0.052,0.814,0.134,0.213124
27000,0.052,0.806,0.141,0.228659
27500,0.060,0.777,0.164,0.247933
28000,0.084,0.727,0.189,0.343273
28500,0.060,0.767,0.174,0.289110
29000,0.062,0.762,0.176,0.287958
29500,0.082,0.744,0.174,0.298044
30000,0.050,0.774,0.176,0.256165
30500,0.055,0.814,0.132,0.211365
31000,0.084,0.747,0.169,0.302988
31500,0.084,0.720,0.196,0.329477
