time,n_A+p,n_B,n_AB
100,0.404,0.499,0.097
200,0.404,0.474,0.122
300,0.377,0.454,0.169
400,0.365,0.462,0.174
500,0.370,0.417,0.213
600,0.392,0.412,0.196
700,0.395,0.392,0.213
800,0.432,0.372,0.196
900,0.427,0.355,0.218
1000,0.417,0.362,0.221
1100,0.409,0.390,0.201
1200,0.395,0.400,0.206
1300,0.385,0.400,0.216
1400,0.375,0.412,0.213
1500,0.397,0.392,0.211
1600,0.387,0.375,0.238
1700,0.392,0.360,0.248
1800,0.390,0.357,0.253
1900,0.412,0.347,0.241
2000,0.432,0.342,0.226
2100,0.419,0.340,0.241
2200,0.417,0.345,0.238
2300,0.424,0.350,0.226
2400,0.419,0.350,0.231
2500,0.412,0.357,0.231
2600,0.382,0.375,0.243
2700,0.347,0.402,0.251
2800,0.337,0.417,0.246
2900,0.310,0.457,0.233
3000,0.313,0.454,0.233
3100,0.285,0.479,0.236
3200,0.280,0.476,0.243
3300,0.288,0.481,0.231
3400,0.295,0.464,0.241
3500,0.278,0.481,0.241
3600,0.285,0.489,0.226
3700,0.318,0.479,0.203
3800,0.330,0.467,0.203
3900,0.337,0.452,0.211
4000,0.347,0.479,0.174
4100,0.345,0.471,0.184
4200,0.335,0.476,0.189
4300,0.328,0.471,0.201
4400,0.320,0.429,0.251
4500,0.318,0.427,0.256
4600,0.318,0.419,0.263
4700,0.345,0.432,0.223
4800,0.347,0.422,0.231
4900,0.365,0.402,0.233
5000,0.367,0.407,0.226
5100,0.355,0.412,0.233
5200,0.333,0.429,0.238
5300,0.330,0.462,0.208
5400,0.318,0.442,0.241
5500,0.325,0.437,0.238
5600,0.323,0.449,0.228
5700,0.318,0.452,0.231
5800,0.310,0.444,0.246
5900,0.328,0.469,0.203
6000,0.320,0.464,0.216
6100,0.318,0.454,0.228
6200,0.365,0.419,0.216
6300,0.355,0.392,0.253
6400,0.333,0.392,0.275
6500,0.333,0.404,0.263
6600,0.340,0.419,0.241
6700,0.347,0.424,0.228
6800,0.360,0.390,0.251
6900,0.352,0.402,0.246
7000,0.333,0.409,0.258
7100,0.342,0.402,0.256
7200,0.372,0.402,0.226
7300,0.350,0.427,0.223
7400,0.310,0.439,0.251
7500,0.310,0.434,0.256
7600,0.288,0.432,0.280
7700,0.258,0.437,0.305
7800,0.275,0.444,0.280
7900,0.266,0.462,0.273
8000,0.258,0.491,0.251
8100,0.266,0.471,0.263
8200,0.293,0.444,0.263
8300,0.251,0.491,0.258
8400,0.243,0.496,0.261
8500,0.218,0.556,0.226
8600,0.208,0.583,0.208
8700,0.186,0.596,0.218
8800,0.191,0.610,0.199
8900,0.186,0.630,0.184
9000,0.181,0.638,0.181
9100,0.179,0.628,0.194
9200,0.191,0.655,0.154
9300,0.184,0.653,0.164
9400,0.171,0.677,0.151
9500,0.136,0.675,0.189
9600,0.117,0.710,0.174
9700,0.097,0.747,0.156
9800,0.097,0.764,0.139
9900,0.089,0.774,0.136
10000,0.079,0.789,0.132
10100,0.074,0.806,0.119
10200,0.077,0.824,0.099
10300,0.074,0.824,0.102
10400,0.060,0.834,0.107
10500,0.057,0.846,0.097
10600,0.045,0.851,0.104
10700,0.047,0.871,0.082
10800,0.042,0.883,0.074
10900,0.035,0.873,0.092
11000,0.035,0.903,0.062
11100,0.035,0.908,0.057
11200,0.032,0.911,0.057
11300,0.027,0.928,0.045
11400,0.027,0.938,0.035
11500,0.020,0.945,0.035
11600,0.030,0.938,0.032
11700,0.027,0.945,0.027
11800,0.022,0.945,0.032
11900,0.015,0.953,0.032
12000,0.010,0.953,0.037
12100,0.010,0.960,0.030
12200,0.010,0.960,0.030
12300,0.007,0.963,0.030
12400,0.007,0.968,0.025
12500,0.007,0.965,0.027
12600,0.007,0.965,0.027
12700,0.007,0.968,0.025
12800,0.007,0.970,0.022
12900,0.007,0.968,0.025
13000,0.007,0.968,0.025
13100,0.007,0.973,0.020
13200,0.007,0.975,0.017
13300,0.007,0.978,0.015
13400,0.007,0.980,0.012
13500,0.007,0.980,0.012
13600,0.007,0.980,0.012
13700,0.007,0.980,0.012
13800,0.007,0.980,0.012
13900,0.007,0.980,0.012
14000,0.007,0.975,0.017
14100,0.007,0.980,0.012
14200,0.007,0.980,0.012
14300,0.007,0.980,0.012
14400,0.007,0.983,0.010
14500,0.007,0.980,0.012
14600,0.007,0.983,0.010
14700,0.007,0.983,0.010
14800,0.007,0.985,0.007
14900,0.007,0.985,0.007
15000,0.007,0.988,0.005
15100,0.007,0.988,0.005
15200,0.007,0.988,0.005
15300,0.007,0.988,0.005
15400,0.007,0.988,0.005
15500,0.007,0.988,0.005
15600,0.007,0.988,0.005
15700,0.005,0.988,0.007
15800,0.005,0.988,0.007
15900,0.005,0.985,0.010
16000,0.005,0.988,0.007
16100,0.005,0.990,0.005
16200,0.005,0.990,0.005
16300,0.005,0.990,0.005
16400,0.005,0.990,0.005
16500,0.005,0.990,0.005
16600,0.005,0.990,0.005
16700,0.005,0.990,0.005
16800,0.005,0.990,0.005
16900,0.005,0.990,0.005
17000,0.005,0.990,0.005
