time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.031,0.917,0.052,0.113206
1000,0.028,0.905,0.067,0.139569
1500,0.028,0.933,0.040,0.093876
2000,0.028,0.930,0.043,0.090235
2500,0.028,0.930,0.043,0.098846
3000,0.028,0.905,0.067,0.116922
3500,0.028,0.914,0.058,0.119041
4000,0.040,0.905,0.055,0.125763
4500,0.034,0.914,0.052,0.127012
5000,0.034,0.927,0.040,0.096399
5500,0.028,0.917,0.055,0.111244
6000,0.028,0.930,0.043,0.099159
6500,0.028,0.936,0.037,0.086290
7000,0.028,0.951,0.021,0.062528
7500,0.028,0.954,0.018,0.063780
8000,0.028,0.939,0.034,0.086461
8500,0.028,0.939,0.034,0.082612
9000,0.028,0.954,0.018,0.063394
9500,0.031,0.942,0.028,0.074676
10000,0.028,0.924,0.049,0.101051
10500,0.028,0.920,0.052,0.112008
11000,0.028,0.930,0.043,0.100831
11500,0.028,0.942,0.031,0.081142
12000,0.028,0.911,0.061,0.126848
12500,0.034,0.908,0.058,0.124064
13000,0.031,0.899,0.070,0.130760
13500,0.028,0.920,0.052,0.095990
14000,0.028,0.914,0.058,0.108659
14500,0.037,0.914,0.049,0.116329
15000,0.031,0.872,0.098,0.155066
15500,0.037,0.878,0.086,0.163663
16000,0.028,0.887,0.086,0.151578
16500,0.031,0.899,0.070,0.146634
17000,0.031,0.927,0.043,0.100202
17500,0.028,0.936,0.037,0.079273
18000,0.034,0.936,0.031,0.079129
18500,0.028,0.924,0.049,0.098982
19000,0.028,0.945,0.028,0.072170
19500,0.031,0.948,0.021,0.070032
20000,0.031,0.930,0.040,0.102644
20500,0.034,0.914,0.052,0.113723
21000,0.028,0.924,0.049,0.087586
21500,0.034,0.911,0.055,0.113349
22000,0.028,0.920,0.052,0.109767
22500,0.034,0.908,0.058,0.125847
23000,0.028,0.902,0.070,0.142350
23500,0.040,0.881,0.080,0.159422
24000,0.034,0.896,0.070,0.152300
24500,0.028,0.902,0.070,0.130301
25000,0.028,0.887,0.086,0.140615
25500,0.031,0.905,0.064,0.116879
26000,0.031,0.893,0.076,0.130116
26500,0.040,0.865,0.095,0.179643
27000,0.037,0.847,0.116,0.200494
