time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.942,0.031,0.097995
1000,0.031,0.878,0.092,0.179875
1500,0.043,0.908,0.049,0.135506
2000,0.037,0.920,0.043,0.116357
2500,0.028,0.924,0.049,0.120667
3000,0.037,0.933,0.031,0.106384
3500,0.028,0.954,0.018,0.068846
4000,0.031,0.936,0.034,0.101163
4500,0.028,0.914,0.058,0.130383
5000,0.031,0.933,0.037,0.095897
5500,0.031,0.933,0.037,0.116775
6000,0.028,0.927,0.046,0.107601
6500,0.034,0.908,0.058,0.148329
7000,0.055,0.875,0.070,0.188199
7500,0.040,0.893,0.067,0.147778
8000,0.040,0.911,0.049,0.128656
8500,0.034,0.902,0.064,0.147942
9000,0.031,0.945,0.024,0.089328
9500,0.034,0.945,0.021,0.084187
10000,0.031,0.933,0.037,0.098437
10500,0.034,0.933,0.034,0.100233
11000,0.028,0.933,0.040,0.089556
11500,0.028,0.936,0.037,0.093306
12000,0.028,0.945,0.028,0.077587
12500,0.028,0.933,0.040,0.104857
13000,0.031,0.920,0.049,0.120855
13500,0.031,0.920,0.049,0.105097
14000,0.037,0.911,0.052,0.135657
14500,0.031,0.902,0.067,0.142598
15000,0.031,0.893,0.076,0.164994
15500,0.040,0.930,0.031,0.112973
16000,0.031,0.927,0.043,0.113366
16500,0.031,0.936,0.034,0.084188
17000,0.028,0.942,0.031,0.081942
17500,0.028,0.930,0.043,0.101421
18000,0.034,0.927,0.040,0.121541
18500,0.037,0.905,0.058,0.132989
19000,0.028,0.917,0.055,0.133480
19500,0.028,0.939,0.034,0.094822
20000,0.028,0.939,0.034,0.084410
20500,0.028,0.954,0.018,0.080607
21000,0.028,0.927,0.046,0.103368
21500,0.034,0.951,0.015,0.072098
22000,0.031,0.936,0.034,0.094671
22500,0.028,0.924,0.049,0.117654
23000,0.028,0.942,0.031,0.092347
23500,0.028,0.957,0.015,0.068581
24000,0.031,0.939,0.031,0.094909
24500,0.028,0.914,0.058,0.133429
25000,0.028,0.945,0.028,0.097552
25500,0.028,0.905,0.067,0.148228
26000,0.037,0.911,0.052,0.139626
26500,0.043,0.896,0.061,0.155586
27000,0.034,0.905,0.061,0.151093
27500,0.028,0.957,0.015,0.066286
28000,0.028,0.948,0.024,0.077216
28500,0.031,0.924,0.046,0.121202
29000,0.034,0.924,0.043,0.120789
29500,0.034,0.933,0.034,0.098689
30000,0.037,0.905,0.058,0.139157
30500,0.040,0.930,0.031,0.103043
31000,0.034,0.927,0.040,0.117557
31500,0.028,0.914,0.058,0.126956
32000,0.031,0.942,0.028,0.085553
32500,0.034,0.927,0.040,0.112382
33000,0.028,0.936,0.037,0.094274
33500,0.028,0.939,0.034,0.092222
34000,0.028,0.911,0.061,0.141192
34500,0.034,0.927,0.040,0.109918
35000,0.031,0.875,0.095,0.185764
35500,0.028,0.905,0.067,0.142847
36000,0.031,0.924,0.046,0.120442
36500,0.028,0.939,0.034,0.083353
37000,0.031,0.930,0.040,0.099059
37500,0.031,0.908,0.061,0.131185
38000,0.037,0.917,0.046,0.122619
38500,0.031,0.942,0.028,0.084287
39000,0.028,0.951,0.021,0.086346
39500,0.037,0.936,0.028,0.107473
40000,0.031,0.945,0.024,0.090079
40500,0.031,0.914,0.055,0.135814
41000,0.028,0.957,0.015,0.062962
41500,0.028,0.939,0.034,0.103566
42000,0.031,0.914,0.055,0.122863
42500,0.028,0.936,0.037,0.101008
43000,0.031,0.948,0.021,0.077203
43500,0.031,0.933,0.037,0.111111
44000,0.028,0.942,0.031,0.091352
44500,0.028,0.939,0.034,0.091411
45000,0.031,0.957,0.012,0.068064
45500,0.028,0.930,0.043,0.100095
46000,0.028,0.933,0.040,0.107699
46500,0.028,0.951,0.021,0.075296
47000,0.031,0.939,0.031,0.096192
47500,0.043,0.902,0.055,0.155514
48000,0.031,0.911,0.058,0.136402
48500,0.028,0.914,0.058,0.132255
49000,0.028,0.917,0.055,0.131747
49500,0.028,0.920,0.052,0.129975
50000,0.034,0.924,0.043,0.111194
50500,0.037,0.945,0.018,0.079157
51000,0.040,0.924,0.037,0.120232
51500,0.034,0.942,0.024,0.080475
52000,0.028,0.936,0.037,0.081112
52500,0.031,0.914,0.055,0.108857
53000,0.043,0.924,0.034,0.096385
53500,0.037,0.908,0.055,0.138628
54000,0.037,0.920,0.043,0.112102
54500,0.031,0.933,0.037,0.098459
55000,0.034,0.933,0.034,0.101962
55500,0.031,0.914,0.055,0.127124
56000,0.043,0.890,0.067,0.169242
56500,0.031,0.905,0.064,0.140511
57000,0.028,0.945,0.028,0.078632
57500,0.028,0.945,0.028,0.081605
58000,0.028,0.924,0.049,0.112340
58500,0.034,0.924,0.043,0.127406
59000,0.031,0.927,0.043,0.115472
59500,0.028,0.917,0.055,0.129170
60000,0.031,0.920,0.049,0.116762
60500,0.028,0.951,0.021,0.079738
61000,0.028,0.936,0.037,0.089573
61500,0.034,0.936,0.031,0.079368
62000,0.034,0.905,0.061,0.131927
62500,0.040,0.896,0.064,0.135089
63000,0.037,0.893,0.070,0.153002
63500,0.037,0.927,0.037,0.102408
64000,0.037,0.936,0.028,0.088396
64500,0.028,0.920,0.052,0.115355
65000,0.031,0.933,0.037,0.101479
65500,0.037,0.911,0.052,0.140448
66000,0.034,0.914,0.052,0.111470
66500,0.037,0.908,0.055,0.133658
67000,0.031,0.924,0.046,0.118565
67500,0.031,0.924,0.046,0.116946
68000,0.031,0.914,0.055,0.130337
68500,0.034,0.911,0.055,0.132417
69000,0.034,0.924,0.043,0.122094
69500,0.028,0.948,0.024,0.075576
70000,0.028,0.936,0.037,0.081878
70500,0.031,0.896,0.073,0.153396
71000,0.031,0.881,0.089,0.171316
71500,0.031,0.890,0.080,0.171251
72000,0.028,0.924,0.049,0.115938
72500,0.028,0.930,0.043,0.101912
73000,0.028,0.933,0.040,0.100212
73500,0.028,0.936,0.037,0.098401
74000,0.037,0.930,0.034,0.094031
74500,0.031,0.924,0.046,0.113078
75000,0.043,0.917,0.040,0.130926
75500,0.034,0.920,0.046,0.126802
76000,0.031,0.939,0.031,0.097732
76500,0.034,0.893,0.073,0.162244
77000,0.031,0.905,0.064,0.138248
77500,0.037,0.924,0.040,0.116684
78000,0.031,0.951,0.018,0.070461
78500,0.031,0.951,0.018,0.067289
79000,0.043,0.917,0.040,0.127559
79500,0.040,0.924,0.037,0.116820
80000,0.028,0.948,0.024,0.076497
80500,0.028,0.936,0.037,0.102099
81000,0.028,0.939,0.034,0.107125
81500,0.028,0.936,0.037,0.105548
82000,0.028,0.951,0.021,0.080397
82500,0.028,0.948,0.024,0.077519
83000,0.028,0.911,0.061,0.136521
83500,0.031,0.905,0.064,0.142871
84000,0.028,0.930,0.043,0.095527
84500,0.028,0.936,0.037,0.098147
85000,0.031,0.924,0.046,0.124766
85500,0.031,0.920,0.049,0.129175
86000,0.031,0.933,0.037,0.100073
86500,0.031,0.927,0.043,0.099354
87000,0.031,0.911,0.058,0.134346
87500,0.037,0.927,0.037,0.110359
88000,0.031,0.942,0.028,0.088810
88500,0.034,0.920,0.046,0.115183
89000,0.034,0.948,0.018,0.071626
89500,0.031,0.942,0.028,0.083008
90000,0.031,0.914,0.055,0.132547
90500,0.034,0.902,0.064,0.134459
91000,0.034,0.917,0.049,0.127351
91500,0.034,0.911,0.055,0.123021
92000,0.034,0.917,0.049,0.114574
92500,0.031,0.933,0.037,0.096961
93000,0.034,0.936,0.031,0.090276
93500,0.034,0.939,0.028,0.082931
94000,0.034,0.905,0.061,0.141429
94500,0.052,0.881,0.067,0.173989
95000,0.043,0.881,0.076,0.170635
95500,0.034,0.911,0.055,0.132095
96000,0.034,0.951,0.015,0.066088
96500,0.031,0.948,0.021,0.074730
97000,0.028,0.914,0.058,0.132999
97500,0.028,0.933,0.040,0.115383
98000,0.028,0.945,0.028,0.087722
98500,0.028,0.930,0.043,0.103805
99000,0.028,0.933,0.040,0.102177
99500,0.028,0.948,0.024,0.084558
100000,0.031,0.924,0.046,0.124177
