time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.945,0.028,0.091201
1000,0.034,0.924,0.043,0.119240
1500,0.031,0.948,0.021,0.092834
2000,0.028,0.945,0.028,0.080864
2500,0.028,0.893,0.080,0.160347
3000,0.028,0.930,0.043,0.110545
3500,0.028,0.948,0.024,0.075145
4000,0.028,0.933,0.040,0.098397
4500,0.034,0.933,0.034,0.093337
5000,0.037,0.920,0.043,0.125881
5500,0.031,0.914,0.055,0.132878
6000,0.031,0.914,0.055,0.130865
6500,0.028,0.954,0.018,0.074761
7000,0.034,0.936,0.031,0.109501
7500,0.031,0.933,0.037,0.109767
8000,0.028,0.957,0.015,0.065310
8500,0.043,0.917,0.040,0.117327
9000,0.031,0.893,0.076,0.148098
9500,0.031,0.933,0.037,0.094488
10000,0.028,0.936,0.037,0.107584
10500,0.034,0.930,0.037,0.119056
11000,0.034,0.927,0.040,0.116521
11500,0.037,0.933,0.031,0.110213
12000,0.043,0.908,0.049,0.133953
12500,0.037,0.936,0.028,0.087190
13000,0.031,0.902,0.067,0.142700
13500,0.031,0.905,0.064,0.134594
14000,0.028,0.890,0.083,0.164942
14500,0.034,0.899,0.067,0.164336
15000,0.028,0.951,0.021,0.074886
15500,0.031,0.930,0.040,0.109878
16000,0.034,0.911,0.055,0.129932
16500,0.052,0.850,0.098,0.211867
17000,0.046,0.875,0.080,0.188091
17500,0.043,0.911,0.046,0.124552
18000,0.031,0.899,0.070,0.145171
18500,0.031,0.905,0.064,0.152305
19000,0.031,0.933,0.037,0.093403
19500,0.031,0.939,0.031,0.100497
20000,0.031,0.945,0.024,0.083019
20500,0.037,0.905,0.058,0.141789
21000,0.031,0.924,0.046,0.113150
21500,0.028,0.936,0.037,0.107676
22000,0.031,0.920,0.049,0.133414
22500,0.028,0.948,0.024,0.081936
23000,0.037,0.933,0.031,0.091510
23500,0.031,0.939,0.031,0.084480
24000,0.028,0.924,0.049,0.115813
24500,0.028,0.945,0.028,0.089445
25000,0.028,0.936,0.037,0.086182
25500,0.031,0.927,0.043,0.112672
26000,0.034,0.914,0.052,0.136645
26500,0.037,0.927,0.037,0.111685
27000,0.028,0.917,0.055,0.114130
