time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.945,0.028,0.082922
1000,0.034,0.924,0.043,0.107934
1500,0.031,0.951,0.018,0.068485
2000,0.037,0.942,0.021,0.081283
2500,0.031,0.945,0.024,0.072424
3000,0.034,0.911,0.055,0.142396
3500,0.028,0.939,0.034,0.097187
4000,0.034,0.936,0.031,0.090793
4500,0.031,0.924,0.046,0.107964
5000,0.031,0.927,0.043,0.100656
5500,0.034,0.917,0.049,0.125762
6000,0.031,0.945,0.024,0.079088
6500,0.028,0.936,0.037,0.089651
7000,0.034,0.927,0.040,0.100004
7500,0.031,0.951,0.018,0.072905
8000,0.034,0.936,0.031,0.097231
8500,0.028,0.924,0.049,0.091558
9000,0.034,0.930,0.037,0.094264
9500,0.040,0.939,0.021,0.094925
10000,0.037,0.911,0.052,0.112158
10500,0.028,0.942,0.031,0.090877
11000,0.031,0.942,0.028,0.086419
11500,0.031,0.936,0.034,0.105585
12000,0.028,0.945,0.028,0.086204
12500,0.034,0.948,0.018,0.084201
13000,0.028,0.924,0.049,0.113605
13500,0.028,0.933,0.040,0.097632
14000,0.031,0.924,0.046,0.111830
14500,0.034,0.908,0.058,0.122976
15000,0.028,0.933,0.040,0.097925
15500,0.028,0.930,0.043,0.099832
16000,0.028,0.954,0.018,0.065775
16500,0.028,0.957,0.015,0.062153
17000,0.034,0.951,0.015,0.069899
17500,0.037,0.930,0.034,0.104513
18000,0.031,0.930,0.040,0.106880
18500,0.031,0.908,0.061,0.132968
19000,0.031,0.927,0.043,0.098995
19500,0.043,0.936,0.021,0.089286
20000,0.049,0.908,0.043,0.126483
20500,0.028,0.942,0.031,0.075395
21000,0.028,0.939,0.034,0.089067
21500,0.028,0.945,0.028,0.086644
22000,0.028,0.936,0.037,0.087515
22500,0.028,0.930,0.043,0.119625
23000,0.031,0.936,0.034,0.100492
23500,0.031,0.905,0.064,0.124356
24000,0.034,0.917,0.049,0.115484
24500,0.034,0.939,0.028,0.085319
25000,0.037,0.927,0.037,0.093877
25500,0.043,0.924,0.034,0.101443
26000,0.040,0.933,0.028,0.087116
26500,0.040,0.893,0.067,0.139001
27000,0.043,0.917,0.040,0.110040
27500,0.034,0.942,0.024,0.076054
28000,0.028,0.951,0.021,0.062193
28500,0.034,0.914,0.052,0.135549
29000,0.031,0.948,0.021,0.077176
29500,0.028,0.942,0.031,0.086837
30000,0.028,0.951,0.021,0.068827
30500,0.028,0.939,0.034,0.081504
31000,0.034,0.930,0.037,0.094992
31500,0.031,0.930,0.040,0.099636
32000,0.031,0.936,0.034,0.103668
32500,0.031,0.911,0.058,0.134925
33000,0.034,0.911,0.055,0.126388
33500,0.031,0.933,0.037,0.117484
34000,0.031,0.960,0.009,0.056203
34500,0.028,0.957,0.015,0.062080
35000,0.028,0.945,0.028,0.083950
35500,0.028,0.933,0.040,0.094722
36000,0.031,0.936,0.034,0.097202
36500,0.028,0.905,0.067,0.140210
37000,0.028,0.960,0.012,0.061292
37500,0.028,0.939,0.034,0.092709
38000,0.028,0.951,0.021,0.069419
38500,0.028,0.924,0.049,0.099500
39000,0.028,0.942,0.031,0.085010
39500,0.028,0.942,0.031,0.081012
40000,0.028,0.960,0.012,0.061259
40500,0.031,0.951,0.018,0.076722
41000,0.028,0.933,0.040,0.101724
41500,0.031,0.936,0.034,0.087688
42000,0.031,0.902,0.067,0.139124
42500,0.031,0.911,0.058,0.117296
43000,0.037,0.927,0.037,0.094380
43500,0.034,0.908,0.058,0.113169
44000,0.043,0.896,0.061,0.136914
44500,0.037,0.930,0.034,0.084907
45000,0.034,0.939,0.028,0.074725
45500,0.034,0.939,0.028,0.089568
46000,0.034,0.927,0.040,0.086764
46500,0.040,0.933,0.028,0.085581
47000,0.037,0.945,0.018,0.075130
47500,0.037,0.930,0.034,0.082083
48000,0.046,0.884,0.070,0.129510
48500,0.037,0.917,0.046,0.097123
49000,0.034,0.920,0.046,0.130916
49500,0.031,0.945,0.024,0.080184
50000,0.031,0.933,0.037,0.096898
50500,0.028,0.954,0.018,0.070291
51000,0.028,0.936,0.037,0.098176
51500,0.034,0.951,0.015,0.064991
52000,0.031,0.905,0.064,0.127186
52500,0.031,0.939,0.031,0.088135
53000,0.040,0.942,0.018,0.076569
53500,0.031,0.911,0.058,0.134034
54000,0.034,0.911,0.055,0.125658
54500,0.031,0.917,0.052,0.101311
55000,0.037,0.890,0.073,0.164416
55500,0.031,0.914,0.055,0.119829
56000,0.028,0.957,0.015,0.062452
56500,0.031,0.954,0.015,0.072141
57000,0.028,0.936,0.037,0.095477
57500,0.028,0.957,0.015,0.070947
58000,0.028,0.954,0.018,0.072479
58500,0.031,0.939,0.031,0.081410
59000,0.034,0.930,0.037,0.103713
59500,0.031,0.945,0.024,0.082448
60000,0.031,0.954,0.015,0.068812
60500,0.034,0.933,0.034,0.099362
61000,0.028,0.924,0.049,0.122677
61500,0.031,0.951,0.018,0.074390
62000,0.028,0.936,0.037,0.097467
62500,0.031,0.927,0.043,0.101547
63000,0.034,0.920,0.046,0.112990
63500,0.031,0.920,0.049,0.119254
64000,0.031,0.939,0.031,0.084758
64500,0.028,0.966,0.006,0.050773
65000,0.028,0.933,0.040,0.096908
65500,0.040,0.942,0.018,0.072939
66000,0.037,0.911,0.052,0.133630
66500,0.040,0.908,0.052,0.138846
67000,0.034,0.933,0.034,0.090096
67500,0.034,0.954,0.012,0.058415
68000,0.031,0.945,0.024,0.077688
68500,0.034,0.957,0.009,0.060370
69000,0.037,0.914,0.049,0.119902
69500,0.028,0.917,0.055,0.130977
70000,0.028,0.957,0.015,0.055894
70500,0.031,0.954,0.015,0.062371
71000,0.031,0.942,0.028,0.074233
71500,0.034,0.917,0.049,0.116932
72000,0.028,0.917,0.055,0.130091
72500,0.028,0.939,0.034,0.082389
73000,0.028,0.930,0.043,0.099186
73500,0.031,0.951,0.018,0.067222
74000,0.028,0.966,0.006,0.047563
74500,0.028,0.957,0.015,0.059355
75000,0.028,0.933,0.040,0.095096
75500,0.028,0.896,0.076,0.146937
76000,0.028,0.942,0.031,0.084882
76500,0.028,0.954,0.018,0.069479
77000,0.028,0.948,0.024,0.067466
77500,0.028,0.927,0.046,0.123423
78000,0.031,0.951,0.018,0.065733
78500,0.031,0.942,0.028,0.084715
79000,0.031,0.933,0.037,0.108008
79500,0.034,0.920,0.046,0.121252
80000,0.028,0.945,0.028,0.082219
80500,0.028,0.945,0.028,0.081921
81000,0.028,0.914,0.058,0.132207
81500,0.028,0.966,0.006,0.049393
82000,0.031,0.930,0.040,0.107637
82500,0.031,0.893,0.076,0.155646
83000,0.031,0.948,0.021,0.068892
83500,0.031,0.936,0.034,0.096163
84000,0.028,0.930,0.043,0.107041
84500,0.031,0.939,0.031,0.082704
85000,0.031,0.917,0.052,0.119184
85500,0.031,0.899,0.070,0.151232
86000,0.034,0.917,0.049,0.113639
86500,0.034,0.927,0.040,0.112017
87000,0.031,0.936,0.034,0.100534
87500,0.034,0.914,0.052,0.134685
88000,0.031,0.930,0.040,0.102470
88500,0.031,0.948,0.021,0.077352
89000,0.037,0.933,0.031,0.093749
89500,0.031,0.939,0.031,0.092711
90000,0.031,0.936,0.034,0.102467
90500,0.034,0.899,0.067,0.128588
91000,0.034,0.945,0.021,0.072410
91500,0.031,0.939,0.031,0.089310
92000,0.028,0.945,0.028,0.081207
92500,0.040,0.893,0.067,0.164427
93000,0.046,0.902,0.052,0.124680
93500,0.040,0.911,0.049,0.112303
94000,0.046,0.899,0.055,0.143843
94500,0.040,0.847,0.113,0.216027
95000,0.040,0.908,0.052,0.124953
95500,0.034,0.905,0.061,0.139761
96000,0.031,0.933,0.037,0.108583
96500,0.031,0.951,0.018,0.077166
97000,0.028,0.936,0.037,0.101066
97500,0.028,0.951,0.021,0.068561
98000,0.031,0.917,0.052,0.124764
98500,0.046,0.869,0.086,0.176808
99000,0.034,0.914,0.052,0.116196
99500,0.031,0.945,0.024,0.075108
100000,0.028,0.945,0.028,0.077300
