time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.908,0.064,0.139699
1000,0.028,0.872,0.101,0.173025
1500,0.031,0.792,0.177,0.235553
2000,0.046,0.752,0.202,0.281413
2500,0.064,0.627,0.309,0.361551
3000,0.098,0.508,0.394,0.448444
3500,0.083,0.495,0.422,0.425689
4000,0.104,0.327,0.569,0.410795
4500,0.162,0.291,0.547,0.458157
5000,0.171,0.245,0.584,0.449628
5500,0.205,0.232,0.563,0.445378
6000,0.199,0.269,0.532,0.470379
6500,0.196,0.214,0.590,0.439617
7000,0.168,0.211,0.621,0.430768
7500,0.242,0.180,0.578,0.450975
8000,0.278,0.177,0.544,0.444879
8500,0.300,0.159,0.541,0.433021
9000,0.312,0.174,0.514,0.465397
9500,0.346,0.144,0.511,0.458528
10000,0.312,0.125,0.563,0.433351
10500,0.275,0.162,0.563,0.450277
11000,0.349,0.110,0.541,0.450992
11500,0.336,0.110,0.554,0.447400
12000,0.364,0.113,0.523,0.462372
12500,0.291,0.089,0.621,0.408528
13000,0.284,0.128,0.587,0.430441
13500,0.278,0.089,0.633,0.384335
14000,0.248,0.135,0.618,0.409462
14500,0.263,0.171,0.566,0.454387
15000,0.269,0.131,0.599,0.416728
15500,0.297,0.116,0.587,0.428070
16000,0.309,0.101,0.590,0.414410
16500,0.263,0.122,0.615,0.404824
17000,0.330,0.150,0.520,0.474766
17500,0.327,0.104,0.569,0.440031
18000,0.300,0.147,0.554,0.448800
18500,0.266,0.141,0.593,0.441137
19000,0.260,0.183,0.557,0.464667
19500,0.208,0.168,0.624,0.409715
20000,0.199,0.193,0.609,0.430642
20500,0.266,0.141,0.593,0.429051
21000,0.278,0.116,0.606,0.408624
21500,0.245,0.174,0.581,0.443426
22000,0.187,0.177,0.636,0.412636
22500,0.297,0.147,0.557,0.431327
23000,0.278,0.128,0.593,0.418938
23500,0.251,0.153,0.596,0.426876
24000,0.272,0.196,0.532,0.471827
24500,0.248,0.205,0.547,0.470629
25000,0.168,0.193,0.639,0.397024
25500,0.202,0.199,0.599,0.437268
26000,0.239,0.187,0.575,0.451679
26500,0.275,0.177,0.547,0.465095
27000,0.318,0.135,0.547,0.455689
27500,0.346,0.104,0.550,0.427548
28000,0.263,0.104,0.633,0.410466
28500,0.294,0.110,0.596,0.431718
29000,0.315,0.113,0.572,0.440337
29500,0.281,0.150,0.569,0.440671
30000,0.260,0.168,0.572,0.462583
30500,0.214,0.171,0.615,0.429579
31000,0.235,0.168,0.596,0.424598
31500,0.239,0.165,0.596,0.433045
32000,0.239,0.196,0.566,0.439953
32500,0.223,0.208,0.569,0.463172
33000,0.275,0.183,0.541,0.472119
33500,0.251,0.180,0.569,0.464642
34000,0.321,0.128,0.550,0.455593
34500,0.275,0.110,0.615,0.429223
35000,0.287,0.131,0.581,0.443034
35500,0.306,0.098,0.596,0.422229
36000,0.330,0.076,0.593,0.379169
36500,0.336,0.110,0.554,0.425002
37000,0.248,0.156,0.596,0.432141
37500,0.275,0.165,0.560,0.440392
38000,0.235,0.183,0.581,0.418891
38500,0.287,0.168,0.544,0.447142
39000,0.278,0.199,0.523,0.441232
39500,0.281,0.174,0.544,0.430203
40000,0.269,0.113,0.618,0.399747
40500,0.312,0.107,0.581,0.431303
41000,0.321,0.177,0.502,0.452649
41500,0.245,0.162,0.593,0.411522
42000,0.251,0.159,0.590,0.424170
42500,0.278,0.144,0.578,0.447103
43000,0.257,0.165,0.578,0.443793
43500,0.266,0.171,0.563,0.456916
44000,0.232,0.177,0.590,0.440691
44500,0.217,0.211,0.572,0.451412
45000,0.245,0.196,0.560,0.450195
45500,0.229,0.147,0.624,0.407505
46000,0.235,0.177,0.587,0.449121
46500,0.208,0.144,0.648,0.376422
47000,0.214,0.223,0.563,0.462618
47500,0.242,0.168,0.590,0.443453
48000,0.315,0.153,0.532,0.463056
48500,0.315,0.141,0.544,0.451370
49000,0.343,0.135,0.523,0.464413
49500,0.339,0.116,0.544,0.407433
50000,0.312,0.144,0.544,0.423844
50500,0.294,0.119,0.587,0.392184
51000,0.336,0.131,0.532,0.450411
51500,0.306,0.092,0.602,0.413465
52000,0.297,0.128,0.575,0.446487
52500,0.300,0.116,0.584,0.422377
53000,0.306,0.147,0.547,0.452249
53500,0.229,0.180,0.590,0.436112
54000,0.245,0.116,0.639,0.396420
54500,0.315,0.119,0.566,0.423334
55000,0.349,0.116,0.535,0.439956
55500,0.321,0.153,0.526,0.467326
56000,0.275,0.150,0.575,0.440897
56500,0.275,0.153,0.572,0.433034
57000,0.232,0.131,0.636,0.408285
57500,0.278,0.168,0.554,0.437869
58000,0.248,0.162,0.590,0.433564
58500,0.251,0.110,0.639,0.398530
59000,0.330,0.135,0.535,0.454730
59500,0.278,0.138,0.584,0.416067
60000,0.297,0.150,0.554,0.407595
60500,0.315,0.125,0.560,0.421428
61000,0.300,0.147,0.554,0.438214
61500,0.254,0.113,0.633,0.387095
62000,0.260,0.128,0.612,0.423001
62500,0.284,0.156,0.560,0.441630
63000,0.300,0.131,0.569,0.425772
63500,0.321,0.131,0.547,0.438741
64000,0.312,0.113,0.575,0.426061
64500,0.327,0.104,0.569,0.424507
65000,0.370,0.080,0.550,0.417878
65500,0.379,0.080,0.541,0.418162
66000,0.349,0.122,0.529,0.454785
66500,0.355,0.104,0.541,0.436866
67000,0.336,0.128,0.535,0.458599
67500,0.269,0.125,0.606,0.410444
68000,0.254,0.150,0.596,0.415002
68500,0.315,0.159,0.526,0.466363
69000,0.327,0.110,0.563,0.431235
69500,0.239,0.159,0.602,0.414090
70000,0.199,0.174,0.627,0.397883
70500,0.239,0.141,0.621,0.403513
71000,0.229,0.153,0.618,0.432974
71500,0.217,0.211,0.572,0.439693
72000,0.193,0.187,0.621,0.405946
72500,0.196,0.217,0.587,0.453185
73000,0.159,0.284,0.557,0.445616
73500,0.214,0.214,0.572,0.461563
74000,0.223,0.208,0.569,0.450671
74500,0.251,0.174,0.575,0.426508
75000,0.211,0.223,0.566,0.458186
75500,0.229,0.196,0.575,0.454189
76000,0.254,0.144,0.602,0.425389
76500,0.239,0.150,0.612,0.413932
77000,0.242,0.190,0.569,0.437094
77500,0.242,0.187,0.572,0.455241
